"LatePar3ScoringAverage_RANKTHISWEEK_2008","LatePar3ScoringAverage_RANKLASTWEEK_2008","LatePar3ScoringAverage_PLAYERNAME_2008","LatePar3ScoringAverage_ROUNDS_2008","LatePar3ScoringAverage_AVG_2008","LatePar3ScoringAverage_TOTALSTROKES_2008","LatePar3ScoringAverage_TOTALHOLES_2008","stat_name","year"
37,37,"Brett Rumford",72,3.05,424,139,"LatePar3ScoringAverage",2008
37,37,"Vaughn Taylor",103,3.05,686,225,"LatePar3ScoringAverage",2008
37,37,"Omar Uresti",74,3.05,421,138,"LatePar3ScoringAverage",2008
37,37,"Mike Weir",88,3.05,580,190,"LatePar3ScoringAverage",2008
51,51,"Tommy Armour III",77,3.06,547,179,"LatePar3ScoringAverage",2008
51,51,"Stewart Cink",87,3.06,547,179,"LatePar3ScoringAverage",2008
51,51,"Tim Clark",90,3.06,615,201,"LatePar3ScoringAverage",2008
51,51,"Paul Claxton",63,3.06,383,125,"LatePar3ScoringAverage",2008
51,51,"Mathew Goggin",91,3.06,557,182,"LatePar3ScoringAverage",2008
51,51,"Lee Janzen",89,3.06,560,183,"LatePar3ScoringAverage",2008
51,51,"Doug LaBelle II",65,3.06,380,124,"LatePar3ScoringAverage",2008
51,51,"Justin Leonard",101,3.06,593,194,"LatePar3ScoringAverage",2008
51,51,"George McNeill",97,3.06,584,191,"LatePar3ScoringAverage",2008
51,51,"Geoff Ogilvy",65,3.06,401,131,"LatePar3ScoringAverage",2008
51,51,"Tom Pernice Jr",104,3.06,599,196,"LatePar3ScoringAverage",2008
51,51,"Tim Petrovic",97,3.06,599,196,"LatePar3ScoringAverage",2008
51,51,"Carl Pettersson",110,3.06,668,218,"LatePar3ScoringAverage",2008
51,51,"Ian Poulter",51,3.06,330,108,"LatePar3ScoringAverage",2008
51,51,"Chez Reavie",102,3.06,700,229,"LatePar3ScoringAverage",2008
51,51,"Charlie Wi",97,3.06,597,195,"LatePar3ScoringAverage",2008
67,67,"Woody Austin",109,3.07,608,198,"LatePar3ScoringAverage",2008
67,67,"Daniel Chopra",84,3.07,485,158,"LatePar3ScoringAverage",2008
67,67,"Jeff Gove",50,3.07,298,97,"LatePar3ScoringAverage",2008
67,67,"Tim Herron",97,3.07,574,187,"LatePar3ScoringAverage",2008
67,67,"Martin Laird",98,3.07,552,180,"LatePar3ScoringAverage",2008
67,67,"Troy Matteson",94,3.07,590,192,"LatePar3ScoringAverage",2008
67,67,"Tom Scherrer",56,3.07,313,102,"LatePar3ScoringAverage",2008
67,67,"John Senden",93,3.07,463,151,"LatePar3ScoringAverage",2008
67,67,"Patrick Sheehan",124,3.07,703,229,"LatePar3ScoringAverage",2008
67,67,"Scott Verplank",82,3.07,550,179,"LatePar3ScoringAverage",2008
77,77,"Stephen Ames",83,3.08,542,176,"LatePar3ScoringAverage",2008
77,77,"Aaron Baddeley",76,3.08,447,145,"LatePar3ScoringAverage",2008
77,77,"Rich Beem",90,3.08,490,159,"LatePar3ScoringAverage",2008
77,77,"Brad Elder",67,3.08,400,130,"LatePar3ScoringAverage",2008
77,77,"Ernie Els",51,3.08,360,117,"LatePar3ScoringAverage",2008
77,77,"JP Hayes",67,3.08,413,134,"LatePar3ScoringAverage",2008
77,77,"Matt Kuchar",88,3.08,548,178,"LatePar3ScoringAverage",2008
77,77,"Will Ma Kenzie",62,3.08,369,120,"LatePar3ScoringAverage",2008
77,77,"Jeff Maggert",86,3.08,542,176,"LatePar3ScoringAverage",2008
77,77,"Parker McLachlin",88,3.08,526,171,"LatePar3ScoringAverage",2008
77,77,"Marc Turnesa",87,3.08,612,199,"LatePar3ScoringAverage",2008
88,88,"Cameron Beckman",87,3.09,532,172,"LatePar3ScoringAverage",2008
88,88,"Robert Gamez",79,3.09,460,149,"LatePar3ScoringAverage",2008
88,88,"JJ Henry",108,3.09,574,186,"LatePar3ScoringAverage",2008
88,88,"Ryan Moore",72,3.09,500,162,"LatePar3ScoringAverage",2008
88,88,"Kevin Na",97,3.09,575,186,"LatePar3ScoringAverage",2008
88,88,"Jesper Parnevik",88,3.09,516,167,"LatePar3ScoringAverage",2008
88,88,"Kenny Perry",97,3.09,665,215,"LatePar3ScoringAverage",2008
88,88,"Chris Riley",51,3.09,318,103,"LatePar3ScoringAverage",2008
88,88,"Brandt Snedeker",85,3.09,531,172,"LatePar3ScoringAverage",2008
88,88,"Kevin Streelman",114,3.09,738,239,"LatePar3ScoringAverage",2008
88,88,"Steve Stricker",75,3.09,467,151,"LatePar3ScoringAverage",2008
88,88,"Jimmy Walker",73,3.09,429,139,"LatePar3ScoringAverage",2008
100,100,"Lucas Glover",91,3.1,561,181,"LatePar3ScoringAverage",2008
100,100,"Retief Goosen",59,3.1,388,125,"LatePar3ScoringAverage",2008
100,100,"Nathan Green",95,3.1,555,179,"LatePar3ScoringAverage",2008
100,100,"Bill Haas",99,3.1,630,203,"LatePar3ScoringAverage",2008
100,100,"Padraig Harrington",52,3.1,326,105,"LatePar3ScoringAverage",2008
100,100,"John Huston",56,3.1,381,123,"LatePar3ScoringAverage",2008
100,100,"Greg Kraft",63,3.1,449,145,"LatePar3ScoringAverage",2008
100,100,"Frank Lickliter II",107,3.1,558,180,"LatePar3ScoringAverage",2008
100,100,"Ryan Palmer",69,3.1,450,145,"LatePar3ScoringAverage",2008
100,100,"Brett Quigley",80,3.1,539,174,"LatePar3ScoringAverage",2008
100,100,"Andres Romero",69,3.1,388,125,"LatePar3ScoringAverage",2008
100,100,"Rory Sabbatini",77,3.1,490,158,"LatePar3ScoringAverage",2008
100,100,"Tim Wilkinson",95,3.1,573,185,"LatePar3ScoringAverage",2008
113,113,"Michael Allen",91,3.11,563,181,"LatePar3ScoringAverage",2008
113,113,"Eric Axley",113,3.11,732,235,"LatePar3ScoringAverage",2008
113,113,"Bart Bryant",81,3.11,507,163,"LatePar3ScoringAverage",2008
113,113,"Chad Campbell",94,3.11,640,206,"LatePar3ScoringAverage",2008
113,113,"Brian Davis",108,3.11,797,256,"LatePar3ScoringAverage",2008
113,113,"Steve Flesch",95,3.11,628,202,"LatePar3ScoringAverage",2008
113,113,"David Lutterus",59,3.11,355,114,"LatePar3ScoringAverage",2008
113,113,"Billy Mayfair",103,3.11,659,212,"LatePar3ScoringAverage",2008
113,113,"Scott McCarron",63,3.11,398,128,"LatePar3ScoringAverage",2008
113,113,"Joe Ogilvie",100,3.11,572,184,"LatePar3ScoringAverage",2008
113,113,"Tag Ridings",88,3.11,492,158,"LatePar3ScoringAverage",2008
113,113,"Adam Scott",51,3.11,286,92,"LatePar3ScoringAverage",2008
113,113,"Vijay Singh",82,3.11,492,158,"LatePar3ScoringAverage",2008
113,113,"Scott Sterling",89,3.11,522,168,"LatePar3ScoringAverage",2008
113,113,"Bo Van Pelt",101,3.11,631,203,"LatePar3ScoringAverage",2008
113,113,"Johnson Wagner",83,3.11,469,151,"LatePar3ScoringAverage",2008
113,113,"Boo Weekley",86,3.11,497,160,"LatePar3ScoringAverage",2008
113,113,"Ron Whittaker",54,3.11,348,112,"LatePar3ScoringAverage",2008
131,131,"Ben Crane",86,3.12,564,181,"LatePar3ScoringAverage",2008
131,131,"Mark Hensby",71,3.12,483,155,"LatePar3ScoringAverage",2008
131,131,"Anthony Kim",81,3.12,587,188,"LatePar3ScoringAverage",2008
131,131,"Steve Lowery",74,3.12,403,129,"LatePar3ScoringAverage",2008
131,131,"Jim McGovern",75,3.12,471,151,"LatePar3ScoringAverage",2008
131,131,"Phil Mickelson",80,3.12,587,188,"LatePar3ScoringAverage",2008
131,131,"Sean OHair",81,3.12,533,171,"LatePar3ScoringAverage",2008
131,131,"Travis Perkins",53,3.12,324,104,"LatePar3ScoringAverage",2008
131,131,"Charles Warren",79,3.12,502,161,"LatePar3ScoringAverage",2008
141,141,"Billy Andrade",71,3.13,394,126,"LatePar3ScoringAverage",2008
141,141,"Todd Demsey",80,3.13,454,145,"LatePar3ScoringAverage",2008
141,141,"Robert Garrigus",90,3.13,586,187,"LatePar3ScoringAverage",2008
141,141,"Todd Hamilton",92,3.13,558,178,"LatePar3ScoringAverage",2008
141,141,"Charley Hoffman",94,3.13,491,157,"LatePar3ScoringAverage",2008
141,141,"Charles Howell III",101,3.13,667,213,"LatePar3ScoringAverage",2008
141,141,"Brandt Jobe",52,3.13,310,99,"LatePar3ScoringAverage",2008
141,141,"Shigeki Maruyama",50,3.13,350,112,"LatePar3ScoringAverage",2008
141,141,"Rocco Mediate",87,3.13,523,167,"LatePar3ScoringAverage",2008
141,141,"John Merrick",98,3.13,739,236,"LatePar3ScoringAverage",2008
141,141,"Jin Park",85,3.13,510,163,"LatePar3ScoringAverage",2008
141,141,"Pat Perez",93,3.13,619,198,"LatePar3ScoringAverage",2008
141,141,"Nick Watney",96,3.13,547,175,"LatePar3ScoringAverage",2008
141,141,"Bubba Watson",97,3.13,595,190,"LatePar3ScoringAverage",2008
155,155,"Stuart Appleby",87,3.14,637,203,"LatePar3ScoringAverage",2008
155,155,"Chris DiMarco",87,3.14,528,168,"LatePar3ScoringAverage",2008
155,155,"Tommy Gainey",60,3.14,370,118,"LatePar3ScoringAverage",2008
155,155,"Michael Letzig",88,3.14,651,207,"LatePar3ScoringAverage",2008
155,155,"Peter Lonard",92,3.14,534,170,"LatePar3ScoringAverage",2008
155,155,"John Rollins",94,3.14,569,181,"LatePar3ScoringAverage",2008
155,155,"Chris Stroud",81,3.14,486,155,"LatePar3ScoringAverage",2008
155,155,"Camilo Villegas",79,3.14,540,172,"LatePar3ScoringAverage",2008
163,163,"Davis Love III",78,3.15,472,150,"LatePar3ScoringAverage",2008
163,163,"John Mallinger",95,3.15,586,186,"LatePar3ScoringAverage",2008
163,163,"Kevin Stadler",90,3.15,561,178,"LatePar3ScoringAverage",2008
163,163,"Nicholas Thompson",113,3.15,664,211,"LatePar3ScoringAverage",2008
167,167,"Mark Calcavecchia",67,3.16,445,141,"LatePar3ScoringAverage",2008
167,167,"KJ Choi",74,3.16,502,159,"LatePar3ScoringAverage",2008
167,167,"Harrison Frazar",73,3.16,493,156,"LatePar3ScoringAverage",2008
167,167,"Cody Freeman",66,3.16,411,130,"LatePar3ScoringAverage",2008
167,167,"Sergio Garcia",72,3.16,581,184,"LatePar3ScoringAverage",2008
167,167,"Stephen Leaney",53,3.16,281,89,"LatePar3ScoringAverage",2008
167,167,"Tom Lehman",51,3.16,329,104,"LatePar3ScoringAverage",2008
167,167,"John Riegger",73,3.16,408,129,"LatePar3ScoringAverage",2008
175,175,"Ben Curtis",80,3.17,558,176,"LatePar3ScoringAverage",2008
175,175,"Mathias Gronberg",87,3.17,479,151,"LatePar3ScoringAverage",2008
175,175,"Trevor Immelman",70,3.17,441,139,"LatePar3ScoringAverage",2008
175,175,"Dustin Johnson",92,3.17,554,175,"LatePar3ScoringAverage",2008
175,175,"Jerry Kelly",89,3.17,638,201,"LatePar3ScoringAverage",2008
175,175,"Brenden Pappas",66,3.17,400,126,"LatePar3ScoringAverage",2008
181,181,"Jonathan Byrd",88,3.18,534,168,"LatePar3ScoringAverage",2008
181,181,"Angel Cabrera",55,3.18,308,97,"LatePar3ScoringAverage",2008
181,181,"Jim Furyk",95,3.18,684,215,"LatePar3ScoringAverage",2008
181,181,"Jeff Overton",103,3.18,696,219,"LatePar3ScoringAverage",2008
181,181,"Rod Pampling",83,3.18,535,168,"LatePar3ScoringAverage",2008
181,181,"Ted Purdy",68,3.18,432,136,"LatePar3ScoringAverage",2008
187,187,"Jason Allred",63,3.19,370,116,"LatePar3ScoringAverage",2008
187,187,"Fred Couples",60,3.19,389,122,"LatePar3ScoringAverage",2008
187,187,"Joe Durant",92,3.19,529,166,"LatePar3ScoringAverage",2008
187,187,"Kenneth Ferrie",72,3.19,431,135,"LatePar3ScoringAverage",2008
187,187,"Carlos Franco",73,3.19,453,142,"LatePar3ScoringAverage",2008
192,192,"Alejandro Canizares",52,3.2,310,97,"LatePar3ScoringAverage",2008
192,192,"Nick Flanagan",89,3.2,522,163,"LatePar3ScoringAverage",2008
192,192,"David Toms",70,3.2,425,133,"LatePar3ScoringAverage",2008
195,195,"JB Holmes",86,3.21,569,177,"LatePar3ScoringAverage",2008
195,195,"Jay Williamson",96,3.21,610,190,"LatePar3ScoringAverage",2008
197,197,"David Duval",51,3.23,326,101,"LatePar3ScoringAverage",2008
