"RoughProximity_RANKTHISWEEK_2013","RoughProximity_RANKLASTWEEK_2013","RoughProximity_PLAYERNAME_2013","RoughProximity_ROUNDS_2013","RoughProximity_AVG_2013","RoughProximity_TOTALDISTANCEINCHES_2013","RoughProximity_ATTEMPTS_2013","RoughProximity_TOTALDISTANCEFEET_2013","RoughProximity_RELATIVETOPAR_2013","stat_name","year"
94,94,"Seung Yul Noh",71,NA,148562,286,12380.167,33,"RoughProximity",2013
94,94,"Scott Stallings",79,NA,119284,230,9940.333,36,"RoughProximity",2013
98,98,"Josh Teater",86,NA,112782,217,9398.5,12,"RoughProximity",2013
99,99,"James Hahn",78,NA,130827,251,10902.25,33,"RoughProximity",2013
99,99,"Peter Hanson",45,NA,80183,154,6681.917,13,"RoughProximity",2013
101,101,"Steven Bowditch",67,NA,118408,227,9867.333,33,"RoughProximity",2013
101,101,"Michael Bradley",56,NA,89305,171,7442.083,30,"RoughProximity",2013
101,101,"Henrik Stenson",65,NA,63731,122,5310.917,16,"RoughProximity",2013
104,104,"Jonas Blixt",76,NA,133403,255,11116.917,42,"RoughProximity",2013
104,104,"Jim Furyk",80,NA,91002,174,7583.5,33,"RoughProximity",2013
104,104,"John Huh",88,NA,121308,232,10109,30,"RoughProximity",2013
104,104,"Chris Kirk",89,NA,140605,269,11717.083,11,"RoughProximity",2013
104,104,"Sean OHair",56,NA,114566,219,9547.167,49,"RoughProximity",2013
104,104,"Ryan Palmer",79,NA,138593,265,11549.417,27,"RoughProximity",2013
110,110,"David Toms",49,NA,50308,96,4192.333,16,"RoughProximity",2013
110,110,"YE Yang",56,NA,72865,139,6072.083,33,"RoughProximity",2013
112,112,"Brian Stuard",78,NA,107032,204,8919.333,25,"RoughProximity",2013
113,113,"Harris English",95,NA,151562,288,12630.167,18,"RoughProximity",2013
113,113,"Chez Reavie",72,NA,100429,191,8369.083,18,"RoughProximity",2013
115,115,"Russell Henley",80,NA,112337,213,9361.417,11,"RoughProximity",2013
115,115,"Ryo Ishikawa",72,NA,117997,224,9833.083,36,"RoughProximity",2013
115,115,"Brendan Steele",86,NA,142842,271,11903.5,32,"RoughProximity",2013
118,118,"John Merrick",79,NA,128091,242,10674.25,21,"RoughProximity",2013
119,119,"Chad Campbell",78,NA,128379,242,10698.25,46,"RoughProximity",2013
119,119,"Kevin Chappell",80,NA,118754,224,9896.167,28,"RoughProximity",2013
119,119,"Derek Ernst",58,NA,100175,189,8347.917,36,"RoughProximity",2013
119,119,"Lucas Glover",65,NA,97461,184,8121.75,32,"RoughProximity",2013
119,119,"Robert Karlsson",56,NA,70987,134,5915.583,26,"RoughProximity",2013
119,119,"Scott Langley",79,NA,111806,211,9317.167,31,"RoughProximity",2013
125,125,"Charlie Beljan",62,NA,107213,202,8934.417,19,"RoughProximity",2013
125,125,"Chris Stroud",88,NA,133715,252,11142.917,5,"RoughProximity",2013
127,127,"Justin Leonard",86,NA,128796,242,10733,25,"RoughProximity",2013
128,128,"Steve LeBrun",66,NA,109191,205,9099.25,31,"RoughProximity",2013
128,128,"Eric Meierdierks",48,NA,88025,165,7335.417,28,"RoughProximity",2013
128,128,"Henrik Norlander",70,NA,124305,233,10358.75,32,"RoughProximity",2013
131,131,"Greg Owen",73,NA,135727,254,11310.583,55,"RoughProximity",2013
132,132,"Marc Leishman",77,NA,135472,253,11289.333,26,"RoughProximity",2013
133,133,"Tom Gillis",69,NA,106278,198,8856.5,43,"RoughProximity",2013
133,133,"John Rollins",77,NA,136433,254,11369.417,28,"RoughProximity",2013
135,135,"Robert Allenby",58,NA,102186,190,8515.5,57,"RoughProximity",2013
135,135,"Tim Herron",45,NA,95791,178,7982.583,23,"RoughProximity",2013
135,135,"Cameron Tringale",80,NA,144833,269,12069.417,14,"RoughProximity",2013
138,138,"Bud Cauley",67,NA,108877,202,9073.083,47,"RoughProximity",2013
138,138,"David Hearn",88,NA,131097,243,10924.75,44,"RoughProximity",2013
140,140,"Ben Kohles",75,NA,104208,193,8684,37,"RoughProximity",2013
141,141,"Billy Horschel",96,NA,142604,263,11883.667,30,"RoughProximity",2013
141,141,"Colt Knost",69,NA,96011,177,8000.917,45,"RoughProximity",2013
141,141,"George McNeill",68,NA,105745,195,8812.083,29,"RoughProximity",2013
141,141,"Ted Potter Jr",65,NA,103543,191,8628.583,23,"RoughProximity",2013
141,141,"Johnson Wagner",64,NA,110049,203,9170.75,23,"RoughProximity",2013
146,146,"Luke Donald",60,NA,79832,147,6652.667,13,"RoughProximity",2013
146,146,"John Senden",79,NA,129816,239,10818,29,"RoughProximity",2013
146,146,"Steve Stricker",51,NA,53246,98,4437.167,-5,"RoughProximity",2013
149,149,"Matt Jones",83,NA,125762,231,10480.167,19,"RoughProximity",2013
150,150,"Jason Bohn",70,NA,112729,207,9394.083,38,"RoughProximity",2013
150,150,"Bryce Molder",82,NA,123077,226,10256.417,28,"RoughProximity",2013
150,150,"Charl Schwartzel",69,NA,101362,186,8446.833,14,"RoughProximity",2013
153,153,"Zach Johnson",84,NA,108158,198,9013.167,15,"RoughProximity",2013
154,154,"Aaron Baddeley",68,NA,137840,252,11486.667,20,"RoughProximity",2013
155,155,"Tag Ridings",69,NA,138588,252,11549,38,"RoughProximity",2013
156,156,"Justin Bolli",59,NA,93049,169,7754.083,45,"RoughProximity",2013
156,156,"James Driscoll",76,NA,136681,248,11390.083,25,"RoughProximity",2013
158,158,"Ben Crane",62,NA,105651,191,8804.25,27,"RoughProximity",2013
159,159,"Ryan Moore",72,NA,98585,178,8215.417,29,"RoughProximity",2013
160,160,"Brandt Jobe",62,NA,83990,151,6999.167,30,"RoughProximity",2013
161,161,"Justin Hicks",79,NA,108633,195,9052.75,31,"RoughProximity",2013
162,162,"William McGirt",75,NA,134029,239,11169.083,35,"RoughProximity",2013
163,163,"Darron Stiles",51,NA,70847,126,5903.917,31,"RoughProximity",2013
164,164,"Vaughn Taylor",50,NA,78425,139,6535.417,26,"RoughProximity",2013
165,165,"Lee Williams",62,NA,98805,174,8233.75,28,"RoughProximity",2013
166,166,"Ben Curtis",59,NA,94674,166,7889.5,39,"RoughProximity",2013
166,166,"Tiger Woods",61,NA,73566,129,6130.5,15,"RoughProximity",2013
168,168,"Scott Brown",65,NA,106476,186,8873,39,"RoughProximity",2013
168,168,"Charlie Wi",75,NA,131515,230,10959.583,24,"RoughProximity",2013
170,170,"Mike Weir",60,NA,120066,209,10005.5,40,"RoughProximity",2013
171,171,"Trevor Immelman",73,NA,129930,226,10827.5,34,"RoughProximity",2013
172,172,"Bobby Gates",49,NA,109659,190,9138.25,43,"RoughProximity",2013
173,173,"Robert Streb",75,NA,129682,224,10806.833,49,"RoughProximity",2013
174,174,"Doug LaBelle II",72,NA,112071,192,9339.25,43,"RoughProximity",2013
174,174,"Andrew Svoboda",46,NA,75980,130,6331.667,23,"RoughProximity",2013
176,176,"JJ Henry",83,NA,136588,233,11382.333,43,"RoughProximity",2013
177,177,"Andres Romero",63,NA,117347,199,9778.917,14,"RoughProximity",2013
178,178,"Aaron Watkins",46,NA,76846,130,6403.833,29,"RoughProximity",2013
179,179,"Casey Wittenberg",72,NA,152042,257,12670.167,42,"RoughProximity",2013
180,180,"Stephen Ames",49,NA,100081,164,8340.083,16,"RoughProximity",2013
