"TenthTeeLateRound1ScoringAverage_RANKTHISWEEK_2007","TenthTeeLateRound1ScoringAverage_RANKLASTWEEK_2007","TenthTeeLateRound1ScoringAverage_PLAYERNAME_2007","TenthTeeLateRound1ScoringAverage__2007","TenthTeeLateRound1ScoringAverage_AVG_2007","TenthTeeLateRound1ScoringAverage_TOTALSTROKES_2007","TenthTeeLateRound1ScoringAverage_TOTALROUNDS_2007","stat_name","year"
1,1,"Trevor Immelman",NA,68,136,2,"TenthTeeLateRound1ScoringAverage",2007
1,1,"Camilo Villegas",NA,68,68,1,"TenthTeeLateRound1ScoringAverage",2007
3,3,"Michael Allen",NA,68.43,479,7,"TenthTeeLateRound1ScoringAverage",2007
4,4,"Aaron Baddeley",NA,68.5,411,6,"TenthTeeLateRound1ScoringAverage",2007
5,5,"Jay Williamson",NA,68.6,343,5,"TenthTeeLateRound1ScoringAverage",2007
6,6,"KJ Choi",NA,68.8,344,5,"TenthTeeLateRound1ScoringAverage",2007
7,7,"Jason Gore",NA,68.83,413,6,"TenthTeeLateRound1ScoringAverage",2007
8,8,"Jeff Brehaut",NA,69,276,4,"TenthTeeLateRound1ScoringAverage",2007
8,8,"Brian Gay",NA,69,483,7,"TenthTeeLateRound1ScoringAverage",2007
8,8,"Zach Johnson",NA,69,69,1,"TenthTeeLateRound1ScoringAverage",2007
8,8,"Richard Johnson",NA,69,345,5,"TenthTeeLateRound1ScoringAverage",2007
8,8,"Henrik Stenson",NA,69,138,2,"TenthTeeLateRound1ScoringAverage",2007
13,13,"Kevin Na",NA,69.17,415,6,"TenthTeeLateRound1ScoringAverage",2007
14,14,"Steve Stricker",NA,69.25,277,4,"TenthTeeLateRound1ScoringAverage",2007
15,15,"Stephen Ames",NA,69.33,208,3,"TenthTeeLateRound1ScoringAverage",2007
16,16,"Brett Quigley",NA,69.38,555,8,"TenthTeeLateRound1ScoringAverage",2007
17,17,"Cliff Kresge",NA,69.4,347,5,"TenthTeeLateRound1ScoringAverage",2007
17,17,"Corey Pavin",NA,69.4,347,5,"TenthTeeLateRound1ScoringAverage",2007
19,19,"Jarrod Lyle",NA,69.5,417,6,"TenthTeeLateRound1ScoringAverage",2007
19,19,"Phil Mickelson",NA,69.5,139,2,"TenthTeeLateRound1ScoringAverage",2007
19,19,"Arron Oberholser",NA,69.5,278,4,"TenthTeeLateRound1ScoringAverage",2007
19,19,"Bo Van Pelt",NA,69.5,417,6,"TenthTeeLateRound1ScoringAverage",2007
23,23,"Alex Cejka",NA,69.56,626,9,"TenthTeeLateRound1ScoringAverage",2007
24,24,"Rich Beem",NA,69.63,557,8,"TenthTeeLateRound1ScoringAverage",2007
25,25,"Sergio Garcia",NA,69.67,209,3,"TenthTeeLateRound1ScoringAverage",2007
25,25,"Jesper Parnevik",NA,69.67,418,6,"TenthTeeLateRound1ScoringAverage",2007
27,27,"Greg Owen",NA,69.71,488,7,"TenthTeeLateRound1ScoringAverage",2007
28,28,"Frank Lickliter II",NA,69.83,419,6,"TenthTeeLateRound1ScoringAverage",2007
28,28,"John Rollins",NA,69.83,419,6,"TenthTeeLateRound1ScoringAverage",2007
30,30,"Steve Allan",NA,70,280,4,"TenthTeeLateRound1ScoringAverage",2007
30,30,"Cameron Beckman",NA,70,210,3,"TenthTeeLateRound1ScoringAverage",2007
30,30,"Paul Gow",NA,70,280,4,"TenthTeeLateRound1ScoringAverage",2007
30,30,"Rocco Mediate",NA,70,280,4,"TenthTeeLateRound1ScoringAverage",2007
30,30,"Geoff Ogilvy",NA,70,140,2,"TenthTeeLateRound1ScoringAverage",2007
30,30,"Tag Ridings",NA,70,210,3,"TenthTeeLateRound1ScoringAverage",2007
30,30,"Vijay Singh",NA,70,140,2,"TenthTeeLateRound1ScoringAverage",2007
30,30,"DJ Trahan",NA,70,350,5,"TenthTeeLateRound1ScoringAverage",2007
30,30,"Charles Warren",NA,70,490,7,"TenthTeeLateRound1ScoringAverage",2007
39,39,"Stuart Appleby",NA,70.2,351,5,"TenthTeeLateRound1ScoringAverage",2007
39,39,"Jeff Maggert",NA,70.2,351,5,"TenthTeeLateRound1ScoringAverage",2007
39,39,"Justin Rose",NA,70.2,351,5,"TenthTeeLateRound1ScoringAverage",2007
39,39,"Joey Sindelar",NA,70.2,351,5,"TenthTeeLateRound1ScoringAverage",2007
43,43,"Tom Lehman",NA,70.25,281,4,"TenthTeeLateRound1ScoringAverage",2007
43,43,"Pat Perez",NA,70.25,562,8,"TenthTeeLateRound1ScoringAverage",2007
45,45,"Michael Boyd",NA,70.33,211,3,"TenthTeeLateRound1ScoringAverage",2007
45,45,"Marco Dawson",NA,70.33,211,3,"TenthTeeLateRound1ScoringAverage",2007
45,45,"Peter Lonard",NA,70.33,422,6,"TenthTeeLateRound1ScoringAverage",2007
48,48,"Lucas Glover",NA,70.43,493,7,"TenthTeeLateRound1ScoringAverage",2007
48,48,"Michael Putnam",NA,70.43,493,7,"TenthTeeLateRound1ScoringAverage",2007
50,50,"Daniel Chopra",NA,70.56,635,9,"TenthTeeLateRound1ScoringAverage",2007
50,50,"Craig Kanada",NA,70.56,635,9,"TenthTeeLateRound1ScoringAverage",2007
50,50,"Sean OHair",NA,70.56,635,9,"TenthTeeLateRound1ScoringAverage",2007
53,53,"Jeff Overton",NA,70.57,494,7,"TenthTeeLateRound1ScoringAverage",2007
54,54,"JB Holmes",NA,70.6,353,5,"TenthTeeLateRound1ScoringAverage",2007
55,55,"Steve Flesch",NA,70.67,424,6,"TenthTeeLateRound1ScoringAverage",2007
55,55,"Rory Sabbatini",NA,70.67,212,3,"TenthTeeLateRound1ScoringAverage",2007
55,55,"Michael Sim",NA,70.67,424,6,"TenthTeeLateRound1ScoringAverage",2007
58,58,"Tommy Armour III",NA,70.71,495,7,"TenthTeeLateRound1ScoringAverage",2007
59,59,"Bryce Molder",NA,70.75,283,4,"TenthTeeLateRound1ScoringAverage",2007
59,59,"Tim Petrovic",NA,70.75,566,8,"TenthTeeLateRound1ScoringAverage",2007
61,61,"Brian Davis",NA,70.78,637,9,"TenthTeeLateRound1ScoringAverage",2007
62,62,"Rod Pampling",NA,70.8,354,5,"TenthTeeLateRound1ScoringAverage",2007
62,62,"Heath Slocum",NA,70.8,354,5,"TenthTeeLateRound1ScoringAverage",2007
62,62,"Nick Watney",NA,70.8,354,5,"TenthTeeLateRound1ScoringAverage",2007
65,65,"Justin Leonard",NA,70.82,779,11,"TenthTeeLateRound1ScoringAverage",2007
66,66,"Woody Austin",NA,70.86,496,7,"TenthTeeLateRound1ScoringAverage",2007
66,66,"Andrew Buckle",NA,70.86,496,7,"TenthTeeLateRound1ScoringAverage",2007
66,66,"Mark Hensby",NA,70.86,496,7,"TenthTeeLateRound1ScoringAverage",2007
66,66,"Joe Ogilvie",NA,70.86,496,7,"TenthTeeLateRound1ScoringAverage",2007
70,70,"Mark Calcavecchia",NA,70.89,638,9,"TenthTeeLateRound1ScoringAverage",2007
71,71,"Jason Bohn",NA,71,142,2,"TenthTeeLateRound1ScoringAverage",2007
71,71,"Ben Curtis",NA,71,213,3,"TenthTeeLateRound1ScoringAverage",2007
71,71,"Brendon de Jonge",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2007
71,71,"Jim Furyk",NA,71,71,1,"TenthTeeLateRound1ScoringAverage",2007
71,71,"Anders Hansen",NA,71,71,1,"TenthTeeLateRound1ScoringAverage",2007
71,71,"JJ Henry",NA,71,213,3,"TenthTeeLateRound1ScoringAverage",2007
71,71,"Tom Johnson",NA,71,781,11,"TenthTeeLateRound1ScoringAverage",2007
71,71,"Shigeki Maruyama",NA,71,568,8,"TenthTeeLateRound1ScoringAverage",2007
71,71,"Kenny Perry",NA,71,284,4,"TenthTeeLateRound1ScoringAverage",2007
71,71,"Ted Purdy",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2007
71,71,"Scott Verplank",NA,71,355,5,"TenthTeeLateRound1ScoringAverage",2007
71,71,"Johnson Wagner",NA,71,568,8,"TenthTeeLateRound1ScoringAverage",2007
71,71,"Brett Wetterich",NA,71,426,6,"TenthTeeLateRound1ScoringAverage",2007
84,84,"Gavin Coles",NA,71.13,569,8,"TenthTeeLateRound1ScoringAverage",2007
85,85,"Steve Elkington",NA,71.14,498,7,"TenthTeeLateRound1ScoringAverage",2007
