"Last15EventsPower_RANKTHISWEEK_2005","Last15EventsPower_RANKLASTWEEK_2005","Last15EventsPower_PLAYERNAME_2005","Last15EventsPower_EVENTS_2005","Last15EventsPower_RATING_2005","stat_name","year"
178,178,"KJ Choi",6,5.9,"Last15EventsPower",2005
178,178,"Brad Lardon",2,5.9,"Last15EventsPower",2005
178,178,"John Morgan",2,5.9,"Last15EventsPower",2005
178,178,"Tom Pernice Jr",9,5.9,"Last15EventsPower",2005
178,178,"Mike Springer",4,5.9,"Last15EventsPower",2005
178,178,"Hideto Tanihara",5,5.9,"Last15EventsPower",2005
178,178,"Garrett Willis",6,5.9,"Last15EventsPower",2005
185,185,"Billy Andrade",8,5.8,"Last15EventsPower",2005
185,185,"Jeff Brehaut",8,5.8,"Last15EventsPower",2005
185,185,"Gabriel Hjertstedt",1,5.8,"Last15EventsPower",2005
185,185,"Spencer Levin",3,5.8,"Last15EventsPower",2005
185,185,"Brian Nosler",1,5.8,"Last15EventsPower",2005
185,185,"Mario Tiziani",8,5.8,"Last15EventsPower",2005
185,185,"Grant Waite",6,5.8,"Last15EventsPower",2005
192,192,"Kenneth Ferrie",2,5.7,"Last15EventsPower",2005
192,192,"Tom Gillis",3,5.7,"Last15EventsPower",2005
192,192,"Bradley Hughes",6,5.7,"Last15EventsPower",2005
192,192,"Andrew Magee",3,5.7,"Last15EventsPower",2005
192,192,"David Peoples",5,5.7,"Last15EventsPower",2005
197,197,"Kazuhiko Hosokawa",1,5.6,"Last15EventsPower",2005
197,197,"Tripp Isenhour",5,5.6,"Last15EventsPower",2005
197,197,"Jerry Kelly",7,5.6,"Last15EventsPower",2005
197,197,"Jose Maria Olazabal",10,5.6,"Last15EventsPower",2005
197,197,"Tim Petrovic",5,5.6,"Last15EventsPower",2005
197,197,"Ian Poulter",4,5.6,"Last15EventsPower",2005
197,197,"John Riegger",6,5.6,"Last15EventsPower",2005
197,197,"Kevin Sutherland",8,5.6,"Last15EventsPower",2005
197,197,"Jay Williamson",10,5.6,"Last15EventsPower",2005
197,197,"Simon Yates",1,5.6,"Last15EventsPower",2005
207,207,"Tommy Armour III",11,5.5,"Last15EventsPower",2005
207,207,"Steve Elkington",8,5.5,"Last15EventsPower",2005
207,207,"Kent Jones",8,5.5,"Last15EventsPower",2005
210,210,"Alex Cejka",6,5.4,"Last15EventsPower",2005
210,210,"Brian Davis",9,5.4,"Last15EventsPower",2005
210,210,"Glen Day",9,5.4,"Last15EventsPower",2005
210,210,"Kelly Gibson",2,5.4,"Last15EventsPower",2005
210,210,"Bob Tway",7,5.4,"Last15EventsPower",2005
215,215,"Cameron Beckman",9,5.3,"Last15EventsPower",2005
215,215,"Ryan Dillon",1,5.3,"Last15EventsPower",2005
215,215,"PH Horgan III",1,5.3,"Last15EventsPower",2005
215,215,"Richard Johnson",8,5.3,"Last15EventsPower",2005
215,215,"Jeff Maggert",7,5.3,"Last15EventsPower",2005
215,215,"Billy Mayfair",11,5.3,"Last15EventsPower",2005
215,215,"Mike Weir",3,5.3,"Last15EventsPower",2005
222,222,"Paul Azinger",6,5.2,"Last15EventsPower",2005
222,222,"Stewart Cink",9,5.2,"Last15EventsPower",2005
222,222,"Paul McGinley",4,5.2,"Last15EventsPower",2005
222,222,"Hal Sutton",3,5.2,"Last15EventsPower",2005
226,226,"Nick Gilliam",2,5.1,"Last15EventsPower",2005
226,226,"Thomas Levet",5,5.1,"Last15EventsPower",2005
226,226,"Paul Sheehan",1,5.1,"Last15EventsPower",2005
226,226,"Bob Sowards",2,5.1,"Last15EventsPower",2005
226,226,"Charlie Wi",6,5.1,"Last15EventsPower",2005
231,232,"Bob Burns",5,5,"Last15EventsPower",2005
231,232,"Bill Glasson",5,5,"Last15EventsPower",2005
231,232,"Rob Rashell",2,5,"Last15EventsPower",2005
231,232,"Steve Stricker",7,5,"Last15EventsPower",2005
235,236,"Stephen Dodd",2,4.9,"Last15EventsPower",2005
235,244,"Luke Donald",8,4.9,"Last15EventsPower",2005
235,236,"JP Hayes",7,4.9,"Last15EventsPower",2005
235,236,"Glen Hnatiuk",4,4.9,"Last15EventsPower",2005
235,236,"Kevin Johnson",1,4.9,"Last15EventsPower",2005
235,236,"David Lundstrom",1,4.9,"Last15EventsPower",2005
235,236,"Greg Meyer",1,4.9,"Last15EventsPower",2005
235,236,"Kevin Na",5,4.9,"Last15EventsPower",2005
235,236,"Darron Stiles",9,4.9,"Last15EventsPower",2005
244,244,"Bart Bryant",10,4.8,"Last15EventsPower",2005
244,244,"Steve Collins",1,4.8,"Last15EventsPower",2005
244,244,"Trevor Dodds",2,4.8,"Last15EventsPower",2005
244,244,"Lee Janzen",7,4.8,"Last15EventsPower",2005
244,244,"Arron Oberholser",6,4.8,"Last15EventsPower",2005
249,250,"Stephen Ames",10,4.7,"Last15EventsPower",2005
249,226,"Tim Clark",7,4.7,"Last15EventsPower",2005
249,250,"Matt Gogel",5,4.7,"Last15EventsPower",2005
249,250,"Michael Harris",2,4.7,"Last15EventsPower",2005
249,250,"Matt Kuchar",7,4.7,"Last15EventsPower",2005
249,250,"Jeff Sluman",8,4.7,"Last15EventsPower",2005
249,250,"Craig Stadler",4,4.7,"Last15EventsPower",2005
249,250,"Duffy Waldorf",6,4.7,"Last15EventsPower",2005
257,257,"Ahmad Bateman",1,4.6,"Last15EventsPower",2005
257,257,"Ben Curtis",6,4.6,"Last15EventsPower",2005
257,257,"Ken Green",1,4.6,"Last15EventsPower",2005
257,257,"Tom Lehman",9,4.6,"Last15EventsPower",2005
257,257,"Justin Leonard",10,4.6,"Last15EventsPower",2005
257,257,"Jim McGovern",1,4.6,"Last15EventsPower",2005
257,257,"Gene Sauers",4,4.6,"Last15EventsPower",2005
257,257,"Tjaart van der Walt",8,4.6,"Last15EventsPower",2005
265,265,"Chris Anderson",5,4.5,"Last15EventsPower",2005
265,265,"Matt Davidson",6,4.5,"Last15EventsPower",2005
265,265,"Scott Dunlap",2,4.5,"Last15EventsPower",2005
265,265,"Donnie Hammond",1,4.5,"Last15EventsPower",2005
265,265,"Thongchai Jaidee",3,4.5,"Last15EventsPower",2005
265,265,"Craig Parry",8,4.5,"Last15EventsPower",2005
265,265,"Phillip Price",7,4.5,"Last15EventsPower",2005
265,265,"Chris Starkjohann",2,4.5,"Last15EventsPower",2005
273,273,"Michael Clark II",1,4.4,"Last15EventsPower",2005
273,273,"Brent Geiberger",4,4.4,"Last15EventsPower",2005
273,273,"Brian Henninger",1,4.4,"Last15EventsPower",2005
273,273,"Yasuharu Imano",1,4.4,"Last15EventsPower",2005
273,273,"Graeme McDowell",8,4.4,"Last15EventsPower",2005
278,278,"Robert Gamez",10,4.3,"Last15EventsPower",2005
278,278,"Peter Jacobsen",4,4.3,"Last15EventsPower",2005
278,278,"Akio Sadakata",1,4.3,"Last15EventsPower",2005
281,281,"Colby Beckstrom",1,4.2,"Last15EventsPower",2005
281,281,"Chris DiMarco",8,4.2,"Last15EventsPower",2005
281,281,"Paul Gow",5,4.2,"Last15EventsPower",2005
281,281,"Heath Slocum",12,4.2,"Last15EventsPower",2005
281,281,"Hidemichi Tanaka",10,4.2,"Last15EventsPower",2005
286,286,"Doug Barron",6,4.1,"Last15EventsPower",2005
286,286,"Notah Begay III",4,4.1,"Last15EventsPower",2005
286,286,"Guy Boros",5,4.1,"Last15EventsPower",2005
286,286,"Jose Coceres",4,4.1,"Last15EventsPower",2005
286,286,"Robert Damron",7,4.1,"Last15EventsPower",2005
286,286,"Bob Estes",11,4.1,"Last15EventsPower",2005
286,286,"Jim Furyk",10,4.1,"Last15EventsPower",2005
286,286,"Richard Green",6,4.1,"Last15EventsPower",2005
286,286,"Dicky Pride",4,4.1,"Last15EventsPower",2005
286,286,"Dean Wilson",9,4.1,"Last15EventsPower",2005
296,296,"Todd Fischer",8,4,"Last15EventsPower",2005
296,296,"Steve Jones",4,4,"Last15EventsPower",2005
296,296,"Nick Price",7,4,"Last15EventsPower",2005
296,296,"Mark Wilson",7,4,"Last15EventsPower",2005
300,300,"Dick Mast",1,3.9,"Last15EventsPower",2005
301,301,"David Frost",6,3.8,"Last15EventsPower",2005
301,301,"Franklin Langham",6,3.8,"Last15EventsPower",2005
301,301,"Mark OMeara",8,3.8,"Last15EventsPower",2005
301,301,"Scott Verplank",10,3.8,"Last15EventsPower",2005
305,305,"Mike Hulbert",1,3.7,"Last15EventsPower",2005
305,305,"Kirk Triplett",7,3.7,"Last15EventsPower",2005
307,307,"Len Mattiace",3,3.6,"Last15EventsPower",2005
307,307,"Tom Scherrer",2,3.6,"Last15EventsPower",2005
309,309,"Paul Claxton",7,3.5,"Last15EventsPower",2005
309,309,"Miguel Angel Jimenez",4,3.5,"Last15EventsPower",2005
309,309,"Esteban Toledo",4,3.5,"Last15EventsPower",2005
312,312,"Danny Briggs",2,3.4,"Last15EventsPower",2005
312,312,"Paul Goydos",9,3.4,"Last15EventsPower",2005
312,312,"Gary Hallberg",1,3.4,"Last15EventsPower",2005
312,312,"Jason Knutzon",1,3.4,"Last15EventsPower",2005
312,312,"Spike McRoy",5,3.4,"Last15EventsPower",2005
312,312,"Sean Murphy",1,3.4,"Last15EventsPower",2005
318,318,"Jay Haas",8,3.3,"Last15EventsPower",2005
318,318,"Stephen Leaney",8,3.3,"Last15EventsPower",2005
318,318,"Blaine McCallister",5,3.3,"Last15EventsPower",2005
318,318,"Ben Portie",1,3.3,"Last15EventsPower",2005
318,318,"Chris Riley",3,3.3,"Last15EventsPower",2005
318,318,"Omar Uresti",7,3.3,"Last15EventsPower",2005
318,318,"Euan Walters",2,3.3,"Last15EventsPower",2005
325,325,"Jim Benepe",1,3.2,"Last15EventsPower",2005
325,325,"Olin Browne",10,3.2,"Last15EventsPower",2005
325,325,"Tom Byrum",7,3.2,"Last15EventsPower",2005
325,325,"Brad Fabel",1,3.2,"Last15EventsPower",2005
325,325,"Nick Faldo",4,3.2,"Last15EventsPower",2005
325,325,"Brad Faxon",10,3.2,"Last15EventsPower",2005
325,325,"Jason Hartwick",1,3.2,"Last15EventsPower",2005
325,325,"SK Ho",1,3.2,"Last15EventsPower",2005
325,325,"David Ogrin",1,3.2,"Last15EventsPower",2005
325,325,"Brian Watts",2,3.2,"Last15EventsPower",2005
335,335,"John Cook",5,3.1,"Last15EventsPower",2005
335,335,"Brian Gay",8,3.1,"Last15EventsPower",2005
335,335,"Tom Kite",4,3.1,"Last15EventsPower",2005
335,335,"Kelly Mitchum",1,3.1,"Last15EventsPower",2005
335,335,"Larry Mize",6,3.1,"Last15EventsPower",2005
335,335,"Nick OHern",6,3.1,"Last15EventsPower",2005
335,335,"Dave Rummells",1,3.1,"Last15EventsPower",2005
342,342,"John Ray Leary",1,3,"Last15EventsPower",2005
343,343,"Warren Abery",1,2.9,"Last15EventsPower",2005
344,344,"Scott Hoch",2,2.8,"Last15EventsPower",2005
344,344,"Skip Kendall",1,2.8,"Last15EventsPower",2005
344,344,"Steve Pate",2,2.8,"Last15EventsPower",2005
344,344,"Scott Simpson",5,2.8,"Last15EventsPower",2005
344,344,"Brandt Snedeker",1,2.8,"Last15EventsPower",2005
349,349,"Craig Bowden",6,2.7,"Last15EventsPower",2005
349,349,"Jim Carter",3,2.7,"Last15EventsPower",2005
349,349,"David Morland IV",1,2.7,"Last15EventsPower",2005
349,349,"Willie Wood",1,2.7,"Last15EventsPower",2005
353,353,"Mark Brooks",4,2.5,"Last15EventsPower",2005
353,353,"David Ishii",1,2.5,"Last15EventsPower",2005
355,355,"Wayne Levi",2,2.4,"Last15EventsPower",2005
355,355,"Toru Taniguchi",2,2.4,"Last15EventsPower",2005
357,357,"Jack Nicklaus",1,2.3,"Last15EventsPower",2005
358,358,"David Edwards",8,2.2,"Last15EventsPower",2005
358,358,"David Podas",1,2.2,"Last15EventsPower",2005
360,360,"Jaxon Brigman",2,2.1,"Last15EventsPower",2005
360,360,"Gavin Coles",8,2.1,"Last15EventsPower",2005
360,360,"Tim Conley",1,2.1,"Last15EventsPower",2005
360,360,"Fred Funk",8,2.1,"Last15EventsPower",2005
360,360,"John Maginnes",1,2.1,"Last15EventsPower",2005
360,360,"John Morse",1,2.1,"Last15EventsPower",2005
360,360,"Loren Roberts",7,2.1,"Last15EventsPower",2005
367,367,"Will Dodson",1,2,"Last15EventsPower",2005
367,367,"Paul Holtby",1,2,"Last15EventsPower",2005
369,369,"Jeff Hart",6,1.5,"Last15EventsPower",2005
369,369,"Corey Pavin",9,1.5,"Last15EventsPower",2005
371,371,"Doug Tewell",1,1.1,"Last15EventsPower",2005
