"GIRPutting1520_RANKTHISWEEK_2007","GIRPutting1520_RANKLASTWEEK_2007","GIRPutting1520_PLAYERNAME_2007","GIRPutting1520_ROUNDS_2007","GIRPutting1520_Pct_2007","GIRPutting1520_ATTEMPTS_2007","GIRPutting1520_PUTTSMADE_2007","stat_name","year"
1,1,"Jesper Parnevik",88,32.23,121,39,"GIRPutting1520",2007
2,2,"Tiger Woods",63,31.17,77,24,"GIRPutting1520",2007
3,3,"Dean Wilson",92,27.88,104,29,"GIRPutting1520",2007
4,4,"Tag Ridings",52,27.78,72,20,"GIRPutting1520",2007
5,5,"Craig Lile",77,26.6,94,25,"GIRPutting1520",2007
6,6,"Justin Leonard",95,25.9,139,36,"GIRPutting1520",2007
7,7,"Padraig Harrington",64,25.88,85,22,"GIRPutting1520",2007
8,8,"Tim Herron",98,25.42,118,30,"GIRPutting1520",2007
9,9,"Bob Estes",88,24.58,118,29,"GIRPutting1520",2007
10,10,"Joe Ogilvie",102,23.97,146,35,"GIRPutting1520",2007
11,11,"Bob Heintz",85,23.89,113,27,"GIRPutting1520",2007
12,12,"Bryce Molder",56,23.88,67,16,"GIRPutting1520",2007
13,13,"Jonathan Byrd",73,23.66,93,22,"GIRPutting1520",2007
14,14,"John Daly",59,23.61,72,17,"GIRPutting1520",2007
15,15,"Geoff Ogilvy",84,23.47,98,23,"GIRPutting1520",2007
16,16,"Carl Pettersson",111,23.27,159,37,"GIRPutting1520",2007
17,17,"Ryan Moore",92,23.14,121,28,"GIRPutting1520",2007
18,18,"Frank Lickliter II",95,23.08,143,33,"GIRPutting1520",2007
19,19,"Billy Mayfair",98,22.88,153,35,"GIRPutting1520",2007
20,20,"Adam Scott",69,22.67,75,17,"GIRPutting1520",2007
21,21,"Steve Lowery",74,22.66,128,29,"GIRPutting1520",2007
22,22,"Steve Allan",63,22.62,84,19,"GIRPutting1520",2007
23,23,"Craig Kanada",109,22.3,139,31,"GIRPutting1520",2007
24,24,"Daniel Chopra",106,22.22,162,36,"GIRPutting1520",2007
25,25,"Freddie Jacobson",70,22.13,122,27,"GIRPutting1520",2007
26,26,"Joey Sindelar",75,22.05,127,28,"GIRPutting1520",2007
27,27,"Brett Wetterich",88,22,100,22,"GIRPutting1520",2007
28,28,"Will Ma Kenzie",100,21.99,141,31,"GIRPutting1520",2007
29,29,"Eric Axley",107,21.68,143,31,"GIRPutting1520",2007
30,30,"Parker McLachlin",83,21.67,120,26,"GIRPutting1520",2007
31,31,"Chris Riley",59,21.62,74,16,"GIRPutting1520",2007
32,32,"JP Hayes",89,21.54,130,28,"GIRPutting1520",2007
33,33,"Steve Stricker",81,21.51,93,20,"GIRPutting1520",2007
34,34,"David Toms",80,21.37,117,25,"GIRPutting1520",2007
35,35,"Tim Clark",66,21.35,89,19,"GIRPutting1520",2007
36,36,"Michael Allen",74,21.3,108,23,"GIRPutting1520",2007
37,37,"Bart Bryant",87,21.19,118,25,"GIRPutting1520",2007
38,38,"Bob Tway",103,21.17,137,29,"GIRPutting1520",2007
39,39,"Nick Watney",87,21.1,109,23,"GIRPutting1520",2007
40,40,"Sean OHair",98,21.09,147,31,"GIRPutting1520",2007
41,41,"Stuart Appleby",74,21.05,76,16,"GIRPutting1520",2007
41,41,"Charley Hoffman",97,21.05,114,24,"GIRPutting1520",2007
43,43,"Aaron Baddeley",83,21,100,21,"GIRPutting1520",2007
44,44,"Jason Schultz",63,20.93,86,18,"GIRPutting1520",2007
45,45,"Jeff Quinney",95,20.9,134,28,"GIRPutting1520",2007
46,46,"Briny Baird",115,20.88,182,38,"GIRPutting1520",2007
47,47,"Charlie Wi",90,20.81,149,31,"GIRPutting1520",2007
48,48,"Rory Sabbatini",81,20.79,101,21,"GIRPutting1520",2007
49,49,"Jim Rutledge",59,20.78,77,16,"GIRPutting1520",2007
50,50,"John Merrick",92,20.74,135,28,"GIRPutting1520",2007
51,51,"Rich Beem",89,20.69,145,30,"GIRPutting1520",2007
51,51,"Jason Gore",86,20.69,116,24,"GIRPutting1520",2007
53,53,"Ryuji Imada",104,20.61,131,27,"GIRPutting1520",2007
54,54,"Paul Goydos",60,20.59,68,14,"GIRPutting1520",2007
55,55,"Tim Petrovic",106,20.38,157,32,"GIRPutting1520",2007
55,55,"Heath Slocum",101,20.38,157,32,"GIRPutting1520",2007
57,57,"Charles Howell III",89,20.35,113,23,"GIRPutting1520",2007
58,58,"Jay Williamson",50,20.25,79,16,"GIRPutting1520",2007
59,59,"Shigeki Maruyama",84,20.18,109,22,"GIRPutting1520",2007
60,60,"JJ Henry",86,20,110,22,"GIRPutting1520",2007
61,61,"Corey Pavin",81,19.82,111,22,"GIRPutting1520",2007
62,62,"Robert Garrigus",95,19.74,152,30,"GIRPutting1520",2007
63,63,"Boo Weekley",101,19.71,137,27,"GIRPutting1520",2007
64,64,"Vijay Singh",102,19.64,168,33,"GIRPutting1520",2007
65,65,"Michael Boyd",61,19.51,82,16,"GIRPutting1520",2007
66,66,"Stewart Cink",91,19.49,118,23,"GIRPutting1520",2007
67,67,"Jason Dufner",100,19.44,144,28,"GIRPutting1520",2007
68,68,"Steve Flesch",100,19.37,191,37,"GIRPutting1520",2007
69,69,"Cliff Kresge",107,19.21,151,29,"GIRPutting1520",2007
70,70,"Mark Calcavecchia",93,19.05,126,24,"GIRPutting1520",2007
70,70,"Pat Perez",84,19.05,105,20,"GIRPutting1520",2007
72,72,"Nick OHern",72,18.99,79,15,"GIRPutting1520",2007
