"FirstTeeEarlyPar5ScoringAverage_RANKTHISWEEK_2015","FirstTeeEarlyPar5ScoringAverage_RANKLASTWEEK_2015","FirstTeeEarlyPar5ScoringAverage_PLAYERNAME_2015","FirstTeeEarlyPar5ScoringAverage_ROUNDS_2015","FirstTeeEarlyPar5ScoringAverage_AVG_2015","FirstTeeEarlyPar5ScoringAverage_TOTALSTROKES_2015","FirstTeeEarlyPar5ScoringAverage_TOTALHOLES_2015","stat_name","year"
72,72,"Sam Saunders",83,4.64,343,74,"FirstTeeEarlyPar5ScoringAverage",2015
72,72,"John Senden",80,4.64,483,104,"FirstTeeEarlyPar5ScoringAverage",2015
81,81,"Erik Compton",86,4.65,395,85,"FirstTeeEarlyPar5ScoringAverage",2015
81,81,"Scott Langley",94,4.65,502,108,"FirstTeeEarlyPar5ScoringAverage",2015
81,81,"John Peterson",84,4.65,474,102,"FirstTeeEarlyPar5ScoringAverage",2015
81,81,"Andrew Putnam",68,4.65,242,52,"FirstTeeEarlyPar5ScoringAverage",2015
81,81,"Adam Scott",51,4.65,121,26,"FirstTeeEarlyPar5ScoringAverage",2015
81,81,"Nicholas Thompson",90,4.65,363,78,"FirstTeeEarlyPar5ScoringAverage",2015
87,87,"Chesson Hadley",101,4.66,731,157,"FirstTeeEarlyPar5ScoringAverage",2015
87,87,"Billy Horschel",99,4.66,345,74,"FirstTeeEarlyPar5ScoringAverage",2015
87,87,"Heath Slocum",57,4.66,284,61,"FirstTeeEarlyPar5ScoringAverage",2015
87,87,"Brandt Snedeker",98,4.66,405,87,"FirstTeeEarlyPar5ScoringAverage",2015
87,87,"Tim Wilkinson",73,4.66,354,76,"FirstTeeEarlyPar5ScoringAverage",2015
92,92,"Alex Cejka",94,4.67,486,104,"FirstTeeEarlyPar5ScoringAverage",2015
92,92,"William McGirt",103,4.67,518,111,"FirstTeeEarlyPar5ScoringAverage",2015
92,92,"Jeff Overton",94,4.67,299,64,"FirstTeeEarlyPar5ScoringAverage",2015
92,92,"Carl Pettersson",106,4.67,537,115,"FirstTeeEarlyPar5ScoringAverage",2015
92,92,"Scott Piercy",90,4.67,425,91,"FirstTeeEarlyPar5ScoringAverage",2015
92,92,"Scott Pinckney",88,4.67,327,70,"FirstTeeEarlyPar5ScoringAverage",2015
92,92,"Michael Putnam",87,4.67,430,92,"FirstTeeEarlyPar5ScoringAverage",2015
92,92,"Brian Stuard",97,4.67,467,100,"FirstTeeEarlyPar5ScoringAverage",2015
92,92,"Daniel Summerhays",101,4.67,523,112,"FirstTeeEarlyPar5ScoringAverage",2015
92,92,"Bo Van Pelt",81,4.67,350,75,"FirstTeeEarlyPar5ScoringAverage",2015
92,92,"Jhonattan Vegas",90,4.67,336,72,"FirstTeeEarlyPar5ScoringAverage",2015
103,103,"KJ Choi",66,4.68,351,75,"FirstTeeEarlyPar5ScoringAverage",2015
103,103,"Stewart Cink",77,4.68,337,72,"FirstTeeEarlyPar5ScoringAverage",2015
103,103,"Harris English",105,4.68,468,100,"FirstTeeEarlyPar5ScoringAverage",2015
103,103,"Jason Gore",76,4.68,360,77,"FirstTeeEarlyPar5ScoringAverage",2015
103,103,"Max Homa",78,4.68,234,50,"FirstTeeEarlyPar5ScoringAverage",2015
103,103,"Mark Hubbard",79,4.68,295,63,"FirstTeeEarlyPar5ScoringAverage",2015
103,103,"Chris Kirk",76,4.68,459,98,"FirstTeeEarlyPar5ScoringAverage",2015
103,103,"Phil Mickelson",70,4.68,295,63,"FirstTeeEarlyPar5ScoringAverage",2015
103,103,"Geoff Ogilvy",50,4.68,342,73,"FirstTeeEarlyPar5ScoringAverage",2015
103,103,"Kyle Reifers",96,4.68,561,120,"FirstTeeEarlyPar5ScoringAverage",2015
103,103,"Gary Woodland",81,4.68,477,102,"FirstTeeEarlyPar5ScoringAverage",2015
114,114,"Jonathan Byrd",69,4.69,211,45,"FirstTeeEarlyPar5ScoringAverage",2015
114,114,"Retief Goosen",81,4.69,441,94,"FirstTeeEarlyPar5ScoringAverage",2015
114,114,"Kevin Kisner",104,4.69,502,107,"FirstTeeEarlyPar5ScoringAverage",2015
117,117,"Robert Garrigus",70,4.7,263,56,"FirstTeeEarlyPar5ScoringAverage",2015
117,117,"Lucas Glover",79,4.7,437,93,"FirstTeeEarlyPar5ScoringAverage",2015
117,117,"John Huh",102,4.7,649,138,"FirstTeeEarlyPar5ScoringAverage",2015
117,117,"Ben Martin",93,4.7,437,93,"FirstTeeEarlyPar5ScoringAverage",2015
117,117,"Francesco Molinari",56,4.7,207,44,"FirstTeeEarlyPar5ScoringAverage",2015
117,117,"DA Points",72,4.7,484,103,"FirstTeeEarlyPar5ScoringAverage",2015
117,117,"Charl Schwartzel",67,4.7,254,54,"FirstTeeEarlyPar5ScoringAverage",2015
117,117,"Brendon Todd",96,4.7,456,97,"FirstTeeEarlyPar5ScoringAverage",2015
117,117,"David Toms",62,4.7,216,46,"FirstTeeEarlyPar5ScoringAverage",2015
117,117,"Steve Wheatcroft",87,4.7,362,77,"FirstTeeEarlyPar5ScoringAverage",2015
127,127,"Sangmoon Bae",98,4.71,645,137,"FirstTeeEarlyPar5ScoringAverage",2015
127,127,"Rickie Fowler",76,4.71,226,48,"FirstTeeEarlyPar5ScoringAverage",2015
127,127,"Bill Haas",89,4.71,447,95,"FirstTeeEarlyPar5ScoringAverage",2015
127,127,"Adam Hadwin",95,4.71,476,101,"FirstTeeEarlyPar5ScoringAverage",2015
127,127,"Padraig Harrington",60,4.71,292,62,"FirstTeeEarlyPar5ScoringAverage",2015
127,127,"Whee Kim",71,4.71,259,55,"FirstTeeEarlyPar5ScoringAverage",2015
127,127,"David Lingmerth",90,4.71,396,84,"FirstTeeEarlyPar5ScoringAverage",2015
127,127,"Bill Lunde",50,4.71,198,42,"FirstTeeEarlyPar5ScoringAverage",2015
135,135,"Steven Alker",62,4.72,307,65,"FirstTeeEarlyPar5ScoringAverage",2015
135,135,"Scott Brown",97,4.72,448,95,"FirstTeeEarlyPar5ScoringAverage",2015
135,135,"Ben Crane",62,4.72,283,60,"FirstTeeEarlyPar5ScoringAverage",2015
135,135,"Gonzalo Fdez Castano",81,4.72,269,57,"FirstTeeEarlyPar5ScoringAverage",2015
135,135,"Spencer Levin",99,4.72,411,87,"FirstTeeEarlyPar5ScoringAverage",2015
135,135,"Jonathan Randolph",72,4.72,217,46,"FirstTeeEarlyPar5ScoringAverage",2015
135,135,"Cameron Tringale",96,4.72,288,61,"FirstTeeEarlyPar5ScoringAverage",2015
142,142,"Billy Hurley III",83,4.73,383,81,"FirstTeeEarlyPar5ScoringAverage",2015
142,142,"Nick Taylor",91,4.73,506,107,"FirstTeeEarlyPar5ScoringAverage",2015
144,144,"Eric Axley",57,4.74,180,38,"FirstTeeEarlyPar5ScoringAverage",2015
144,144,"Andres Gonzales",90,4.74,427,90,"FirstTeeEarlyPar5ScoringAverage",2015
144,144,"Davis Love III",51,4.74,180,38,"FirstTeeEarlyPar5ScoringAverage",2015
144,144,"Vijay Singh",78,4.74,507,107,"FirstTeeEarlyPar5ScoringAverage",2015
144,144,"Byron Smith",59,4.74,251,53,"FirstTeeEarlyPar5ScoringAverage",2015
144,144,"Robert Streb",110,4.74,502,106,"FirstTeeEarlyPar5ScoringAverage",2015
150,150,"Ricky Barnes",82,4.75,261,55,"FirstTeeEarlyPar5ScoringAverage",2015
150,150,"Ryo Ishikawa",90,4.75,494,104,"FirstTeeEarlyPar5ScoringAverage",2015
150,150,"SJ Park",79,4.75,337,71,"FirstTeeEarlyPar5ScoringAverage",2015
150,150,"Hudson Swafford",97,4.75,337,71,"FirstTeeEarlyPar5ScoringAverage",2015
154,154,"Sean OHair",86,4.76,314,66,"FirstTeeEarlyPar5ScoringAverage",2015
154,154,"Andrew Svoboda",80,4.76,424,89,"FirstTeeEarlyPar5ScoringAverage",2015
156,156,"Matt Every",73,4.77,391,82,"FirstTeeEarlyPar5ScoringAverage",2015
156,156,"Kevin Streelman",95,4.77,572,120,"FirstTeeEarlyPar5ScoringAverage",2015
156,156,"Michael Thompson",83,4.77,401,84,"FirstTeeEarlyPar5ScoringAverage",2015
156,156,"Lee Westwood",56,4.77,315,66,"FirstTeeEarlyPar5ScoringAverage",2015
156,156,"Mark Wilson",89,4.77,563,118,"FirstTeeEarlyPar5ScoringAverage",2015
161,161,"Oscar Fraustro",58,4.78,287,60,"FirstTeeEarlyPar5ScoringAverage",2015
161,161,"JJ Henry",94,4.78,478,100,"FirstTeeEarlyPar5ScoringAverage",2015
161,161,"Scott Stallings",60,4.78,344,72,"FirstTeeEarlyPar5ScoringAverage",2015
161,161,"Boo Weekley",79,4.78,373,78,"FirstTeeEarlyPar5ScoringAverage",2015
165,165,"Brian Davis",86,4.79,369,77,"FirstTeeEarlyPar5ScoringAverage",2015
165,165,"Brendon de Jonge",106,4.79,551,115,"FirstTeeEarlyPar5ScoringAverage",2015
165,165,"Luke Donald",71,4.79,273,57,"FirstTeeEarlyPar5ScoringAverage",2015
168,168,"Brice Garnett",81,4.8,389,81,"FirstTeeEarlyPar5ScoringAverage",2015
168,168,"Justin Leonard",61,4.8,245,51,"FirstTeeEarlyPar5ScoringAverage",2015
168,168,"Bryce Molder",91,4.8,446,93,"FirstTeeEarlyPar5ScoringAverage",2015
171,171,"Fabian Gomez",83,4.81,351,73,"FirstTeeEarlyPar5ScoringAverage",2015
171,171,"Russell Knox",96,4.81,447,93,"FirstTeeEarlyPar5ScoringAverage",2015
171,171,"Danny Lee",120,4.81,510,106,"FirstTeeEarlyPar5ScoringAverage",2015
171,171,"Greg Owen",58,4.81,284,59,"FirstTeeEarlyPar5ScoringAverage",2015
171,171,"Jim Renner",68,4.81,250,52,"FirstTeeEarlyPar5ScoringAverage",2015
176,176,"Robert Allenby",63,4.82,270,56,"FirstTeeEarlyPar5ScoringAverage",2015
176,176,"Jon Curran",83,4.82,342,71,"FirstTeeEarlyPar5ScoringAverage",2015
176,176,"David Hearn",97,4.82,525,109,"FirstTeeEarlyPar5ScoringAverage",2015
176,176,"Troy Merritt",91,4.82,371,77,"FirstTeeEarlyPar5ScoringAverage",2015
176,176,"Andres Romero",69,4.82,270,56,"FirstTeeEarlyPar5ScoringAverage",2015
181,181,"Luke Guthrie",84,4.85,398,82,"FirstTeeEarlyPar5ScoringAverage",2015
181,181,"Chris Stroud",84,4.85,456,94,"FirstTeeEarlyPar5ScoringAverage",2015
183,183,"Greg Chalmers",58,4.86,321,66,"FirstTeeEarlyPar5ScoringAverage",2015
184,184,"Tyrone Van Aswegen",58,4.89,298,61,"FirstTeeEarlyPar5ScoringAverage",2015
