"LateRound1ScoringAverage_RANKTHISWEEK_2016","LateRound1ScoringAverage_RANKLASTWEEK_2016","LateRound1ScoringAverage_PLAYERNAME_2016","LateRound1ScoringAverage__2016","LateRound1ScoringAverage_AVG_2016","LateRound1ScoringAverage_TOTALSTROKES_2016","LateRound1ScoringAverage_TOTALROUNDS_2016","stat_name","year"
64,65,"Ben Crane",NA,70.4,704,10,"LateRound1ScoringAverage",2016
65,49,"Steve Marino",NA,70.43,493,7,"LateRound1ScoringAverage",2016
66,71,"Retief Goosen",NA,70.5,282,4,"LateRound1ScoringAverage",2016
66,69,"Chesson Hadley",NA,70.5,423,6,"LateRound1ScoringAverage",2016
66,58,"Francesco Molinari",NA,70.5,423,6,"LateRound1ScoringAverage",2016
66,71,"Andres Romero",NA,70.5,282,4,"LateRound1ScoringAverage",2016
66,2,"Adam Scott",NA,70.5,141,2,"LateRound1ScoringAverage",2016
66,71,"Andy Sullivan",NA,70.5,141,2,"LateRound1ScoringAverage",2016
66,71,"Bubba Watson",NA,70.5,282,4,"LateRound1ScoringAverage",2016
73,81,"Kevin Na",NA,70.6,353,5,"LateRound1ScoringAverage",2016
73,81,"John Senden",NA,70.6,353,5,"LateRound1ScoringAverage",2016
73,81,"Vijay Singh",NA,70.6,353,5,"LateRound1ScoringAverage",2016
76,71,"Brett Stegmaier",NA,70.64,777,11,"LateRound1ScoringAverage",2016
77,88,"Thomas Aiken",NA,70.67,424,6,"LateRound1ScoringAverage",2016
77,88,"Alex Cejka",NA,70.67,424,6,"LateRound1ScoringAverage",2016
77,71,"Danny Lee",NA,70.67,636,9,"LateRound1ScoringAverage",2016
77,88,"Justin Leonard",NA,70.67,212,3,"LateRound1ScoringAverage",2016
77,88,"Rory Sabbatini",NA,70.67,424,6,"LateRound1ScoringAverage",2016
77,88,"Jordan Spieth",NA,70.67,212,3,"LateRound1ScoringAverage",2016
83,95,"Seung Yul Noh",NA,70.71,495,7,"LateRound1ScoringAverage",2016
84,97,"Robert Garrigus",NA,70.75,283,4,"LateRound1ScoringAverage",2016
84,80,"Jason Gore",NA,70.75,566,8,"LateRound1ScoringAverage",2016
84,79,"Hiroshi Iwata",NA,70.75,849,12,"LateRound1ScoringAverage",2016
84,65,"Henrik Stenson",NA,70.75,283,4,"LateRound1ScoringAverage",2016
84,102,"Chris Stroud",NA,70.75,566,8,"LateRound1ScoringAverage",2016
89,98,"Derek Fathauer",NA,70.78,637,9,"LateRound1ScoringAverage",2016
90,99,"Marc Leishman",NA,70.8,354,5,"LateRound1ScoringAverage",2016
90,99,"DA Points",NA,70.8,354,5,"LateRound1ScoringAverage",2016
92,102,"Paul Casey",NA,70.86,496,7,"LateRound1ScoringAverage",2016
92,88,"Gary Woodland",NA,70.86,496,7,"LateRound1ScoringAverage",2016
94,104,"KJ Choi",NA,70.88,567,8,"LateRound1ScoringAverage",2016
94,104,"Spencer Levin",NA,70.88,567,8,"LateRound1ScoringAverage",2016
94,70,"Peter Malnati",NA,70.88,567,8,"LateRound1ScoringAverage",2016
97,117,"Boo Weekley",NA,70.89,638,9,"LateRound1ScoringAverage",2016
98,107,"Shane Bertsch",NA,71,355,5,"LateRound1ScoringAverage",2016
98,107,"Harris English",NA,71,426,6,"LateRound1ScoringAverage",2016
98,71,"Bill Haas",NA,71,497,7,"LateRound1ScoringAverage",2016
98,88,"JB Holmes",NA,71,284,4,"LateRound1ScoringAverage",2016
98,107,"Matt Kuchar",NA,71,426,6,"LateRound1ScoringAverage",2016
98,107,"Luke List",NA,71,568,8,"LateRound1ScoringAverage",2016
98,129,"Martin Piller",NA,71,568,8,"LateRound1ScoringAverage",2016
98,107,"Kyle Reifers",NA,71,568,8,"LateRound1ScoringAverage",2016
98,138,"Justin Rose",NA,71,213,3,"LateRound1ScoringAverage",2016
98,58,"Webb Simpson",NA,71,426,6,"LateRound1ScoringAverage",2016
108,87,"Jim Herman",NA,71.11,640,9,"LateRound1ScoringAverage",2016
108,114,"Scott Pinckney",NA,71.11,640,9,"LateRound1ScoringAverage",2016
108,114,"Harold Varner III",NA,71.11,640,9,"LateRound1ScoringAverage",2016
111,95,"David Hearn",NA,71.13,569,8,"LateRound1ScoringAverage",2016
111,117,"Cameron Smith",NA,71.13,569,8,"LateRound1ScoringAverage",2016
113,119,"Chris Kirk",NA,71.14,498,7,"LateRound1ScoringAverage",2016
114,81,"Shane Lowry",NA,71.17,427,6,"LateRound1ScoringAverage",2016
114,120,"Wes Roach",NA,71.17,427,6,"LateRound1ScoringAverage",2016
114,120,"Tim Wilkinson",NA,71.17,427,6,"LateRound1ScoringAverage",2016
117,61,"Jason Bohn",NA,71.2,356,5,"LateRound1ScoringAverage",2016
117,123,"Padraig Harrington",NA,71.2,356,5,"LateRound1ScoringAverage",2016
117,123,"Morgan Hoffmann",NA,71.2,356,5,"LateRound1ScoringAverage",2016
120,104,"Chad Campbell",NA,71.22,641,9,"LateRound1ScoringAverage",2016
121,125,"Brendon de Jonge",NA,71.25,570,8,"LateRound1ScoringAverage",2016
121,125,"Rory McIlroy",NA,71.25,285,4,"LateRound1ScoringAverage",2016
121,125,"David Toms",NA,71.25,285,4,"LateRound1ScoringAverage",2016
124,71,"Tyler Aldridge",NA,71.29,499,7,"LateRound1ScoringAverage",2016
124,138,"Greg Owen",NA,71.29,499,7,"LateRound1ScoringAverage",2016
126,131,"Jamie Donaldson",NA,71.33,214,3,"LateRound1ScoringAverage",2016
126,131,"Zach Johnson",NA,71.33,428,6,"LateRound1ScoringAverage",2016
126,131,"Kyle Stanley",NA,71.33,642,9,"LateRound1ScoringAverage",2016
129,134,"Abraham Ancer",NA,71.4,357,5,"LateRound1ScoringAverage",2016
129,114,"Andres Gonzales",NA,71.4,714,10,"LateRound1ScoringAverage",2016
129,134,"Billy Horschel",NA,71.4,357,5,"LateRound1ScoringAverage",2016
132,136,"Patrick Rodgers",NA,71.43,500,7,"LateRound1ScoringAverage",2016
132,120,"Nick Taylor",NA,71.43,500,7,"LateRound1ScoringAverage",2016
134,150,"James Hahn",NA,71.44,643,9,"LateRound1ScoringAverage",2016
135,138,"Keegan Bradley",NA,71.5,572,8,"LateRound1ScoringAverage",2016
135,99,"JJ Henry",NA,71.5,429,6,"LateRound1ScoringAverage",2016
135,138,"Mark Hubbard",NA,71.5,572,8,"LateRound1ScoringAverage",2016
135,138,"Billy Hurley III",NA,71.5,286,4,"LateRound1ScoringAverage",2016
135,138,"Ian Poulter",NA,71.5,429,6,"LateRound1ScoringAverage",2016
140,145,"Jon Curran",NA,71.56,644,9,"LateRound1ScoringAverage",2016
141,146,"Cameron Tringale",NA,71.63,573,8,"LateRound1ScoringAverage",2016
141,146,"Johnson Wagner",NA,71.63,573,8,"LateRound1ScoringAverage",2016
143,188,"Phil Mickelson",NA,71.67,215,3,"LateRound1ScoringAverage",2016
143,151,"Dicky Pride",NA,71.67,430,6,"LateRound1ScoringAverage",2016
145,153,"Bronson Burgoon",NA,71.71,502,7,"LateRound1ScoringAverage",2016
145,107,"Luke Donald",NA,71.71,502,7,"LateRound1ScoringAverage",2016
145,153,"Russell Knox",NA,71.71,502,7,"LateRound1ScoringAverage",2016
145,107,"Jason Kokrak",NA,71.71,502,7,"LateRound1ScoringAverage",2016
149,155,"Ken Duke",NA,71.75,287,4,"LateRound1ScoringAverage",2016
149,155,"Hudson Swafford",NA,71.75,574,8,"LateRound1ScoringAverage",2016
151,148,"Stuart Appleby",NA,71.83,431,6,"LateRound1ScoringAverage",2016
151,158,"Carl Pettersson",NA,71.83,431,6,"LateRound1ScoringAverage",2016
153,138,"Sam Saunders",NA,71.86,503,7,"LateRound1ScoringAverage",2016
154,160,"Adam Hadwin",NA,71.88,575,8,"LateRound1ScoringAverage",2016
154,136,"Sung Kang",NA,71.88,575,8,"LateRound1ScoringAverage",2016
156,151,"Whee Kim",NA,71.9,719,10,"LateRound1ScoringAverage",2016
157,178,"Blayne Barber",NA,72,504,7,"LateRound1ScoringAverage",2016
157,173,"Ricky Barnes",NA,72,504,7,"LateRound1ScoringAverage",2016
157,129,"Jonas Blixt",NA,72,576,8,"LateRound1ScoringAverage",2016
157,169,"Derek Ernst",NA,72,504,7,"LateRound1ScoringAverage",2016
157,161,"Rhein Gibson",NA,72,504,7,"LateRound1ScoringAverage",2016
157,161,"Hunter Mahan",NA,72,360,5,"LateRound1ScoringAverage",2016
157,161,"Troy Merritt",NA,72,576,8,"LateRound1ScoringAverage",2016
157,148,"Ryan Moore",NA,72,432,6,"LateRound1ScoringAverage",2016
157,173,"Rob Oppenheim",NA,72,288,4,"LateRound1ScoringAverage",2016
157,161,"Charl Schwartzel",NA,72,216,3,"LateRound1ScoringAverage",2016
157,125,"Robert Streb",NA,72,360,5,"LateRound1ScoringAverage",2016
168,166,"Michael Kim",NA,72.13,577,8,"LateRound1ScoringAverage",2016
169,167,"Tom Hoge",NA,72.14,505,7,"LateRound1ScoringAverage",2016
169,167,"Brendon Todd",NA,72.14,505,7,"LateRound1ScoringAverage",2016
171,169,"Pat Perez",NA,72.17,433,6,"LateRound1ScoringAverage",2016
172,171,"Erik Compton",NA,72.22,650,9,"LateRound1ScoringAverage",2016
173,172,"Matthew Fitzpatrick",NA,72.25,289,4,"LateRound1ScoringAverage",2016
174,175,"Luke Guthrie",NA,72.4,362,5,"LateRound1ScoringAverage",2016
174,155,"Justin Hicks",NA,72.4,362,5,"LateRound1ScoringAverage",2016
174,175,"DJ Trahan",NA,72.4,362,5,"LateRound1ScoringAverage",2016
177,158,"Matt Every",NA,72.43,507,7,"LateRound1ScoringAverage",2016
178,177,"Carlos Ortiz",NA,72.44,652,9,"LateRound1ScoringAverage",2016
179,178,"Angel Cabrera",NA,72.5,435,6,"LateRound1ScoringAverage",2016
179,178,"Cameron Percy",NA,72.5,290,4,"LateRound1ScoringAverage",2016
179,178,"Mark Wilson",NA,72.5,290,4,"LateRound1ScoringAverage",2016
182,184,"DH Lee",NA,72.67,436,6,"LateRound1ScoringAverage",2016
182,184,"Chez Reavie",NA,72.67,436,6,"LateRound1ScoringAverage",2016
184,188,"Jeff Overton",NA,72.75,582,8,"LateRound1ScoringAverage",2016
185,195,"Steven Bowditch",NA,72.83,437,6,"LateRound1ScoringAverage",2016
186,161,"Shawn Stefani",NA,72.86,510,7,"LateRound1ScoringAverage",2016
187,186,"John Huh",NA,72.88,583,8,"LateRound1ScoringAverage",2016
188,188,"Brice Garnett",NA,73,292,4,"LateRound1ScoringAverage",2016
188,183,"Kelly Kraft",NA,73,438,6,"LateRound1ScoringAverage",2016
188,188,"Andrew Landry",NA,73,365,5,"LateRound1ScoringAverage",2016
188,188,"Louis Oosthuizen",NA,73,146,2,"LateRound1ScoringAverage",2016
192,187,"Zac Blair",NA,73.1,731,10,"LateRound1ScoringAverage",2016
193,194,"George McNeill",NA,73.17,439,6,"LateRound1ScoringAverage",2016
194,196,"Brian Stuard",NA,73.25,293,4,"LateRound1ScoringAverage",2016
195,188,"Robert Allenby",NA,73.5,588,8,"LateRound1ScoringAverage",2016
196,197,"Chad Collins",NA,73.57,515,7,"LateRound1ScoringAverage",2016
197,198,"Miguel Angel Carballo",NA,73.6,368,5,"LateRound1ScoringAverage",2016
198,198,"Emiliano Grillo",NA,73.67,442,6,"LateRound1ScoringAverage",2016
199,200,"Brian Gay",NA,73.8,369,5,"LateRound1ScoringAverage",2016
200,201,"Fabian Gomez",NA,74,444,6,"LateRound1ScoringAverage",2016
200,201,"Anirban Lahiri",NA,74,370,5,"LateRound1ScoringAverage",2016
200,201,"Lucas Lee",NA,74,444,6,"LateRound1ScoringAverage",2016
200,201,"Geoff Ogilvy",NA,74,370,5,"LateRound1ScoringAverage",2016
204,205,"Charlie Beljan",NA,74.17,445,6,"LateRound1ScoringAverage",2016
205,206,"Ernie Els",NA,74.6,373,5,"LateRound1ScoringAverage",2016
206,207,"Byeong Hun An",NA,75,225,3,"LateRound1ScoringAverage",2016
206,207,"Matt Jones",NA,75,375,5,"LateRound1ScoringAverage",2016
