"Scrambling2030ydsRTPScore_RANKTHISWEEK_2014","Scrambling2030ydsRTPScore_RANKLASTWEEK_2014","Scrambling2030ydsRTPScore_PLAYERNAME_2014","Scrambling2030ydsRTPScore_ROUNDS_2014","Scrambling2030ydsRTPScore_AVGRTP_2014","Scrambling2030ydsRTPScore_TOTALHOLES_2014","Scrambling2030ydsRTPScore_TOTALRTP_2014","stat_name","year"
31,31,"Camilo Villegas",95,0.431,102,44,"Scrambling2030ydsRTPScore",2014
31,31,"Bubba Watson",76,0.431,51,22,"Scrambling2030ydsRTPScore",2014
33,33,"Charlie Wi",72,0.435,85,37,"Scrambling2030ydsRTPScore",2014
34,34,"Brooks Koepka",56,0.436,39,17,"Scrambling2030ydsRTPScore",2014
35,35,"John Rollins",84,0.439,82,36,"Scrambling2030ydsRTPScore",2014
35,35,"Henrik Stenson",56,0.439,41,18,"Scrambling2030ydsRTPScore",2014
37,37,"Robert Allenby",83,0.44,91,40,"Scrambling2030ydsRTPScore",2014
38,38,"Greg Chalmers",85,0.446,121,54,"Scrambling2030ydsRTPScore",2014
39,39,"Scott Langley",95,0.447,85,38,"Scrambling2030ydsRTPScore",2014
40,40,"Webb Simpson",87,0.448,87,39,"Scrambling2030ydsRTPScore",2014
40,40,"Gary Woodland",93,0.448,87,39,"Scrambling2030ydsRTPScore",2014
42,42,"Phil Mickelson",71,0.45,60,27,"Scrambling2030ydsRTPScore",2014
42,42,"Cameron Tringale",111,0.45,111,50,"Scrambling2030ydsRTPScore",2014
44,44,"Will Ma Kenzie",82,0.452,93,42,"Scrambling2030ydsRTPScore",2014
45,45,"David Hearn",97,0.455,101,46,"Scrambling2030ydsRTPScore",2014
46,46,"Charles Howell III",106,0.456,114,52,"Scrambling2030ydsRTPScore",2014
47,47,"Stuart Appleby",92,0.457,105,48,"Scrambling2030ydsRTPScore",2014
47,47,"Jordan Spieth",102,0.457,94,43,"Scrambling2030ydsRTPScore",2014
47,47,"Will Wilcox",51,0.457,46,21,"Scrambling2030ydsRTPScore",2014
50,50,"Billy Hurley III",86,0.459,85,39,"Scrambling2030ydsRTPScore",2014
51,51,"Kevin Kisner",85,0.462,91,42,"Scrambling2030ydsRTPScore",2014
52,52,"DH Lee",54,0.463,67,31,"Scrambling2030ydsRTPScore",2014
52,52,"Richard Lee",80,0.463,95,44,"Scrambling2030ydsRTPScore",2014
52,52,"Robert Streb",75,0.463,80,37,"Scrambling2030ydsRTPScore",2014
55,55,"Graham DeLaet",80,0.464,56,26,"Scrambling2030ydsRTPScore",2014
56,56,"Aaron Baddeley",74,0.469,81,38,"Scrambling2030ydsRTPScore",2014
56,56,"Paul Casey",56,0.469,49,23,"Scrambling2030ydsRTPScore",2014
58,58,"Luke Guthrie",85,0.47,100,47,"Scrambling2030ydsRTPScore",2014
59,59,"Danny Lee",84,0.472,89,42,"Scrambling2030ydsRTPScore",2014
59,59,"Spencer Levin",59,0.472,72,34,"Scrambling2030ydsRTPScore",2014
61,61,"Ricky Barnes",92,0.473,91,43,"Scrambling2030ydsRTPScore",2014
61,61,"Stewart Cink",91,0.473,74,35,"Scrambling2030ydsRTPScore",2014
61,61,"Zach Johnson",97,0.473,93,44,"Scrambling2030ydsRTPScore",2014
61,61,"Bronson La Cassie",51,0.473,55,26,"Scrambling2030ydsRTPScore",2014
61,61,"YE Yang",79,0.473,93,44,"Scrambling2030ydsRTPScore",2014
66,66,"Jamie Lovemark",64,0.474,57,27,"Scrambling2030ydsRTPScore",2014
66,66,"Brendan Steele",89,0.474,76,36,"Scrambling2030ydsRTPScore",2014
68,68,"Chesson Hadley",84,0.481,77,37,"Scrambling2030ydsRTPScore",2014
69,69,"Scott Brown",100,0.485,97,47,"Scrambling2030ydsRTPScore",2014
70,70,"Morgan Hoffmann",103,0.486,111,54,"Scrambling2030ydsRTPScore",2014
70,70,"Marc Leishman",81,0.486,70,34,"Scrambling2030ydsRTPScore",2014
72,72,"DA Points",75,0.487,76,37,"Scrambling2030ydsRTPScore",2014
72,72,"Brendon Todd",108,0.487,117,57,"Scrambling2030ydsRTPScore",2014
74,74,"Bud Cauley",56,0.49,49,24,"Scrambling2030ydsRTPScore",2014
74,74,"JB Holmes",86,0.49,98,48,"Scrambling2030ydsRTPScore",2014
74,74,"Tim Wilkinson",86,0.49,104,51,"Scrambling2030ydsRTPScore",2014
77,77,"Jonas Blixt",64,0.491,57,28,"Scrambling2030ydsRTPScore",2014
78,78,"Martin Laird",66,0.493,73,36,"Scrambling2030ydsRTPScore",2014
79,79,"Jonathan Byrd",76,0.494,79,39,"Scrambling2030ydsRTPScore",2014
79,79,"Erik Compton",88,0.494,89,44,"Scrambling2030ydsRTPScore",2014
79,79,"Matt Jones",83,0.494,89,44,"Scrambling2030ydsRTPScore",2014
79,79,"Sean OHair",77,0.494,87,43,"Scrambling2030ydsRTPScore",2014
79,79,"Mark Wilson",69,0.494,77,38,"Scrambling2030ydsRTPScore",2014
84,84,"Brice Garnett",92,0.496,117,58,"Scrambling2030ydsRTPScore",2014
85,85,"Keegan Bradley",89,0.5,80,40,"Scrambling2030ydsRTPScore",2014
85,85,"Kevin Chappell",100,0.5,94,47,"Scrambling2030ydsRTPScore",2014
85,85,"Tim Clark",75,0.5,62,31,"Scrambling2030ydsRTPScore",2014
85,85,"Robert Garrigus",80,0.5,74,37,"Scrambling2030ydsRTPScore",2014
85,85,"Dustin Johnson",58,0.5,36,18,"Scrambling2030ydsRTPScore",2014
85,85,"Jerry Kelly",80,0.5,86,43,"Scrambling2030ydsRTPScore",2014
85,85,"George McNeill",79,0.5,88,44,"Scrambling2030ydsRTPScore",2014
85,85,"Wes Roach",67,0.5,60,30,"Scrambling2030ydsRTPScore",2014
85,85,"John Senden",99,0.5,90,45,"Scrambling2030ydsRTPScore",2014
85,85,"Boo Weekley",73,0.5,70,35,"Scrambling2030ydsRTPScore",2014
95,95,"Pat Perez",84,0.505,91,46,"Scrambling2030ydsRTPScore",2014
96,96,"Adam Scott",68,0.508,61,31,"Scrambling2030ydsRTPScore",2014
97,97,"Ben Curtis",77,0.509,112,57,"Scrambling2030ydsRTPScore",2014
97,97,"Justin Rose",70,0.509,53,27,"Scrambling2030ydsRTPScore",2014
99,99,"Retief Goosen",94,0.51,102,52,"Scrambling2030ydsRTPScore",2014
99,99,"Graeme McDowell",66,0.51,49,25,"Scrambling2030ydsRTPScore",2014
101,101,"Gonzalo Fdez Castano",83,0.512,82,42,"Scrambling2030ydsRTPScore",2014
102,102,"Michael Thompson",74,0.513,78,40,"Scrambling2030ydsRTPScore",2014
103,103,"Ken Duke",80,0.514,70,36,"Scrambling2030ydsRTPScore",2014
103,103,"Daniel Summerhays",98,0.514,111,57,"Scrambling2030ydsRTPScore",2014
103,103,"Jhonattan Vegas",77,0.514,72,37,"Scrambling2030ydsRTPScore",2014
106,106,"Johnson Wagner",69,0.519,79,41,"Scrambling2030ydsRTPScore",2014
107,107,"Nick Watney",80,0.523,44,23,"Scrambling2030ydsRTPScore",2014
108,108,"Nicholas Thompson",85,0.524,84,44,"Scrambling2030ydsRTPScore",2014
109,109,"Brad Fritsch",50,0.528,53,28,"Scrambling2030ydsRTPScore",2014
110,110,"Ben Crane",81,0.529,102,54,"Scrambling2030ydsRTPScore",2014
111,111,"David Lingmerth",80,0.53,83,44,"Scrambling2030ydsRTPScore",2014
112,112,"Briny Baird",50,0.532,62,33,"Scrambling2030ydsRTPScore",2014
112,112,"Jason Bohn",81,0.532,77,41,"Scrambling2030ydsRTPScore",2014
114,114,"Michael Putnam",106,0.533,90,48,"Scrambling2030ydsRTPScore",2014
115,115,"Steven Bowditch",93,0.535,101,54,"Scrambling2030ydsRTPScore",2014
115,115,"KJ Choi",80,0.535,99,53,"Scrambling2030ydsRTPScore",2014
117,117,"Jimmy Walker",98,0.537,82,44,"Scrambling2030ydsRTPScore",2014
118,118,"JJ Henry",91,0.538,91,49,"Scrambling2030ydsRTPScore",2014
118,118,"Billy Horschel",92,0.538,65,35,"Scrambling2030ydsRTPScore",2014
118,118,"Andres Romero",81,0.538,91,49,"Scrambling2030ydsRTPScore",2014
121,121,"Brian Harman",111,0.54,113,61,"Scrambling2030ydsRTPScore",2014
122,122,"John Huh",87,0.541,85,46,"Scrambling2030ydsRTPScore",2014
123,123,"Russell Henley",92,0.542,96,52,"Scrambling2030ydsRTPScore",2014
123,123,"Jeff Overton",80,0.542,72,39,"Scrambling2030ydsRTPScore",2014
125,125,"Jeff Maggert",54,0.544,57,31,"Scrambling2030ydsRTPScore",2014
125,125,"Hudson Swafford",75,0.544,68,37,"Scrambling2030ydsRTPScore",2014
127,127,"Charley Hoffman",93,0.547,64,35,"Scrambling2030ydsRTPScore",2014
127,127,"David Toms",64,0.547,64,35,"Scrambling2030ydsRTPScore",2014
129,129,"Harris English",95,0.549,71,39,"Scrambling2030ydsRTPScore",2014
129,129,"Matt Every",85,0.549,82,45,"Scrambling2030ydsRTPScore",2014
129,129,"Martin Flores",85,0.549,82,45,"Scrambling2030ydsRTPScore",2014
129,129,"Russell Knox",92,0.549,82,45,"Scrambling2030ydsRTPScore",2014
133,133,"James Hahn",82,0.551,98,54,"Scrambling2030ydsRTPScore",2014
134,134,"James Driscoll",71,0.552,105,58,"Scrambling2030ydsRTPScore",2014
135,135,"Heath Slocum",71,0.556,72,40,"Scrambling2030ydsRTPScore",2014
135,135,"Chris Stroud",88,0.556,90,50,"Scrambling2030ydsRTPScore",2014
137,137,"Angel Cabrera",69,0.559,68,38,"Scrambling2030ydsRTPScore",2014
137,137,"William McGirt",96,0.559,118,66,"Scrambling2030ydsRTPScore",2014
139,139,"Troy Merritt",62,0.561,66,37,"Scrambling2030ydsRTPScore",2014
140,140,"Brian Stuard",91,0.564,110,62,"Scrambling2030ydsRTPScore",2014
141,141,"Hunter Mahan",88,0.568,74,42,"Scrambling2030ydsRTPScore",2014
142,142,"Vijay Singh",83,0.571,84,48,"Scrambling2030ydsRTPScore",2014
143,143,"Sangmoon Bae",76,0.573,82,47,"Scrambling2030ydsRTPScore",2014
144,144,"Jim Herman",62,0.574,47,27,"Scrambling2030ydsRTPScore",2014
145,145,"Jason Dufner",57,0.581,43,25,"Scrambling2030ydsRTPScore",2014
145,145,"Geoff Ogilvy",84,0.581,105,61,"Scrambling2030ydsRTPScore",2014
145,145,"Rory Sabbatini",82,0.581,62,36,"Scrambling2030ydsRTPScore",2014
148,148,"Andrew Svoboda",77,0.587,75,44,"Scrambling2030ydsRTPScore",2014
149,149,"Charlie Beljan",76,0.588,85,50,"Scrambling2030ydsRTPScore",2014
150,150,"Roberto Castro",76,0.591,88,52,"Scrambling2030ydsRTPScore",2014
151,151,"Woody Austin",63,0.6,80,48,"Scrambling2030ydsRTPScore",2014
151,151,"Trevor Immelman",84,0.6,95,57,"Scrambling2030ydsRTPScore",2014
153,153,"Troy Matteson",62,0.606,66,40,"Scrambling2030ydsRTPScore",2014
153,153,"Kevin Stadler",90,0.606,66,40,"Scrambling2030ydsRTPScore",2014
155,155,"Kevin Tway",64,0.607,61,37,"Scrambling2030ydsRTPScore",2014
156,156,"Martin Kaymer",65,0.609,46,28,"Scrambling2030ydsRTPScore",2014
157,157,"John Peterson",62,0.615,39,24,"Scrambling2030ydsRTPScore",2014
158,158,"Brendon de Jonge",109,0.616,112,69,"Scrambling2030ydsRTPScore",2014
159,159,"Rory McIlroy",66,0.619,42,26,"Scrambling2030ydsRTPScore",2014
160,160,"Tommy Gainey",73,0.62,79,49,"Scrambling2030ydsRTPScore",2014
161,161,"John Merrick",87,0.623,69,43,"Scrambling2030ydsRTPScore",2014
161,161,"Ted Potter Jr",68,0.623,69,43,"Scrambling2030ydsRTPScore",2014
161,161,"Tyrone Van Aswegen",79,0.623,61,38,"Scrambling2030ydsRTPScore",2014
164,164,"Kevin Streelman",79,0.627,67,42,"Scrambling2030ydsRTPScore",2014
165,165,"Ryan Moore",86,0.633,60,38,"Scrambling2030ydsRTPScore",2014
166,166,"Derek Ernst",80,0.634,82,52,"Scrambling2030ydsRTPScore",2014
167,167,"Louis Oosthuizen",50,0.639,36,23,"Scrambling2030ydsRTPScore",2014
168,168,"Jason Kokrak",65,0.644,73,47,"Scrambling2030ydsRTPScore",2014
168,168,"Jim Renner",61,0.644,59,38,"Scrambling2030ydsRTPScore",2014
170,170,"Ian Poulter",57,0.649,57,37,"Scrambling2030ydsRTPScore",2014
171,171,"Lee Westwood",57,0.66,47,31,"Scrambling2030ydsRTPScore",2014
172,172,"Carl Pettersson",91,0.664,110,73,"Scrambling2030ydsRTPScore",2014
173,173,"Scott Stallings",77,0.667,57,38,"Scrambling2030ydsRTPScore",2014
174,174,"Justin Hicks",103,0.676,102,69,"Scrambling2030ydsRTPScore",2014
175,175,"Lucas Glover",68,0.683,41,28,"Scrambling2030ydsRTPScore",2014
175,175,"Kyle Stanley",87,0.683,63,43,"Scrambling2030ydsRTPScore",2014
177,177,"Davis Love III",74,0.687,67,46,"Scrambling2030ydsRTPScore",2014
