"Front9Par3ScoringAverage_RANKTHISWEEK_2007","Front9Par3ScoringAverage_RANKLASTWEEK_2007","Front9Par3ScoringAverage_PLAYERNAME_2007","Front9Par3ScoringAverage_ROUNDS_2007","Front9Par3ScoringAverage_AVG_2007","Front9Par3ScoringAverage_TOTALSTROKES_2007","Front9Par3ScoringAverage_TOTALHOLES_2007","stat_name","year"
92,92,"Brett Wetterich",88,3.09,531,172,"Front9Par3ScoringAverage",2007
106,106,"Stuart Appleby",74,3.1,446,144,"Front9Par3ScoringAverage",2007
106,106,"Craig Bowden",78,3.1,483,156,"Front9Par3ScoringAverage",2007
106,106,"Bart Bryant",87,3.1,520,168,"Front9Par3ScoringAverage",2007
106,106,"Chad Campbell",96,3.1,551,178,"Front9Par3ScoringAverage",2007
106,106,"Daniel Chopra",106,3.1,650,210,"Front9Par3ScoringAverage",2007
106,106,"Ernie Els",59,3.1,347,112,"Front9Par3ScoringAverage",2007
106,106,"Trevor Immelman",74,3.1,409,132,"Front9Par3ScoringAverage",2007
106,106,"Kent Jones",97,3.1,602,194,"Front9Par3ScoringAverage",2007
106,106,"Anthony Kim",93,3.1,589,190,"Front9Par3ScoringAverage",2007
106,106,"Jarrod Lyle",77,3.1,483,156,"Front9Par3ScoringAverage",2007
106,106,"Shigeki Maruyama",84,3.1,515,166,"Front9Par3ScoringAverage",2007
106,106,"Daisuke Maruyama",86,3.1,533,172,"Front9Par3ScoringAverage",2007
106,106,"Parker McLachlin",83,3.1,509,164,"Front9Par3ScoringAverage",2007
106,106,"Carl Pettersson",111,3.1,664,214,"Front9Par3ScoringAverage",2007
106,106,"Brett Quigley",79,3.1,477,154,"Front9Par3ScoringAverage",2007
106,106,"Jason Schultz",63,3.1,391,126,"Front9Par3ScoringAverage",2007
122,122,"Stephen Ames",81,3.11,470,151,"Front9Par3ScoringAverage",2007
122,122,"Billy Andrade",88,3.11,553,178,"Front9Par3ScoringAverage",2007
122,122,"Cameron Beckman",96,3.11,591,190,"Front9Par3ScoringAverage",2007
122,122,"Rich Beem",89,3.11,529,170,"Front9Par3ScoringAverage",2007
122,122,"Brendon de Jonge",76,3.11,472,152,"Front9Par3ScoringAverage",2007
122,122,"Luke Donald",69,3.11,404,130,"Front9Par3ScoringAverage",2007
122,122,"Bill Haas",93,3.11,584,188,"Front9Par3ScoringAverage",2007
122,122,"Cliff Kresge",107,3.11,665,214,"Front9Par3ScoringAverage",2007
122,122,"Stephen Leaney",82,3.11,516,166,"Front9Par3ScoringAverage",2007
122,122,"Peter Lonard",85,3.11,528,170,"Front9Par3ScoringAverage",2007
122,122,"Davis Love III",66,3.11,398,128,"Front9Par3ScoringAverage",2007
122,122,"Steve Marino",106,3.11,646,208,"Front9Par3ScoringAverage",2007
122,122,"Ryan Moore",92,3.11,560,180,"Front9Par3ScoringAverage",2007
122,122,"Nick OHern",72,3.11,417,134,"Front9Par3ScoringAverage",2007
122,122,"Jeff Quinney",95,3.11,578,186,"Front9Par3ScoringAverage",2007
122,122,"Vijay Singh",102,3.11,610,196,"Front9Par3ScoringAverage",2007
122,122,"Darron Stiles",65,3.11,404,130,"Front9Par3ScoringAverage",2007
122,122,"Jaco Van Zyl",51,3.11,317,102,"Front9Par3ScoringAverage",2007
140,140,"Craig Barlow",52,3.12,324,104,"Front9Par3ScoringAverage",2007
140,140,"Alex Cejka",80,3.12,512,164,"Front9Par3ScoringAverage",2007
140,140,"Michael Putnam",96,3.12,580,186,"Front9Par3ScoringAverage",2007
140,140,"Chris Riley",59,3.12,368,118,"Front9Par3ScoringAverage",2007
140,140,"Kirk Triplett",77,3.12,487,156,"Front9Par3ScoringAverage",2007
140,140,"Boo Weekley",101,3.12,618,198,"Front9Par3ScoringAverage",2007
146,146,"Chris DiMarco",79,3.13,470,150,"Front9Par3ScoringAverage",2007
146,146,"Mathew Goggin",97,3.13,619,198,"Front9Par3ScoringAverage",2007
146,146,"Padraig Harrington",64,3.13,375,120,"Front9Par3ScoringAverage",2007
146,146,"Tim Herron",98,3.13,626,200,"Front9Par3ScoringAverage",2007
146,146,"John Merrick",92,3.13,570,182,"Front9Par3ScoringAverage",2007
146,146,"Jeff Sluman",60,3.13,388,124,"Front9Par3ScoringAverage",2007
152,152,"Eric Axley",107,3.14,673,214,"Front9Par3ScoringAverage",2007
152,152,"Brian Bateman",55,3.14,339,108,"Front9Par3ScoringAverage",2007
152,152,"Mark Calcavecchia",93,3.14,568,181,"Front9Par3ScoringAverage",2007
152,152,"Jason Dufner",100,3.14,627,200,"Front9Par3ScoringAverage",2007
152,152,"Paul Gow",70,3.14,434,138,"Front9Par3ScoringAverage",2007
152,152,"Doug LaBelle II",104,3.14,647,206,"Front9Par3ScoringAverage",2007
152,152,"Will Ma Kenzie",100,3.14,637,203,"Front9Par3ScoringAverage",2007
152,152,"Kevin Stadler",95,3.14,578,184,"Front9Par3ScoringAverage",2007
152,152,"Bob Tway",103,3.14,647,206,"Front9Par3ScoringAverage",2007
152,152,"Bo Van Pelt",104,3.14,659,210,"Front9Par3ScoringAverage",2007
162,162,"Ryan Armour",107,3.15,667,212,"Front9Par3ScoringAverage",2007
162,162,"Rich Barcelo",80,3.15,504,160,"Front9Par3ScoringAverage",2007
162,162,"Charles Howell III",89,3.15,536,170,"Front9Par3ScoringAverage",2007
162,162,"Hunter Mahan",91,3.15,561,178,"Front9Par3ScoringAverage",2007
162,162,"Paul Stankowski",52,3.15,334,106,"Front9Par3ScoringAverage",2007
167,167,"Ben Curtis",80,3.16,481,152,"Front9Par3ScoringAverage",2007
167,167,"Mathias Gronberg",95,3.16,606,192,"Front9Par3ScoringAverage",2007
167,167,"Matt Hendrix",63,3.16,405,128,"Front9Par3ScoringAverage",2007
167,167,"Jose Maria Olazabal",52,3.16,316,100,"Front9Par3ScoringAverage",2007
167,167,"Jim Rutledge",59,3.16,367,116,"Front9Par3ScoringAverage",2007
167,167,"Camilo Villegas",82,3.16,531,168,"Front9Par3ScoringAverage",2007
167,167,"Bubba Watson",80,3.16,505,160,"Front9Par3ScoringAverage",2007
174,174,"Robert Allenby",90,3.17,551,174,"Front9Par3ScoringAverage",2007
174,174,"Todd Hamilton",76,3.17,475,150,"Front9Par3ScoringAverage",2007
174,174,"JB Holmes",71,3.17,447,141,"Front9Par3ScoringAverage",2007
174,174,"Frank Lickliter II",95,3.17,596,188,"Front9Par3ScoringAverage",2007
174,174,"Joey Sindelar",75,3.17,482,152,"Front9Par3ScoringAverage",2007
174,174,"Charles Warren",101,3.17,640,202,"Front9Par3ScoringAverage",2007
180,180,"Joe Durant",88,3.18,535,168,"Front9Par3ScoringAverage",2007
181,181,"Michael Boyd",61,3.19,383,120,"Front9Par3ScoringAverage",2007
181,181,"David Branshaw",83,3.19,529,166,"Front9Par3ScoringAverage",2007
181,181,"Tom Byrum",50,3.19,325,102,"Front9Par3ScoringAverage",2007
181,181,"Corey Pavin",81,3.19,523,164,"Front9Par3ScoringAverage",2007
181,181,"Tag Ridings",52,3.19,338,106,"Front9Par3ScoringAverage",2007
181,181,"Duffy Waldorf",69,3.19,421,132,"Front9Par3ScoringAverage",2007
187,187,"Jeff Brehaut",59,3.2,384,120,"Front9Par3ScoringAverage",2007
188,188,"Chris Couch",76,3.21,495,154,"Front9Par3ScoringAverage",2007
188,188,"Steve Wheatcroft",73,3.21,468,146,"Front9Par3ScoringAverage",2007
190,190,"Bubba Dickerson",51,3.22,335,104,"Front9Par3ScoringAverage",2007
190,190,"Ian Poulter",63,3.22,374,116,"Front9Par3ScoringAverage",2007
190,190,"Chris Tidland",59,3.22,386,120,"Front9Par3ScoringAverage",2007
193,193,"Kyle Reifers",71,3.23,452,140,"Front9Par3ScoringAverage",2007
194,194,"Harrison Frazar",88,3.24,557,172,"Front9Par3ScoringAverage",2007
195,195,"John Daly",59,3.25,367,113,"Front9Par3ScoringAverage",2007
195,195,"Bryce Molder",56,3.25,357,110,"Front9Par3ScoringAverage",2007
