"Approaches175200yardsRghRTP_RANKTHISWEEK_2006","Approaches175200yardsRghRTP_RANKLASTWEEK_2006","Approaches175200yardsRghRTP_PLAYERNAME_2006","Approaches175200yardsRghRTP_ROUNDS_2006","Approaches175200yardsRghRTP_AVGRTP_2006","stat_name","year"
1,1,"Tiger Woods",55,-0.227,"Approaches175200yardsRghRTP",2006
2,2,"Vijay Singh",103,-0.158,"Approaches175200yardsRghRTP",2006
3,3,"Nick Watney",97,-0.043,"Approaches175200yardsRghRTP",2006
4,4,"Fred Couples",52,-0.042,"Approaches175200yardsRghRTP",2006
5,5,"Harrison Frazar",95,-0.03,"Approaches175200yardsRghRTP",2006
6,6,"Daniel Chopra",110,0,"Approaches175200yardsRghRTP",2006
6,6,"John Rollins",93,0,"Approaches175200yardsRghRTP",2006
8,8,"Bo Van Pelt",102,0.023,"Approaches175200yardsRghRTP",2006
9,9,"Jeff Overton",95,0.026,"Approaches175200yardsRghRTP",2006
10,10,"Chris DiMarco",83,0.032,"Approaches175200yardsRghRTP",2006
11,11,"Greg Owen",79,0.037,"Approaches175200yardsRghRTP",2006
12,12,"Rory Sabbatini",84,0.038,"Approaches175200yardsRghRTP",2006
13,13,"Bob Estes",85,0.043,"Approaches175200yardsRghRTP",2006
14,14,"Bob May",65,0.059,"Approaches175200yardsRghRTP",2006
15,15,"Tom Lehman",70,0.069,"Approaches175200yardsRghRTP",2006
16,16,"Bubba Watson",83,0.071,"Approaches175200yardsRghRTP",2006
17,17,"Justin Rose",98,0.077,"Approaches175200yardsRghRTP",2006
18,18,"Ernie Els",69,0.083,"Approaches175200yardsRghRTP",2006
19,19,"Matt Hansen",68,0.111,"Approaches175200yardsRghRTP",2006
19,19,"Brandt Jobe",91,0.111,"Approaches175200yardsRghRTP",2006
19,19,"Charles Warren",93,0.111,"Approaches175200yardsRghRTP",2006
22,22,"Vaughn Taylor",88,0.114,"Approaches175200yardsRghRTP",2006
23,23,"Kris Cox",83,0.115,"Approaches175200yardsRghRTP",2006
24,24,"Jesper Parnevik",84,0.119,"Approaches175200yardsRghRTP",2006
25,25,"Charles Howell III",96,0.122,"Approaches175200yardsRghRTP",2006
26,26,"Carlos Franco",86,0.133,"Approaches175200yardsRghRTP",2006
26,26,"Bill Haas",99,0.133,"Approaches175200yardsRghRTP",2006
28,28,"Troy Matteson",101,0.143,"Approaches175200yardsRghRTP",2006
28,28,"Larry Mize",53,0.143,"Approaches175200yardsRghRTP",2006
30,30,"Justin Leonard",83,0.148,"Approaches175200yardsRghRTP",2006
31,31,"Jonathan Kaye",95,0.15,"Approaches175200yardsRghRTP",2006
31,31,"Skip Kendall",72,0.15,"Approaches175200yardsRghRTP",2006
33,33,"Sergio Garcia",59,0.158,"Approaches175200yardsRghRTP",2006
34,34,"Mathias Gronberg",92,0.167,"Approaches175200yardsRghRTP",2006
34,34,"Brett Quigley",109,0.167,"Approaches175200yardsRghRTP",2006
36,36,"Nathan Green",108,0.176,"Approaches175200yardsRghRTP",2006
37,37,"Tommy Armour III",65,0.179,"Approaches175200yardsRghRTP",2006
37,37,"Robert Damron",91,0.179,"Approaches175200yardsRghRTP",2006
39,39,"Billy Andrade",78,0.186,"Approaches175200yardsRghRTP",2006
40,40,"Ryuji Imada",105,0.188,"Approaches175200yardsRghRTP",2006
41,41,"Craig Barlow",77,0.192,"Approaches175200yardsRghRTP",2006
41,41,"Ben Crane",85,0.192,"Approaches175200yardsRghRTP",2006
41,41,"Mark OMeara",52,0.192,"Approaches175200yardsRghRTP",2006
41,41,"Heath Slocum",96,0.192,"Approaches175200yardsRghRTP",2006
41,41,"Vance Veazey",59,0.192,"Approaches175200yardsRghRTP",2006
46,46,"Mathew Goggin",72,0.194,"Approaches175200yardsRghRTP",2006
47,47,"Jason Bohn",104,0.2,"Approaches175200yardsRghRTP",2006
47,47,"Jonathan Byrd",66,0.2,"Approaches175200yardsRghRTP",2006
47,47,"Steve Flesch",119,0.2,"Approaches175200yardsRghRTP",2006
47,47,"Brian Gay",107,0.2,"Approaches175200yardsRghRTP",2006
51,51,"Corey Pavin",74,0.205,"Approaches175200yardsRghRTP",2006
52,52,"Steve Lowery",99,0.206,"Approaches175200yardsRghRTP",2006
53,53,"Chris Couch",75,0.207,"Approaches175200yardsRghRTP",2006
54,54,"JJ Henry",96,0.209,"Approaches175200yardsRghRTP",2006
55,55,"DA Points",82,0.211,"Approaches175200yardsRghRTP",2006
56,56,"Tim Clark",80,0.216,"Approaches175200yardsRghRTP",2006
57,57,"Henrik Bjornstad",97,0.219,"Approaches175200yardsRghRTP",2006
