"Last15EventsShortGame_RANKTHISWEEK_2013","Last15EventsShortGame_RANKLASTWEEK_2013","Last15EventsShortGame_PLAYERNAME_2013","Last15EventsShortGame_EVENTS_2013","Last15EventsShortGame_RATING_2013","stat_name","year"
91,91,"Blake Adams",2,6.6,"Last15EventsShortGame",2013
91,91,"Stuart Appleby",11,6.6,"Last15EventsShortGame",2013
91,91,"Franklin Corpening",1,6.6,"Last15EventsShortGame",2013
91,91,"Sergio Garcia",10,6.6,"Last15EventsShortGame",2013
91,91,"Lucas Glover",4,6.6,"Last15EventsShortGame",2013
91,91,"Jeff Gove",2,6.6,"Last15EventsShortGame",2013
91,91,"Hank Kuehne",3,6.6,"Last15EventsShortGame",2013
91,91,"Luke List",4,6.6,"Last15EventsShortGame",2013
91,91,"Shane Lowry",2,6.6,"Last15EventsShortGame",2013
91,91,"George McNeill",8,6.6,"Last15EventsShortGame",2013
91,91,"Geoff Ogilvy",6,6.6,"Last15EventsShortGame",2013
91,91,"Patrick Reed",9,6.6,"Last15EventsShortGame",2013
91,91,"Charl Schwartzel",8,6.6,"Last15EventsShortGame",2013
91,91,"Vijay Singh",5,6.6,"Last15EventsShortGame",2013
91,91,"Robert Streb",5,6.6,"Last15EventsShortGame",2013
91,91,"Kevin Sutherland",4,6.6,"Last15EventsShortGame",2013
107,107,"Keegan Bradley",8,6.5,"Last15EventsShortGame",2013
107,107,"Roberto Castro",11,6.5,"Last15EventsShortGame",2013
107,107,"Brian Davis",10,6.5,"Last15EventsShortGame",2013
107,107,"Brendon de Jonge",11,6.5,"Last15EventsShortGame",2013
107,107,"James Driscoll",6,6.5,"Last15EventsShortGame",2013
107,107,"Jim Furyk",10,6.5,"Last15EventsShortGame",2013
107,107,"Freddie Jacobson",7,6.5,"Last15EventsShortGame",2013
107,107,"Matt Jones",7,6.5,"Last15EventsShortGame",2013
107,107,"Bill Lunde",5,6.5,"Last15EventsShortGame",2013
107,107,"John Mallinger",7,6.5,"Last15EventsShortGame",2013
107,107,"Troy Matteson",3,6.5,"Last15EventsShortGame",2013
107,107,"Kevin Na",5,6.5,"Last15EventsShortGame",2013
107,107,"Alistair Presnell",3,6.5,"Last15EventsShortGame",2013
107,107,"Tag Ridings",4,6.5,"Last15EventsShortGame",2013
107,107,"Hideto Tanihara",1,6.5,"Last15EventsShortGame",2013
107,107,"Peter Tomasulo",6,6.5,"Last15EventsShortGame",2013
107,107,"Tom Watson",1,6.5,"Last15EventsShortGame",2013
124,124,"Thomas Aiken",1,6.4,"Last15EventsShortGame",2013
124,124,"Todd Baek",1,6.4,"Last15EventsShortGame",2013
124,124,"George Coetzee",5,6.4,"Last15EventsShortGame",2013
124,124,"Bob Estes",10,6.4,"Last15EventsShortGame",2013
124,124,"Tim Herron",7,6.4,"Last15EventsShortGame",2013
124,124,"John Huh",8,6.4,"Last15EventsShortGame",2013
124,124,"Zach Johnson",10,6.4,"Last15EventsShortGame",2013
124,124,"Doug LaBelle II",5,6.4,"Last15EventsShortGame",2013
124,124,"DH Lee",6,6.4,"Last15EventsShortGame",2013
124,124,"Richard Lee",10,6.4,"Last15EventsShortGame",2013
124,124,"David Lynn",7,6.4,"Last15EventsShortGame",2013
124,124,"Phil Mickelson",8,6.4,"Last15EventsShortGame",2013
124,124,"Pat Perez",8,6.4,"Last15EventsShortGame",2013
124,124,"Ted Potter Jr",6,6.4,"Last15EventsShortGame",2013
124,124,"Rory Sabbatini",9,6.4,"Last15EventsShortGame",2013
124,124,"Marcel Siem",5,6.4,"Last15EventsShortGame",2013
124,124,"Webb Simpson",9,6.4,"Last15EventsShortGame",2013
124,124,"Bo Van Pelt",7,6.4,"Last15EventsShortGame",2013
124,124,"Mike Weir",4,6.4,"Last15EventsShortGame",2013
124,124,"Lee Westwood",10,6.4,"Last15EventsShortGame",2013
124,124,"Tiger Woods",9,6.4,"Last15EventsShortGame",2013
145,145,"Justin Bolli",2,6.3,"Last15EventsShortGame",2013
145,145,"Scott Brown",7,6.3,"Last15EventsShortGame",2013
145,145,"Bud Cauley",5,6.3,"Last15EventsShortGame",2013
145,145,"Gary Christian",3,6.3,"Last15EventsShortGame",2013
145,145,"Jason Dufner",10,6.3,"Last15EventsShortGame",2013
145,145,"Ken Duke",7,6.3,"Last15EventsShortGame",2013
145,145,"Marcus Fraser",1,6.3,"Last15EventsShortGame",2013
145,145,"Charles Howell III",9,6.3,"Last15EventsShortGame",2013
145,145,"David Lingmerth",6,6.3,"Last15EventsShortGame",2013
145,145,"Francesco Molinari",3,6.3,"Last15EventsShortGame",2013
145,145,"Greg Owen",6,6.3,"Last15EventsShortGame",2013
145,145,"Ryan Palmer",11,6.3,"Last15EventsShortGame",2013
145,145,"Jesper Parnevik",2,6.3,"Last15EventsShortGame",2013
145,145,"John Senden",6,6.3,"Last15EventsShortGame",2013
145,145,"Henrik Stenson",7,6.3,"Last15EventsShortGame",2013
145,145,"Marc Turnesa",1,6.3,"Last15EventsShortGame",2013
145,145,"Camilo Villegas",11,6.3,"Last15EventsShortGame",2013
162,162,"Kiradech Aphibarnrat",1,6.2,"Last15EventsShortGame",2013
162,162,"Brad Fritsch",6,6.2,"Last15EventsShortGame",2013
162,162,"Bill Haas",7,6.2,"Last15EventsShortGame",2013
162,162,"Charley Hoffman",11,6.2,"Last15EventsShortGame",2013
162,162,"Colt Knost",4,6.2,"Last15EventsShortGame",2013
162,162,"David Mathis",7,6.2,"Last15EventsShortGame",2013
162,162,"Jeff Overton",10,6.2,"Last15EventsShortGame",2013
162,162,"Cameron Percy",8,6.2,"Last15EventsShortGame",2013
162,162,"Tim Petrovic",5,6.2,"Last15EventsShortGame",2013
162,162,"John Rollins",5,6.2,"Last15EventsShortGame",2013
162,162,"Brendan Steele",7,6.2,"Last15EventsShortGame",2013
162,162,"Vaughn Taylor",7,6.2,"Last15EventsShortGame",2013
162,162,"DJ Trahan",4,6.2,"Last15EventsShortGame",2013
162,162,"Thaworn Wiratchant",1,6.2,"Last15EventsShortGame",2013
176,176,"Harris English",9,6.1,"Last15EventsShortGame",2013
176,176,"Ross Fisher",5,6.1,"Last15EventsShortGame",2013
176,176,"Brian Gay",9,6.1,"Last15EventsShortGame",2013
176,176,"David Hearn",11,6.1,"Last15EventsShortGame",2013
176,176,"Jim Herman",4,6.1,"Last15EventsShortGame",2013
176,176,"JB Holmes",2,6.1,"Last15EventsShortGame",2013
176,176,"Brandt Jobe",9,6.1,"Last15EventsShortGame",2013
176,176,"Paul Lawrie",3,6.1,"Last15EventsShortGame",2013
176,176,"Graeme McDowell",7,6.1,"Last15EventsShortGame",2013
176,176,"Scott Piercy",7,6.1,"Last15EventsShortGame",2013
176,176,"Chez Reavie",9,6.1,"Last15EventsShortGame",2013
176,176,"Kevin Stadler",6,6.1,"Last15EventsShortGame",2013
176,176,"Josh Teater",7,6.1,"Last15EventsShortGame",2013
176,176,"Michael Thompson",5,6.1,"Last15EventsShortGame",2013
176,176,"Cameron Tringale",9,6.1,"Last15EventsShortGame",2013
191,191,"Aaron Baddeley",3,6,"Last15EventsShortGame",2013
191,191,"Padraig Harrington",6,6,"Last15EventsShortGame",2013
191,191,"Morgan Hoffmann",9,6,"Last15EventsShortGame",2013
191,191,"Jerry Kelly",9,6,"Last15EventsShortGame",2013
191,191,"Troy Kelly",3,6,"Last15EventsShortGame",2013
191,191,"Chris Kirk",11,6,"Last15EventsShortGame",2013
191,191,"Martin Laird",7,6,"Last15EventsShortGame",2013
191,191,"Matteo Manassero",4,6,"Last15EventsShortGame",2013
191,191,"Alexander Noren",1,6,"Last15EventsShortGame",2013
191,191,"Henrik Norlander",8,6,"Last15EventsShortGame",2013
191,191,"Kevin Streelman",9,6,"Last15EventsShortGame",2013
191,191,"Chris Stroud",11,6,"Last15EventsShortGame",2013
191,191,"Daniel Summerhays",9,6,"Last15EventsShortGame",2013
191,191,"Charlie Wi",6,6,"Last15EventsShortGame",2013
191,191,"Dean Wilson",1,6,"Last15EventsShortGame",2013
191,191,"Gary Woodland",10,6,"Last15EventsShortGame",2013
207,207,"Will Claxton",6,5.9,"Last15EventsShortGame",2013
207,207,"Nicolas Colsaerts",5,5.9,"Last15EventsShortGame",2013
207,207,"David Frost",1,5.9,"Last15EventsShortGame",2013
207,207,"Tommy Gainey",9,5.9,"Last15EventsShortGame",2013
207,207,"Retief Goosen",6,5.9,"Last15EventsShortGame",2013
207,207,"Jeff Maggert",7,5.9,"Last15EventsShortGame",2013
207,207,"Ryan Moore",8,5.9,"Last15EventsShortGame",2013
207,207,"Carl Pettersson",9,5.9,"Last15EventsShortGame",2013
207,207,"DA Points",7,5.9,"Last15EventsShortGame",2013
207,207,"Scott Stallings",5,5.9,"Last15EventsShortGame",2013
207,207,"Boo Weekley",9,5.9,"Last15EventsShortGame",2013
207,207,"Chris Wood",2,5.9,"Last15EventsShortGame",2013
219,219,"Woody Austin",1,5.8,"Last15EventsShortGame",2013
219,219,"Greg Chalmers",7,5.8,"Last15EventsShortGame",2013
219,219,"Ben Curtis",5,5.8,"Last15EventsShortGame",2013
219,219,"Gonzalo Fdez Castano",5,5.8,"Last15EventsShortGame",2013
219,219,"Rickie Fowler",8,5.8,"Last15EventsShortGame",2013
219,219,"Ryo Ishikawa",7,5.8,"Last15EventsShortGame",2013
219,219,"Scott Jamieson",1,5.8,"Last15EventsShortGame",2013
219,219,"Dustin Johnson",7,5.8,"Last15EventsShortGame",2013
219,219,"Satoshi Kodaira",1,5.8,"Last15EventsShortGame",2013
219,219,"Rory McIlroy",9,5.8,"Last15EventsShortGame",2013
219,219,"John Merrick",10,5.8,"Last15EventsShortGame",2013
219,219,"Nick Watney",8,5.8,"Last15EventsShortGame",2013
231,231,"Stephen Ames",4,5.7,"Last15EventsShortGame",2013
231,231,"Cameron Beckman",4,5.7,"Last15EventsShortGame",2013
231,231,"Erik Compton",6,5.7,"Last15EventsShortGame",2013
231,231,"Fred Couples",2,5.7,"Last15EventsShortGame",2013
231,231,"Ernie Els",6,5.7,"Last15EventsShortGame",2013
231,231,"James Hahn",4,5.7,"Last15EventsShortGame",2013
231,231,"Martin Kaymer",7,5.7,"Last15EventsShortGame",2013
231,231,"Steve LeBrun",8,5.7,"Last15EventsShortGame",2013
231,231,"Sean OHair",4,5.7,"Last15EventsShortGame",2013
231,231,"John Peterson",3,5.7,"Last15EventsShortGame",2013
231,231,"Bubba Watson",10,5.7,"Last15EventsShortGame",2013
242,242,"Billy Andrade",1,5.6,"Last15EventsShortGame",2013
242,242,"Chad Campbell",6,5.6,"Last15EventsShortGame",2013
242,242,"Graham DeLaet",11,5.6,"Last15EventsShortGame",2013
242,242,"Jamie Donaldson",3,5.6,"Last15EventsShortGame",2013
242,242,"Fabian Gomez",5,5.6,"Last15EventsShortGame",2013
242,242,"JJ Henry",7,5.6,"Last15EventsShortGame",2013
242,242,"Billy Horschel",8,5.6,"Last15EventsShortGame",2013
242,242,"Nick OHern",6,5.6,"Last15EventsShortGame",2013
242,242,"Andrew Svoboda",5,5.6,"Last15EventsShortGame",2013
251,251,"Sangmoon Bae",8,5.5,"Last15EventsShortGame",2013
251,251,"Rafa Cabrera Bello",2,5.5,"Last15EventsShortGame",2013
251,251,"Scott Gardiner",4,5.5,"Last15EventsShortGame",2013
251,251,"Branden Grace",5,5.5,"Last15EventsShortGame",2013
251,251,"Justin Hicks",7,5.5,"Last15EventsShortGame",2013
251,251,"Andrew Johnson",1,5.5,"Last15EventsShortGame",2013
251,251,"Justin Leonard",10,5.5,"Last15EventsShortGame",2013
251,251,"Ken Looper",2,5.5,"Last15EventsShortGame",2013
251,251,"Dicky Pride",6,5.5,"Last15EventsShortGame",2013
251,251,"Wes Short Jr",3,5.5,"Last15EventsShortGame",2013
251,251,"Toru Taniguchi",1,5.5,"Last15EventsShortGame",2013
251,251,"Jaco Van Zyl",1,5.5,"Last15EventsShortGame",2013
251,251,"Bernd Wiesberger",1,5.5,"Last15EventsShortGame",2013
264,264,"Joe Durant",1,5.4,"Last15EventsShortGame",2013
264,264,"Skip Kendall",1,5.4,"Last15EventsShortGame",2013
264,264,"Kevin Kisner",1,5.4,"Last15EventsShortGame",2013
264,264,"Thorbjorn Olesen",3,5.4,"Last15EventsShortGame",2013
264,264,"Kenny Perry",2,5.4,"Last15EventsShortGame",2013
269,269,"Arjun Atwal",4,5.3,"Last15EventsShortGame",2013
269,269,"Chris DiMarco",5,5.3,"Last15EventsShortGame",2013
269,269,"Stephen Gallacher",2,5.3,"Last15EventsShortGame",2013
269,269,"Bobby Gates",3,5.3,"Last15EventsShortGame",2013
269,269,"Luke Guthrie",6,5.3,"Last15EventsShortGame",2013
269,269,"Russell Henley",7,5.3,"Last15EventsShortGame",2013
269,269,"Kent Jones",1,5.3,"Last15EventsShortGame",2013
269,269,"John Kimbell",1,5.3,"Last15EventsShortGame",2013
269,269,"Ben Kohles",4,5.3,"Last15EventsShortGame",2013
269,269,"Davis Love III",5,5.3,"Last15EventsShortGame",2013
269,269,"Adam Scott",9,5.3,"Last15EventsShortGame",2013
269,269,"Kyle Stanley",6,5.3,"Last15EventsShortGame",2013
269,269,"Jhonattan Vegas",1,5.3,"Last15EventsShortGame",2013
269,269,"Chris Williams",1,5.3,"Last15EventsShortGame",2013
283,283,"Charlie Beljan",3,5.2,"Last15EventsShortGame",2013
283,283,"Matt Bettencourt",4,5.2,"Last15EventsShortGame",2013
283,283,"David Branshaw",1,5.2,"Last15EventsShortGame",2013
283,283,"Angel Cabrera",9,5.2,"Last15EventsShortGame",2013
283,283,"Robert Garrigus",3,5.2,"Last15EventsShortGame",2013
283,283,"Nathan Green",5,5.2,"Last15EventsShortGame",2013
283,283,"Scott Harrington",1,5.2,"Last15EventsShortGame",2013
283,283,"Russell Knox",6,5.2,"Last15EventsShortGame",2013
283,283,"Richie Ramsay",1,5.2,"Last15EventsShortGame",2013
292,292,"Mike Hendry",1,5.1,"Last15EventsShortGame",2013
292,292,"Jason Kokrak",8,5.1,"Last15EventsShortGame",2013
294,294,"Derek Ernst",6,5,"Last15EventsShortGame",2013
294,294,"Michael Kim",1,5,"Last15EventsShortGame",2013
294,294,"Joey Snyder III",2,5,"Last15EventsShortGame",2013
297,297,"John Daly",3,4.9,"Last15EventsShortGame",2013
297,297,"Marc Leishman",8,4.9,"Last15EventsShortGame",2013
299,299,"Frank Lickliter II",1,4.8,"Last15EventsShortGame",2013
299,299,"Justin Thomas",2,4.8,"Last15EventsShortGame",2013
301,301,"Michael Bradley",2,4.7,"Last15EventsShortGame",2013
301,301,"Mikko Ilonen",1,4.7,"Last15EventsShortGame",2013
301,301,"Kelly Kraft",1,4.7,"Last15EventsShortGame",2013
301,301,"Aaron Watkins",2,4.7,"Last15EventsShortGame",2013
301,301,"Danny Willett",1,4.7,"Last15EventsShortGame",2013
306,306,"Blayne Barber",1,4.4,"Last15EventsShortGame",2013
307,307,"Steve Wheatcroft",1,4.3,"Last15EventsShortGame",2013
308,308,"Rod Perry",1,4.1,"Last15EventsShortGame",2013
309,309,"Joost Luiten",1,3.5,"Last15EventsShortGame",2013
310,310,"Alexandre Rocha",1,3.2,"Last15EventsShortGame",2013
310,310,"Jeremiah Wooding",1,3.2,"Last15EventsShortGame",2013
312,312,"Daniel Popovic",1,2.8,"Last15EventsShortGame",2013
313,313,"Mark Anderson",1,1.8,"Last15EventsShortGame",2013
