"Puttingfrom1015_RANKTHISWEEK_2008","Puttingfrom1015_RANKLASTWEEK_2008","Puttingfrom1015_PLAYERNAME_2008","Puttingfrom1015_ROUNDS_2008","Puttingfrom1015_PctMADE_2008","Puttingfrom1015_ATTEMPTS_2008","Puttingfrom1015_PUTTSMADE_2008","stat_name","year"
1,1,"Adam Scott",51,39.77,88,35,"Puttingfrom1015",2008
2,2,"Dudley Hart",74,38.92,167,65,"Puttingfrom1015",2008
3,3,"Ryan Palmer",69,38.12,181,69,"Puttingfrom1015",2008
4,4,"Richard Johnson",60,37.06,143,53,"Puttingfrom1015",2008
5,5,"Brian Gay",102,36.19,257,93,"Puttingfrom1015",2008
6,6,"Ben Crane",86,36.09,230,83,"Puttingfrom1015",2008
7,7,"Geoff Ogilvy",65,36.08,158,57,"Puttingfrom1015",2008
8,8,"Ian Poulter",51,35.79,95,34,"Puttingfrom1015",2008
9,9,"Kent Jones",68,35.71,168,60,"Puttingfrom1015",2008
10,10,"KJ Choi",74,35.29,153,54,"Puttingfrom1015",2008
11,11,"Eric Axley",113,35.07,288,101,"Puttingfrom1015",2008
12,12,"Daniel Chopra",84,34.9,192,67,"Puttingfrom1015",2008
13,13,"Todd Hamilton",92,34.65,202,70,"Puttingfrom1015",2008
13,13,"Marc Turnesa",87,34.65,202,70,"Puttingfrom1015",2008
15,15,"Brian Davis",108,34.6,263,91,"Puttingfrom1015",2008
16,16,"Bo Van Pelt",101,34.52,252,87,"Puttingfrom1015",2008
17,17,"Nathan Green",95,34.45,238,82,"Puttingfrom1015",2008
18,18,"Mark Hensby",71,33.92,171,58,"Puttingfrom1015",2008
19,19,"Jason Allred",63,33.87,124,42,"Puttingfrom1015",2008
20,20,"Stewart Cink",87,33.85,192,65,"Puttingfrom1015",2008
21,21,"Woody Austin",109,33.7,273,92,"Puttingfrom1015",2008
22,22,"JB Holmes",86,33.67,196,66,"Puttingfrom1015",2008
23,23,"Parker McLachlin",88,33.64,220,74,"Puttingfrom1015",2008
24,24,"Chad Collins",72,33.53,173,58,"Puttingfrom1015",2008
25,25,"Ken Duke",116,33.44,299,100,"Puttingfrom1015",2008
26,26,"Mathias Gronberg",87,33.33,201,67,"Puttingfrom1015",2008
26,26,"Brett Rumford",72,33.33,186,62,"Puttingfrom1015",2008
26,26,"Bob Tway",70,33.33,150,50,"Puttingfrom1015",2008
29,29,"Tim Petrovic",97,33.2,247,82,"Puttingfrom1015",2008
30,30,"Hunter Mahan",87,33.16,187,62,"Puttingfrom1015",2008
31,31,"Michael Letzig",88,33.15,184,61,"Puttingfrom1015",2008
32,32,"Mark Wilson",107,33.1,287,95,"Puttingfrom1015",2008
33,33,"Greg Kraft",63,33.09,136,45,"Puttingfrom1015",2008
34,34,"Chris Riley",51,33.04,112,37,"Puttingfrom1015",2008
35,35,"Ryuji Imada",80,32.98,188,62,"Puttingfrom1015",2008
36,36,"Carl Pettersson",110,32.81,256,84,"Puttingfrom1015",2008
38,38,"Pat Perez",93,32.67,202,66,"Puttingfrom1015",2008
39,39,"Tim Wilkinson",95,32.41,216,70,"Puttingfrom1015",2008
40,40,"Kevin Na",97,32.39,247,80,"Puttingfrom1015",2008
41,41,"Martin Laird",98,32.35,238,77,"Puttingfrom1015",2008
42,42,"Jeff Overton",103,32.3,257,83,"Puttingfrom1015",2008
43,43,"Tom Lehman",51,32.29,96,31,"Puttingfrom1015",2008
44,44,"John Mallinger",95,32.13,249,80,"Puttingfrom1015",2008
45,45,"Justin Bolli",87,32.09,215,69,"Puttingfrom1015",2008
46,46,"Aaron Baddeley",76,32.08,159,51,"Puttingfrom1015",2008
47,47,"Justin Leonard",101,32.06,209,67,"Puttingfrom1015",2008
48,48,"Brenden Pappas",66,32.05,156,50,"Puttingfrom1015",2008
49,49,"Steve Elkington",84,32.04,206,66,"Puttingfrom1015",2008
50,50,"Johnson Wagner",83,32.02,203,65,"Puttingfrom1015",2008
51,51,"Jason Gore",94,31.91,257,82,"Puttingfrom1015",2008
52,52,"Jonathan Byrd",88,31.88,207,66,"Puttingfrom1015",2008
