"GIRPutting1520_RANKTHISWEEK_2014","GIRPutting1520_RANKLASTWEEK_2014","GIRPutting1520_PLAYERNAME_2014","GIRPutting1520_ROUNDS_2014","GIRPutting1520_Pct_2014","GIRPutting1520_ATTEMPTS_2014","GIRPutting1520_PUTTSMADE_2014","stat_name","year"
35,35,"Kevin Na",94,21.19,118,25,"GIRPutting1520",2014
37,37,"Robert Streb",75,21.05,114,24,"GIRPutting1520",2014
38,38,"KJ Choi",80,20.79,101,21,"GIRPutting1520",2014
38,38,"Kevin Kisner",85,20.79,101,21,"GIRPutting1520",2014
40,40,"Geoff Ogilvy",84,20.75,106,22,"GIRPutting1520",2014
41,41,"Graeme McDowell",66,20.73,82,17,"GIRPutting1520",2014
42,42,"Tyrone Van Aswegen",79,20.51,117,24,"GIRPutting1520",2014
43,43,"Jeff Overton",80,20.45,88,18,"GIRPutting1520",2014
44,44,"Sergio Garcia",61,20.34,59,12,"GIRPutting1520",2014
45,45,"JB Holmes",86,20.33,123,25,"GIRPutting1520",2014
46,46,"Brendon de Jonge",109,20.29,138,28,"GIRPutting1520",2014
47,47,"James Driscoll",71,20.25,79,16,"GIRPutting1520",2014
47,47,"Richard Lee",80,20.25,79,16,"GIRPutting1520",2014
49,49,"Ricky Barnes",92,20.18,114,23,"GIRPutting1520",2014
50,50,"Adam Scott",68,20,100,20,"GIRPutting1520",2014
50,50,"Heath Slocum",71,20,115,23,"GIRPutting1520",2014
50,50,"Daniel Summerhays",98,20,130,26,"GIRPutting1520",2014
53,53,"Charley Hoffman",93,19.83,121,24,"GIRPutting1520",2014
54,54,"Ernie Els",85,19.79,96,19,"GIRPutting1520",2014
55,55,"Ben Curtis",77,19.77,86,17,"GIRPutting1520",2014
55,55,"Martin Kaymer",65,19.77,86,17,"GIRPutting1520",2014
57,57,"Rory McIlroy",66,19.74,76,15,"GIRPutting1520",2014
58,58,"Justin Rose",70,19.7,66,13,"GIRPutting1520",2014
59,59,"Rory Sabbatini",82,19.66,117,23,"GIRPutting1520",2014
60,60,"Davis Love III",74,19.54,87,17,"GIRPutting1520",2014
61,61,"Jason Bohn",81,19.49,118,23,"GIRPutting1520",2014
62,62,"Keegan Bradley",89,19.44,108,21,"GIRPutting1520",2014
62,62,"Ryan Palmer",85,19.44,108,21,"GIRPutting1520",2014
64,64,"Robert Allenby",83,19.4,134,26,"GIRPutting1520",2014
65,65,"Zach Johnson",97,19.35,155,30,"GIRPutting1520",2014
65,65,"Jason Kokrak",65,19.35,93,18,"GIRPutting1520",2014
67,67,"Brendan Steele",89,19.33,119,23,"GIRPutting1520",2014
68,68,"Ben Martin",80,19.15,94,18,"GIRPutting1520",2014
69,69,"Ted Potter Jr",68,19.1,89,17,"GIRPutting1520",2014
70,70,"Charles Howell III",106,18.87,159,30,"GIRPutting1520",2014
71,71,"Chris Kirk",105,18.85,122,23,"GIRPutting1520",2014
72,72,"Carl Pettersson",91,18.71,155,29,"GIRPutting1520",2014
73,73,"Chad Collins",78,18.6,86,16,"GIRPutting1520",2014
74,74,"Kevin Chappell",100,18.54,151,28,"GIRPutting1520",2014
75,75,"Brandt Snedeker",89,18.52,108,20,"GIRPutting1520",2014
76,76,"Phil Mickelson",71,18.46,65,12,"GIRPutting1520",2014
77,77,"Angel Cabrera",69,18.42,114,21,"GIRPutting1520",2014
77,77,"Luke Donald",57,18.42,76,14,"GIRPutting1520",2014
79,79,"Camilo Villegas",95,18.25,137,25,"GIRPutting1520",2014
80,80,"Charlie Beljan",76,18.18,110,20,"GIRPutting1520",2014
81,81,"David Hearn",97,18.11,127,23,"GIRPutting1520",2014
82,82,"Russell Henley",92,18.1,116,21,"GIRPutting1520",2014
83,83,"Jason Dufner",57,18.03,61,11,"GIRPutting1520",2014
84,84,"Henrik Stenson",56,18,50,9,"GIRPutting1520",2014
85,85,"Brendon Todd",108,17.95,156,28,"GIRPutting1520",2014
85,85,"Mike Weir",69,17.95,78,14,"GIRPutting1520",2014
87,87,"Scott Stallings",77,17.92,106,19,"GIRPutting1520",2014
88,88,"Bud Cauley",56,17.91,67,12,"GIRPutting1520",2014
89,89,"Justin Leonard",75,17.81,73,13,"GIRPutting1520",2014
90,90,"Tommy Gainey",73,17.72,79,14,"GIRPutting1520",2014
91,91,"Cameron Tringale",111,17.71,175,31,"GIRPutting1520",2014
92,92,"Gonzalo Fdez Castano",83,17.65,102,18,"GIRPutting1520",2014
92,92,"Bill Haas",107,17.65,119,21,"GIRPutting1520",2014
94,94,"Ben Crane",81,17.6,125,22,"GIRPutting1520",2014
95,95,"Jimmy Walker",98,17.59,108,19,"GIRPutting1520",2014
96,96,"Sean OHair",77,17.48,103,18,"GIRPutting1520",2014
97,97,"Kevin Tway",64,17.44,86,15,"GIRPutting1520",2014
98,98,"Stewart Cink",91,17.39,92,16,"GIRPutting1520",2014
99,99,"Jamie Lovemark",64,17.24,58,10,"GIRPutting1520",2014
100,100,"Louis Oosthuizen",50,17.07,41,7,"GIRPutting1520",2014
101,101,"Brian Stuard",91,16.98,106,18,"GIRPutting1520",2014
102,102,"Jim Furyk",84,16.95,118,20,"GIRPutting1520",2014
103,103,"William McGirt",96,16.92,130,22,"GIRPutting1520",2014
104,104,"Seung Yul Noh",92,16.82,107,18,"GIRPutting1520",2014
105,105,"Freddie Jacobson",91,16.79,131,22,"GIRPutting1520",2014
106,106,"Billy Hurley III",86,16.67,114,19,"GIRPutting1520",2014
106,106,"Dustin Johnson",58,16.67,72,12,"GIRPutting1520",2014
106,106,"Pat Perez",84,16.67,96,16,"GIRPutting1520",2014
109,109,"Steven Bowditch",93,16.54,127,21,"GIRPutting1520",2014
110,110,"Tim Wilkinson",86,16.5,103,17,"GIRPutting1520",2014
111,111,"Jhonattan Vegas",77,16.48,91,15,"GIRPutting1520",2014
111,111,"Johnson Wagner",69,16.48,91,15,"GIRPutting1520",2014
113,113,"Kevin Streelman",79,16.47,85,14,"GIRPutting1520",2014
114,114,"Bryce Molder",77,16.33,98,16,"GIRPutting1520",2014
115,115,"Erik Compton",88,16.19,105,17,"GIRPutting1520",2014
115,115,"Graham DeLaet",80,16.19,105,17,"GIRPutting1520",2014
117,117,"Jeff Maggert",54,16.18,68,11,"GIRPutting1520",2014
118,118,"Trevor Immelman",84,16.16,99,16,"GIRPutting1520",2014
119,119,"Jonas Blixt",64,16.13,62,10,"GIRPutting1520",2014
120,120,"Scott Brown",100,16.11,149,24,"GIRPutting1520",2014
121,121,"Billy Horschel",92,15.83,139,22,"GIRPutting1520",2014
122,122,"David Toms",64,15.73,89,14,"GIRPutting1520",2014
123,123,"Chesson Hadley",84,15.69,102,16,"GIRPutting1520",2014
124,124,"John Huh",87,15.53,103,16,"GIRPutting1520",2014
125,125,"Bronson La Cassie",51,15.52,58,9,"GIRPutting1520",2014
126,126,"John Peterson",62,15.48,84,13,"GIRPutting1520",2014
127,127,"JJ Henry",91,15.33,137,21,"GIRPutting1520",2014
128,128,"Nicholas Thompson",85,15.2,125,19,"GIRPutting1520",2014
129,129,"Retief Goosen",94,15.13,119,18,"GIRPutting1520",2014
130,130,"Martin Flores",85,15,100,15,"GIRPutting1520",2014
130,130,"Robert Garrigus",80,15,120,18,"GIRPutting1520",2014
132,132,"Brian Harman",111,14.97,167,25,"GIRPutting1520",2014
133,133,"Kyle Stanley",87,14.96,127,19,"GIRPutting1520",2014
134,134,"Derek Ernst",80,14.85,101,15,"GIRPutting1520",2014
134,134,"Jerry Kelly",80,14.85,101,15,"GIRPutting1520",2014
136,136,"Webb Simpson",87,14.81,108,16,"GIRPutting1520",2014
137,137,"Jim Herman",62,14.75,61,9,"GIRPutting1520",2014
138,138,"Vijay Singh",83,14.71,136,20,"GIRPutting1520",2014
139,139,"Michael Putnam",106,14.69,143,21,"GIRPutting1520",2014
140,140,"Hudson Swafford",75,14.67,75,11,"GIRPutting1520",2014
141,141,"Brian Gay",81,14.47,76,11,"GIRPutting1520",2014
142,142,"Rickie Fowler",91,14.44,90,13,"GIRPutting1520",2014
143,143,"YE Yang",79,14.42,104,15,"GIRPutting1520",2014
144,144,"James Hahn",82,14.18,134,19,"GIRPutting1520",2014
145,145,"John Senden",99,14.17,127,18,"GIRPutting1520",2014
146,146,"Patrick Reed",92,14.13,92,13,"GIRPutting1520",2014
147,147,"Briny Baird",50,14.06,64,9,"GIRPutting1520",2014
148,148,"Hunter Mahan",88,13.91,115,16,"GIRPutting1520",2014
149,149,"Harris English",95,13.71,124,17,"GIRPutting1520",2014
150,150,"Will Wilcox",51,13.64,66,9,"GIRPutting1520",2014
151,151,"Tim Clark",75,13.46,104,14,"GIRPutting1520",2014
152,152,"Gary Woodland",93,13.33,105,14,"GIRPutting1520",2014
153,153,"Scott Langley",95,13.28,128,17,"GIRPutting1520",2014
153,153,"George McNeill",79,13.28,128,17,"GIRPutting1520",2014
155,155,"Ken Duke",80,13.13,99,13,"GIRPutting1520",2014
156,156,"Shawn Stefani",60,12.75,102,13,"GIRPutting1520",2014
157,157,"Spencer Levin",59,12.5,72,9,"GIRPutting1520",2014
158,158,"Lucas Glover",68,12.35,81,10,"GIRPutting1520",2014
159,159,"DA Points",75,12.09,91,11,"GIRPutting1520",2014
160,160,"Bo Van Pelt",83,12,100,12,"GIRPutting1520",2014
160,160,"Mark Wilson",69,12,100,12,"GIRPutting1520",2014
162,162,"Justin Hicks",103,11.89,143,17,"GIRPutting1520",2014
163,163,"Chad Campbell",57,11.83,93,11,"GIRPutting1520",2014
163,163,"Boo Weekley",73,11.83,93,11,"GIRPutting1520",2014
165,165,"John Rollins",84,11.76,102,12,"GIRPutting1520",2014
166,166,"Andrew Svoboda",77,11.65,103,12,"GIRPutting1520",2014
167,167,"John Merrick",87,11.59,138,16,"GIRPutting1520",2014
168,168,"Josh Teater",90,11.36,132,15,"GIRPutting1520",2014
169,169,"Martin Laird",66,10.67,75,8,"GIRPutting1520",2014
169,169,"Nick Watney",80,10.67,75,8,"GIRPutting1520",2014
171,171,"Woody Austin",63,10.59,85,9,"GIRPutting1520",2014
172,172,"Will Ma Kenzie",82,10.58,104,11,"GIRPutting1520",2014
173,173,"Hideki Matsuyama",82,10.53,95,10,"GIRPutting1520",2014
174,174,"Charlie Wi",72,9.57,94,9,"GIRPutting1520",2014
175,175,"Troy Matteson",62,9.33,75,7,"GIRPutting1520",2014
176,176,"Jim Renner",61,9.09,77,7,"GIRPutting1520",2014
177,177,"Kevin Stadler",90,7.69,117,9,"GIRPutting1520",2014
