"DrivingPct320Measured_RANKTHISWEEK_2015","DrivingPct320Measured_RANKLASTWEEK_2015","DrivingPct320Measured_PLAYERNAME_2015","DrivingPct320Measured_ROUNDS_2015","DrivingPct320Measured_Pct_2015","DrivingPct320Measured_TOTALDRIVESFOR320_2015","DrivingPct320Measured_TOTALDRVSOVERALL_2015","DrivingPct320Measured_RELATIVETOPAR_2015","stat_name","year"
1,1,"Bubba Watson",71,42.86,48,112,-0.38,"DrivingPct320Measured",2015
2,2,"Dustin Johnson",75,42.11,48,114,-0.25,"DrivingPct320Measured",2015
3,3,"JB Holmes",89,31.16,43,138,-0.4,"DrivingPct320Measured",2015
4,4,"Jason Day",75,30,36,120,-0.56,"DrivingPct320Measured",2015
5,5,"Tony Finau",106,29.8,59,198,-0.42,"DrivingPct320Measured",2015
6,6,"Charlie Beljan",76,27.78,35,126,-0.31,"DrivingPct320Measured",2015
7,7,"Ryan Palmer",80,27.59,32,116,-0.38,"DrivingPct320Measured",2015
8,8,"Adam Scott",51,26.56,17,64,-0.41,"DrivingPct320Measured",2015
9,9,"Brooks Koepka",84,26.52,35,132,-0.37,"DrivingPct320Measured",2015
10,10,"Patrick Rodgers",57,25.96,27,104,-0.19,"DrivingPct320Measured",2015
11,11,"Jimmy Walker",89,25.37,34,134,-0.18,"DrivingPct320Measured",2015
12,12,"Jason Kokrak",88,23.86,42,176,-0.21,"DrivingPct320Measured",2015
13,13,"Gary Woodland",81,23.64,26,110,-0.31,"DrivingPct320Measured",2015
14,14,"Justin Rose",69,20,20,100,-0.4,"DrivingPct320Measured",2015
15,15,"Steven Bowditch",103,19.57,36,184,-0.31,"DrivingPct320Measured",2015
16,16,"Keegan Bradley",87,19.4,26,134,-0.5,"DrivingPct320Measured",2015
17,17,"Charles Howell III",105,19.23,40,208,-0.28,"DrivingPct320Measured",2015
18,18,"Charl Schwartzel",67,18.29,15,82,-0.4,"DrivingPct320Measured",2015
19,19,"Robert Garrigus",70,17.19,22,128,-0.09,"DrivingPct320Measured",2015
19,19,"Lee Westwood",56,17.19,11,64,-0.64,"DrivingPct320Measured",2015
21,21,"Charley Hoffman",97,16.87,28,166,-0.29,"DrivingPct320Measured",2015
21,21,"Brendan Steele",88,16.87,28,166,-0.54,"DrivingPct320Measured",2015
23,23,"Daniel Berger",97,16.85,31,184,-0.55,"DrivingPct320Measured",2015
24,24,"Angel Cabrera",53,16.67,15,90,-0.6,"DrivingPct320Measured",2015
24,24,"Sergio Garcia",59,16.67,12,72,0.08,"DrivingPct320Measured",2015
26,26,"Harris English",105,15.79,30,190,-0.27,"DrivingPct320Measured",2015
27,27,"Justin Thomas",106,15.53,32,206,-0.59,"DrivingPct320Measured",2015
28,28,"Phil Mickelson",70,15.52,18,116,-0.5,"DrivingPct320Measured",2015
29,29,"Martin Laird",77,15.13,23,152,-0.22,"DrivingPct320Measured",2015
30,30,"Louis Oosthuizen",68,14.89,14,94,-0.29,"DrivingPct320Measured",2015
31,31,"Paul Casey",87,13.64,18,132,-0.5,"DrivingPct320Measured",2015
31,31,"Henrik Stenson",63,13.64,12,88,-0.5,"DrivingPct320Measured",2015
33,33,"Hudson Swafford",97,13.59,25,184,-0.52,"DrivingPct320Measured",2015
34,34,"Matt Jones",89,13.38,19,142,-0.47,"DrivingPct320Measured",2015
35,35,"Jhonattan Vegas",90,13.29,21,158,-0.48,"DrivingPct320Measured",2015
