"CareerMoneyLeaders_RANKTHISWEEK_2016","CareerMoneyLeaders_RANKLASTWEEK_2016","CareerMoneyLeaders_PLAYERNAME_2016","CareerMoneyLeaders__2016","CareerMoneyLeaders_MONEY_2016","stat_name","year"
67,67,"Scott Hoch",NA,18530156,"CareerMoneyLeaders",2016
68,68,"John Rollins",NA,18347993,"CareerMoneyLeaders",2016
69,69,"Steve Flesch",NA,18284937,"CareerMoneyLeaders",2016
70,70,"Camilo Villegas",NA,18280445,"CareerMoneyLeaders",2016
71,71,"Jeff Sluman",NA,18165266,"CareerMoneyLeaders",2016
72,72,"Aaron Baddeley",NA,18146653,"CareerMoneyLeaders",2016
73,73,"Jonathan Byrd",NA,18036704,"CareerMoneyLeaders",2016
74,74,"Ian Poulter",NA,17998533,"CareerMoneyLeaders",2016
75,75,"Brian Gay",NA,17852785,"CareerMoneyLeaders",2016
76,76,"Brad Faxon",NA,17769249,"CareerMoneyLeaders",2016
77,77,"Freddie Jacobson",NA,17736406,"CareerMoneyLeaders",2016
78,79,"Lucas Glover",NA,17248594,"CareerMoneyLeaders",2016
79,78,"Pat Perez",NA,17119158,"CareerMoneyLeaders",2016
80,80,"Rocco Mediate",NA,16792617,"CareerMoneyLeaders",2016
81,81,"Woody Austin",NA,16580132,"CareerMoneyLeaders",2016
82,82,"Lee Janzen",NA,16040639,"CareerMoneyLeaders",2016
83,83,"Keegan Bradley",NA,16035739,"CareerMoneyLeaders",2016
84,84,"Corey Pavin",NA,16021370,"CareerMoneyLeaders",2016
85,85,"Heath Slocum",NA,15904202,"CareerMoneyLeaders",2016
86,86,"Bob Tway",NA,15785815,"CareerMoneyLeaders",2016
87,87,"Jason Bohn",NA,15746782,"CareerMoneyLeaders",2016
88,88,"Kevin Sutherland",NA,15658171,"CareerMoneyLeaders",2016
89,89,"Steve Elkington",NA,15505418,"CareerMoneyLeaders",2016
90,90,"JJ Henry",NA,15352117,"CareerMoneyLeaders",2016
91,91,"Jesper Parnevik",NA,15321627,"CareerMoneyLeaders",2016
92,93,"Paul Casey",NA,15271026,"CareerMoneyLeaders",2016
93,92,"Hal Sutton",NA,15267685,"CareerMoneyLeaders",2016
94,94,"Loren Roberts",NA,15154767,"CareerMoneyLeaders",2016
95,95,"Steve Lowery",NA,15128611,"CareerMoneyLeaders",2016
96,96,"Mark Wilson",NA,15074883,"CareerMoneyLeaders",2016
97,97,"John Huston",NA,14967146,"CareerMoneyLeaders",2016
98,98,"Tom Pernice Jr",NA,14950594,"CareerMoneyLeaders",2016
99,99,"Greg Norman",NA,14484458,"CareerMoneyLeaders",2016
100,100,"Paul Azinger",NA,14467496,"CareerMoneyLeaders",2016
101,101,"Jay Haas",NA,14440317,"CareerMoneyLeaders",2016
102,102,"Mark OMeara",NA,14304797,"CareerMoneyLeaders",2016
103,103,"Angel Cabrera",NA,14282349,"CareerMoneyLeaders",2016
104,104,"Joe Durant",NA,14181693,"CareerMoneyLeaders",2016
105,107,"Boo Weekley",NA,14106459,"CareerMoneyLeaders",2016
106,105,"Kirk Triplett",NA,14096656,"CareerMoneyLeaders",2016
107,106,"Rod Pampling",NA,14088337,"CareerMoneyLeaders",2016
108,108,"Graeme McDowell",NA,14071083,"CareerMoneyLeaders",2016
109,109,"Shigeki Maruyama",NA,13809170,"CareerMoneyLeaders",2016
110,110,"Ben Curtis",NA,13767219,"CareerMoneyLeaders",2016
111,111,"Kevin Streelman",NA,13669097,"CareerMoneyLeaders",2016
112,112,"Vaughn Taylor",NA,13444711,"CareerMoneyLeaders",2016
113,113,"Brian Davis",NA,13295212,"CareerMoneyLeaders",2016
114,114,"Briny Baird",NA,13251178,"CareerMoneyLeaders",2016
115,115,"Chris Kirk",NA,13193129,"CareerMoneyLeaders",2016
116,116,"Martin Laird",NA,13121627,"CareerMoneyLeaders",2016
117,117,"Paul Goydos",NA,12782100,"CareerMoneyLeaders",2016
118,118,"Jeff Overton",NA,12755641,"CareerMoneyLeaders",2016
119,119,"John Cook",NA,12685199,"CareerMoneyLeaders",2016
120,120,"Marc Leishman",NA,12672041,"CareerMoneyLeaders",2016
121,121,"Scott McCarron",NA,12649527,"CareerMoneyLeaders",2016
122,122,"Dudley Hart",NA,12635726,"CareerMoneyLeaders",2016
123,123,"Trevor Immelman",NA,12587889,"CareerMoneyLeaders",2016
124,125,"Patrick Reed",NA,12507687,"CareerMoneyLeaders",2016
125,124,"Billy Andrade",NA,12494805,"CareerMoneyLeaders",2016
126,126,"Jose Maria Olazabal",NA,12335310,"CareerMoneyLeaders",2016
127,127,"Anthony Kim",NA,12206409,"CareerMoneyLeaders",2016
128,128,"Tim Petrovic",NA,12177589,"CareerMoneyLeaders",2016
129,130,"Robert Garrigus",NA,12113970,"CareerMoneyLeaders",2016
130,129,"Billy Horschel",NA,12112550,"CareerMoneyLeaders",2016
131,131,"Gary Woodland",NA,12037875,"CareerMoneyLeaders",2016
132,132,"Duffy Waldorf",NA,11932543,"CareerMoneyLeaders",2016
133,133,"Charl Schwartzel",NA,11854192,"CareerMoneyLeaders",2016
134,134,"Frank Lickliter II",NA,11841515,"CareerMoneyLeaders",2016
135,135,"Louis Oosthuizen",NA,11771617,"CareerMoneyLeaders",2016
136,136,"Scott Piercy",NA,11715985,"CareerMoneyLeaders",2016
137,137,"George McNeill",NA,11574695,"CareerMoneyLeaders",2016
138,138,"Chris Riley",NA,11525199,"CareerMoneyLeaders",2016
139,139,"Harrison Frazar",NA,11456390,"CareerMoneyLeaders",2016
140,140,"Brendon de Jonge",NA,11252111,"CareerMoneyLeaders",2016
141,141,"Joey Sindelar",NA,11196462,"CareerMoneyLeaders",2016
142,142,"Tom Watson",NA,11081140,"CareerMoneyLeaders",2016
143,143,"Brett Quigley",NA,11058693,"CareerMoneyLeaders",2016
144,144,"Tom Kite",NA,11041042,"CareerMoneyLeaders",2016
145,145,"Jonathan Kaye",NA,10584934,"CareerMoneyLeaders",2016
146,146,"Bernhard Langer",NA,10513044,"CareerMoneyLeaders",2016
147,147,"Bryce Molder",NA,10457070,"CareerMoneyLeaders",2016
148,148,"DA Points",NA,10281093,"CareerMoneyLeaders",2016
149,149,"John Daly",NA,10245249,"CareerMoneyLeaders",2016
150,150,"Joe Ogilvie",NA,10149923,"CareerMoneyLeaders",2016
151,151,"Alex Cejka",NA,10112866,"CareerMoneyLeaders",2016
152,152,"Craig Stadler",NA,10021897,"CareerMoneyLeaders",2016
153,153,"Charlie Wi",NA,9969877,"CareerMoneyLeaders",2016
154,155,"Johnson Wagner",NA,9909448,"CareerMoneyLeaders",2016
155,154,"Steve Marino",NA,9878701,"CareerMoneyLeaders",2016
156,156,"Cameron Beckman",NA,9851889,"CareerMoneyLeaders",2016
157,157,"Ken Duke",NA,9810002,"CareerMoneyLeaders",2016
158,161,"Hideki Matsuyama",NA,9808080,"CareerMoneyLeaders",2016
159,158,"DJ Trahan",NA,9780782,"CareerMoneyLeaders",2016
160,159,"Bart Bryant",NA,9713852,"CareerMoneyLeaders",2016
161,160,"Kevin Stadler",NA,9698197,"CareerMoneyLeaders",2016
162,162,"Rich Beem",NA,9602992,"CareerMoneyLeaders",2016
163,163,"Matt Jones",NA,9509521,"CareerMoneyLeaders",2016
164,164,"Peter Lonard",NA,9493678,"CareerMoneyLeaders",2016
165,165,"Tommy Armour III",NA,9458248,"CareerMoneyLeaders",2016
166,166,"Mark Brooks",NA,9455441,"CareerMoneyLeaders",2016
167,167,"Carlos Franco",NA,9431368,"CareerMoneyLeaders",2016
168,168,"Chris Stroud",NA,9392489,"CareerMoneyLeaders",2016
169,169,"Greg Chalmers",NA,9319951,"CareerMoneyLeaders",2016
170,170,"Troy Matteson",NA,9314581,"CareerMoneyLeaders",2016
171,175,"Harris English",NA,9275064,"CareerMoneyLeaders",2016
172,171,"Glen Day",NA,9241922,"CareerMoneyLeaders",2016
173,172,"Graham DeLaet",NA,9239815,"CareerMoneyLeaders",2016
174,173,"Ryuji Imada",NA,9213425,"CareerMoneyLeaders",2016
175,174,"David Frost",NA,9195639,"CareerMoneyLeaders",2016
176,176,"Andres Romero",NA,9172972,"CareerMoneyLeaders",2016
177,177,"Shaun Micheel",NA,9108270,"CareerMoneyLeaders",2016
178,178,"Brandt Jobe",NA,9000273,"CareerMoneyLeaders",2016
179,179,"Dean Wilson",NA,8924744,"CareerMoneyLeaders",2016
180,180,"John Merrick",NA,8767895,"CareerMoneyLeaders",2016
181,181,"Robert Gamez",NA,8712304,"CareerMoneyLeaders",2016
182,182,"Dan Forsman",NA,8687983,"CareerMoneyLeaders",2016
183,183,"YE Yang",NA,8662111,"CareerMoneyLeaders",2016
184,184,"Darren Clarke",NA,8643264,"CareerMoneyLeaders",2016
185,185,"Cameron Tringale",NA,8556436,"CareerMoneyLeaders",2016
186,186,"Olin Browne",NA,8516287,"CareerMoneyLeaders",2016
187,187,"Andrew Magee",NA,8512753,"CareerMoneyLeaders",2016
188,188,"Craig Parry",NA,8481456,"CareerMoneyLeaders",2016
189,189,"JP Hayes",NA,8391404,"CareerMoneyLeaders",2016
190,190,"Kevin Chappell",NA,8270416,"CareerMoneyLeaders",2016
191,191,"Skip Kendall",NA,8087631,"CareerMoneyLeaders",2016
192,192,"Steve Pate",NA,8039988,"CareerMoneyLeaders",2016
193,193,"Matt Every",NA,7964566,"CareerMoneyLeaders",2016
194,194,"Daniel Chopra",NA,7938696,"CareerMoneyLeaders",2016
195,197,"Brendan Steele",NA,7925401,"CareerMoneyLeaders",2016
196,195,"Larry Mize",NA,7919372,"CareerMoneyLeaders",2016
197,196,"Peter Jacobsen",NA,7799810,"CareerMoneyLeaders",2016
198,199,"Scott Stallings",NA,7737550,"CareerMoneyLeaders",2016
199,198,"Kevin Kisner",NA,7723282,"CareerMoneyLeaders",2016
200,200,"Arron Oberholser",NA,7665222,"CareerMoneyLeaders",2016
201,201,"Will Ma Kenzie",NA,7624213,"CareerMoneyLeaders",2016
202,202,"Curtis Strange",NA,7599951,"CareerMoneyLeaders",2016
203,203,"JL Lewis",NA,7480274,"CareerMoneyLeaders",2016
204,204,"Greg Owen",NA,7459374,"CareerMoneyLeaders",2016
205,205,"Russell Henley",NA,7444253,"CareerMoneyLeaders",2016
206,206,"Ted Purdy",NA,7397579,"CareerMoneyLeaders",2016
207,207,"Brent Geiberger",NA,7374382,"CareerMoneyLeaders",2016
208,208,"Paul Stankowski",NA,7357259,"CareerMoneyLeaders",2016
209,209,"Jonas Blixt",NA,7204661,"CareerMoneyLeaders",2016
210,210,"Spencer Levin",NA,7164433,"CareerMoneyLeaders",2016
211,211,"Ben Crenshaw",NA,7139756,"CareerMoneyLeaders",2016
212,212,"Russell Knox",NA,7100254,"CareerMoneyLeaders",2016
213,213,"Brett Wetterich",NA,7008473,"CareerMoneyLeaders",2016
214,214,"Bill Glasson",NA,6912619,"CareerMoneyLeaders",2016
215,215,"Ricky Barnes",NA,6880713,"CareerMoneyLeaders",2016
216,216,"Chris Perry",NA,6866671,"CareerMoneyLeaders",2016
217,217,"Len Mattiace",NA,6863198,"CareerMoneyLeaders",2016
218,218,"Nathan Green",NA,6856057,"CareerMoneyLeaders",2016
219,219,"David Hearn",NA,6810589,"CareerMoneyLeaders",2016
220,220,"Scott Simpson",NA,6778273,"CareerMoneyLeaders",2016
221,222,"Brian Harman",NA,6695711,"CareerMoneyLeaders",2016
222,221,"Steven Bowditch",NA,6667642,"CareerMoneyLeaders",2016
223,223,"Chez Reavie",NA,6653301,"CareerMoneyLeaders",2016
224,224,"John Huh",NA,6644363,"CareerMoneyLeaders",2016
225,231,"Danny Lee",NA,6613931,"CareerMoneyLeaders",2016
226,225,"Kyle Stanley",NA,6599635,"CareerMoneyLeaders",2016
227,229,"Daniel Summerhays",NA,6570068,"CareerMoneyLeaders",2016
228,226,"Tom Byrum",NA,6554699,"CareerMoneyLeaders",2016
229,227,"Steve Jones",NA,6519451,"CareerMoneyLeaders",2016
230,228,"Bruce Lietzke",NA,6474794,"CareerMoneyLeaders",2016
231,230,"Brendon Todd",NA,6427211,"CareerMoneyLeaders",2016
232,235,"David Lingmerth",NA,6419206,"CareerMoneyLeaders",2016
233,232,"Robert Damron",NA,6363926,"CareerMoneyLeaders",2016
234,233,"Lanny Wadkins",NA,6355681,"CareerMoneyLeaders",2016
235,234,"Mark Hensby",NA,6328564,"CareerMoneyLeaders",2016
236,236,"Michael Allen",NA,6316156,"CareerMoneyLeaders",2016
237,237,"Neal Lancaster",NA,6312668,"CareerMoneyLeaders",2016
238,238,"Sangmoon Bae",NA,6235686,"CareerMoneyLeaders",2016
239,241,"Jason Gore",NA,6209860,"CareerMoneyLeaders",2016
240,239,"Chip Beck",NA,6205730,"CareerMoneyLeaders",2016
241,240,"Richard Johnson",NA,6204475,"CareerMoneyLeaders",2016
242,243,"William McGirt",NA,6169252,"CareerMoneyLeaders",2016
243,242,"Robert Streb",NA,6167200,"CareerMoneyLeaders",2016
244,244,"Jim Gallagher Jr",NA,6002202,"CareerMoneyLeaders",2016
245,245,"Hale Irwin",NA,5966031,"CareerMoneyLeaders",2016
246,246,"Jay Williamson",NA,5944298,"CareerMoneyLeaders",2016
247,247,"Fuzzy Zoeller",NA,5819293,"CareerMoneyLeaders",2016
248,248,"Michael Thompson",NA,5807059,"CareerMoneyLeaders",2016
249,249,"Brooks Koepka",NA,5796482,"CareerMoneyLeaders",2016
250,250,"Greg Kraft",NA,5786218,"CareerMoneyLeaders",2016
251,251,"David Peoples",NA,5736812,"CareerMoneyLeaders",2016
252,252,"Jack Nicklaus",NA,5734031,"CareerMoneyLeaders",2016
253,253,"Nicholas Thompson",NA,5720607,"CareerMoneyLeaders",2016
254,254,"Michael Bradley",NA,5637037,"CareerMoneyLeaders",2016
255,255,"Russ Cochran",NA,5579837,"CareerMoneyLeaders",2016
256,256,"Jay Don Blake",NA,5555470,"CareerMoneyLeaders",2016
257,257,"Dicky Pride",NA,5532874,"CareerMoneyLeaders",2016
258,258,"Todd Hamilton",NA,5521259,"CareerMoneyLeaders",2016
259,259,"Tommy Gainey",NA,5494570,"CareerMoneyLeaders",2016
260,260,"Seung Yul Noh",NA,5441180,"CareerMoneyLeaders",2016
261,297,"James Hahn",NA,5438912,"CareerMoneyLeaders",2016
262,261,"Brian Stuard",NA,5438261,"CareerMoneyLeaders",2016
263,262,"Jason Kokrak",NA,5419729,"CareerMoneyLeaders",2016
264,263,"Kent Jones",NA,5376684,"CareerMoneyLeaders",2016
265,264,"Jose Coceres",NA,5337955,"CareerMoneyLeaders",2016
266,265,"Raymond Floyd",NA,5323075,"CareerMoneyLeaders",2016
267,266,"Mark McCumber",NA,5309688,"CareerMoneyLeaders",2016
268,267,"Gil Morgan",NA,5259164,"CareerMoneyLeaders",2016
269,268,"Blaine McCallister",NA,5227278,"CareerMoneyLeaders",2016
270,269,"Notah Begay III",NA,5207339,"CareerMoneyLeaders",2016
271,270,"Craig Barlow",NA,5183390,"CareerMoneyLeaders",2016
272,271,"Tom Gillis",NA,5162040,"CareerMoneyLeaders",2016
273,291,"Roberto Castro",NA,5063696,"CareerMoneyLeaders",2016
274,272,"Chris Smith",NA,5010058,"CareerMoneyLeaders",2016
275,273,"Scott Brown",NA,4991148,"CareerMoneyLeaders",2016
276,274,"Dennis Paulson",NA,4983871,"CareerMoneyLeaders",2016
277,275,"Ben Martin",NA,4933072,"CareerMoneyLeaders",2016
278,276,"Arjun Atwal",NA,4854714,"CareerMoneyLeaders",2016
279,277,"Justin Thomas",NA,4818888,"CareerMoneyLeaders",2016
280,278,"David Edwards",NA,4773198,"CareerMoneyLeaders",2016
281,279,"DA Weibring",NA,4770705,"CareerMoneyLeaders",2016
282,280,"Jim Carter",NA,4766778,"CareerMoneyLeaders",2016
283,281,"Wayne Levi",NA,4730158,"CareerMoneyLeaders",2016
284,282,"Jhonattan Vegas",NA,4708339,"CareerMoneyLeaders",2016
285,283,"Mike Reid",NA,4686774,"CareerMoneyLeaders",2016
286,284,"Gene Sauers",NA,4660569,"CareerMoneyLeaders",2016
287,285,"Troy Merritt",NA,4642174,"CareerMoneyLeaders",2016
288,286,"Matt Gogel",NA,4596216,"CareerMoneyLeaders",2016
289,287,"Grant Waite",NA,4583879,"CareerMoneyLeaders",2016
290,293,"Fabian Gomez",NA,4411827,"CareerMoneyLeaders",2016
291,288,"Marco Dawson",NA,4321879,"CareerMoneyLeaders",2016
292,289,"Mark Wiebe",NA,4314460,"CareerMoneyLeaders",2016
293,290,"Joel Edwards",NA,4286415,"CareerMoneyLeaders",2016
294,292,"Chris Couch",NA,4233973,"CareerMoneyLeaders",2016
295,296,"Daniel Berger",NA,4222503,"CareerMoneyLeaders",2016
296,294,"Tom Purtzer",NA,4192268,"CareerMoneyLeaders",2016
297,295,"Mike Hulbert",NA,4183778,"CareerMoneyLeaders",2016
298,298,"Morgan Hoffmann",NA,4039634,"CareerMoneyLeaders",2016
299,299,"Brandel Chamblee",NA,4018410,"CareerMoneyLeaders",2016
300,300,"Rick Fehr",NA,4018239,"CareerMoneyLeaders",2016
301,301,"Donnie Hammond",NA,4008060,"CareerMoneyLeaders",2016
302,302,"Garrett Willis",NA,3950898,"CareerMoneyLeaders",2016
303,303,"Jim Herman",NA,3942024,"CareerMoneyLeaders",2016
304,304,"Erik Compton",NA,3938345,"CareerMoneyLeaders",2016
305,305,"John Mahaffey",NA,3876852,"CareerMoneyLeaders",2016
306,306,"Brian Bateman",NA,3869324,"CareerMoneyLeaders",2016
307,307,"Ted Tryba",NA,3853236,"CareerMoneyLeaders",2016
308,308,"Shawn Stefani",NA,3834463,"CareerMoneyLeaders",2016
309,309,"Larry Nelson",NA,3827401,"CareerMoneyLeaders",2016
310,310,"Omar Uresti",NA,3803293,"CareerMoneyLeaders",2016
311,311,"Charlie Beljan",NA,3796114,"CareerMoneyLeaders",2016
312,312,"Ryo Ishikawa",NA,3764350,"CareerMoneyLeaders",2016
313,313,"Bud Cauley",NA,3755230,"CareerMoneyLeaders",2016
314,314,"Ken Green",NA,3745345,"CareerMoneyLeaders",2016
315,315,"Branden Grace",NA,3644183,"CareerMoneyLeaders",2016
316,316,"Jay Delsing",NA,3608666,"CareerMoneyLeaders",2016
317,317,"Nolan Henke",NA,3606563,"CareerMoneyLeaders",2016
318,318,"Brad Bryant",NA,3558804,"CareerMoneyLeaders",2016
319,319,"Andy Bean",NA,3531780,"CareerMoneyLeaders",2016
320,323,"Francesco Molinari",NA,3482554,"CareerMoneyLeaders",2016
321,320,"Bill Lunde",NA,3482303,"CareerMoneyLeaders",2016
322,321,"Lee Trevino",NA,3478328,"CareerMoneyLeaders",2016
323,322,"Tim Simpson",NA,3406017,"CareerMoneyLeaders",2016
324,324,"Craig Perks",NA,3362251,"CareerMoneyLeaders",2016
325,325,"Brian Henninger",NA,3316460,"CareerMoneyLeaders",2016
326,326,"Bob Burns",NA,3313226,"CareerMoneyLeaders",2016
327,327,"Don Pooley",NA,3296615,"CareerMoneyLeaders",2016
328,328,"Phil Blackmar",NA,3245909,"CareerMoneyLeaders",2016
329,338,"Chesson Hadley",NA,3230854,"CareerMoneyLeaders",2016
330,329,"Phil Tataurangi",NA,3174391,"CareerMoneyLeaders",2016
331,330,"Kris Blanks",NA,3173704,"CareerMoneyLeaders",2016
332,331,"Fulton Allem",NA,3155787,"CareerMoneyLeaders",2016
333,332,"Ronnie Black",NA,3155053,"CareerMoneyLeaders",2016
334,336,"Tony Finau",NA,3147039,"CareerMoneyLeaders",2016
335,337,"Colt Knost",NA,3116587,"CareerMoneyLeaders",2016
336,333,"Dan Pohl",NA,3112263,"CareerMoneyLeaders",2016
337,334,"Chad Collins",NA,3106651,"CareerMoneyLeaders",2016
338,335,"Eric Axley",NA,3101579,"CareerMoneyLeaders",2016
339,339,"Bob Gilder",NA,3032108,"CareerMoneyLeaders",2016
340,347,"Tim Wilkinson",NA,3009193,"CareerMoneyLeaders",2016
341,340,"Luke Guthrie",NA,2922787,"CareerMoneyLeaders",2016
342,341,"Frank Nobilo",NA,2875836,"CareerMoneyLeaders",2016
343,342,"Matt Bettencourt",NA,2868576,"CareerMoneyLeaders",2016
344,343,"Jim McGovern",NA,2858703,"CareerMoneyLeaders",2016
345,344,"Sandy Lyle",NA,2855439,"CareerMoneyLeaders",2016
346,345,"Tom Scherrer",NA,2850394,"CareerMoneyLeaders",2016
347,346,"David Ogrin",NA,2848159,"CareerMoneyLeaders",2016
348,348,"Bobby Wadkins",NA,2822418,"CareerMoneyLeaders",2016
349,349,"Jamie Lovemark",NA,2820303,"CareerMoneyLeaders",2016
350,350,"Willie Wood",NA,2760886,"CareerMoneyLeaders",2016
351,352,"Kyle Reifers",NA,2751714,"CareerMoneyLeaders",2016
352,351,"Johnny Miller",NA,2747484,"CareerMoneyLeaders",2016
353,353,"Doug Tewell",NA,2723711,"CareerMoneyLeaders",2016
354,357,"Scott Langley",NA,2720162,"CareerMoneyLeaders",2016
355,354,"Scott Gump",NA,2715190,"CareerMoneyLeaders",2016
356,355,"Howard Twitty",NA,2713551,"CareerMoneyLeaders",2016
357,356,"Justin Hicks",NA,2680993,"CareerMoneyLeaders",2016
358,358,"Brad Fabel",NA,2636911,"CareerMoneyLeaders",2016
359,359,"Ted Potter Jr",NA,2599281,"CareerMoneyLeaders",2016
360,360,"Mike Springer",NA,2596451,"CareerMoneyLeaders",2016
361,361,"Hubert Green",NA,2591959,"CareerMoneyLeaders",2016
362,362,"Shane Bertsch",NA,2556592,"CareerMoneyLeaders",2016
363,363,"Michael Putnam",NA,2516544,"CareerMoneyLeaders",2016
364,364,"Danny Willett",NA,2477265,"CareerMoneyLeaders",2016
365,365,"Gary Hallberg",NA,2476014,"CareerMoneyLeaders",2016
366,366,"Bob Lohr",NA,2417060,"CareerMoneyLeaders",2016
367,367,"Spike McRoy",NA,2412577,"CareerMoneyLeaders",2016
368,368,"Ian Leggatt",NA,2410796,"CareerMoneyLeaders",2016
369,369,"Dave Barr",NA,2404793,"CareerMoneyLeaders",2016
370,370,"Will Wilcox",NA,2385478,"CareerMoneyLeaders",2016
371,371,"Keith Clearwater",NA,2365698,"CareerMoneyLeaders",2016
372,372,"Gabriel Hjertstedt",NA,2339756,"CareerMoneyLeaders",2016
373,373,"Billy Ray Brown",NA,2330389,"CareerMoneyLeaders",2016
374,374,"Alex Prugh",NA,2313008,"CareerMoneyLeaders",2016
375,375,"Parker McLachlin",NA,2309979,"CareerMoneyLeaders",2016
376,376,"Mike Sullivan",NA,2301255,"CareerMoneyLeaders",2016
377,377,"Billy Hurley III",NA,2300443,"CareerMoneyLeaders",2016
378,378,"Lennie Clements",NA,2280766,"CareerMoneyLeaders",2016
379,379,"Ed Fiori",NA,2270198,"CareerMoneyLeaders",2016
380,380,"Tom Weiskopf",NA,2241687,"CareerMoneyLeaders",2016
