"Last15EventsScoring_RANKTHISWEEK_2016","Last15EventsScoring_RANKLASTWEEK_2016","Last15EventsScoring_PLAYERNAME_2016","Last15EventsScoring_EVENTS_2016","Last15EventsScoring_RATING_2016","stat_name","year"
38,39,"Charl Schwartzel",8,8.3,"Last15EventsScoring",2016
38,39,"Scott Stallings",6,8.3,"Last15EventsScoring",2016
38,30,"Jhonattan Vegas",10,8.3,"Last15EventsScoring",2016
38,39,"Johnson Wagner",6,8.3,"Last15EventsScoring",2016
56,62,"Byeong Hun An",3,8.2,"Last15EventsScoring",2016
56,62,"Keegan Bradley",3,8.2,"Last15EventsScoring",2016
56,62,"Scott Brown",8,8.2,"Last15EventsScoring",2016
56,62,"Miguel Angel Carballo",1,8.2,"Last15EventsScoring",2016
56,39,"Kevin Chappell",9,8.2,"Last15EventsScoring",2016
56,62,"David Hearn",6,8.2,"Last15EventsScoring",2016
56,30,"JB Holmes",9,8.2,"Last15EventsScoring",2016
56,62,"John Huh",9,8.2,"Last15EventsScoring",2016
56,62,"Smylie Kaufman",9,8.2,"Last15EventsScoring",2016
56,62,"Patton Kizzire",10,8.2,"Last15EventsScoring",2016
56,62,"Brooks Koepka",6,8.2,"Last15EventsScoring",2016
56,62,"Matt Kuchar",8,8.2,"Last15EventsScoring",2016
56,62,"Spencer Levin",8,8.2,"Last15EventsScoring",2016
56,62,"Nick Mason",1,8.2,"Last15EventsScoring",2016
56,62,"Troy Merritt",4,8.2,"Last15EventsScoring",2016
56,62,"Patrick Rodgers",5,8.2,"Last15EventsScoring",2016
56,62,"Sam Saunders",2,8.2,"Last15EventsScoring",2016
56,39,"David Toms",8,8.2,"Last15EventsScoring",2016
56,62,"DJ Trahan",2,8.2,"Last15EventsScoring",2016
56,39,"Boo Weekley",6,8.2,"Last15EventsScoring",2016
56,62,"Bernd Wiesberger",2,8.2,"Last15EventsScoring",2016
56,81,"Gary Woodland",9,8.2,"Last15EventsScoring",2016
78,81,"Abraham Ancer",1,8.1,"Last15EventsScoring",2016
78,81,"Blayne Barber",6,8.1,"Last15EventsScoring",2016
78,81,"Ricky Barnes",7,8.1,"Last15EventsScoring",2016
78,81,"Daniel Berger",7,8.1,"Last15EventsScoring",2016
78,81,"Jonas Blixt",6,8.1,"Last15EventsScoring",2016
78,81,"Rafael Campos",1,8.1,"Last15EventsScoring",2016
78,81,"KJ Choi",9,8.1,"Last15EventsScoring",2016
78,81,"Tim Clark",4,8.1,"Last15EventsScoring",2016
78,81,"Ben Crane",6,8.1,"Last15EventsScoring",2016
78,81,"Tony Finau",7,8.1,"Last15EventsScoring",2016
78,81,"Lucas Glover",10,8.1,"Last15EventsScoring",2016
78,105,"Fabian Gomez",9,8.1,"Last15EventsScoring",2016
78,81,"Branden Grace",7,8.1,"Last15EventsScoring",2016
78,81,"Morgan Hoffmann",6,8.1,"Last15EventsScoring",2016
78,81,"Freddie Jacobson",8,8.1,"Last15EventsScoring",2016
78,81,"Zach Johnson",7,8.1,"Last15EventsScoring",2016
78,81,"Daisuke Kataoka",1,8.1,"Last15EventsScoring",2016
78,105,"Andrew Loupe",8,8.1,"Last15EventsScoring",2016
78,105,"Ben Martin",10,8.1,"Last15EventsScoring",2016
78,39,"Martin Piller",5,8.1,"Last15EventsScoring",2016
78,39,"Webb Simpson",9,8.1,"Last15EventsScoring",2016
78,81,"Steve Stricker",4,8.1,"Last15EventsScoring",2016
78,81,"Brian Stuard",7,8.1,"Last15EventsScoring",2016
78,81,"Hudson Swafford",6,8.1,"Last15EventsScoring",2016
78,62,"Will Wilcox",6,8.1,"Last15EventsScoring",2016
78,105,"Tim Wilkinson",8,8.1,"Last15EventsScoring",2016
104,105,"Stuart Appleby",7,8,"Last15EventsScoring",2016
104,105,"Aaron Baddeley",9,8,"Last15EventsScoring",2016
104,105,"Zac Blair",8,8,"Last15EventsScoring",2016
104,131,"Roberto Castro",10,8,"Last15EventsScoring",2016
104,105,"Bud Cauley",2,8,"Last15EventsScoring",2016
104,162,"Chad Collins",4,8,"Last15EventsScoring",2016
104,39,"Luke Donald",8,8,"Last15EventsScoring",2016
104,131,"Jamie Donaldson",7,8,"Last15EventsScoring",2016
104,105,"Matt Every",4,8,"Last15EventsScoring",2016
104,105,"Jim Herman",7,8,"Last15EventsScoring",2016
104,105,"Charley Hoffman",9,8,"Last15EventsScoring",2016
104,105,"Si Woo Kim",11,8,"Last15EventsScoring",2016
104,105,"Russell Knox",7,8,"Last15EventsScoring",2016
104,105,"Kelly Kraft",2,8,"Last15EventsScoring",2016
104,131,"Danny Lee",8,8,"Last15EventsScoring",2016
104,105,"Justin Leonard",5,8,"Last15EventsScoring",2016
104,105,"John Merrick",2,8,"Last15EventsScoring",2016
104,105,"Greg Owen",6,8,"Last15EventsScoring",2016
104,105,"John Peterson",2,8,"Last15EventsScoring",2016
104,81,"Ian Poulter",9,8,"Last15EventsScoring",2016
104,105,"Andres Romero",2,8,"Last15EventsScoring",2016
104,105,"Ollie Schniederjans",4,8,"Last15EventsScoring",2016
104,105,"John Senden",8,8,"Last15EventsScoring",2016
104,131,"Brendan Steele",9,8,"Last15EventsScoring",2016
104,81,"Justin Thomas",8,8,"Last15EventsScoring",2016
104,81,"Dawie van der Walt",6,8,"Last15EventsScoring",2016
104,105,"Harold Varner III",8,8,"Last15EventsScoring",2016
131,131,"Thomas Aiken",6,7.9,"Last15EventsScoring",2016
131,131,"Bronson Burgoon",7,7.9,"Last15EventsScoring",2016
131,131,"Chad Campbell",7,7.9,"Last15EventsScoring",2016
131,81,"Erik Compton",5,7.9,"Last15EventsScoring",2016
131,131,"Jon Curran",7,7.9,"Last15EventsScoring",2016
131,NA,"Matt Dobyns",1,7.9,"Last15EventsScoring",2016
131,131,"Jason Dufner",9,7.9,"Last15EventsScoring",2016
131,131,"Harris English",8,7.9,"Last15EventsScoring",2016
131,131,"Fred Funk",1,7.9,"Last15EventsScoring",2016
131,162,"Robert Garrigus",6,7.9,"Last15EventsScoring",2016
131,217,"Retief Goosen",8,7.9,"Last15EventsScoring",2016
131,131,"Emiliano Grillo",8,7.9,"Last15EventsScoring",2016
131,131,"Adam Hadwin",10,7.9,"Last15EventsScoring",2016
131,105,"Padraig Harrington",9,7.9,"Last15EventsScoring",2016
131,131,"Tom Hoge",7,7.9,"Last15EventsScoring",2016
131,131,"Billy Horschel",9,7.9,"Last15EventsScoring",2016
131,131,"Hyung Sung Kim",1,7.9,"Last15EventsScoring",2016
131,131,"Whee Kim",5,7.9,"Last15EventsScoring",2016
131,105,"Martin Laird",9,7.9,"Last15EventsScoring",2016
131,105,"George McNeill",6,7.9,"Last15EventsScoring",2016
131,131,"Seung Yul Noh",9,7.9,"Last15EventsScoring",2016
131,131,"Ryan Palmer",11,7.9,"Last15EventsScoring",2016
131,131,"Cameron Percy",4,7.9,"Last15EventsScoring",2016
131,131,"Alex Prugh",3,7.9,"Last15EventsScoring",2016
131,131,"Chez Reavie",10,7.9,"Last15EventsScoring",2016
131,131,"Cameron Smith",4,7.9,"Last15EventsScoring",2016
131,131,"Chris Stroud",5,7.9,"Last15EventsScoring",2016
131,162,"Daniel Summerhays",10,7.9,"Last15EventsScoring",2016
131,131,"Benjamin Taylor",1,7.9,"Last15EventsScoring",2016
131,131,"Nick Watney",4,7.9,"Last15EventsScoring",2016
131,131,"Greg Yates",1,7.9,"Last15EventsScoring",2016
162,162,"Kiradech Aphibarnrat",2,7.8,"Last15EventsScoring",2016
162,162,"Matt Atkins",1,7.8,"Last15EventsScoring",2016
162,162,"Jason Bohn",7,7.8,"Last15EventsScoring",2016
162,162,"Michael Bradley",2,7.8,"Last15EventsScoring",2016
162,162,"Jonathan Byrd",4,7.8,"Last15EventsScoring",2016
162,162,"Alex Cejka",7,7.8,"Last15EventsScoring",2016
162,162,"Stewart Cink",8,7.8,"Last15EventsScoring",2016
162,162,"Brendon de Jonge",4,7.8,"Last15EventsScoring",2016
162,105,"Graham DeLaet",11,7.8,"Last15EventsScoring",2016
162,162,"Brice Garnett",3,7.8,"Last15EventsScoring",2016
162,162,"Andres Gonzales",4,7.8,"Last15EventsScoring",2016
162,189,"Chesson Hadley",8,7.8,"Last15EventsScoring",2016
162,131,"Sung Kang",7,7.8,"Last15EventsScoring",2016
162,162,"Colt Knost",10,7.8,"Last15EventsScoring",2016
162,189,"David Lingmerth",9,7.8,"Last15EventsScoring",2016
162,162,"Hunter Mahan",5,7.8,"Last15EventsScoring",2016
162,162,"Trey Mullinax",2,7.8,"Last15EventsScoring",2016
162,131,"Henrik Norlander",5,7.8,"Last15EventsScoring",2016
162,162,"Jeff Overton",8,7.8,"Last15EventsScoring",2016
162,162,"Carl Pettersson",3,7.8,"Last15EventsScoring",2016
162,162,"Kyle Stanley",10,7.8,"Last15EventsScoring",2016
162,131,"Brett Stegmaier",6,7.8,"Last15EventsScoring",2016
162,162,"Robert Streb",7,7.8,"Last15EventsScoring",2016
162,162,"Andy Sullivan",4,7.8,"Last15EventsScoring",2016
162,131,"Nick Taylor",8,7.8,"Last15EventsScoring",2016
162,162,"Cameron Tringale",9,7.8,"Last15EventsScoring",2016
162,162,"Chris Wood",2,7.8,"Last15EventsScoring",2016
189,189,"Shane Bertsch",4,7.7,"Last15EventsScoring",2016
189,189,"Brian Davis",4,7.7,"Last15EventsScoring",2016
189,162,"Ernie Els",8,7.7,"Last15EventsScoring",2016
189,189,"Jason Gore",9,7.7,"Last15EventsScoring",2016
189,189,"Brian Harman",9,7.7,"Last15EventsScoring",2016
189,189,"Matt Jones",5,7.7,"Last15EventsScoring",2016
189,217,"Martin Kaymer",4,7.7,"Last15EventsScoring",2016
189,217,"Michael Kim",9,7.7,"Last15EventsScoring",2016
189,189,"Soren Kjeldsen",1,7.7,"Last15EventsScoring",2016
189,189,"Andrew Landry",1,7.7,"Last15EventsScoring",2016
189,189,"Scott Langley",7,7.7,"Last15EventsScoring",2016
189,189,"Lucas Lee",2,7.7,"Last15EventsScoring",2016
189,189,"Shane Lowry",6,7.7,"Last15EventsScoring",2016
189,189,"Jarrod Lyle",2,7.7,"Last15EventsScoring",2016
189,189,"Will Ma Kenzie",6,7.7,"Last15EventsScoring",2016
189,189,"Billy Mayfair",1,7.7,"Last15EventsScoring",2016
189,189,"Francesco Molinari",9,7.7,"Last15EventsScoring",2016
189,162,"Carlos Ortiz",4,7.7,"Last15EventsScoring",2016
189,189,"Pat Perez",4,7.7,"Last15EventsScoring",2016
189,189,"Scott Piercy",9,7.7,"Last15EventsScoring",2016
189,162,"Scott Pinckney",5,7.7,"Last15EventsScoring",2016
189,189,"Kyle Reifers",10,7.7,"Last15EventsScoring",2016
189,189,"Wes Roach",3,7.7,"Last15EventsScoring",2016
189,189,"Rory Sabbatini",3,7.7,"Last15EventsScoring",2016
189,162,"Vijay Singh",9,7.7,"Last15EventsScoring",2016
189,189,"Shawn Stefani",5,7.7,"Last15EventsScoring",2016
189,189,"Michael Thompson",6,7.7,"Last15EventsScoring",2016
189,189,"Tyrone Van Aswegen",8,7.7,"Last15EventsScoring",2016
189,189,"Steve Wheatcroft",8,7.7,"Last15EventsScoring",2016
218,217,"Angel Cabrera",7,7.6,"Last15EventsScoring",2016
218,217,"Ken Duke",4,7.6,"Last15EventsScoring",2016
218,241,"Derek Ernst",4,7.6,"Last15EventsScoring",2016
218,217,"Matthew Fitzpatrick",2,7.6,"Last15EventsScoring",2016
218,243,"James Hahn",6,7.6,"Last15EventsScoring",2016
218,217,"Billy Hurley III",5,7.6,"Last15EventsScoring",2016
218,189,"Anirban Lahiri",6,7.6,"Last15EventsScoring",2016
218,217,"Peter Malnati",3,7.6,"Last15EventsScoring",2016
218,217,"Maverick McNealy",1,7.6,"Last15EventsScoring",2016
218,229,"Geoff Ogilvy",5,7.6,"Last15EventsScoring",2016
228,229,"Steven Bowditch",3,7.5,"Last15EventsScoring",2016
228,229,"Austin Connelly",1,7.5,"Last15EventsScoring",2016
228,229,"Brian Gay",3,7.5,"Last15EventsScoring",2016
228,217,"Mark Hubbard",11,7.5,"Last15EventsScoring",2016
228,229,"Jerry Kelly",9,7.5,"Last15EventsScoring",2016
228,229,"KT Kim",1,7.5,"Last15EventsScoring",2016
228,189,"DH Lee",3,7.5,"Last15EventsScoring",2016
228,229,"Steve Marino",4,7.5,"Last15EventsScoring",2016
228,217,"Rob Oppenheim",7,7.5,"Last15EventsScoring",2016
228,189,"DA Points",4,7.5,"Last15EventsScoring",2016
228,229,"Ted Purdy",1,7.5,"Last15EventsScoring",2016
228,229,"Curtis Reed",1,7.5,"Last15EventsScoring",2016
228,229,"Ryan Ruffels",3,7.5,"Last15EventsScoring",2016
228,229,"Brendon Todd",1,7.5,"Last15EventsScoring",2016
228,217,"Camilo Villegas",6,7.5,"Last15EventsScoring",2016
228,229,"Mark Wilson",8,7.5,"Last15EventsScoring",2016
244,NA,"Jim Furyk",1,7.4,"Last15EventsScoring",2016
244,241,"Davis Love III",7,7.4,"Last15EventsScoring",2016
246,243,"Tom Gillis",1,7.3,"Last15EventsScoring",2016
246,243,"JJ Henry",8,7.3,"Last15EventsScoring",2016
246,243,"Justin Hicks",3,7.3,"Last15EventsScoring",2016
246,NA,"Trevor Immelman",1,7.3,"Last15EventsScoring",2016
246,243,"Bo Van Pelt",1,7.3,"Last15EventsScoring",2016
251,249,"Greg Chalmers",2,7.2,"Last15EventsScoring",2016
251,243,"Derek Fathauer",7,7.2,"Last15EventsScoring",2016
251,249,"Steve Flesch",2,7.2,"Last15EventsScoring",2016
251,249,"Brandon Hagy",2,7.2,"Last15EventsScoring",2016
251,249,"Frank Lickliter II",1,7.2,"Last15EventsScoring",2016
251,249,"Dicky Pride",4,7.2,"Last15EventsScoring",2016
257,254,"Charlie Danielson",1,7.1,"Last15EventsScoring",2016
257,254,"Darron Stiles",2,7.1,"Last15EventsScoring",2016
259,256,"Ross Fisher",1,7,"Last15EventsScoring",2016
259,256,"Nathan Holman",1,7,"Last15EventsScoring",2016
259,256,"Hideto Tanihara",1,7,"Last15EventsScoring",2016
262,259,"Tim Herron",2,6.9,"Last15EventsScoring",2016
262,259,"Tim Petrovic",1,6.9,"Last15EventsScoring",2016
264,261,"Rod Pampling",1,6.8,"Last15EventsScoring",2016
265,262,"Tommy Gainey",1,6.7,"Last15EventsScoring",2016
265,262,"Rhein Gibson",5,6.7,"Last15EventsScoring",2016
267,264,"Victor Dubuisson",1,6.6,"Last15EventsScoring",2016
267,264,"Yusaku Miyazato",2,6.6,"Last15EventsScoring",2016
269,266,"Thomas Pieters",1,6.5,"Last15EventsScoring",2016
270,267,"George Coetzee",1,6.3,"Last15EventsScoring",2016
270,267,"Jordan Zunic",1,6.3,"Last15EventsScoring",2016
272,269,"Mark Hensby",1,6.2,"Last15EventsScoring",2016
273,270,"Scott Hend",1,6.1,"Last15EventsScoring",2016
274,271,"Marcus Fraser",1,5.8,"Last15EventsScoring",2016
275,272,"Kristoffer Broberg",1,5.5,"Last15EventsScoring",2016
276,273,"Matt Bettencourt",1,5.3,"Last15EventsScoring",2016
