"ConsecutiveCuts_RANKTHISWEEK_2010","ConsecutiveCuts_RANKLASTWEEK_2010","ConsecutiveCuts_PLAYERNAME_2010","ConsecutiveCuts__2010","ConsecutiveCuts_TOTAL_2010","ConsecutiveCuts_STARTTOURNAMENTID_2010","stat_name","year"
113,113,"Tommy Gainey",NA,2,2009340,"ConsecutiveCuts",2010
113,113,"Jason Gore",NA,2,2010260,"ConsecutiveCuts",2010
113,113,"Mike Grob",NA,2,2007320,"ConsecutiveCuts",2010
113,113,"Jason Hill",NA,2,2002450,"ConsecutiveCuts",2010
113,113,"Scott Hoch",NA,2,2008100,"ConsecutiveCuts",2010
113,113,"David Horsey",NA,2,2010350,"ConsecutiveCuts",2010
113,113,"Ryuji Imada",NA,2,2010450,"ConsecutiveCuts",2010
113,113,"Brendan Jones",NA,2,2009090,"ConsecutiveCuts",2010
113,113,"Anthony Kang",NA,2,2001250,"ConsecutiveCuts",2010
113,113,"KT Kim",NA,2,2010310,"ConsecutiveCuts",2010
113,113,"Chih Bing Lam",NA,2,2008320,"ConsecutiveCuts",2010
113,113,"Peter Lonard",NA,2,2009450,"ConsecutiveCuts",2010
113,113,"Brock Mackenzie",NA,2,2004290,"ConsecutiveCuts",2010
113,113,"Matteo Manassero",NA,2,2009310,"ConsecutiveCuts",2010
113,113,"Ross McGowan",NA,2,2010350,"ConsecutiveCuts",2010
113,113,"Mac McLendon",NA,2,1980430,"ConsecutiveCuts",2010
113,113,"John Merrick",NA,2,2010460,"ConsecutiveCuts",2010
113,113,"Francesco Molinari",NA,2,2010350,"ConsecutiveCuts",2010
113,113,"Jack Newton",NA,2,1982420,"ConsecutiveCuts",2010
113,113,"Michael ONeal",NA,2,2010250,"ConsecutiveCuts",2010
113,113,"Jeff Overton",NA,2,2010400,"ConsecutiveCuts",2010
113,113,"Brenden Pappas",NA,2,2010460,"ConsecutiveCuts",2010
113,113,"Craig Parry",NA,2,2008320,"ConsecutiveCuts",2010
113,113,"Cameron Percy",NA,2,2010460,"ConsecutiveCuts",2010
113,113,"Dicky Pride",NA,2,2010250,"ConsecutiveCuts",2010
113,113,"Alex Prugh",NA,2,2010450,"ConsecutiveCuts",2010
113,113,"Chez Reavie",NA,2,2010210,"ConsecutiveCuts",2010
113,113,"Matthew Richardson",NA,2,2005300,"ConsecutiveCuts",2010
113,113,"Tag Ridings",NA,2,2009440,"ConsecutiveCuts",2010
113,113,"Justin Rose",NA,2,2010400,"ConsecutiveCuts",2010
113,113,"John Schroeder",NA,2,1995300,"ConsecutiveCuts",2010
113,113,"Jason Schultz",NA,2,2007480,"ConsecutiveCuts",2010
113,113,"Marcel Siem",NA,2,2005380,"ConsecutiveCuts",2010
113,113,"Bob Smith",NA,2,1985280,"ConsecutiveCuts",2010
113,113,"Brandt Snedeker",NA,2,2010390,"ConsecutiveCuts",2010
113,113,"Graeme Storm",NA,2,2008320,"ConsecutiveCuts",2010
113,113,"Toru Taniguchi",NA,2,2010260,"ConsecutiveCuts",2010
113,113,"Nicholas Thompson",NA,2,2010460,"ConsecutiveCuts",2010
113,113,"Kirk Triplett",NA,2,2010370,"ConsecutiveCuts",2010
113,113,"Jhonattan Vegas",NA,2,2008450,"ConsecutiveCuts",2010
113,113,"Mark Wilson",NA,2,2010460,"ConsecutiveCuts",2010
113,113,"Thaworn Wiratchant",NA,2,2006310,"ConsecutiveCuts",2010
113,113,"Casey Wittenberg",NA,2,2009480,"ConsecutiveCuts",2010
