"DrivingPct320AllDrives_RANKTHISWEEK_2007","DrivingPct320AllDrives_RANKLASTWEEK_2007","DrivingPct320AllDrives_PLAYERNAME_2007","DrivingPct320AllDrives_ROUNDS_2007","DrivingPct320AllDrives_Pct_2007","DrivingPct320AllDrives_TOTALDRIVESFOR320_2007","DrivingPct320AllDrives_TOTALDRIVESOVERALL_2007","DrivingPct320AllDrives_RELATIVETOPAR_2007","stat_name","year"
1,1,"Bubba Watson",80,30.87,284,920,-0.243,"DrivingPct320AllDrives",2007
2,2,"JB Holmes",71,30.43,273,897,-0.114,"DrivingPct320AllDrives",2007
3,3,"John Daly",59,28.92,199,688,-0.085,"DrivingPct320AllDrives",2007
4,4,"Robert Garrigus",95,21.84,263,1204,-0.202,"DrivingPct320AllDrives",2007
5,5,"Brett Wetterich",88,18.14,178,981,-0.157,"DrivingPct320AllDrives",2007
6,6,"Tiger Woods",63,17.94,108,602,-0.352,"DrivingPct320AllDrives",2007
7,7,"Scott Gutschewski",67,17.61,143,812,-0.329,"DrivingPct320AllDrives",2007
8,8,"Harrison Frazar",88,17.6,180,1023,-0.161,"DrivingPct320AllDrives",2007
9,9,"Tag Ridings",52,17.52,110,628,-0.309,"DrivingPct320AllDrives",2007
10,10,"Chris Couch",76,16.76,171,1020,-0.211,"DrivingPct320AllDrives",2007
11,11,"Jason Gore",86,13.67,149,1090,-0.302,"DrivingPct320AllDrives",2007
12,12,"Adam Scott",69,13.42,102,760,-0.353,"DrivingPct320AllDrives",2007
13,13,"Nick Watney",87,13.11,128,976,-0.117,"DrivingPct320AllDrives",2007
14,14,"Jeff Overton",60,12.86,97,754,-0.351,"DrivingPct320AllDrives",2007
15,15,"Troy Matteson",87,12.63,134,1061,-0.179,"DrivingPct320AllDrives",2007
16,16,"Mathias Gronberg",95,12.62,155,1228,-0.252,"DrivingPct320AllDrives",2007
17,17,"Bill Haas",93,12.5,143,1144,-0.217,"DrivingPct320AllDrives",2007
17,17,"Matt Hendrix",63,12.5,96,768,-0.031,"DrivingPct320AllDrives",2007
19,19,"Charles Warren",101,12.39,161,1299,-0.242,"DrivingPct320AllDrives",2007
20,20,"Bubba Dickerson",51,12.17,73,600,-0.123,"DrivingPct320AllDrives",2007
21,21,"Henrik Stenson",52,12.1,61,504,-0.115,"DrivingPct320AllDrives",2007
22,22,"Anthony Kim",93,11.97,133,1111,-0.233,"DrivingPct320AllDrives",2007
23,23,"Geoff Ogilvy",84,11.89,107,900,-0.187,"DrivingPct320AllDrives",2007
24,24,"Steve Allan",63,11.75,90,766,-0.233,"DrivingPct320AllDrives",2007
25,25,"Davis Love III",66,11.41,85,745,-0.129,"DrivingPct320AllDrives",2007
26,26,"Charley Hoffman",97,11.31,131,1158,-0.282,"DrivingPct320AllDrives",2007
26,26,"DJ Trahan",99,11.31,142,1255,-0.155,"DrivingPct320AllDrives",2007
28,28,"Vijay Singh",102,11.15,128,1148,-0.172,"DrivingPct320AllDrives",2007
29,29,"Charles Howell III",89,10.98,101,920,-0.307,"DrivingPct320AllDrives",2007
30,30,"Andrew Buckle",77,10.74,101,940,-0.198,"DrivingPct320AllDrives",2007
31,31,"Lucas Glover",98,10.54,115,1091,-0.087,"DrivingPct320AllDrives",2007
32,32,"Robert Allenby",90,10.36,109,1052,-0.275,"DrivingPct320AllDrives",2007
33,33,"Ryan Palmer",91,10.24,117,1143,-0.179,"DrivingPct320AllDrives",2007
34,34,"Daniel Chopra",106,10.17,135,1328,-0.178,"DrivingPct320AllDrives",2007
35,35,"Steve Marino",106,10.12,129,1275,-0.279,"DrivingPct320AllDrives",2007
36,36,"Chris Tidland",59,10.11,72,712,-0.153,"DrivingPct320AllDrives",2007
37,37,"Paul Stankowski",52,9.9,58,586,-0.138,"DrivingPct320AllDrives",2007
38,38,"Brendon de Jonge",76,9.65,89,922,-0.146,"DrivingPct320AllDrives",2007
39,39,"Craig Barlow",52,9.59,59,615,-0.305,"DrivingPct320AllDrives",2007
40,40,"Ernie Els",59,9.58,59,616,-0.136,"DrivingPct320AllDrives",2007
41,41,"Boo Weekley",101,9.54,104,1090,-0.192,"DrivingPct320AllDrives",2007
42,42,"Rory Sabbatini",81,9.49,84,885,-0.321,"DrivingPct320AllDrives",2007
43,43,"Kyle Reifers",71,9.39,83,884,-0.277,"DrivingPct320AllDrives",2007
44,44,"Kevin Stadler",95,9.34,102,1092,-0.167,"DrivingPct320AllDrives",2007
45,45,"Kenny Perry",83,9.21,96,1042,-0.156,"DrivingPct320AllDrives",2007
46,46,"Aaron Baddeley",83,9.16,85,928,-0.165,"DrivingPct320AllDrives",2007
47,47,"JJ Henry",86,9.04,86,951,-0.256,"DrivingPct320AllDrives",2007
48,48,"Stuart Appleby",74,8.85,72,814,-0.319,"DrivingPct320AllDrives",2007
49,49,"Mathew Goggin",97,8.84,107,1211,-0.308,"DrivingPct320AllDrives",2007
50,50,"Michael Sim",52,8.83,62,702,-0.258,"DrivingPct320AllDrives",2007
51,51,"Sean OHair",98,8.76,102,1164,-0.324,"DrivingPct320AllDrives",2007
52,52,"Hunter Mahan",91,8.75,88,1006,-0.239,"DrivingPct320AllDrives",2007
53,53,"Jason Schultz",63,8.63,64,742,-0.109,"DrivingPct320AllDrives",2007
54,54,"George McNeill",95,8.54,95,1112,-0.2,"DrivingPct320AllDrives",2007
55,55,"Carl Pettersson",111,8.44,109,1291,-0.294,"DrivingPct320AllDrives",2007
56,56,"JP Hayes",89,8.34,93,1115,-0.14,"DrivingPct320AllDrives",2007
57,57,"Greg Owen",81,8.33,82,984,-0.159,"DrivingPct320AllDrives",2007
58,58,"John Merrick",92,8.29,94,1134,-0.213,"DrivingPct320AllDrives",2007
59,59,"Camilo Villegas",82,8.25,79,958,-0.241,"DrivingPct320AllDrives",2007
60,60,"Phil Mickelson",73,8.24,60,728,-0.117,"DrivingPct320AllDrives",2007
61,61,"Pat Perez",84,7.96,72,905,-0.389,"DrivingPct320AllDrives",2007
62,62,"Ted Purdy",102,7.81,95,1217,-0.189,"DrivingPct320AllDrives",2007
63,63,"John Rollins",102,7.66,90,1175,-0.122,"DrivingPct320AllDrives",2007
64,64,"John Senden",97,7.57,89,1176,-0.213,"DrivingPct320AllDrives",2007
65,65,"Kevin Sutherland",85,7.37,71,964,-0.254,"DrivingPct320AllDrives",2007
66,66,"Stewart Cink",91,7.35,74,1007,-0.23,"DrivingPct320AllDrives",2007
67,67,"Will Ma Kenzie",100,7.32,93,1270,-0.14,"DrivingPct320AllDrives",2007
68,68,"Jonathan Byrd",73,7.29,63,864,-0.286,"DrivingPct320AllDrives",2007
69,69,"Brian Bateman",55,7.28,45,618,-0.178,"DrivingPct320AllDrives",2007
70,70,"Joe Ogilvie",102,7.27,88,1210,-0.284,"DrivingPct320AllDrives",2007
71,71,"Jarrod Lyle",77,7.26,68,936,-0.176,"DrivingPct320AllDrives",2007
72,72,"Retief Goosen",50,7.14,34,476,-0.176,"DrivingPct320AllDrives",2007
73,73,"Steve Lowery",74,7.11,69,970,-0.246,"DrivingPct320AllDrives",2007
74,74,"Peter Lonard",85,7.09,75,1058,-0.053,"DrivingPct320AllDrives",2007
75,75,"DJ Brigman",67,6.88,52,756,-0.212,"DrivingPct320AllDrives",2007
76,76,"Eric Axley",107,6.84,90,1315,-0.233,"DrivingPct320AllDrives",2007
77,77,"Rod Pampling",92,6.83,71,1039,-0.254,"DrivingPct320AllDrives",2007
78,78,"Rich Beem",89,6.73,66,980,-0.227,"DrivingPct320AllDrives",2007
79,79,"Cameron Beckman",96,6.65,79,1188,-0.304,"DrivingPct320AllDrives",2007
80,80,"Michael Allen",74,6.61,59,892,-0.339,"DrivingPct320AllDrives",2007
81,81,"Justin Rose",63,6.59,36,546,-0.333,"DrivingPct320AllDrives",2007
82,82,"Jay Williamson",50,6.55,44,672,-0.136,"DrivingPct320AllDrives",2007
83,83,"KJ Choi",87,6.52,62,951,-0.306,"DrivingPct320AllDrives",2007
84,84,"Chris Stroud",66,6.49,51,786,-0.216,"DrivingPct320AllDrives",2007
85,85,"Trevor Immelman",74,6.48,49,756,-0.286,"DrivingPct320AllDrives",2007
86,86,"Jeff Brehaut",59,6.43,44,684,0.045,"DrivingPct320AllDrives",2007
87,87,"Bo Van Pelt",104,6.37,86,1351,-0.314,"DrivingPct320AllDrives",2007
88,88,"Bryce Molder",56,6.26,43,687,-0.279,"DrivingPct320AllDrives",2007
89,89,"Jason Dufner",100,6.17,75,1216,-0.173,"DrivingPct320AllDrives",2007
89,89,"Michael Putnam",96,6.17,69,1119,-0.13,"DrivingPct320AllDrives",2007
91,91,"Chad Campbell",96,6.16,63,1023,-0.127,"DrivingPct320AllDrives",2007
92,92,"Brett Quigley",79,6.13,54,881,-0.222,"DrivingPct320AllDrives",2007
93,93,"David Branshaw",83,6.12,64,1046,-0.281,"DrivingPct320AllDrives",2007
94,94,"Jesper Parnevik",88,6.02,63,1046,-0.429,"DrivingPct320AllDrives",2007
95,95,"Tommy Armour III",81,6.01,58,965,-0.328,"DrivingPct320AllDrives",2007
96,96,"Parker McLachlin",83,5.97,61,1022,-0.279,"DrivingPct320AllDrives",2007
97,97,"Todd Hamilton",76,5.93,48,810,-0.146,"DrivingPct320AllDrives",2007
98,98,"Johnson Wagner",97,5.91,71,1202,-0.211,"DrivingPct320AllDrives",2007
99,99,"Sergio Garcia",68,5.87,45,766,-0.4,"DrivingPct320AllDrives",2007
100,100,"Tim Herron",98,5.69,65,1143,-0.169,"DrivingPct320AllDrives",2007
100,100,"Tom Johnson",74,5.69,50,878,-0.18,"DrivingPct320AllDrives",2007
102,102,"Duffy Waldorf",69,5.68,47,827,-0.404,"DrivingPct320AllDrives",2007
103,103,"Briny Baird",115,5.66,83,1466,-0.289,"DrivingPct320AllDrives",2007
104,104,"Ryan Armour",107,5.56,73,1313,-0.219,"DrivingPct320AllDrives",2007
104,104,"Arron Oberholser",69,5.56,41,738,-0.171,"DrivingPct320AllDrives",2007
106,106,"David Toms",80,5.54,49,885,-0.184,"DrivingPct320AllDrives",2007
107,107,"Stephen Ames",81,5.51,48,871,-0.292,"DrivingPct320AllDrives",2007
108,108,"Jeff Maggert",79,5.5,60,1091,-0.25,"DrivingPct320AllDrives",2007
109,109,"Jeff Gove",103,5.49,72,1312,-0.194,"DrivingPct320AllDrives",2007
110,110,"Mike Weir",82,5.48,46,840,-0.109,"DrivingPct320AllDrives",2007
111,111,"Alex Cejka",80,5.43,56,1031,-0.286,"DrivingPct320AllDrives",2007
112,112,"Mark Calcavecchia",93,5.4,55,1019,-0.182,"DrivingPct320AllDrives",2007
113,113,"Tripp Isenhour",86,5.29,54,1020,-0.13,"DrivingPct320AllDrives",2007
114,114,"Padraig Harrington",64,5.28,34,644,-0.206,"DrivingPct320AllDrives",2007
114,114,"Mark Hensby",81,5.28,53,1003,-0.226,"DrivingPct320AllDrives",2007
116,116,"Bob Heintz",85,5.19,52,1002,-0.192,"DrivingPct320AllDrives",2007
117,117,"Luke Donald",69,4.97,35,704,-0.229,"DrivingPct320AllDrives",2007
118,118,"Marco Dawson",73,4.96,45,908,-0.178,"DrivingPct320AllDrives",2007
118,118,"Ken Duke",112,4.96,66,1330,-0.318,"DrivingPct320AllDrives",2007
120,120,"Kevin Na",84,4.95,54,1091,-0.185,"DrivingPct320AllDrives",2007
120,120,"Jim Rutledge",59,4.95,32,646,-0.125,"DrivingPct320AllDrives",2007
122,122,"Daisuke Maruyama",86,4.8,51,1062,-0.275,"DrivingPct320AllDrives",2007
