"Approachesfrom125150yardsRgh_RANKTHISWEEK_2013","Approachesfrom125150yardsRgh_RANKLASTWEEK_2013","Approachesfrom125150yardsRgh_PLAYERNAME_2013","Approachesfrom125150yardsRgh_ROUNDS_2013","Approachesfrom125150yardsRgh_AVG_2013","Approachesfrom125150yardsRgh_TOTALDISTANCEFEET_2013","Approachesfrom125150yardsRgh_OFATTEMPTS_2013","Approachesfrom125150yardsRgh_RELATIVETOPAR_2013","stat_name","year"
1,1,"Brandt Jobe",62,NA,758.75,28,2,"Approachesfrom125150yardsRgh",2013
2,2,"David Lingmerth",68,NA,1387.917,50,1,"Approachesfrom125150yardsRgh",2013
3,3,"Shawn Stefani",63,NA,1105.5,39,-1,"Approachesfrom125150yardsRgh",2013
4,4,"Lucas Glover",65,NA,824.5,29,6,"Approachesfrom125150yardsRgh",2013
5,5,"Ryo Ishikawa",72,NA,1423.333,50,12,"Approachesfrom125150yardsRgh",2013
5,5,"Jeff Overton",78,NA,1680.333,59,1,"Approachesfrom125150yardsRgh",2013
7,7,"Justin Rose",62,NA,831.667,29,-1,"Approachesfrom125150yardsRgh",2013
8,8,"Ken Duke",87,NA,977.417,34,2,"Approachesfrom125150yardsRgh",2013
9,9,"David Mathis",71,NA,1049.75,36,2,"Approachesfrom125150yardsRgh",2013
10,10,"Ben Crane",62,NA,1023.25,35,0,"Approachesfrom125150yardsRgh",2013
11,11,"Henrik Norlander",70,NA,1348.5,46,3,"Approachesfrom125150yardsRgh",2013
11,11,"Nicholas Thompson",99,NA,1728.917,59,8,"Approachesfrom125150yardsRgh",2013
11,11,"Gary Woodland",94,NA,2260.417,77,-3,"Approachesfrom125150yardsRgh",2013
14,14,"KJ Choi",85,NA,883.167,30,2,"Approachesfrom125150yardsRgh",2013
15,15,"Patrick Reed",83,NA,1945.083,66,-6,"Approachesfrom125150yardsRgh",2013
15,15,"Brandt Snedeker",79,NA,1210.583,41,5,"Approachesfrom125150yardsRgh",2013
17,17,"Harris English",95,NA,1903.583,64,1,"Approachesfrom125150yardsRgh",2013
18,18,"Ricky Barnes",74,NA,1490.25,50,3,"Approachesfrom125150yardsRgh",2013
18,18,"Freddie Jacobson",63,NA,1015.583,34,-1,"Approachesfrom125150yardsRgh",2013
20,20,"Ben Curtis",59,NA,658.75,22,3,"Approachesfrom125150yardsRgh",2013
21,21,"Brian Harman",89,NA,2009.5,67,5,"Approachesfrom125150yardsRgh",2013
21,21,"Mike Weir",60,NA,540.333,18,3,"Approachesfrom125150yardsRgh",2013
23,23,"DA Points",87,NA,1111.917,37,-6,"Approachesfrom125150yardsRgh",2013
24,24,"Dustin Johnson",71,NA,1667.25,55,2,"Approachesfrom125150yardsRgh",2013
24,24,"Luke List",65,NA,1606.667,53,1,"Approachesfrom125150yardsRgh",2013
26,26,"Sangmoon Bae",83,NA,1495.75,49,4,"Approachesfrom125150yardsRgh",2013
26,26,"Matt Every",89,NA,1340.167,44,4,"Approachesfrom125150yardsRgh",2013
28,28,"Darron Stiles",51,NA,855.5,28,-2,"Approachesfrom125150yardsRgh",2013
28,28,"Mark Wilson",56,NA,733.5,24,0,"Approachesfrom125150yardsRgh",2013
30,30,"Camilo Villegas",79,NA,1531.25,50,1,"Approachesfrom125150yardsRgh",2013
31,31,"Hunter Mahan",91,NA,1284.917,41,3,"Approachesfrom125150yardsRgh",2013
32,32,"Stuart Appleby",88,NA,1319.833,42,10,"Approachesfrom125150yardsRgh",2013
32,32,"Brendon de Jonge",110,NA,1632.167,52,1,"Approachesfrom125150yardsRgh",2013
32,32,"Brad Fritsch",81,NA,1885.833,60,1,"Approachesfrom125150yardsRgh",2013
35,35,"Phil Mickelson",78,NA,1008.167,32,-3,"Approachesfrom125150yardsRgh",2013
35,35,"Brendan Steele",86,NA,1636,52,-5,"Approachesfrom125150yardsRgh",2013
37,37,"Chris Kirk",89,NA,1893.75,60,-1,"Approachesfrom125150yardsRgh",2013
37,37,"Rory McIlroy",56,NA,789.333,25,4,"Approachesfrom125150yardsRgh",2013
39,39,"Sergio Garcia",65,NA,1077,34,-3,"Approachesfrom125150yardsRgh",2013
39,39,"Robert Garrigus",69,NA,1297.667,41,-2,"Approachesfrom125150yardsRgh",2013
39,39,"Martin Laird",68,NA,980.417,31,-3,"Approachesfrom125150yardsRgh",2013
42,42,"Ian Poulter",59,NA,919.833,29,4,"Approachesfrom125150yardsRgh",2013
42,42,"Chez Reavie",72,NA,1301,41,1,"Approachesfrom125150yardsRgh",2013
42,42,"Chris Stroud",88,NA,1428.917,45,2,"Approachesfrom125150yardsRgh",2013
45,45,"Stewart Cink",71,NA,1145.083,36,2,"Approachesfrom125150yardsRgh",2013
45,45,"Jordan Spieth",82,NA,1209.333,38,0,"Approachesfrom125150yardsRgh",2013
47,47,"Jason Bohn",70,NA,1246.5,39,-2,"Approachesfrom125150yardsRgh",2013
47,47,"Jin Park",52,NA,864.167,27,-2,"Approachesfrom125150yardsRgh",2013
49,49,"Graham DeLaet",94,NA,2083.833,65,0,"Approachesfrom125150yardsRgh",2013
49,49,"Martin Kaymer",61,NA,1058.333,33,1,"Approachesfrom125150yardsRgh",2013
49,49,"Adam Scott",61,NA,1025.833,32,6,"Approachesfrom125150yardsRgh",2013
49,49,"Casey Wittenberg",72,NA,1413.333,44,4,"Approachesfrom125150yardsRgh",2013
53,53,"Steven Bowditch",67,NA,1613.667,50,5,"Approachesfrom125150yardsRgh",2013
53,53,"Rory Sabbatini",86,NA,1837.75,57,3,"Approachesfrom125150yardsRgh",2013
