"Back9Par3ScoringAverage_RANKTHISWEEK_2009","Back9Par3ScoringAverage_RANKLASTWEEK_2009","Back9Par3ScoringAverage_PLAYERNAME_2009","Back9Par3ScoringAverage_ROUNDS_2009","Back9Par3ScoringAverage_AVG_2009","Back9Par3ScoringAverage_TOTALSTROKES_2009","Back9Par3ScoringAverage_TOTALHOLES_2009","stat_name","year"
65,65,"Luke Donald",79,3.05,463,152,"Back9Par3ScoringAverage",2009
65,65,"Retief Goosen",74,3.05,461,151,"Back9Par3ScoringAverage",2009
65,65,"Greg Kraft",51,3.05,308,101,"Back9Par3ScoringAverage",2009
65,65,"Troy Matteson",95,3.05,594,195,"Back9Par3ScoringAverage",2009
65,65,"Tag Ridings",50,3.05,308,101,"Back9Par3ScoringAverage",2009
65,65,"YE Yang",83,3.05,515,169,"Back9Par3ScoringAverage",2009
74,74,"Robert Allenby",71,3.06,428,140,"Back9Par3ScoringAverage",2009
74,74,"Kris Blanks",60,3.06,373,122,"Back9Par3ScoringAverage",2009
74,74,"Bart Bryant",58,3.06,370,121,"Back9Par3ScoringAverage",2009
74,74,"Brian Davis",103,3.06,643,210,"Back9Par3ScoringAverage",2009
74,74,"Jim Furyk",86,3.06,524,171,"Back9Par3ScoringAverage",2009
74,74,"Paul Goydos",79,3.06,493,161,"Back9Par3ScoringAverage",2009
74,74,"Padraig Harrington",66,3.06,401,131,"Back9Par3ScoringAverage",2009
74,74,"Ryuji Imada",85,3.06,526,172,"Back9Par3ScoringAverage",2009
74,74,"Martin Laird",72,3.06,447,146,"Back9Par3ScoringAverage",2009
74,74,"Sean OHair",80,3.06,462,151,"Back9Par3ScoringAverage",2009
74,74,"Brendon Todd",53,3.06,327,107,"Back9Par3ScoringAverage",2009
74,74,"Bubba Watson",73,3.06,459,150,"Back9Par3ScoringAverage",2009
86,86,"Brad Adamonis",70,3.07,452,147,"Back9Par3ScoringAverage",2009
86,86,"Rich Beem",77,3.07,495,161,"Back9Par3ScoringAverage",2009
86,86,"Matt Bettencourt",98,3.07,620,202,"Back9Par3ScoringAverage",2009
86,86,"Ben Curtis",63,3.07,381,124,"Back9Par3ScoringAverage",2009
86,86,"Brendon de Jonge",90,3.07,575,187,"Back9Par3ScoringAverage",2009
86,86,"Jason Dufner",90,3.07,575,187,"Back9Par3ScoringAverage",2009
86,86,"JB Holmes",74,3.07,451,147,"Back9Par3ScoringAverage",2009
86,86,"Steve Marino",98,3.07,614,200,"Back9Par3ScoringAverage",2009
86,86,"Nick OHern",90,3.07,565,184,"Back9Par3ScoringAverage",2009
86,86,"Aron Price",89,3.07,561,183,"Back9Par3ScoringAverage",2009
86,86,"Webb Simpson",94,3.07,593,193,"Back9Par3ScoringAverage",2009
86,86,"DJ Trahan",96,3.07,599,195,"Back9Par3ScoringAverage",2009
86,86,"Charles Warren",63,3.07,390,127,"Back9Par3ScoringAverage",2009
86,86,"Jay Williamson",69,3.07,427,139,"Back9Par3ScoringAverage",2009
100,100,"Stephen Ames",77,3.08,480,156,"Back9Par3ScoringAverage",2009
100,100,"Fred Couples",54,3.08,342,111,"Back9Par3ScoringAverage",2009
100,100,"Joe Durant",62,3.08,404,131,"Back9Par3ScoringAverage",2009
100,100,"Derek Fathauer",63,3.08,401,130,"Back9Par3ScoringAverage",2009
100,100,"Sergio Garcia",59,3.08,357,116,"Back9Par3ScoringAverage",2009
100,100,"Mathew Goggin",76,3.08,477,155,"Back9Par3ScoringAverage",2009
100,100,"Nathan Green",104,3.08,657,213,"Back9Par3ScoringAverage",2009
100,100,"Steve Lowery",83,3.08,520,169,"Back9Par3ScoringAverage",2009
100,100,"Ryan Palmer",78,3.08,483,157,"Back9Par3ScoringAverage",2009
100,100,"John Senden",100,3.08,628,204,"Back9Par3ScoringAverage",2009
100,100,"Jimmy Walker",74,3.08,468,152,"Back9Par3ScoringAverage",2009
111,111,"Woody Austin",84,3.09,537,174,"Back9Par3ScoringAverage",2009
111,111,"Aaron Baddeley",66,3.09,402,130,"Back9Par3ScoringAverage",2009
111,111,"Alex Cejka",82,3.09,522,169,"Back9Par3ScoringAverage",2009
111,111,"KJ Choi",65,3.09,392,127,"Back9Par3ScoringAverage",2009
111,111,"Steve Elkington",70,3.09,451,146,"Back9Par3ScoringAverage",2009
111,111,"Colt Knost",71,3.09,448,145,"Back9Par3ScoringAverage",2009
111,111,"Marc Leishman",91,3.09,572,185,"Back9Par3ScoringAverage",2009
111,111,"Peter Lonard",86,3.09,543,176,"Back9Par3ScoringAverage",2009
111,111,"Pat Perez",74,3.09,454,147,"Back9Par3ScoringAverage",2009
111,111,"Tom Pernice Jr",82,3.09,528,171,"Back9Par3ScoringAverage",2009
111,111,"Ted Purdy",101,3.09,633,205,"Back9Par3ScoringAverage",2009
111,111,"Andres Romero",58,3.09,340,110,"Back9Par3ScoringAverage",2009
111,111,"Heath Slocum",95,3.09,606,196,"Back9Par3ScoringAverage",2009
111,111,"Chris Stroud",88,3.09,554,179,"Back9Par3ScoringAverage",2009
111,111,"Bo Van Pelt",100,3.09,640,207,"Back9Par3ScoringAverage",2009
126,126,"Ricky Barnes",67,3.1,419,135,"Back9Par3ScoringAverage",2009
126,126,"Ben Crane",93,3.1,596,192,"Back9Par3ScoringAverage",2009
126,126,"Todd Hamilton",83,3.1,527,170,"Back9Par3ScoringAverage",2009
126,126,"John Merrick",91,3.1,570,184,"Back9Par3ScoringAverage",2009
126,126,"Chris Riley",77,3.1,480,155,"Back9Par3ScoringAverage",2009
126,126,"Darron Stiles",52,3.1,325,105,"Back9Par3ScoringAverage",2009
126,126,"Kevin Streelman",97,3.1,611,197,"Back9Par3ScoringAverage",2009
126,126,"Charlie Wi",92,3.1,593,191,"Back9Par3ScoringAverage",2009
134,134,"Michael Allen",73,3.11,463,149,"Back9Par3ScoringAverage",2009
134,134,"Bob Estes",78,3.11,500,161,"Back9Par3ScoringAverage",2009
134,134,"Lucas Glover",93,3.11,590,190,"Back9Par3ScoringAverage",2009
134,134,"Justin Leonard",95,3.11,560,180,"Back9Par3ScoringAverage",2009
134,134,"Phil Mickelson",66,3.11,395,127,"Back9Par3ScoringAverage",2009
134,134,"James Nitties",86,3.11,545,175,"Back9Par3ScoringAverage",2009
134,134,"Rory Sabbatini",81,3.11,510,164,"Back9Par3ScoringAverage",2009
134,134,"Vijay Singh",71,3.11,420,135,"Back9Par3ScoringAverage",2009
134,134,"Nicholas Thompson",96,3.11,613,197,"Back9Par3ScoringAverage",2009
143,143,"Tim Herron",87,3.12,561,180,"Back9Par3ScoringAverage",2009
143,143,"Davis Love III",89,3.12,533,171,"Back9Par3ScoringAverage",2009
143,143,"Jarrod Lyle",65,3.12,418,134,"Back9Par3ScoringAverage",2009
146,146,"Eric Axley",71,3.13,463,148,"Back9Par3ScoringAverage",2009
146,146,"Jonathan Byrd",89,3.13,575,184,"Back9Par3ScoringAverage",2009
146,146,"Bill Haas",91,3.13,582,186,"Back9Par3ScoringAverage",2009
146,146,"Anthony Kim",76,3.13,450,144,"Back9Par3ScoringAverage",2009
146,146,"Michael Letzig",96,3.13,622,199,"Back9Par3ScoringAverage",2009
146,146,"Billy Mayfair",83,3.13,536,171,"Back9Par3ScoringAverage",2009
146,146,"Parker McLachlin",71,3.13,442,141,"Back9Par3ScoringAverage",2009
146,146,"Greg Owen",97,3.13,619,198,"Back9Par3ScoringAverage",2009
146,146,"Kevin Sutherland",96,3.13,617,197,"Back9Par3ScoringAverage",2009
146,146,"Vaughn Taylor",88,3.13,566,181,"Back9Par3ScoringAverage",2009
146,146,"Marc Turnesa",77,3.13,479,153,"Back9Par3ScoringAverage",2009
157,157,"Brian Bateman",55,3.14,358,114,"Back9Par3ScoringAverage",2009
157,157,"Will Ma Kenzie",69,3.14,440,140,"Back9Par3ScoringAverage",2009
157,157,"Scott McCarron",91,3.14,594,189,"Back9Par3ScoringAverage",2009
157,157,"George McNeill",82,3.14,522,166,"Back9Par3ScoringAverage",2009
157,157,"Rocco Mediate",79,3.14,508,162,"Back9Par3ScoringAverage",2009
157,157,"Ian Poulter",59,3.14,352,112,"Back9Par3ScoringAverage",2009
157,157,"Rick Price",54,3.14,348,111,"Back9Par3ScoringAverage",2009
157,157,"Mark Wilson",99,3.14,641,204,"Back9Par3ScoringAverage",2009
165,165,"Stuart Appleby",79,3.15,504,160,"Back9Par3ScoringAverage",2009
165,165,"Charles Howell III",99,3.15,640,203,"Back9Par3ScoringAverage",2009
165,165,"John Mallinger",90,3.15,589,187,"Back9Par3ScoringAverage",2009
165,165,"Kevin Na",91,3.15,592,188,"Back9Par3ScoringAverage",2009
165,165,"John Rollins",92,3.15,582,185,"Back9Par3ScoringAverage",2009
165,165,"Brandt Snedeker",81,3.15,519,165,"Back9Par3ScoringAverage",2009
165,165,"Nick Watney",86,3.15,564,179,"Back9Par3ScoringAverage",2009
172,172,"Tommy Armour III",58,3.16,385,122,"Back9Par3ScoringAverage",2009
172,172,"Brad Faxon",59,3.16,386,122,"Back9Par3ScoringAverage",2009
172,172,"Kent Jones",73,3.16,471,149,"Back9Par3ScoringAverage",2009
172,172,"Scott Piercy",85,3.16,550,174,"Back9Par3ScoringAverage",2009
172,172,"Justin Rose",71,3.16,443,140,"Back9Par3ScoringAverage",2009
172,172,"Peter Tomasulo",61,3.16,398,126,"Back9Par3ScoringAverage",2009
172,172,"Boo Weekley",79,3.16,486,154,"Back9Par3ScoringAverage",2009
179,179,"Leif Olson",51,3.17,326,103,"Back9Par3ScoringAverage",2009
180,180,"Stewart Cink",79,3.18,451,142,"Back9Par3ScoringAverage",2009
180,180,"Carl Pettersson",86,3.18,541,170,"Back9Par3ScoringAverage",2009
182,182,"Glen Day",79,3.19,520,163,"Back9Par3ScoringAverage",2009
182,182,"David Duval",56,3.19,370,116,"Back9Par3ScoringAverage",2009
184,184,"Adam Scott",53,3.27,334,102,"Back9Par3ScoringAverage",2009
