"FirstTeeLateRound1ScoringAverage_RANKTHISWEEK_2015","FirstTeeLateRound1ScoringAverage_RANKLASTWEEK_2015","FirstTeeLateRound1ScoringAverage_PLAYERNAME_2015","FirstTeeLateRound1ScoringAverage__2015","FirstTeeLateRound1ScoringAverage_AVG_2015","FirstTeeLateRound1ScoringAverage_TOTALSTROKES_2015","FirstTeeLateRound1ScoringAverage_TOTALROUNDS_2015","stat_name","year"
20,20,"Jonathan Byrd",NA,69.44,625,9,"FirstTeeLateRound1ScoringAverage",2015
21,21,"Patrick Reed",NA,69.45,764,11,"FirstTeeLateRound1ScoringAverage",2015
22,22,"JB Holmes",NA,69.5,278,4,"FirstTeeLateRound1ScoringAverage",2015
22,22,"Webb Simpson",NA,69.5,417,6,"FirstTeeLateRound1ScoringAverage",2015
24,24,"Alex Cejka",NA,69.6,348,5,"FirstTeeLateRound1ScoringAverage",2015
24,24,"Zach Johnson",NA,69.6,1044,15,"FirstTeeLateRound1ScoringAverage",2015
26,26,"Brian Stuard",NA,69.63,557,8,"FirstTeeLateRound1ScoringAverage",2015
26,26,"Daniel Summerhays",NA,69.63,557,8,"FirstTeeLateRound1ScoringAverage",2015
28,28,"Ryo Ishikawa",NA,69.67,418,6,"FirstTeeLateRound1ScoringAverage",2015
28,28,"Byron Smith",NA,69.67,418,6,"FirstTeeLateRound1ScoringAverage",2015
28,28,"Shawn Stefani",NA,69.67,418,6,"FirstTeeLateRound1ScoringAverage",2015
31,31,"Brendon de Jonge",NA,69.73,767,11,"FirstTeeLateRound1ScoringAverage",2015
32,32,"Ryan Palmer",NA,69.75,279,4,"FirstTeeLateRound1ScoringAverage",2015
33,33,"Luke Guthrie",NA,69.8,349,5,"FirstTeeLateRound1ScoringAverage",2015
33,33,"Matt Kuchar",NA,69.8,698,10,"FirstTeeLateRound1ScoringAverage",2015
33,33,"William McGirt",NA,69.8,349,5,"FirstTeeLateRound1ScoringAverage",2015
36,36,"Adam Hadwin",NA,69.83,419,6,"FirstTeeLateRound1ScoringAverage",2015
36,36,"Russell Knox",NA,69.83,419,6,"FirstTeeLateRound1ScoringAverage",2015
38,38,"Keegan Bradley",NA,70,490,7,"FirstTeeLateRound1ScoringAverage",2015
38,38,"Chad Campbell",NA,70,560,8,"FirstTeeLateRound1ScoringAverage",2015
38,38,"Greg Chalmers",NA,70,140,2,"FirstTeeLateRound1ScoringAverage",2015
38,38,"Jason Day",NA,70,560,8,"FirstTeeLateRound1ScoringAverage",2015
38,38,"Oscar Fraustro",NA,70,350,5,"FirstTeeLateRound1ScoringAverage",2015
38,38,"David Hearn",NA,70,420,6,"FirstTeeLateRound1ScoringAverage",2015
38,38,"Russell Henley",NA,70,420,6,"FirstTeeLateRound1ScoringAverage",2015
38,38,"John Senden",NA,70,350,5,"FirstTeeLateRound1ScoringAverage",2015
46,46,"Cameron Tringale",NA,70.08,841,12,"FirstTeeLateRound1ScoringAverage",2015
47,47,"Jim Furyk",NA,70.1,701,10,"FirstTeeLateRound1ScoringAverage",2015
48,48,"Sam Saunders",NA,70.13,561,8,"FirstTeeLateRound1ScoringAverage",2015
49,49,"Charley Hoffman",NA,70.17,421,6,"FirstTeeLateRound1ScoringAverage",2015
49,49,"Scott Pinckney",NA,70.17,421,6,"FirstTeeLateRound1ScoringAverage",2015
49,49,"Ian Poulter",NA,70.17,421,6,"FirstTeeLateRound1ScoringAverage",2015
52,52,"Brandt Snedeker",NA,70.2,702,10,"FirstTeeLateRound1ScoringAverage",2015
53,53,"Hudson Swafford",NA,70.22,632,9,"FirstTeeLateRound1ScoringAverage",2015
54,54,"Chad Collins",NA,70.25,281,4,"FirstTeeLateRound1ScoringAverage",2015
54,54,"Jim Renner",NA,70.25,562,8,"FirstTeeLateRound1ScoringAverage",2015
56,56,"Jonas Blixt",NA,70.29,492,7,"FirstTeeLateRound1ScoringAverage",2015
56,56,"Tom Hoge",NA,70.29,492,7,"FirstTeeLateRound1ScoringAverage",2015
56,56,"Cameron Percy",NA,70.29,492,7,"FirstTeeLateRound1ScoringAverage",2015
59,59,"Tony Finau",NA,70.33,422,6,"FirstTeeLateRound1ScoringAverage",2015
59,59,"Brice Garnett",NA,70.33,211,3,"FirstTeeLateRound1ScoringAverage",2015
59,59,"Jason Kokrak",NA,70.33,633,9,"FirstTeeLateRound1ScoringAverage",2015
59,59,"George McNeill",NA,70.33,211,3,"FirstTeeLateRound1ScoringAverage",2015
59,59,"Greg Owen",NA,70.33,422,6,"FirstTeeLateRound1ScoringAverage",2015
59,59,"Justin Thomas",NA,70.33,633,9,"FirstTeeLateRound1ScoringAverage",2015
59,59,"David Toms",NA,70.33,633,9,"FirstTeeLateRound1ScoringAverage",2015
66,66,"Hunter Mahan",NA,70.43,493,7,"FirstTeeLateRound1ScoringAverage",2015
67,67,"Robert Garrigus",NA,70.5,282,4,"FirstTeeLateRound1ScoringAverage",2015
67,67,"Charles Howell III",NA,70.5,282,4,"FirstTeeLateRound1ScoringAverage",2015
67,67,"Brendon Todd",NA,70.5,141,2,"FirstTeeLateRound1ScoringAverage",2015
70,70,"Carlos Ortiz",NA,70.56,635,9,"FirstTeeLateRound1ScoringAverage",2015
70,70,"Henrik Stenson",NA,70.56,635,9,"FirstTeeLateRound1ScoringAverage",2015
72,72,"Zac Blair",NA,70.57,494,7,"FirstTeeLateRound1ScoringAverage",2015
72,72,"Kevin Chappell",NA,70.57,494,7,"FirstTeeLateRound1ScoringAverage",2015
72,72,"Davis Love III",NA,70.57,494,7,"FirstTeeLateRound1ScoringAverage",2015
75,75,"Jon Curran",NA,70.6,353,5,"FirstTeeLateRound1ScoringAverage",2015
75,75,"Jim Herman",NA,70.6,706,10,"FirstTeeLateRound1ScoringAverage",2015
75,75,"Whee Kim",NA,70.6,353,5,"FirstTeeLateRound1ScoringAverage",2015
75,75,"Brendan Steele",NA,70.6,353,5,"FirstTeeLateRound1ScoringAverage",2015
79,79,"Bill Haas",NA,70.63,565,8,"FirstTeeLateRound1ScoringAverage",2015
79,79,"Spencer Levin",NA,70.63,565,8,"FirstTeeLateRound1ScoringAverage",2015
79,79,"SJ Park",NA,70.63,565,8,"FirstTeeLateRound1ScoringAverage",2015
82,82,"Erik Compton",NA,70.67,636,9,"FirstTeeLateRound1ScoringAverage",2015
82,82,"Brian Harman",NA,70.67,424,6,"FirstTeeLateRound1ScoringAverage",2015
82,82,"Kevin Kisner",NA,70.67,424,6,"FirstTeeLateRound1ScoringAverage",2015
82,82,"Lee Westwood",NA,70.67,212,3,"FirstTeeLateRound1ScoringAverage",2015
86,86,"Jason Bohn",NA,70.71,495,7,"FirstTeeLateRound1ScoringAverage",2015
87,87,"Daniel Berger",NA,70.75,566,8,"FirstTeeLateRound1ScoringAverage",2015
87,87,"Scott Piercy",NA,70.75,283,4,"FirstTeeLateRound1ScoringAverage",2015
87,87,"Kevin Streelman",NA,70.75,283,4,"FirstTeeLateRound1ScoringAverage",2015
90,90,"Ernie Els",NA,70.78,637,9,"FirstTeeLateRound1ScoringAverage",2015
90,90,"Sean OHair",NA,70.78,637,9,"FirstTeeLateRound1ScoringAverage",2015
92,92,"Steven Alker",NA,70.8,354,5,"FirstTeeLateRound1ScoringAverage",2015
93,93,"Fabian Gomez",NA,70.86,496,7,"FirstTeeLateRound1ScoringAverage",2015
93,93,"Scott Langley",NA,70.86,496,7,"FirstTeeLateRound1ScoringAverage",2015
95,95,"Martin Flores",NA,70.88,567,8,"FirstTeeLateRound1ScoringAverage",2015
95,95,"Marc Leishman",NA,70.88,567,8,"FirstTeeLateRound1ScoringAverage",2015
97,97,"KJ Choi",NA,71,355,5,"FirstTeeLateRound1ScoringAverage",2015
97,97,"Jamie Donaldson",NA,71,284,4,"FirstTeeLateRound1ScoringAverage",2015
97,97,"Lucas Glover",NA,71,71,1,"FirstTeeLateRound1ScoringAverage",2015
97,97,"Chris Kirk",NA,71,497,7,"FirstTeeLateRound1ScoringAverage",2015
97,97,"Geoff Ogilvy",NA,71,355,5,"FirstTeeLateRound1ScoringAverage",2015
97,97,"Adam Scott",NA,71,497,7,"FirstTeeLateRound1ScoringAverage",2015
97,97,"Vijay Singh",NA,71,71,1,"FirstTeeLateRound1ScoringAverage",2015
97,97,"Tyrone Van Aswegen",NA,71,284,4,"FirstTeeLateRound1ScoringAverage",2015
97,97,"Boo Weekley",NA,71,284,4,"FirstTeeLateRound1ScoringAverage",2015
106,106,"Colt Knost",NA,71.13,569,8,"FirstTeeLateRound1ScoringAverage",2015
106,106,"Carl Pettersson",NA,71.13,569,8,"FirstTeeLateRound1ScoringAverage",2015
108,108,"Ben Martin",NA,71.14,498,7,"FirstTeeLateRound1ScoringAverage",2015
109,109,"Will Wilcox",NA,71.17,427,6,"FirstTeeLateRound1ScoringAverage",2015
110,110,"Ken Duke",NA,71.2,356,5,"FirstTeeLateRound1ScoringAverage",2015
110,110,"Camilo Villegas",NA,71.2,356,5,"FirstTeeLateRound1ScoringAverage",2015
112,112,"Andrew Svoboda",NA,71.25,285,4,"FirstTeeLateRound1ScoringAverage",2015
113,113,"John Huh",NA,71.29,499,7,"FirstTeeLateRound1ScoringAverage",2015
113,113,"Jimmy Walker",NA,71.29,998,14,"FirstTeeLateRound1ScoringAverage",2015
115,115,"Sangmoon Bae",NA,71.33,214,3,"FirstTeeLateRound1ScoringAverage",2015
115,115,"Bo Van Pelt",NA,71.33,642,9,"FirstTeeLateRound1ScoringAverage",2015
117,117,"Padraig Harrington",NA,71.38,571,8,"FirstTeeLateRound1ScoringAverage",2015
118,118,"Billy Horschel",NA,71.4,1071,15,"FirstTeeLateRound1ScoringAverage",2015
119,119,"Dustin Johnson",NA,71.5,572,8,"FirstTeeLateRound1ScoringAverage",2015
119,119,"Martin Laird",NA,71.5,286,4,"FirstTeeLateRound1ScoringAverage",2015
119,119,"Kyle Reifers",NA,71.5,572,8,"FirstTeeLateRound1ScoringAverage",2015
119,119,"Justin Rose",NA,71.5,715,10,"FirstTeeLateRound1ScoringAverage",2015
119,119,"Heath Slocum",NA,71.5,429,6,"FirstTeeLateRound1ScoringAverage",2015
119,119,"Nick Watney",NA,71.5,429,6,"FirstTeeLateRound1ScoringAverage",2015
125,125,"Roger Sloan",NA,71.56,644,9,"FirstTeeLateRound1ScoringAverage",2015
126,126,"Michael Putnam",NA,71.57,501,7,"FirstTeeLateRound1ScoringAverage",2015
126,126,"Tim Wilkinson",NA,71.57,501,7,"FirstTeeLateRound1ScoringAverage",2015
128,128,"Steven Bowditch",NA,71.6,358,5,"FirstTeeLateRound1ScoringAverage",2015
128,128,"Jerry Kelly",NA,71.6,358,5,"FirstTeeLateRound1ScoringAverage",2015
128,128,"Robert Streb",NA,71.6,716,10,"FirstTeeLateRound1ScoringAverage",2015
131,131,"Johnson Wagner",NA,71.63,573,8,"FirstTeeLateRound1ScoringAverage",2015
132,132,"Charlie Beljan",NA,71.67,430,6,"FirstTeeLateRound1ScoringAverage",2015
132,132,"Matt Every",NA,71.67,430,6,"FirstTeeLateRound1ScoringAverage",2015
132,132,"Jason Gore",NA,71.67,215,3,"FirstTeeLateRound1ScoringAverage",2015
132,132,"JJ Henry",NA,71.67,430,6,"FirstTeeLateRound1ScoringAverage",2015
132,132,"Brooks Koepka",NA,71.67,645,9,"FirstTeeLateRound1ScoringAverage",2015
137,137,"Max Homa",NA,71.7,717,10,"FirstTeeLateRound1ScoringAverage",2015
138,138,"Ryan Moore",NA,71.75,287,4,"FirstTeeLateRound1ScoringAverage",2015
138,138,"Nick Taylor",NA,71.75,574,8,"FirstTeeLateRound1ScoringAverage",2015
140,140,"Louis Oosthuizen",NA,71.8,359,5,"FirstTeeLateRound1ScoringAverage",2015
141,141,"Jason Dufner",NA,71.83,431,6,"FirstTeeLateRound1ScoringAverage",2015
141,141,"Seung Yul Noh",NA,71.83,431,6,"FirstTeeLateRound1ScoringAverage",2015
143,143,"Jeff Overton",NA,71.85,934,13,"FirstTeeLateRound1ScoringAverage",2015
144,144,"James Hahn",NA,71.86,503,7,"FirstTeeLateRound1ScoringAverage",2015
145,145,"Angel Cabrera",NA,71.88,575,8,"FirstTeeLateRound1ScoringAverage",2015
145,145,"Rickie Fowler",NA,71.88,575,8,"FirstTeeLateRound1ScoringAverage",2015
147,147,"Francesco Molinari",NA,72,360,5,"FirstTeeLateRound1ScoringAverage",2015
147,147,"DA Points",NA,72,144,2,"FirstTeeLateRound1ScoringAverage",2015
147,147,"Jhonattan Vegas",NA,72,432,6,"FirstTeeLateRound1ScoringAverage",2015
147,147,"Steve Wheatcroft",NA,72,576,8,"FirstTeeLateRound1ScoringAverage",2015
151,151,"Eric Axley",NA,72.14,505,7,"FirstTeeLateRound1ScoringAverage",2015
152,152,"Robert Allenby",NA,72.17,433,6,"FirstTeeLateRound1ScoringAverage",2015
152,152,"Chez Reavie",NA,72.17,433,6,"FirstTeeLateRound1ScoringAverage",2015
154,154,"Justin Leonard",NA,72.2,361,5,"FirstTeeLateRound1ScoringAverage",2015
155,155,"Roberto Castro",NA,72.25,289,4,"FirstTeeLateRound1ScoringAverage",2015
155,155,"Pat Perez",NA,72.25,289,4,"FirstTeeLateRound1ScoringAverage",2015
157,157,"Derek Fathauer",NA,72.29,506,7,"FirstTeeLateRound1ScoringAverage",2015
157,157,"Gonzalo Fdez Castano",NA,72.29,506,7,"FirstTeeLateRound1ScoringAverage",2015
159,159,"Chesson Hadley",NA,72.33,434,6,"FirstTeeLateRound1ScoringAverage",2015
159,159,"Troy Merritt",NA,72.33,434,6,"FirstTeeLateRound1ScoringAverage",2015
159,159,"Charl Schwartzel",NA,72.33,217,3,"FirstTeeLateRound1ScoringAverage",2015
162,162,"Brian Davis",NA,72.4,362,5,"FirstTeeLateRound1ScoringAverage",2015
163,163,"Phil Mickelson",NA,72.43,507,7,"FirstTeeLateRound1ScoringAverage",2015
164,164,"Ben Crane",NA,72.5,145,2,"FirstTeeLateRound1ScoringAverage",2015
164,164,"Morgan Hoffmann",NA,72.5,435,6,"FirstTeeLateRound1ScoringAverage",2015
164,164,"Rory Sabbatini",NA,72.5,290,4,"FirstTeeLateRound1ScoringAverage",2015
167,167,"Luke Donald",NA,72.67,436,6,"FirstTeeLateRound1ScoringAverage",2015
167,167,"Bill Lunde",NA,72.67,218,3,"FirstTeeLateRound1ScoringAverage",2015
167,167,"Gary Woodland",NA,72.67,218,3,"FirstTeeLateRound1ScoringAverage",2015
170,170,"Andres Romero",NA,72.71,509,7,"FirstTeeLateRound1ScoringAverage",2015
171,171,"Scott Brown",NA,72.75,291,4,"FirstTeeLateRound1ScoringAverage",2015
172,172,"Danny Lee",NA,72.78,655,9,"FirstTeeLateRound1ScoringAverage",2015
173,173,"Graham DeLaet",NA,72.8,364,5,"FirstTeeLateRound1ScoringAverage",2015
173,173,"Andres Gonzales",NA,72.8,364,5,"FirstTeeLateRound1ScoringAverage",2015
175,175,"Matt Jones",NA,72.83,437,6,"FirstTeeLateRound1ScoringAverage",2015
176,176,"Billy Hurley III",NA,72.89,656,9,"FirstTeeLateRound1ScoringAverage",2015
177,177,"John Merrick",NA,73,292,4,"FirstTeeLateRound1ScoringAverage",2015
178,178,"Nicholas Thompson",NA,73.38,587,8,"FirstTeeLateRound1ScoringAverage",2015
179,179,"David Lingmerth",NA,73.75,295,4,"FirstTeeLateRound1ScoringAverage",2015
180,180,"Andrew Putnam",NA,73.86,517,7,"FirstTeeLateRound1ScoringAverage",2015
181,181,"Blayne Barber",NA,74,444,6,"FirstTeeLateRound1ScoringAverage",2015
181,181,"Scott Stallings",NA,74,74,1,"FirstTeeLateRound1ScoringAverage",2015
183,183,"Derek Ernst",NA,74.43,521,7,"FirstTeeLateRound1ScoringAverage",2015
184,184,"Retief Goosen",NA,75,150,2,"FirstTeeLateRound1ScoringAverage",2015
