"AccuracyRating_RANKTHISWEEK_2016","AccuracyRating_RANKLASTWEEK_2016","AccuracyRating_PLAYERNAME_2016","AccuracyRating_EVENTS_2016","AccuracyRating_RATING_2016","stat_name","year"
54,56,"Branden Grace",4,7.2,"AccuracyRating",2016
54,56,"Jerry Kelly",7,7.2,"AccuracyRating",2016
54,56,"Chris Kirk",8,7.2,"AccuracyRating",2016
54,56,"Kelly Kraft",2,7.2,"AccuracyRating",2016
54,71,"Danny Lee",8,7.2,"AccuracyRating",2016
54,56,"Shane Lowry",5,7.2,"AccuracyRating",2016
54,71,"Rory McIlroy",5,7.2,"AccuracyRating",2016
54,56,"Ryan Moore",6,7.2,"AccuracyRating",2016
54,56,"Kevin Na",8,7.2,"AccuracyRating",2016
54,42,"Kyle Reifers",11,7.2,"AccuracyRating",2016
54,56,"Patrick Rodgers",7,7.2,"AccuracyRating",2016
54,56,"Jordan Spieth",5,7.2,"AccuracyRating",2016
54,56,"Kyle Stanley",11,7.2,"AccuracyRating",2016
54,42,"Brendan Steele",9,7.2,"AccuracyRating",2016
71,71,"Abraham Ancer",1,7.1,"AccuracyRating",2016
71,71,"Jason Dufner",9,7.1,"AccuracyRating",2016
71,71,"Fred Funk",1,7.1,"AccuracyRating",2016
71,88,"Fabian Gomez",9,7.1,"AccuracyRating",2016
71,71,"John Huh",9,7.1,"AccuracyRating",2016
71,71,"Daisuke Kataoka",1,7.1,"AccuracyRating",2016
71,42,"Martin Kaymer",2,7.1,"AccuracyRating",2016
71,71,"Matt Kuchar",8,7.1,"AccuracyRating",2016
71,71,"Davis Love III",7,7.1,"AccuracyRating",2016
71,56,"William McGirt",11,7.1,"AccuracyRating",2016
71,71,"Bryce Molder",8,7.1,"AccuracyRating",2016
71,71,"Ryan Palmer",11,7.1,"AccuracyRating",2016
71,88,"Justin Rose",6,7.1,"AccuracyRating",2016
71,42,"Scott Stallings",7,7.1,"AccuracyRating",2016
71,71,"Will Wilcox",7,7.1,"AccuracyRating",2016
71,71,"Danny Willett",2,7.1,"AccuracyRating",2016
71,71,"Mark Wilson",7,7.1,"AccuracyRating",2016
88,88,"Byeong Hun An",3,7,"AccuracyRating",2016
88,88,"Jon Curran",7,7,"AccuracyRating",2016
88,88,"Charlie Danielson",1,7,"AccuracyRating",2016
88,88,"Sergio Garcia",2,7,"AccuracyRating",2016
88,105,"Robert Garrigus",6,7,"AccuracyRating",2016
88,88,"Dustin Johnson",6,7,"AccuracyRating",2016
88,88,"KT Kim",1,7,"AccuracyRating",2016
88,88,"Marc Leishman",6,7,"AccuracyRating",2016
88,88,"Will Ma Kenzie",7,7,"AccuracyRating",2016
88,88,"Billy Mayfair",1,7,"AccuracyRating",2016
88,88,"Greg Owen",7,7,"AccuracyRating",2016
88,88,"Thomas Pieters",1,7,"AccuracyRating",2016
88,88,"Brett Stegmaier",8,7,"AccuracyRating",2016
88,71,"Robert Streb",7,7,"AccuracyRating",2016
88,88,"Brian Stuard",4,7,"AccuracyRating",2016
88,88,"Bernd Wiesberger",2,7,"AccuracyRating",2016
104,105,"Matt Atkins",1,6.9,"AccuracyRating",2016
104,105,"Shane Bertsch",4,6.9,"AccuracyRating",2016
104,105,"Jason Bohn",6,6.9,"AccuracyRating",2016
104,88,"Erik Compton",6,6.9,"AccuracyRating",2016
104,123,"Luke Donald",8,6.9,"AccuracyRating",2016
104,105,"Ken Duke",3,6.9,"AccuracyRating",2016
104,105,"Bill Haas",7,6.9,"AccuracyRating",2016
104,123,"Chesson Hadley",8,6.9,"AccuracyRating",2016
104,123,"Adam Hadwin",11,6.9,"AccuracyRating",2016
104,105,"Tom Hoge",7,6.9,"AccuracyRating",2016
104,105,"Billy Horschel",9,6.9,"AccuracyRating",2016
104,105,"Mark Hubbard",15,6.9,"AccuracyRating",2016
104,123,"Michael Kim",12,6.9,"AccuracyRating",2016
104,105,"Brooks Koepka",6,6.9,"AccuracyRating",2016
104,105,"Jason Kokrak",8,6.9,"AccuracyRating",2016
104,71,"Martin Laird",9,6.9,"AccuracyRating",2016
104,105,"Troy Merritt",4,6.9,"AccuracyRating",2016
104,123,"Ian Poulter",5,6.9,"AccuracyRating",2016
104,105,"Darron Stiles",2,6.9,"AccuracyRating",2016
104,105,"Justin Thomas",8,6.9,"AccuracyRating",2016
104,105,"Tyrone Van Aswegen",11,6.9,"AccuracyRating",2016
125,123,"Stuart Appleby",7,6.8,"AccuracyRating",2016
125,105,"Alex Cejka",7,6.8,"AccuracyRating",2016
125,123,"Matt Every",3,6.8,"AccuracyRating",2016
125,123,"Marcus Fraser",1,6.8,"AccuracyRating",2016
125,123,"Luke Guthrie",3,6.8,"AccuracyRating",2016
125,144,"James Hahn",6,6.8,"AccuracyRating",2016
125,123,"Charley Hoffman",9,6.8,"AccuracyRating",2016
125,123,"Smylie Kaufman",10,6.8,"AccuracyRating",2016
125,123,"Soren Kjeldsen",1,6.8,"AccuracyRating",2016
125,123,"Phil Mickelson",7,6.8,"AccuracyRating",2016
125,169,"Rob Oppenheim",7,6.8,"AccuracyRating",2016
125,123,"Rod Pampling",1,6.8,"AccuracyRating",2016
125,123,"Scott Pinckney",6,6.8,"AccuracyRating",2016
125,123,"Shawn Stefani",5,6.8,"AccuracyRating",2016
125,144,"Chris Stroud",7,6.8,"AccuracyRating",2016
125,123,"Nick Taylor",9,6.8,"AccuracyRating",2016
125,144,"Dawie van der Walt",6,6.8,"AccuracyRating",2016
125,123,"Jhonattan Vegas",9,6.8,"AccuracyRating",2016
125,123,"Chris Wood",2,6.8,"AccuracyRating",2016
125,123,"Gary Woodland",9,6.8,"AccuracyRating",2016
145,144,"Zac Blair",8,6.7,"AccuracyRating",2016
145,144,"Scott Brown",8,6.7,"AccuracyRating",2016
145,144,"Bronson Burgoon",7,6.7,"AccuracyRating",2016
145,144,"Rafa Cabrera Bello",2,6.7,"AccuracyRating",2016
145,169,"Roberto Castro",11,6.7,"AccuracyRating",2016
145,144,"Ben Crane",7,6.7,"AccuracyRating",2016
145,144,"Harris English",8,6.7,"AccuracyRating",2016
145,182,"Derek Ernst",4,6.7,"AccuracyRating",2016
145,144,"Steve Flesch",2,6.7,"AccuracyRating",2016
145,144,"JJ Henry",8,6.7,"AccuracyRating",2016
145,105,"JB Holmes",8,6.7,"AccuracyRating",2016
145,144,"Andrew Landry",1,6.7,"AccuracyRating",2016
145,144,"Ben Martin",9,6.7,"AccuracyRating",2016
145,169,"Francesco Molinari",8,6.7,"AccuracyRating",2016
145,144,"Sean OHair",9,6.7,"AccuracyRating",2016
145,144,"Cameron Percy",3,6.7,"AccuracyRating",2016
145,144,"Scott Piercy",7,6.7,"AccuracyRating",2016
145,144,"Michael Putnam",1,6.7,"AccuracyRating",2016
145,144,"Patrick Reed",8,6.7,"AccuracyRating",2016
145,144,"Charl Schwartzel",5,6.7,"AccuracyRating",2016
145,105,"John Senden",8,6.7,"AccuracyRating",2016
145,144,"Cameron Smith",4,6.7,"AccuracyRating",2016
145,144,"Andy Sullivan",4,6.7,"AccuracyRating",2016
145,144,"Hideto Tanihara",1,6.7,"AccuracyRating",2016
145,144,"Michael Thompson",6,6.7,"AccuracyRating",2016
145,144,"Nick Watney",2,6.7,"AccuracyRating",2016
145,123,"Tim Wilkinson",7,6.7,"AccuracyRating",2016
172,169,"Jonathan Byrd",3,6.6,"AccuracyRating",2016
172,206,"Angel Cabrera",7,6.6,"AccuracyRating",2016
172,169,"Stewart Cink",7,6.6,"AccuracyRating",2016
172,169,"Brendon de Jonge",5,6.6,"AccuracyRating",2016
172,169,"Tim Herron",2,6.6,"AccuracyRating",2016
172,169,"Patton Kizzire",11,6.6,"AccuracyRating",2016
172,169,"Curtis Reed",1,6.6,"AccuracyRating",2016
172,169,"Brandt Snedeker",8,6.6,"AccuracyRating",2016
172,169,"Cameron Tringale",9,6.6,"AccuracyRating",2016
172,169,"Jimmy Walker",8,6.6,"AccuracyRating",2016
182,182,"Paul Dunne",1,6.5,"AccuracyRating",2016
182,182,"Retief Goosen",8,6.5,"AccuracyRating",2016
182,195,"Brian Harman",10,6.5,"AccuracyRating",2016
182,182,"Morgan Hoffmann",6,6.5,"AccuracyRating",2016
182,182,"Nathan Holman",1,6.5,"AccuracyRating",2016
182,182,"Charles Howell III",13,6.5,"AccuracyRating",2016
182,182,"Sung Kang",8,6.5,"AccuracyRating",2016
182,182,"Frank Lickliter II",1,6.5,"AccuracyRating",2016
182,182,"Peter Malnati",5,6.5,"AccuracyRating",2016
182,182,"Lee McCoy",1,6.5,"AccuracyRating",2016
182,182,"Maverick McNealy",1,6.5,"AccuracyRating",2016
182,182,"Wes Roach",3,6.5,"AccuracyRating",2016
182,182,"Sam Saunders",2,6.5,"AccuracyRating",2016
182,195,"Vijay Singh",8,6.5,"AccuracyRating",2016
182,169,"Harold Varner III",10,6.5,"AccuracyRating",2016
197,195,"Rafael Campos",1,6.4,"AccuracyRating",2016
197,195,"Miguel Angel Carballo",1,6.4,"AccuracyRating",2016
197,195,"Derek Fathauer",8,6.4,"AccuracyRating",2016
197,144,"Tony Finau",7,6.4,"AccuracyRating",2016
197,195,"Ross Fisher",1,6.4,"AccuracyRating",2016
197,195,"Hiroshi Iwata",4,6.4,"AccuracyRating",2016
197,195,"Matt Jones",5,6.4,"AccuracyRating",2016
197,195,"Andrew Loupe",9,6.4,"AccuracyRating",2016
197,195,"Martin Piller",5,6.4,"AccuracyRating",2016
197,195,"Steve Stricker",4,6.4,"AccuracyRating",2016
197,206,"Johnson Wagner",6,6.4,"AccuracyRating",2016
208,206,"Ricky Barnes",9,6.3,"AccuracyRating",2016
208,206,"Jonas Blixt",7,6.3,"AccuracyRating",2016
208,206,"Michael Bradley",2,6.3,"AccuracyRating",2016
208,206,"Jason Day",6,6.3,"AccuracyRating",2016
208,206,"Andres Gonzales",4,6.3,"AccuracyRating",2016
208,206,"Padraig Harrington",7,6.3,"AccuracyRating",2016
208,206,"Freddie Jacobson",9,6.3,"AccuracyRating",2016
208,206,"Seung Yul Noh",9,6.3,"AccuracyRating",2016
208,206,"Dicky Pride",4,6.3,"AccuracyRating",2016
208,206,"Rory Sabbatini",3,6.3,"AccuracyRating",2016
208,206,"Bo Van Pelt",1,6.3,"AccuracyRating",2016
208,221,"Steve Wheatcroft",9,6.3,"AccuracyRating",2016
208,206,"Greg Yates",1,6.3,"AccuracyRating",2016
221,221,"Steven Bowditch",3,6.2,"AccuracyRating",2016
221,221,"Kristoffer Broberg",1,6.2,"AccuracyRating",2016
221,221,"Chad Collins",5,6.2,"AccuracyRating",2016
221,221,"Jamie Lovemark",12,6.2,"AccuracyRating",2016
221,243,"Hunter Mahan",5,6.2,"AccuracyRating",2016
221,221,"Steve Marino",4,6.2,"AccuracyRating",2016
221,221,"George McNeill",3,6.2,"AccuracyRating",2016
221,206,"Daniel Summerhays",10,6.2,"AccuracyRating",2016
221,221,"Brendon Todd",2,6.2,"AccuracyRating",2016
221,221,"Camilo Villegas",7,6.2,"AccuracyRating",2016
231,230,"Aaron Baddeley",9,6.1,"AccuracyRating",2016
231,230,"Bud Cauley",2,6.1,"AccuracyRating",2016
231,230,"Brice Garnett",2,6.1,"AccuracyRating",2016
231,230,"Luke List",7,6.1,"AccuracyRating",2016
231,230,"Trey Mullinax",2,6.1,"AccuracyRating",2016
231,230,"Carlos Ortiz",5,6.1,"AccuracyRating",2016
231,230,"Jeff Overton",8,6.1,"AccuracyRating",2016
231,230,"Ryan Ruffels",3,6.1,"AccuracyRating",2016
239,238,"Kiradech Aphibarnrat",2,6,"AccuracyRating",2016
239,238,"Jamie Donaldson",5,6,"AccuracyRating",2016
239,238,"Si Woo Kim",12,6,"AccuracyRating",2016
239,238,"Jarrod Lyle",1,6,"AccuracyRating",2016
239,238,"Yusaku Miyazato",2,6,"AccuracyRating",2016
244,243,"Rhein Gibson",5,5.9,"AccuracyRating",2016
244,243,"Whee Kim",5,5.9,"AccuracyRating",2016
244,247,"Anirban Lahiri",6,5.9,"AccuracyRating",2016
244,243,"DA Points",3,5.9,"AccuracyRating",2016
248,247,"Matthew Fitzpatrick",2,5.8,"AccuracyRating",2016
249,249,"Bryson DeChambeau",2,5.7,"AccuracyRating",2016
249,249,"Martin Flores",1,5.7,"AccuracyRating",2016
249,253,"Scott Langley",6,5.7,"AccuracyRating",2016
249,249,"DH Lee",3,5.7,"AccuracyRating",2016
249,249,"Carl Pettersson",3,5.7,"AccuracyRating",2016
254,NA,"Trevor Immelman",1,5.6,"AccuracyRating",2016
254,253,"Ollie Schniederjans",4,5.6,"AccuracyRating",2016
256,255,"Tommy Gainey",1,5.5,"AccuracyRating",2016
256,255,"Brian Gay",3,5.5,"AccuracyRating",2016
256,255,"Lucas Lee",2,5.5,"AccuracyRating",2016
256,255,"Andres Romero",2,5.5,"AccuracyRating",2016
260,259,"Ernie Els",6,5.4,"AccuracyRating",2016
260,259,"Scott Hend",1,5.4,"AccuracyRating",2016
262,261,"Brandon Hagy",2,5.3,"AccuracyRating",2016
262,261,"Tim Petrovic",1,5.3,"AccuracyRating",2016
264,263,"George Coetzee",1,5.2,"AccuracyRating",2016
264,263,"Gonzalo Fdez Castano",1,5.2,"AccuracyRating",2016
264,263,"Tom Gillis",1,5.2,"AccuracyRating",2016
267,NA,"Matt Dobyns",1,5.1,"AccuracyRating",2016
268,266,"Mark Hensby",1,4.7,"AccuracyRating",2016
269,267,"Jordan Zunic",1,4.5,"AccuracyRating",2016
