"PuttsmadeDistance_RANKTHISWEEK_2012","PuttsmadeDistance_RANKLASTWEEK_2012","PuttsmadeDistance_PLAYERNAME_2012","PuttsmadeDistance_EVENTS_2012","PuttsmadeDistance_DISTANCEININCHES_2012","stat_name","year"
24,24,"Charlie Wi",25,52,"PuttsmadeDistance",2012
24,24,"Tiger Woods",19,52,"PuttsmadeDistance",2012
48,48,"Tim Clark",20,51,"PuttsmadeDistance",2012
48,48,"Matt Every",25,51,"PuttsmadeDistance",2012
48,48,"Sergio Garcia",16,51,"PuttsmadeDistance",2012
48,48,"Tom Gillis",23,51,"PuttsmadeDistance",2012
48,48,"Brian Harman",30,51,"PuttsmadeDistance",2012
48,48,"Troy Kelly",23,51,"PuttsmadeDistance",2012
48,48,"Kevin Kisner",24,51,"PuttsmadeDistance",2012
48,48,"Martin Laird",22,51,"PuttsmadeDistance",2012
48,48,"Edward Loar",23,51,"PuttsmadeDistance",2012
48,48,"Graeme McDowell",16,51,"PuttsmadeDistance",2012
48,48,"William McGirt",30,51,"PuttsmadeDistance",2012
48,48,"Pat Perez",23,51,"PuttsmadeDistance",2012
48,48,"Scott Piercy",28,51,"PuttsmadeDistance",2012
48,48,"Dicky Pride",19,51,"PuttsmadeDistance",2012
48,48,"Justin Rose",19,51,"PuttsmadeDistance",2012
48,48,"Charl Schwartzel",16,51,"PuttsmadeDistance",2012
48,48,"Cameron Tringale",26,51,"PuttsmadeDistance",2012
48,48,"Jhonattan Vegas",25,51,"PuttsmadeDistance",2012
48,48,"Lee Westwood",15,51,"PuttsmadeDistance",2012
48,48,"YE Yang",20,51,"PuttsmadeDistance",2012
68,68,"Blake Adams",32,50,"PuttsmadeDistance",2012
68,68,"Mark Anderson",25,50,"PuttsmadeDistance",2012
68,68,"Aaron Baddeley",22,50,"PuttsmadeDistance",2012
68,68,"Sangmoon Bae",25,50,"PuttsmadeDistance",2012
68,68,"Charlie Beljan",22,50,"PuttsmadeDistance",2012
68,68,"Michael Bradley",23,50,"PuttsmadeDistance",2012
68,68,"Miguel Angel Carballo",25,50,"PuttsmadeDistance",2012
68,68,"Greg Chalmers",25,50,"PuttsmadeDistance",2012
68,68,"Kevin Chappell",29,50,"PuttsmadeDistance",2012
68,68,"Gary Christian",28,50,"PuttsmadeDistance",2012
68,68,"Erik Compton",26,50,"PuttsmadeDistance",2012
68,68,"Chris Couch",21,50,"PuttsmadeDistance",2012
68,68,"Brendon de Jonge",31,50,"PuttsmadeDistance",2012
68,68,"Brian Gay",28,50,"PuttsmadeDistance",2012
68,68,"JB Holmes",25,50,"PuttsmadeDistance",2012
68,68,"Billy Hurley III",27,50,"PuttsmadeDistance",2012
68,68,"Brandt Jobe",18,50,"PuttsmadeDistance",2012
68,68,"Dustin Johnson",19,50,"PuttsmadeDistance",2012
68,68,"Sung Kang",30,50,"PuttsmadeDistance",2012
68,68,"Richard Lee",24,50,"PuttsmadeDistance",2012
68,68,"Jeff Maggert",27,50,"PuttsmadeDistance",2012
68,68,"David Mathis",29,50,"PuttsmadeDistance",2012
68,68,"Billy Mayfair",28,50,"PuttsmadeDistance",2012
68,68,"George McNeill",25,50,"PuttsmadeDistance",2012
68,68,"Seung Yul Noh",28,50,"PuttsmadeDistance",2012
68,68,"DA Points",29,50,"PuttsmadeDistance",2012
68,68,"Chris Stroud",28,50,"PuttsmadeDistance",2012
68,68,"Steve Wheatcroft",22,50,"PuttsmadeDistance",2012
96,96,"Matt Bettencourt",31,49,"PuttsmadeDistance",2012
96,96,"Jason Bohn",28,49,"PuttsmadeDistance",2012
96,96,"Roberto Castro",27,49,"PuttsmadeDistance",2012
96,96,"Daniel Chopra",21,49,"PuttsmadeDistance",2012
96,96,"Stewart Cink",22,49,"PuttsmadeDistance",2012
96,96,"Will Claxton",28,49,"PuttsmadeDistance",2012
96,96,"Harris English",27,49,"PuttsmadeDistance",2012
96,96,"Rickie Fowler",23,49,"PuttsmadeDistance",2012
96,96,"Billy Horschel",17,49,"PuttsmadeDistance",2012
96,96,"Charles Howell III",29,49,"PuttsmadeDistance",2012
96,96,"Ryo Ishikawa",18,49,"PuttsmadeDistance",2012
96,96,"Jerry Kelly",26,49,"PuttsmadeDistance",2012
96,96,"Chris Kirk",27,49,"PuttsmadeDistance",2012
96,96,"Colt Knost",29,49,"PuttsmadeDistance",2012
96,96,"Russell Knox",23,49,"PuttsmadeDistance",2012
96,96,"Spencer Levin",26,49,"PuttsmadeDistance",2012
96,96,"Troy Matteson",32,49,"PuttsmadeDistance",2012
96,96,"Rory McIlroy",16,49,"PuttsmadeDistance",2012
96,96,"Garth Mulroy",20,49,"PuttsmadeDistance",2012
96,96,"Kevin Na",25,49,"PuttsmadeDistance",2012
96,96,"Sean OHair",24,49,"PuttsmadeDistance",2012
96,96,"Geoff Ogilvy",20,49,"PuttsmadeDistance",2012
96,96,"Rod Pampling",26,49,"PuttsmadeDistance",2012
96,96,"Carl Pettersson",26,49,"PuttsmadeDistance",2012
96,96,"Kyle Reifers",27,49,"PuttsmadeDistance",2012
96,96,"Alexandre Rocha",21,49,"PuttsmadeDistance",2012
96,96,"John Rollins",26,49,"PuttsmadeDistance",2012
96,96,"Rory Sabbatini",29,49,"PuttsmadeDistance",2012
96,96,"John Senden",22,49,"PuttsmadeDistance",2012
96,96,"Scott Stallings",27,49,"PuttsmadeDistance",2012
96,96,"Brendan Steele",24,49,"PuttsmadeDistance",2012
96,96,"Steve Stricker",19,49,"PuttsmadeDistance",2012
96,96,"Vaughn Taylor",26,49,"PuttsmadeDistance",2012
96,96,"Camilo Villegas",25,49,"PuttsmadeDistance",2012
96,96,"Jimmy Walker",28,49,"PuttsmadeDistance",2012
131,131,"Robert Allenby",27,48,"PuttsmadeDistance",2012
131,131,"Stephen Ames",20,48,"PuttsmadeDistance",2012
131,131,"Arjun Atwal",27,48,"PuttsmadeDistance",2012
131,131,"Scott Brown",24,48,"PuttsmadeDistance",2012
131,131,"Bud Cauley",28,48,"PuttsmadeDistance",2012
131,131,"Graham DeLaet",23,48,"PuttsmadeDistance",2012
131,131,"Jim Furyk",24,48,"PuttsmadeDistance",2012
131,131,"Bill Haas",23,48,"PuttsmadeDistance",2012
131,131,"Padraig Harrington",18,48,"PuttsmadeDistance",2012
131,131,"Trevor Immelman",24,48,"PuttsmadeDistance",2012
131,131,"Freddie Jacobson",17,48,"PuttsmadeDistance",2012
131,131,"Matt Jones",19,48,"PuttsmadeDistance",2012
131,131,"Robert Karlsson",17,48,"PuttsmadeDistance",2012
131,131,"JJ Killeen",33,48,"PuttsmadeDistance",2012
131,131,"Jason Kokrak",27,48,"PuttsmadeDistance",2012
131,131,"Davis Love III",20,48,"PuttsmadeDistance",2012
131,131,"Bill Lunde",25,48,"PuttsmadeDistance",2012
131,131,"Hunter Mahan",23,48,"PuttsmadeDistance",2012
131,131,"John Mallinger",25,48,"PuttsmadeDistance",2012
131,131,"John Merrick",26,48,"PuttsmadeDistance",2012
131,131,"Greg Owen",27,48,"PuttsmadeDistance",2012
131,131,"Patrick Sheehan",21,48,"PuttsmadeDistance",2012
131,131,"Daniel Summerhays",26,48,"PuttsmadeDistance",2012
131,131,"Josh Teater",30,48,"PuttsmadeDistance",2012
131,131,"Roland Thatcher",21,48,"PuttsmadeDistance",2012
131,131,"David Toms",19,48,"PuttsmadeDistance",2012
157,157,"Stuart Appleby",24,47,"PuttsmadeDistance",2012
157,157,"Ricky Barnes",28,47,"PuttsmadeDistance",2012
157,157,"Kris Blanks",23,47,"PuttsmadeDistance",2012
157,157,"Chad Campbell",27,47,"PuttsmadeDistance",2012
157,157,"Chris DiMarco",29,47,"PuttsmadeDistance",2012
157,157,"Bob Estes",23,47,"PuttsmadeDistance",2012
157,157,"Stephen Gangluff",23,47,"PuttsmadeDistance",2012
157,157,"Bobby Gates",29,47,"PuttsmadeDistance",2012
157,157,"Mathew Goggin",23,47,"PuttsmadeDistance",2012
157,157,"Tim Herron",27,47,"PuttsmadeDistance",2012
157,157,"Rocco Mediate",23,47,"PuttsmadeDistance",2012
157,157,"Tom Pernice Jr",23,47,"PuttsmadeDistance",2012
157,157,"Vijay Singh",27,47,"PuttsmadeDistance",2012
157,157,"DJ Trahan",27,47,"PuttsmadeDistance",2012
157,157,"Mark Wilson",25,47,"PuttsmadeDistance",2012
157,157,"Gary Woodland",22,47,"PuttsmadeDistance",2012
173,173,"Marco Dawson",22,46,"PuttsmadeDistance",2012
173,173,"Ernie Els",22,46,"PuttsmadeDistance",2012
173,173,"Hunter Haas",24,46,"PuttsmadeDistance",2012
173,173,"Charley Hoffman",27,46,"PuttsmadeDistance",2012
173,173,"Justin Leonard",26,46,"PuttsmadeDistance",2012
173,173,"Nick OHern",26,46,"PuttsmadeDistance",2012
173,173,"Chez Reavie",26,46,"PuttsmadeDistance",2012
173,173,"Kevin Streelman",26,46,"PuttsmadeDistance",2012
173,173,"Bubba Watson",19,46,"PuttsmadeDistance",2012
173,173,"Boo Weekley",25,46,"PuttsmadeDistance",2012
183,183,"Angel Cabrera",20,45,"PuttsmadeDistance",2012
183,183,"KJ Choi",21,45,"PuttsmadeDistance",2012
183,183,"Scott Dunlap",20,45,"PuttsmadeDistance",2012
183,183,"JJ Henry",28,45,"PuttsmadeDistance",2012
183,183,"Marc Leishman",23,45,"PuttsmadeDistance",2012
183,183,"Heath Slocum",29,45,"PuttsmadeDistance",2012
183,183,"Kevin Stadler",25,45,"PuttsmadeDistance",2012
190,190,"Kyle Stanley",27,44,"PuttsmadeDistance",2012
190,190,"Kyle Thompson",22,44,"PuttsmadeDistance",2012
