"FirstTeeEarlyPar3ScoringAverage_RANKTHISWEEK_2006","FirstTeeEarlyPar3ScoringAverage_RANKLASTWEEK_2006","FirstTeeEarlyPar3ScoringAverage_PLAYERNAME_2006","FirstTeeEarlyPar3ScoringAverage_ROUNDS_2006","FirstTeeEarlyPar3ScoringAverage_AVG_2006","FirstTeeEarlyPar3ScoringAverage_TOTALSTROKES_2006","FirstTeeEarlyPar3ScoringAverage_TOTALHOLES_2006","stat_name","year"
1,1,"Jim Furyk",89,2.9,174,60,"FirstTeeEarlyPar3ScoringAverage",2006
2,2,"Richard Johnson",94,2.93,287,98,"FirstTeeEarlyPar3ScoringAverage",2006
2,2,"Jose Maria Olazabal",62,2.93,270,92,"FirstTeeEarlyPar3ScoringAverage",2006
4,4,"Trevor Immelman",86,2.95,254,86,"FirstTeeEarlyPar3ScoringAverage",2006
4,4,"Bo Van Pelt",102,2.95,354,120,"FirstTeeEarlyPar3ScoringAverage",2006
6,6,"Brian Gay",107,2.96,358,121,"FirstTeeEarlyPar3ScoringAverage",2006
6,6,"Phil Mickelson",74,2.96,216,73,"FirstTeeEarlyPar3ScoringAverage",2006
6,6,"Joe Ogilvie",95,2.96,418,141,"FirstTeeEarlyPar3ScoringAverage",2006
6,6,"Chris Smith",67,2.96,157,53,"FirstTeeEarlyPar3ScoringAverage",2006
10,10,"Chad Campbell",91,2.97,327,110,"FirstTeeEarlyPar3ScoringAverage",2006
10,10,"JP Hayes",55,2.97,181,61,"FirstTeeEarlyPar3ScoringAverage",2006
10,10,"JL Lewis",57,2.97,202,68,"FirstTeeEarlyPar3ScoringAverage",2006
10,10,"Arron Oberholser",82,2.97,273,92,"FirstTeeEarlyPar3ScoringAverage",2006
10,10,"Corey Pavin",74,2.97,276,93,"FirstTeeEarlyPar3ScoringAverage",2006
15,15,"Tim Clark",80,2.98,283,95,"FirstTeeEarlyPar3ScoringAverage",2006
15,15,"Padraig Harrington",54,2.98,155,52,"FirstTeeEarlyPar3ScoringAverage",2006
15,15,"Adam Scott",70,2.98,191,64,"FirstTeeEarlyPar3ScoringAverage",2006
18,18,"Tommy Armour III",65,2.99,260,87,"FirstTeeEarlyPar3ScoringAverage",2006
18,18,"Carlos Franco",86,2.99,314,105,"FirstTeeEarlyPar3ScoringAverage",2006
18,18,"Charley Hoffman",100,2.99,290,97,"FirstTeeEarlyPar3ScoringAverage",2006
18,18,"Greg Kraft",79,2.99,269,90,"FirstTeeEarlyPar3ScoringAverage",2006
18,18,"Stephen Leaney",84,2.99,350,117,"FirstTeeEarlyPar3ScoringAverage",2006
18,18,"Ted Purdy",103,2.99,353,118,"FirstTeeEarlyPar3ScoringAverage",2006
18,18,"Kirk Triplett",58,2.99,203,68,"FirstTeeEarlyPar3ScoringAverage",2006
18,18,"Ron Whittaker",81,2.99,341,114,"FirstTeeEarlyPar3ScoringAverage",2006
26,26,"Stephen Ames",63,3,264,88,"FirstTeeEarlyPar3ScoringAverage",2006
26,26,"Jonathan Byrd",66,3,222,74,"FirstTeeEarlyPar3ScoringAverage",2006
26,26,"Stewart Cink",93,3,348,116,"FirstTeeEarlyPar3ScoringAverage",2006
26,26,"Bob Estes",85,3,312,104,"FirstTeeEarlyPar3ScoringAverage",2006
26,26,"Retief Goosen",68,3,144,48,"FirstTeeEarlyPar3ScoringAverage",2006
26,26,"Sean OHair",100,3,507,169,"FirstTeeEarlyPar3ScoringAverage",2006
26,26,"David Toms",76,3,165,55,"FirstTeeEarlyPar3ScoringAverage",2006
26,26,"Scott Verplank",88,3,246,82,"FirstTeeEarlyPar3ScoringAverage",2006
26,26,"Dean Wilson",115,3,507,169,"FirstTeeEarlyPar3ScoringAverage",2006
35,35,"Briny Baird",81,3.01,208,69,"FirstTeeEarlyPar3ScoringAverage",2006
35,35,"Alex Cejka",93,3.01,340,113,"FirstTeeEarlyPar3ScoringAverage",2006
35,35,"Steve Flesch",119,3.01,475,158,"FirstTeeEarlyPar3ScoringAverage",2006
35,35,"Brent Geiberger",99,3.01,428,142,"FirstTeeEarlyPar3ScoringAverage",2006
35,35,"Shigeki Maruyama",94,3.01,388,129,"FirstTeeEarlyPar3ScoringAverage",2006
35,35,"Geoff Ogilvy",76,3.01,274,91,"FirstTeeEarlyPar3ScoringAverage",2006
35,35,"Justin Rose",98,3.01,295,98,"FirstTeeEarlyPar3ScoringAverage",2006
35,35,"Mike Sposa",68,3.01,268,89,"FirstTeeEarlyPar3ScoringAverage",2006
43,43,"Daniel Chopra",110,3.02,281,93,"FirstTeeEarlyPar3ScoringAverage",2006
43,43,"Ben Crane",85,3.02,353,117,"FirstTeeEarlyPar3ScoringAverage",2006
43,43,"Bubba Dickerson",98,3.02,390,129,"FirstTeeEarlyPar3ScoringAverage",2006
43,43,"Steve Elkington",52,3.02,145,48,"FirstTeeEarlyPar3ScoringAverage",2006
43,43,"JJ Henry",96,3.02,378,125,"FirstTeeEarlyPar3ScoringAverage",2006
43,43,"Brandt Jobe",91,3.02,402,133,"FirstTeeEarlyPar3ScoringAverage",2006
43,43,"Jesper Parnevik",84,3.02,341,113,"FirstTeeEarlyPar3ScoringAverage",2006
43,43,"Tom Pernice Jr",108,3.02,335,111,"FirstTeeEarlyPar3ScoringAverage",2006
43,43,"Rory Sabbatini",84,3.02,396,131,"FirstTeeEarlyPar3ScoringAverage",2006
43,43,"Jeff Sluman",101,3.02,408,135,"FirstTeeEarlyPar3ScoringAverage",2006
53,53,"Arjun Atwal",97,3.03,300,99,"FirstTeeEarlyPar3ScoringAverage",2006
53,53,"Doug Barron",74,3.03,242,80,"FirstTeeEarlyPar3ScoringAverage",2006
53,53,"Marco Dawson",87,3.03,315,104,"FirstTeeEarlyPar3ScoringAverage",2006
53,53,"Sergio Garcia",59,3.03,218,72,"FirstTeeEarlyPar3ScoringAverage",2006
53,53,"Charles Howell III",96,3.03,452,149,"FirstTeeEarlyPar3ScoringAverage",2006
53,53,"Daisuke Maruyama",83,3.03,306,101,"FirstTeeEarlyPar3ScoringAverage",2006
53,53,"Jason Schultz",77,3.03,230,76,"FirstTeeEarlyPar3ScoringAverage",2006
53,53,"Heath Slocum",96,3.03,433,143,"FirstTeeEarlyPar3ScoringAverage",2006
53,53,"Kevin Sutherland",100,3.03,385,127,"FirstTeeEarlyPar3ScoringAverage",2006
53,53,"Duffy Waldorf",96,3.03,391,129,"FirstTeeEarlyPar3ScoringAverage",2006
63,63,"Billy Andrade",78,3.04,346,114,"FirstTeeEarlyPar3ScoringAverage",2006
63,63,"Robert Damron",91,3.04,286,94,"FirstTeeEarlyPar3ScoringAverage",2006
63,63,"Nathan Green",108,3.04,371,122,"FirstTeeEarlyPar3ScoringAverage",2006
63,63,"Steve Stricker",64,3.04,137,45,"FirstTeeEarlyPar3ScoringAverage",2006
63,63,"DJ Trahan",92,3.04,392,129,"FirstTeeEarlyPar3ScoringAverage",2006
63,63,"Jimmy Walker",60,3.04,210,69,"FirstTeeEarlyPar3ScoringAverage",2006
69,69,"Aaron Baddeley",78,3.05,259,85,"FirstTeeEarlyPar3ScoringAverage",2006
69,69,"Jason Bohn",104,3.05,485,159,"FirstTeeEarlyPar3ScoringAverage",2006
69,69,"Mark Brooks",90,3.05,335,110,"FirstTeeEarlyPar3ScoringAverage",2006
69,69,"Greg Chalmers",71,3.05,335,110,"FirstTeeEarlyPar3ScoringAverage",2006
69,69,"KJ Choi",93,3.05,510,167,"FirstTeeEarlyPar3ScoringAverage",2006
69,69,"Lucas Glover",105,3.05,393,129,"FirstTeeEarlyPar3ScoringAverage",2006
69,69,"Mathias Gronberg",92,3.05,305,100,"FirstTeeEarlyPar3ScoringAverage",2006
69,69,"Ryuji Imada",105,3.05,436,143,"FirstTeeEarlyPar3ScoringAverage",2006
69,69,"Tom Lehman",70,3.05,247,81,"FirstTeeEarlyPar3ScoringAverage",2006
69,69,"Justin Leonard",83,3.05,290,95,"FirstTeeEarlyPar3ScoringAverage",2006
69,69,"Peter Lonard",77,3.05,338,111,"FirstTeeEarlyPar3ScoringAverage",2006
69,69,"Davis Love III",85,3.05,329,108,"FirstTeeEarlyPar3ScoringAverage",2006
69,69,"Ryan Moore",68,3.05,223,73,"FirstTeeEarlyPar3ScoringAverage",2006
69,69,"Ian Poulter",53,3.05,171,56,"FirstTeeEarlyPar3ScoringAverage",2006
69,69,"Brett Quigley",109,3.05,332,109,"FirstTeeEarlyPar3ScoringAverage",2006
69,69,"Jerry Smith",94,3.05,369,121,"FirstTeeEarlyPar3ScoringAverage",2006
85,85,"John Cook",67,3.06,306,100,"FirstTeeEarlyPar3ScoringAverage",2006
85,85,"Fred Couples",52,3.06,208,68,"FirstTeeEarlyPar3ScoringAverage",2006
85,85,"Kris Cox",83,3.06,334,109,"FirstTeeEarlyPar3ScoringAverage",2006
85,85,"Luke Donald",66,3.06,159,52,"FirstTeeEarlyPar3ScoringAverage",2006
85,85,"Joe Durant",101,3.06,364,119,"FirstTeeEarlyPar3ScoringAverage",2006
85,85,"Dudley Hart",83,3.06,334,109,"FirstTeeEarlyPar3ScoringAverage",2006
85,85,"Hunter Mahan",98,3.06,386,126,"FirstTeeEarlyPar3ScoringAverage",2006
85,85,"DA Points",82,3.06,349,114,"FirstTeeEarlyPar3ScoringAverage",2006
85,85,"Patrick Sheehan",104,3.06,426,139,"FirstTeeEarlyPar3ScoringAverage",2006
85,85,"Vaughn Taylor",88,3.06,386,126,"FirstTeeEarlyPar3ScoringAverage",2006
95,95,"Michael Allen",84,3.07,371,121,"FirstTeeEarlyPar3ScoringAverage",2006
95,95,"Robert Allenby",79,3.07,310,101,"FirstTeeEarlyPar3ScoringAverage",2006
95,95,"Brian Davis",92,3.07,347,113,"FirstTeeEarlyPar3ScoringAverage",2006
95,95,"Jon Mills",68,3.07,270,88,"FirstTeeEarlyPar3ScoringAverage",2006
95,95,"Ryan Palmer",101,3.07,436,142,"FirstTeeEarlyPar3ScoringAverage",2006
95,95,"Vijay Singh",103,3.07,249,81,"FirstTeeEarlyPar3ScoringAverage",2006
95,95,"Paul Stankowski",70,3.07,264,86,"FirstTeeEarlyPar3ScoringAverage",2006
102,102,"Olin Browne",108,3.08,520,169,"FirstTeeEarlyPar3ScoringAverage",2006
102,102,"Danny Ellis",68,3.08,311,101,"FirstTeeEarlyPar3ScoringAverage",2006
102,102,"Todd Fischer",101,3.08,404,131,"FirstTeeEarlyPar3ScoringAverage",2006
102,102,"Jeff Gove",91,3.08,326,106,"FirstTeeEarlyPar3ScoringAverage",2006
102,102,"John Huston",74,3.08,302,98,"FirstTeeEarlyPar3ScoringAverage",2006
102,102,"Jeff Maggert",81,3.08,286,93,"FirstTeeEarlyPar3ScoringAverage",2006
102,102,"Bob May",65,3.08,222,72,"FirstTeeEarlyPar3ScoringAverage",2006
102,102,"Billy Mayfair",94,3.08,382,124,"FirstTeeEarlyPar3ScoringAverage",2006
102,102,"Jeff Overton",95,3.08,471,153,"FirstTeeEarlyPar3ScoringAverage",2006
102,102,"Pat Perez",50,3.08,222,72,"FirstTeeEarlyPar3ScoringAverage",2006
102,102,"Tim Petrovic",95,3.08,443,144,"FirstTeeEarlyPar3ScoringAverage",2006
102,102,"John Senden",96,3.08,397,129,"FirstTeeEarlyPar3ScoringAverage",2006
102,102,"Bob Tway",81,3.08,277,90,"FirstTeeEarlyPar3ScoringAverage",2006
102,102,"Charles Warren",93,3.08,370,120,"FirstTeeEarlyPar3ScoringAverage",2006
102,102,"Mike Weir",88,3.08,336,109,"FirstTeeEarlyPar3ScoringAverage",2006
102,102,"Mark Wilson",79,3.08,327,106,"FirstTeeEarlyPar3ScoringAverage",2006
118,118,"Stuart Appleby",83,3.09,241,78,"FirstTeeEarlyPar3ScoringAverage",2006
118,118,"Craig Barlow",77,3.09,297,96,"FirstTeeEarlyPar3ScoringAverage",2006
118,118,"Henrik Bjornstad",97,3.09,399,129,"FirstTeeEarlyPar3ScoringAverage",2006
118,118,"David Branshaw",98,3.09,436,141,"FirstTeeEarlyPar3ScoringAverage",2006
118,118,"Ben Curtis",86,3.09,365,118,"FirstTeeEarlyPar3ScoringAverage",2006
118,118,"Zach Johnson",98,3.09,324,105,"FirstTeeEarlyPar3ScoringAverage",2006
118,118,"David McKenzie",82,3.09,315,102,"FirstTeeEarlyPar3ScoringAverage",2006
118,118,"Shaun Micheel",96,3.09,303,98,"FirstTeeEarlyPar3ScoringAverage",2006
118,118,"Larry Mize",53,3.09,213,69,"FirstTeeEarlyPar3ScoringAverage",2006
118,118,"Kenny Perry",73,3.09,290,94,"FirstTeeEarlyPar3ScoringAverage",2006
128,128,"Eric Axley",91,3.1,316,102,"FirstTeeEarlyPar3ScoringAverage",2006
128,128,"Rich Beem",85,3.1,387,125,"FirstTeeEarlyPar3ScoringAverage",2006
128,128,"Jeff Brehaut",100,3.1,378,122,"FirstTeeEarlyPar3ScoringAverage",2006
128,128,"John Daly",51,3.1,285,92,"FirstTeeEarlyPar3ScoringAverage",2006
128,128,"Chris DiMarco",83,3.1,298,96,"FirstTeeEarlyPar3ScoringAverage",2006
128,128,"Ernie Els",69,3.1,149,48,"FirstTeeEarlyPar3ScoringAverage",2006
128,128,"Brad Faxon",78,3.1,390,126,"FirstTeeEarlyPar3ScoringAverage",2006
128,128,"Bill Haas",99,3.1,421,136,"FirstTeeEarlyPar3ScoringAverage",2006
128,128,"JB Holmes",81,3.1,326,105,"FirstTeeEarlyPar3ScoringAverage",2006
128,128,"Lee Janzen",79,3.1,316,102,"FirstTeeEarlyPar3ScoringAverage",2006
128,128,"Skip Kendall",72,3.1,254,82,"FirstTeeEarlyPar3ScoringAverage",2006
128,128,"Rod Pampling",89,3.1,338,109,"FirstTeeEarlyPar3ScoringAverage",2006
128,128,"Wes Short Jr",96,3.1,384,124,"FirstTeeEarlyPar3ScoringAverage",2006
128,128,"Nick Watney",97,3.1,369,119,"FirstTeeEarlyPar3ScoringAverage",2006
142,142,"Paul Azinger",87,3.11,354,114,"FirstTeeEarlyPar3ScoringAverage",2006
142,142,"Steve Lowery",99,3.11,457,147,"FirstTeeEarlyPar3ScoringAverage",2006
142,142,"Omar Uresti",61,3.11,289,93,"FirstTeeEarlyPar3ScoringAverage",2006
142,142,"Camilo Villegas",95,3.11,292,94,"FirstTeeEarlyPar3ScoringAverage",2006
146,146,"Chris Couch",75,3.12,228,73,"FirstTeeEarlyPar3ScoringAverage",2006
146,146,"Fred Funk",106,3.12,458,147,"FirstTeeEarlyPar3ScoringAverage",2006
146,146,"Troy Matteson",101,3.12,352,113,"FirstTeeEarlyPar3ScoringAverage",2006
146,146,"Carl Pettersson",95,3.12,456,146,"FirstTeeEarlyPar3ScoringAverage",2006
146,146,"Bubba Watson",83,3.12,321,103,"FirstTeeEarlyPar3ScoringAverage",2006
146,146,"Brett Wetterich",82,3.12,293,94,"FirstTeeEarlyPar3ScoringAverage",2006
152,152,"Bart Bryant",87,3.13,375,120,"FirstTeeEarlyPar3ScoringAverage",2006
152,152,"Robert Garrigus",85,3.13,313,100,"FirstTeeEarlyPar3ScoringAverage",2006
152,152,"Paul Goydos",72,3.13,291,93,"FirstTeeEarlyPar3ScoringAverage",2006
152,152,"Bernhard Langer",77,3.13,291,93,"FirstTeeEarlyPar3ScoringAverage",2006
152,152,"Thomas Levet",53,3.13,225,72,"FirstTeeEarlyPar3ScoringAverage",2006
152,152,"Chris Riley",86,3.13,297,95,"FirstTeeEarlyPar3ScoringAverage",2006
152,152,"John Rollins",93,3.13,269,86,"FirstTeeEarlyPar3ScoringAverage",2006
152,152,"Tiger Woods",55,3.13,50,16,"FirstTeeEarlyPar3ScoringAverage",2006
160,160,"Woody Austin",107,3.14,458,146,"FirstTeeEarlyPar3ScoringAverage",2006
160,160,"Michael Connell",51,3.14,132,42,"FirstTeeEarlyPar3ScoringAverage",2006
160,160,"James Driscoll",80,3.14,317,101,"FirstTeeEarlyPar3ScoringAverage",2006
160,160,"Harrison Frazar",95,3.14,327,104,"FirstTeeEarlyPar3ScoringAverage",2006
160,160,"Freddie Jacobson",56,3.14,201,64,"FirstTeeEarlyPar3ScoringAverage",2006
165,165,"Tim Herron",82,3.15,368,117,"FirstTeeEarlyPar3ScoringAverage",2006
165,165,"David Howell",52,3.15,214,68,"FirstTeeEarlyPar3ScoringAverage",2006
165,165,"Kent Jones",103,3.15,514,163,"FirstTeeEarlyPar3ScoringAverage",2006
165,165,"Greg Owen",79,3.15,252,80,"FirstTeeEarlyPar3ScoringAverage",2006
165,165,"Hidemichi Tanaka",74,3.15,246,78,"FirstTeeEarlyPar3ScoringAverage",2006
170,170,"Mark Calcavecchia",94,3.16,404,128,"FirstTeeEarlyPar3ScoringAverage",2006
170,170,"Mathew Goggin",72,3.16,278,88,"FirstTeeEarlyPar3ScoringAverage",2006
170,170,"Frank Lickliter II",99,3.16,373,118,"FirstTeeEarlyPar3ScoringAverage",2006
173,173,"Alex Aragon",63,3.17,257,81,"FirstTeeEarlyPar3ScoringAverage",2006
173,173,"Shane Bertsch",104,3.17,425,134,"FirstTeeEarlyPar3ScoringAverage",2006
173,173,"Robert Gamez",94,3.17,478,151,"FirstTeeEarlyPar3ScoringAverage",2006
173,173,"Jerry Kelly",100,3.17,323,102,"FirstTeeEarlyPar3ScoringAverage",2006
173,173,"Tag Ridings",103,3.17,361,114,"FirstTeeEarlyPar3ScoringAverage",2006
178,178,"David Duval",71,3.18,394,124,"FirstTeeEarlyPar3ScoringAverage",2006
178,178,"Todd Hamilton",72,3.18,413,130,"FirstTeeEarlyPar3ScoringAverage",2006
178,178,"Matt Hansen",68,3.18,270,85,"FirstTeeEarlyPar3ScoringAverage",2006
178,178,"Jonathan Kaye",95,3.18,321,101,"FirstTeeEarlyPar3ScoringAverage",2006
178,178,"Will Ma Kenzie",91,3.18,286,90,"FirstTeeEarlyPar3ScoringAverage",2006
183,183,"John Engler Jr",69,3.19,204,64,"FirstTeeEarlyPar3ScoringAverage",2006
183,183,"Len Mattiace",59,3.19,182,57,"FirstTeeEarlyPar3ScoringAverage",2006
183,183,"Joey Sindelar",90,3.19,364,114,"FirstTeeEarlyPar3ScoringAverage",2006
183,183,"Nicholas Thompson",96,3.19,364,114,"FirstTeeEarlyPar3ScoringAverage",2006
183,183,"Tjaart van der Walt",60,3.19,271,85,"FirstTeeEarlyPar3ScoringAverage",2006
188,188,"Scott Gutschewski",53,3.2,131,41,"FirstTeeEarlyPar3ScoringAverage",2006
189,189,"Jason Gore",86,3.21,388,121,"FirstTeeEarlyPar3ScoringAverage",2006
189,189,"Ryan Hietala",61,3.21,263,82,"FirstTeeEarlyPar3ScoringAverage",2006
189,189,"Steve Jones",83,3.21,375,117,"FirstTeeEarlyPar3ScoringAverage",2006
189,189,"Ian Leggatt",80,3.21,273,85,"FirstTeeEarlyPar3ScoringAverage",2006
189,189,"Mark OMeara",52,3.21,250,78,"FirstTeeEarlyPar3ScoringAverage",2006
189,189,"Vance Veazey",59,3.21,273,85,"FirstTeeEarlyPar3ScoringAverage",2006
195,195,"Brian Bateman",69,3.23,210,65,"FirstTeeEarlyPar3ScoringAverage",2006
196,196,"Roger Tambellini",64,3.28,187,57,"FirstTeeEarlyPar3ScoringAverage",2006
