"AveragePuttingDistanceGIR2Putts_RANKTHISWEEK_2010","AveragePuttingDistanceGIR2Putts_RANKLASTWEEK_2010","AveragePuttingDistanceGIR2Putts_PLAYERNAME_2010","AveragePuttingDistanceGIR2Putts_ROUNDS_2010","AveragePuttingDistanceGIR2Putts_AVG_2010","AveragePuttingDistanceGIR2Putts_DISTANCEFEET_2010","AveragePuttingDistanceGIR2Putts_TOTALPUTTS_2010","stat_name","year"
32,32,"Webb Simpson",98,NA,19140,751,"AveragePuttingDistanceGIR2Putts",2010
32,32,"Nick Watney",91,NA,14903,584,"AveragePuttingDistanceGIR2Putts",2010
37,37,"Aaron Baddeley",94,NA,17915.333,705,"AveragePuttingDistanceGIR2Putts",2010
37,37,"Henrik Bjornstad",72,NA,13236.083,521,"AveragePuttingDistanceGIR2Putts",2010
37,37,"Retief Goosen",75,NA,11608.667,456,"AveragePuttingDistanceGIR2Putts",2010
37,37,"Shaun Micheel",70,NA,10974.5,432,"AveragePuttingDistanceGIR2Putts",2010
37,37,"DA Points",90,NA,17113.833,673,"AveragePuttingDistanceGIR2Putts",2010
37,37,"Ted Purdy",86,NA,15503.333,610,"AveragePuttingDistanceGIR2Putts",2010
37,37,"Brett Quigley",96,NA,20092.25,790,"AveragePuttingDistanceGIR2Putts",2010
37,37,"Justin Rose",78,NA,14439.25,568,"AveragePuttingDistanceGIR2Putts",2010
45,45,"Jonathan Byrd",85,NA,18200.833,718,"AveragePuttingDistanceGIR2Putts",2010
45,45,"Joe Ogilvie",99,NA,17595.833,695,"AveragePuttingDistanceGIR2Putts",2010
47,47,"Justin Bolli",55,NA,8596.167,341,"AveragePuttingDistanceGIR2Putts",2010
47,47,"Jim Furyk",76,NA,13168.25,521,"AveragePuttingDistanceGIR2Putts",2010
47,47,"Tom Gillis",97,NA,17575.417,695,"AveragePuttingDistanceGIR2Putts",2010
47,47,"Sean OHair",84,NA,14529.5,575,"AveragePuttingDistanceGIR2Putts",2010
47,47,"Kevin Sutherland",86,NA,18772.5,744,"AveragePuttingDistanceGIR2Putts",2010
52,52,"Briny Baird",87,NA,18036.333,717,"AveragePuttingDistanceGIR2Putts",2010
52,52,"Graham DeLaet",88,NA,16651.333,662,"AveragePuttingDistanceGIR2Putts",2010
52,52,"Bill Haas",87,NA,16711.833,665,"AveragePuttingDistanceGIR2Putts",2010
52,52,"Ryuji Imada",90,NA,16949.917,673,"AveragePuttingDistanceGIR2Putts",2010
52,52,"Johnson Wagner",85,NA,15850.917,629,"AveragePuttingDistanceGIR2Putts",2010
52,52,"Steve Wheatcroft",74,NA,11495.417,457,"AveragePuttingDistanceGIR2Putts",2010
58,58,"Rich Barcelo",70,NA,11721.5,468,"AveragePuttingDistanceGIR2Putts",2010
58,58,"Mathew Goggin",85,NA,17745.25,707,"AveragePuttingDistanceGIR2Putts",2010
58,58,"Steve Marino",81,NA,13053.75,521,"AveragePuttingDistanceGIR2Putts",2010
58,58,"Tim Petrovic",105,NA,20100.25,802,"AveragePuttingDistanceGIR2Putts",2010
58,58,"John Rollins",81,NA,16002.25,637,"AveragePuttingDistanceGIR2Putts",2010
58,58,"Jimmy Walker",82,NA,14438.083,576,"AveragePuttingDistanceGIR2Putts",2010
58,58,"Bubba Watson",77,NA,14202.583,566,"AveragePuttingDistanceGIR2Putts",2010
65,65,"Stephen Ames",75,NA,14775.583,591,"AveragePuttingDistanceGIR2Putts",2010
65,65,"Michael Bradley",77,NA,15140.417,606,"AveragePuttingDistanceGIR2Putts",2010
65,65,"Stewart Cink",84,NA,13714.75,548,"AveragePuttingDistanceGIR2Putts",2010
65,65,"Freddie Jacobson",83,NA,16218.583,648,"AveragePuttingDistanceGIR2Putts",2010
65,65,"Zach Johnson",93,NA,15263.167,611,"AveragePuttingDistanceGIR2Putts",2010
65,65,"Derek Lamely",81,NA,12567.167,503,"AveragePuttingDistanceGIR2Putts",2010
65,65,"John Mallinger",78,NA,13778.667,552,"AveragePuttingDistanceGIR2Putts",2010
65,65,"Bryce Molder",84,NA,14667.833,586,"AveragePuttingDistanceGIR2Putts",2010
65,65,"Aron Price",70,NA,13549.5,542,"AveragePuttingDistanceGIR2Putts",2010
65,65,"John Senden",103,NA,20486.417,819,"AveragePuttingDistanceGIR2Putts",2010
65,65,"Jerod Turner",54,NA,7199.083,288,"AveragePuttingDistanceGIR2Putts",2010
76,76,"Brent Delahoussaye",57,NA,10375.167,416,"AveragePuttingDistanceGIR2Putts",2010
76,76,"Hunter Mahan",85,NA,14203.583,570,"AveragePuttingDistanceGIR2Putts",2010
76,76,"Cameron Percy",73,NA,13158.667,528,"AveragePuttingDistanceGIR2Putts",2010
76,76,"Carl Pettersson",99,NA,16467.583,660,"AveragePuttingDistanceGIR2Putts",2010
76,76,"Dean Wilson",54,NA,10300.833,414,"AveragePuttingDistanceGIR2Putts",2010
81,81,"Jason Day",82,NA,14442,582,"AveragePuttingDistanceGIR2Putts",2010
81,81,"Lucas Glover",75,NA,12205.667,492,"AveragePuttingDistanceGIR2Putts",2010
81,81,"Martin Laird",91,NA,16452.667,662,"AveragePuttingDistanceGIR2Putts",2010
81,81,"Jeff Overton",89,NA,13886,560,"AveragePuttingDistanceGIR2Putts",2010
81,81,"Chris Riley",73,NA,13417.833,540,"AveragePuttingDistanceGIR2Putts",2010
81,81,"Bo Van Pelt",104,NA,18510.417,746,"AveragePuttingDistanceGIR2Putts",2010
87,87,"Kevin Na",94,NA,15415.917,623,"AveragePuttingDistanceGIR2Putts",2010
87,87,"Geoff Ogilvy",62,NA,10121.75,409,"AveragePuttingDistanceGIR2Putts",2010
87,87,"Greg Owen",69,NA,13279.667,537,"AveragePuttingDistanceGIR2Putts",2010
87,87,"Mike Weir",59,NA,6906.417,279,"AveragePuttingDistanceGIR2Putts",2010
87,87,"Charlie Wi",95,NA,17883.5,722,"AveragePuttingDistanceGIR2Putts",2010
92,92,"Woody Austin",93,NA,17096.583,694,"AveragePuttingDistanceGIR2Putts",2010
92,92,"Greg Kraft",52,NA,7370.5,299,"AveragePuttingDistanceGIR2Putts",2010
92,92,"Spencer Levin",110,NA,21365.583,865,"AveragePuttingDistanceGIR2Putts",2010
92,92,"Ryan Moore",80,NA,12856.5,521,"AveragePuttingDistanceGIR2Putts",2010
92,92,"Andres Romero",73,NA,14316.417,581,"AveragePuttingDistanceGIR2Putts",2010
92,92,"Garrett Willis",82,NA,15066.917,610,"AveragePuttingDistanceGIR2Putts",2010
98,98,"Trevor Immelman",55,NA,9191.917,374,"AveragePuttingDistanceGIR2Putts",2010
98,98,"Skip Kendall",58,NA,9697.833,395,"AveragePuttingDistanceGIR2Putts",2010
98,98,"Troy Matteson",84,NA,18400.75,749,"AveragePuttingDistanceGIR2Putts",2010
98,98,"Scott Piercy",88,NA,16425.5,669,"AveragePuttingDistanceGIR2Putts",2010
98,98,"Brian Stuard",81,NA,14372,584,"AveragePuttingDistanceGIR2Putts",2010
103,103,"Davis Love III",79,NA,14538,593,"AveragePuttingDistanceGIR2Putts",2010
103,103,"Ryan Palmer",84,NA,13578.75,555,"AveragePuttingDistanceGIR2Putts",2010
103,103,"Rod Pampling",77,NA,14592,596,"AveragePuttingDistanceGIR2Putts",2010
103,103,"Brenden Pappas",66,NA,11507.667,469,"AveragePuttingDistanceGIR2Putts",2010
103,103,"Chris Wilson",65,NA,9983.917,407,"AveragePuttingDistanceGIR2Putts",2010
108,108,"Dustin Johnson",83,NA,12212.75,501,"AveragePuttingDistanceGIR2Putts",2010
108,108,"Rory Sabbatini",79,NA,12896.417,529,"AveragePuttingDistanceGIR2Putts",2010
108,108,"Kevin Streelman",90,NA,15944.083,654,"AveragePuttingDistanceGIR2Putts",2010
111,111,"Robert Allenby",76,NA,12454.167,512,"AveragePuttingDistanceGIR2Putts",2010
111,111,"Ricky Barnes",103,NA,17213.917,708,"AveragePuttingDistanceGIR2Putts",2010
111,111,"Matt Bettencourt",91,NA,12366.333,509,"AveragePuttingDistanceGIR2Putts",2010
111,111,"Angel Cabrera",64,NA,10415,428,"AveragePuttingDistanceGIR2Putts",2010
111,111,"Tim Clark",88,NA,13863.25,570,"AveragePuttingDistanceGIR2Putts",2010
111,111,"Brian Gay",101,NA,15891.167,654,"AveragePuttingDistanceGIR2Putts",2010
111,111,"Jeff Maggert",76,NA,12747.25,523,"AveragePuttingDistanceGIR2Putts",2010
111,111,"Pat Perez",90,NA,16767,689,"AveragePuttingDistanceGIR2Putts",2010
111,111,"Steve Stricker",73,NA,11737.667,483,"AveragePuttingDistanceGIR2Putts",2010
111,111,"Brett Wetterich",54,NA,11303.5,465,"AveragePuttingDistanceGIR2Putts",2010
121,121,"Alex Cejka",81,NA,13837.5,571,"AveragePuttingDistanceGIR2Putts",2010
121,121,"KJ Choi",82,NA,12391.833,511,"AveragePuttingDistanceGIR2Putts",2010
121,121,"Bob Estes",79,NA,14912.5,616,"AveragePuttingDistanceGIR2Putts",2010
121,121,"Michael Letzig",84,NA,15996.5,660,"AveragePuttingDistanceGIR2Putts",2010
121,121,"Brandt Snedeker",89,NA,13292.583,549,"AveragePuttingDistanceGIR2Putts",2010
121,121,"Chris Stroud",90,NA,15692.25,646,"AveragePuttingDistanceGIR2Putts",2010
121,121,"Josh Teater",101,NA,19394.167,800,"AveragePuttingDistanceGIR2Putts",2010
121,121,"DJ Trahan",92,NA,17476.583,720,"AveragePuttingDistanceGIR2Putts",2010
121,121,"Vance Veazey",58,NA,8876.333,366,"AveragePuttingDistanceGIR2Putts",2010
121,121,"YE Yang",72,NA,11576.833,477,"AveragePuttingDistanceGIR2Putts",2010
131,131,"Craig Bowden",56,NA,9601.75,398,"AveragePuttingDistanceGIR2Putts",2010
131,131,"Martin Flores",75,NA,12077.5,499,"AveragePuttingDistanceGIR2Putts",2010
131,131,"Steve Lowery",67,NA,11186.833,463,"AveragePuttingDistanceGIR2Putts",2010
131,131,"Jarrod Lyle",54,NA,9369.5,388,"AveragePuttingDistanceGIR2Putts",2010
131,131,"James Nitties",92,NA,16084.917,666,"AveragePuttingDistanceGIR2Putts",2010
131,131,"Jeev Milkha Singh",59,NA,10510.417,435,"AveragePuttingDistanceGIR2Putts",2010
131,131,"Paul Stankowski",62,NA,11224.917,465,"AveragePuttingDistanceGIR2Putts",2010
131,131,"Vaughn Taylor",87,NA,16215.333,671,"AveragePuttingDistanceGIR2Putts",2010
131,131,"Roland Thatcher",72,NA,13973.75,578,"AveragePuttingDistanceGIR2Putts",2010
140,140,"Jason Dufner",87,NA,14121.083,586,"AveragePuttingDistanceGIR2Putts",2010
140,140,"Charley Hoffman",85,NA,15172.25,629,"AveragePuttingDistanceGIR2Putts",2010
140,140,"Garth Mulroy",53,NA,8989.417,373,"AveragePuttingDistanceGIR2Putts",2010
143,143,"Matt Every",60,NA,9347.583,390,"AveragePuttingDistanceGIR2Putts",2010
143,143,"Steve Flesch",78,NA,11917.083,497,"AveragePuttingDistanceGIR2Putts",2010
143,143,"Kevin Johnson",62,NA,9300.75,388,"AveragePuttingDistanceGIR2Putts",2010
143,143,"Billy Mayfair",78,NA,13707,572,"AveragePuttingDistanceGIR2Putts",2010
143,143,"David Toms",86,NA,14017.917,585,"AveragePuttingDistanceGIR2Putts",2010
143,143,"Cameron Tringale",55,NA,9717.333,405,"AveragePuttingDistanceGIR2Putts",2010
143,143,"Charles Warren",64,NA,11575.417,482,"AveragePuttingDistanceGIR2Putts",2010
150,150,"Jason Bohn",84,NA,14875.25,623,"AveragePuttingDistanceGIR2Putts",2010
150,150,"Mark Calcavecchia",50,NA,6201.667,259,"AveragePuttingDistanceGIR2Putts",2010
150,150,"Rickie Fowler",98,NA,17192.167,720,"AveragePuttingDistanceGIR2Putts",2010
150,150,"Jeff Gove",57,NA,9306.75,389,"AveragePuttingDistanceGIR2Putts",2010
150,150,"Andrew McLardy",52,NA,9101.667,380,"AveragePuttingDistanceGIR2Putts",2010
150,150,"Tom Pernice Jr",74,NA,12176.75,509,"AveragePuttingDistanceGIR2Putts",2010
150,150,"Kenny Perry",69,NA,12059.833,505,"AveragePuttingDistanceGIR2Putts",2010
157,157,"Padraig Harrington",57,NA,8353.667,350,"AveragePuttingDistanceGIR2Putts",2010
157,157,"Justin Leonard",89,NA,13562.667,570,"AveragePuttingDistanceGIR2Putts",2010
157,157,"Camilo Villegas",78,NA,10989.833,461,"AveragePuttingDistanceGIR2Putts",2010
160,160,"Cameron Beckman",68,NA,11918.25,501,"AveragePuttingDistanceGIR2Putts",2010
160,160,"Michael Connell",89,NA,14903.833,627,"AveragePuttingDistanceGIR2Putts",2010
160,160,"Paul Goydos",78,NA,12273.417,516,"AveragePuttingDistanceGIR2Putts",2010
160,160,"Lee Janzen",77,NA,13941,586,"AveragePuttingDistanceGIR2Putts",2010
160,160,"Marc Leishman",87,NA,14055.167,591,"AveragePuttingDistanceGIR2Putts",2010
160,160,"Rory McIlroy",54,NA,7880.833,332,"AveragePuttingDistanceGIR2Putts",2010
166,166,"Chad Campbell",95,NA,17341.167,734,"AveragePuttingDistanceGIR2Putts",2010
166,166,"Brendon de Jonge",114,NA,19349.583,819,"AveragePuttingDistanceGIR2Putts",2010
166,166,"Chris DiMarco",88,NA,15692.25,664,"AveragePuttingDistanceGIR2Putts",2010
166,166,"David Duval",71,NA,11111.083,469,"AveragePuttingDistanceGIR2Putts",2010
166,166,"Sergio Garcia",58,NA,7520.75,318,"AveragePuttingDistanceGIR2Putts",2010
166,166,"Robert Garrigus",71,NA,11900.25,502,"AveragePuttingDistanceGIR2Putts",2010
166,166,"Rocco Mediate",71,NA,12928.5,546,"AveragePuttingDistanceGIR2Putts",2010
166,166,"Boo Weekley",88,NA,15915.917,672,"AveragePuttingDistanceGIR2Putts",2010
174,174,"John Daly",63,NA,8810.583,373,"AveragePuttingDistanceGIR2Putts",2010
174,174,"Jeff Quinney",91,NA,14858.417,631,"AveragePuttingDistanceGIR2Putts",2010
174,174,"Nicholas Thompson",88,NA,15059.75,639,"AveragePuttingDistanceGIR2Putts",2010
174,174,"Omar Uresti",74,NA,13105.333,556,"AveragePuttingDistanceGIR2Putts",2010
178,178,"Scott Verplank",74,NA,10208.583,434,"AveragePuttingDistanceGIR2Putts",2010
179,179,"Stuart Appleby",101,NA,16531.083,705,"AveragePuttingDistanceGIR2Putts",2010
179,179,"JP Hayes",79,NA,12877.917,549,"AveragePuttingDistanceGIR2Putts",2010
179,179,"Jerry Kelly",99,NA,16763.667,717,"AveragePuttingDistanceGIR2Putts",2010
179,179,"Will Ma Kenzie",72,NA,13905.167,594,"AveragePuttingDistanceGIR2Putts",2010
179,179,"Phil Mickelson",76,NA,10669.583,456,"AveragePuttingDistanceGIR2Putts",2010
179,179,"Kevin Stadler",86,NA,14451,618,"AveragePuttingDistanceGIR2Putts",2010
185,185,"Heath Slocum",97,NA,14661.833,628,"AveragePuttingDistanceGIR2Putts",2010
185,185,"Roger Tambellini",77,NA,13157.5,564,"AveragePuttingDistanceGIR2Putts",2010
187,187,"Cliff Kresge",50,NA,9219.417,396,"AveragePuttingDistanceGIR2Putts",2010
188,188,"Brian Davis",101,NA,16139,696,"AveragePuttingDistanceGIR2Putts",2010
189,189,"Vijay Singh",75,NA,11089,480,"AveragePuttingDistanceGIR2Putts",2010
189,189,"Jay Williamson",76,NA,12146.833,526,"AveragePuttingDistanceGIR2Putts",2010
191,191,"Joe Durant",67,NA,11905.083,522,"AveragePuttingDistanceGIR2Putts",2010
192,192,"Adam Scott",70,NA,9662.167,438,"AveragePuttingDistanceGIR2Putts",2010
