"Round1ScoringAverage_RANKTHISWEEK_2005","Round1ScoringAverage_RANKLASTWEEK_2005","Round1ScoringAverage_PLAYERNAME_2005","Round1ScoringAverage__2005","Round1ScoringAverage_AVG_2005","Round1ScoringAverage_TOTALSTROKES_2005","Round1ScoringAverage_TOTALROUNDS_2005","stat_name","year"
42,42,"Ted Purdy",NA,70.65,2402,34,"Round1ScoringAverage",2005
43,43,"Lucas Glover",NA,70.67,1908,27,"Round1ScoringAverage",2005
44,44,"Jeff Brehaut",NA,70.68,1555,22,"Round1ScoringAverage",2005
45,45,"Dan Forsman",NA,70.69,1131,16,"Round1ScoringAverage",2005
45,45,"Brandt Jobe",NA,70.69,1838,26,"Round1ScoringAverage",2005
47,47,"Brendan Jones",NA,70.7,1909,27,"Round1ScoringAverage",2005
48,48,"Michael Allen",NA,70.73,2122,30,"Round1ScoringAverage",2005
48,48,"Jose Maria Olazabal",NA,70.73,1061,15,"Round1ScoringAverage",2005
48,48,"Hidemichi Tanaka",NA,70.73,2334,33,"Round1ScoringAverage",2005
51,51,"Jeff Maggert",NA,70.74,1627,23,"Round1ScoringAverage",2005
51,51,"Sean OHair",NA,70.74,1910,27,"Round1ScoringAverage",2005
53,53,"JP Hayes",NA,70.76,1486,21,"Round1ScoringAverage",2005
53,53,"Joey Sindelar",NA,70.76,2052,29,"Round1ScoringAverage",2005
55,55,"JL Lewis",NA,70.77,2123,30,"Round1ScoringAverage",2005
56,56,"Brett Quigley",NA,70.8,2124,30,"Round1ScoringAverage",2005
57,57,"Jeff Sluman",NA,70.81,1912,27,"Round1ScoringAverage",2005
58,58,"Heath Slocum",NA,70.82,1983,28,"Round1ScoringAverage",2005
59,59,"Carlos Franco",NA,70.83,1700,24,"Round1ScoringAverage",2005
60,60,"Tom Lehman",NA,70.84,1346,19,"Round1ScoringAverage",2005
61,61,"Steve Elkington",NA,70.85,1417,20,"Round1ScoringAverage",2005
61,61,"Charles Howell III",NA,70.85,1913,27,"Round1ScoringAverage",2005
61,61,"Bo Van Pelt",NA,70.85,2338,33,"Round1ScoringAverage",2005
64,64,"Pat Perez",NA,70.86,1984,28,"Round1ScoringAverage",2005
64,64,"Mario Tiziani",NA,70.86,1559,22,"Round1ScoringAverage",2005
66,66,"Tim Clark",NA,70.88,1701,24,"Round1ScoringAverage",2005
66,66,"Carl Pettersson",NA,70.88,2339,33,"Round1ScoringAverage",2005
66,66,"Phillip Price",NA,70.88,1701,24,"Round1ScoringAverage",2005
69,69,"Fred Funk",NA,70.9,2056,29,"Round1ScoringAverage",2005
69,69,"Ryan Palmer",NA,70.9,2198,31,"Round1ScoringAverage",2005
71,71,"Peter Lonard",NA,70.92,1844,26,"Round1ScoringAverage",2005
72,72,"Tommy Armour III",NA,71,2059,29,"Round1ScoringAverage",2005
72,72,"KJ Choi",NA,71,1562,22,"Round1ScoringAverage",2005
74,74,"John Huston",NA,71.03,2131,30,"Round1ScoringAverage",2005
75,75,"Stuart Appleby",NA,71.04,1634,23,"Round1ScoringAverage",2005
75,75,"Tom Byrum",NA,71.04,1918,27,"Round1ScoringAverage",2005
77,77,"Justin Leonard",NA,71.05,1563,22,"Round1ScoringAverage",2005
78,78,"Joe Ogilvie",NA,71.07,2061,29,"Round1ScoringAverage",2005
79,79,"Scott Gutschewski",NA,71.08,1848,26,"Round1ScoringAverage",2005
80,80,"Justin Rose",NA,71.11,1920,27,"Round1ScoringAverage",2005
81,81,"Billy Andrade",NA,71.12,1849,26,"Round1ScoringAverage",2005
81,81,"Daniel Chopra",NA,71.12,2347,33,"Round1ScoringAverage",2005
81,81,"Kirk Triplett",NA,71.12,1209,17,"Round1ScoringAverage",2005
84,84,"Brenden Pappas",NA,71.13,1067,15,"Round1ScoringAverage",2005
85,85,"Alex Cejka",NA,71.14,2063,29,"Round1ScoringAverage",2005
85,85,"Chris DiMarco",NA,71.14,1565,22,"Round1ScoringAverage",2005
85,85,"Davis Love III",NA,71.14,1565,22,"Round1ScoringAverage",2005
85,85,"David Toms",NA,71.14,1494,21,"Round1ScoringAverage",2005
89,89,"Chad Campbell",NA,71.15,1850,26,"Round1ScoringAverage",2005
90,90,"David Hearn",NA,71.17,1708,24,"Round1ScoringAverage",2005
91,91,"Hunter Mahan",NA,71.18,2349,33,"Round1ScoringAverage",2005
92,92,"Jerry Kelly",NA,71.2,2136,30,"Round1ScoringAverage",2005
93,93,"Brian Davis",NA,71.22,1638,23,"Round1ScoringAverage",2005
94,94,"Aaron Baddeley",NA,71.23,1852,26,"Round1ScoringAverage",2005
95,95,"Todd Hamilton",NA,71.24,2066,29,"Round1ScoringAverage",2005
96,96,"John Senden",NA,71.25,1995,28,"Round1ScoringAverage",2005
97,97,"Tim Herron",NA,71.26,1924,27,"Round1ScoringAverage",2005
98,98,"Joey Snyder III",NA,71.27,2138,30,"Round1ScoringAverage",2005
99,99,"Greg Owen",NA,71.3,1640,23,"Round1ScoringAverage",2005
99,99,"Tag Ridings",NA,71.3,2139,30,"Round1ScoringAverage",2005
101,101,"Robert Allenby",NA,71.31,2068,29,"Round1ScoringAverage",2005
102,102,"Robert Gamez",NA,71.32,1997,28,"Round1ScoringAverage",2005
102,102,"Ryuji Imada",NA,71.32,1783,25,"Round1ScoringAverage",2005
102,102,"Vaughn Taylor",NA,71.32,2211,31,"Round1ScoringAverage",2005
105,105,"Scott Verplank",NA,71.33,1712,24,"Round1ScoringAverage",2005
105,105,"Duffy Waldorf",NA,71.33,1926,27,"Round1ScoringAverage",2005
107,107,"John Rollins",NA,71.34,2069,29,"Round1ScoringAverage",2005
108,108,"DJ Trahan",NA,71.35,1855,26,"Round1ScoringAverage",2005
109,109,"Ian Poulter",NA,71.37,1356,19,"Round1ScoringAverage",2005
110,110,"Shigeki Maruyama",NA,71.39,1999,28,"Round1ScoringAverage",2005
111,111,"Joe Durant",NA,71.44,1786,25,"Round1ScoringAverage",2005
111,111,"Tom Gillis",NA,71.44,1929,27,"Round1ScoringAverage",2005
113,113,"Brent Geiberger",NA,71.45,1429,20,"Round1ScoringAverage",2005
114,114,"Patrick Sheehan",NA,71.47,2430,34,"Round1ScoringAverage",2005
115,115,"Steve Stricker",NA,71.48,1501,21,"Round1ScoringAverage",2005
116,116,"Todd Fischer",NA,71.5,2431,34,"Round1ScoringAverage",2005
117,117,"Robert Damron",NA,71.54,2003,28,"Round1ScoringAverage",2005
118,118,"Stephen Ames",NA,71.55,1574,22,"Round1ScoringAverage",2005
118,118,"Freddie Jacobson",NA,71.55,1574,22,"Round1ScoringAverage",2005
118,118,"Corey Pavin",NA,71.55,1574,22,"Round1ScoringAverage",2005
121,121,"Stephen Leaney",NA,71.56,1932,27,"Round1ScoringAverage",2005
122,122,"Jose Coceres",NA,71.57,1503,21,"Round1ScoringAverage",2005
123,123,"Roland Thatcher",NA,71.58,1718,24,"Round1ScoringAverage",2005
124,124,"Brian Gay",NA,71.59,2291,32,"Round1ScoringAverage",2005
125,125,"Mark Hensby",NA,71.63,1361,19,"Round1ScoringAverage",2005
125,125,"Steve Jones",NA,71.63,1361,19,"Round1ScoringAverage",2005
125,125,"Bernhard Langer",NA,71.63,1361,19,"Round1ScoringAverage",2005
125,125,"Andrew Magee",NA,71.63,1934,27,"Round1ScoringAverage",2005
129,129,"Padraig Harrington",NA,71.64,1003,14,"Round1ScoringAverage",2005
130,130,"Hunter Haas",NA,71.67,1935,27,"Round1ScoringAverage",2005
130,130,"Mark OMeara",NA,71.67,1505,21,"Round1ScoringAverage",2005
130,130,"Brett Wetterich",NA,71.67,1935,27,"Round1ScoringAverage",2005
133,133,"Nick Watney",NA,71.7,2151,30,"Round1ScoringAverage",2005
134,134,"John Daly",NA,71.71,1721,24,"Round1ScoringAverage",2005
135,135,"Rory Sabbatini",NA,71.72,1793,25,"Round1ScoringAverage",2005
135,135,"Chris Smith",NA,71.72,2295,32,"Round1ScoringAverage",2005
137,137,"Steve Lowery",NA,71.74,2224,31,"Round1ScoringAverage",2005
138,138,"Arron Oberholser",NA,71.75,1435,20,"Round1ScoringAverage",2005
139,139,"Kevin Na",NA,71.77,2153,30,"Round1ScoringAverage",2005
140,140,"Craig Barlow",NA,71.8,1795,25,"Round1ScoringAverage",2005
140,140,"Fred Couples",NA,71.8,1436,20,"Round1ScoringAverage",2005
140,140,"Charles Warren",NA,71.8,2154,30,"Round1ScoringAverage",2005
143,143,"Skip Kendall",NA,71.81,2226,31,"Round1ScoringAverage",2005
144,144,"Chris Riley",NA,71.83,1652,23,"Round1ScoringAverage",2005
145,145,"Michael Long",NA,71.84,1796,25,"Round1ScoringAverage",2005
145,145,"Tim Petrovic",NA,71.84,2227,31,"Round1ScoringAverage",2005
147,147,"Zach Johnson",NA,71.86,2084,29,"Round1ScoringAverage",2005
147,147,"Jonathan Kaye",NA,71.86,1581,22,"Round1ScoringAverage",2005
149,149,"Will Ma Kenzie",NA,71.88,1725,24,"Round1ScoringAverage",2005
150,150,"Paul Claxton",NA,71.9,2085,29,"Round1ScoringAverage",2005
151,151,"Paul Azinger",NA,71.91,1582,22,"Round1ScoringAverage",2005
151,151,"Scott McCarron",NA,71.91,1654,23,"Round1ScoringAverage",2005
153,153,"Paul Gow",NA,71.92,1798,25,"Round1ScoringAverage",2005
154,154,"Kent Jones",NA,71.94,2230,31,"Round1ScoringAverage",2005
154,154,"DA Points",NA,71.94,2302,32,"Round1ScoringAverage",2005
156,156,"Lee Janzen",NA,71.96,1799,25,"Round1ScoringAverage",2005
157,157,"Bill Glasson",NA,72,1368,19,"Round1ScoringAverage",2005
157,157,"Rocco Mediate",NA,72,1656,23,"Round1ScoringAverage",2005
159,159,"Frank Lickliter II",NA,72.03,2233,31,"Round1ScoringAverage",2005
160,160,"Matt Gogel",NA,72.04,1945,27,"Round1ScoringAverage",2005
161,161,"Tjaart van der Walt",NA,72.05,1369,19,"Round1ScoringAverage",2005
162,162,"Loren Roberts",NA,72.06,1225,17,"Round1ScoringAverage",2005
163,163,"Doug Barron",NA,72.08,1730,24,"Round1ScoringAverage",2005
163,163,"Mark Wilson",NA,72.08,1730,24,"Round1ScoringAverage",2005
165,165,"Franklin Langham",NA,72.1,2163,30,"Round1ScoringAverage",2005
166,166,"Steve Flesch",NA,72.11,2019,28,"Round1ScoringAverage",2005
167,167,"Glen Day",NA,72.12,1875,26,"Round1ScoringAverage",2005
168,168,"Justin Bolli",NA,72.13,1659,23,"Round1ScoringAverage",2005
169,169,"Brad Faxon",NA,72.14,1587,22,"Round1ScoringAverage",2005
170,170,"Scott Hend",NA,72.15,1948,27,"Round1ScoringAverage",2005
171,171,"James Driscoll",NA,72.16,1804,25,"Round1ScoringAverage",2005
172,172,"Bob Heintz",NA,72.17,1732,24,"Round1ScoringAverage",2005
173,173,"Steve Allan",NA,72.19,2238,31,"Round1ScoringAverage",2005
174,174,"John Cook",NA,72.28,1807,25,"Round1ScoringAverage",2005
175,175,"Chris Anderson",NA,72.29,1735,24,"Round1ScoringAverage",2005
175,175,"Matt Kuchar",NA,72.29,1518,21,"Round1ScoringAverage",2005
175,175,"Larry Mize",NA,72.29,1229,17,"Round1ScoringAverage",2005
175,175,"Mike Weir",NA,72.29,1518,21,"Round1ScoringAverage",2005
179,179,"Neal Lancaster",NA,72.32,2242,31,"Round1ScoringAverage",2005
180,180,"Danny Briggs",NA,72.37,1954,27,"Round1ScoringAverage",2005
180,180,"Hideto Tanihara",NA,72.37,1375,19,"Round1ScoringAverage",2005
182,182,"Jay Williamson",NA,72.38,1158,16,"Round1ScoringAverage",2005
183,183,"Jason Allred",NA,72.46,2029,28,"Round1ScoringAverage",2005
183,183,"Shaun Micheel",NA,72.46,2029,28,"Round1ScoringAverage",2005
185,185,"Jeff Hart",NA,72.55,1596,22,"Round1ScoringAverage",2005
186,186,"Jim Carter",NA,72.58,1742,24,"Round1ScoringAverage",2005
187,187,"Hank Kuehne",NA,72.62,2106,29,"Round1ScoringAverage",2005
188,188,"DJ Brigman",NA,72.64,1816,25,"Round1ScoringAverage",2005
189,189,"Dennis Paulson",NA,72.78,1674,23,"Round1ScoringAverage",2005
190,190,"Ben Curtis",NA,72.79,1747,24,"Round1ScoringAverage",2005
191,191,"Mark Brooks",NA,72.82,2039,28,"Round1ScoringAverage",2005
192,192,"John Elliott",NA,72.83,1748,24,"Round1ScoringAverage",2005
193,193,"Kevin Stadler",NA,72.84,2331,32,"Round1ScoringAverage",2005
194,194,"Rob Rashell",NA,72.96,1824,25,"Round1ScoringAverage",2005
195,195,"Jay Haas",NA,73,1095,15,"Round1ScoringAverage",2005
195,195,"Glen Hnatiuk",NA,73,1460,20,"Round1ScoringAverage",2005
197,197,"Rich Beem",NA,73.08,1827,25,"Round1ScoringAverage",2005
198,198,"Len Mattiace",NA,73.12,2413,33,"Round1ScoringAverage",2005
199,199,"Matt Davidson",NA,73.2,1464,20,"Round1ScoringAverage",2005
200,200,"Thomas Levet",NA,73.26,1392,19,"Round1ScoringAverage",2005
201,201,"Craig Perks",NA,73.54,1912,26,"Round1ScoringAverage",2005
202,202,"Bradley Hughes",NA,73.55,1471,20,"Round1ScoringAverage",2005
