"Approachesfrominside100yardsRgh_RANKTHISWEEK_2012","Approachesfrominside100yardsRgh_RANKLASTWEEK_2012","Approachesfrominside100yardsRgh_PLAYERNAME_2012","Approachesfrominside100yardsRgh_ROUNDS_2012","Approachesfrominside100yardsRgh_AVG_2012","Approachesfrominside100yardsRgh_TOTALDISTANCEFEET_2012","Approachesfrominside100yardsRgh_OFATTEMPTS_2012","Approachesfrominside100yardsRgh_RELATIVETOPAR_2012","stat_name","year"
49,49,"William McGirt",96,NA,877.417,39,1,"Approachesfrominside100yardsRgh",2012
51,51,"Rory Sabbatini",84,NA,723.167,32,6,"Approachesfrominside100yardsRgh",2012
52,52,"Harrison Frazar",56,NA,884,39,3,"Approachesfrominside100yardsRgh",2012
53,53,"Matt Jones",53,NA,341.333,15,-1,"Approachesfrominside100yardsRgh",2012
54,54,"Luke Donald",63,NA,319.667,14,-2,"Approachesfrominside100yardsRgh",2012
55,55,"Ernie Els",80,NA,552.917,24,3,"Approachesfrominside100yardsRgh",2012
56,56,"Jason Day",57,NA,461.333,20,-2,"Approachesfrominside100yardsRgh",2012
56,56,"Charley Hoffman",88,NA,852.917,37,15,"Approachesfrominside100yardsRgh",2012
58,58,"Nathan Green",73,NA,630.667,27,6,"Approachesfrominside100yardsRgh",2012
58,58,"Geoff Ogilvy",73,NA,676.833,29,5,"Approachesfrominside100yardsRgh",2012
58,58,"Brandt Snedeker",81,NA,420.667,18,8,"Approachesfrominside100yardsRgh",2012
61,61,"Bill Haas",79,NA,538.5,23,-1,"Approachesfrominside100yardsRgh",2012
61,61,"Dustin Johnson",70,NA,726.417,31,3,"Approachesfrominside100yardsRgh",2012
61,61,"Kevin Streelman",89,NA,515,22,9,"Approachesfrominside100yardsRgh",2012
64,64,"Greg Chalmers",88,NA,750.75,32,8,"Approachesfrominside100yardsRgh",2012
64,64,"Robert Karlsson",54,NA,446.417,19,-1,"Approachesfrominside100yardsRgh",2012
66,66,"Charlie Wi",86,NA,872.25,37,9,"Approachesfrominside100yardsRgh",2012
67,67,"David Mathis",83,NA,591.75,25,9,"Approachesfrominside100yardsRgh",2012
68,68,"Tim Herron",88,NA,784.333,33,2,"Approachesfrominside100yardsRgh",2012
68,68,"Freddie Jacobson",61,NA,547.083,23,5,"Approachesfrominside100yardsRgh",2012
68,68,"Phil Mickelson",79,NA,761.167,32,9,"Approachesfrominside100yardsRgh",2012
71,71,"Jeff Maggert",83,NA,595.5,25,5,"Approachesfrominside100yardsRgh",2012
72,72,"Danny Lee",74,NA,597.75,25,1,"Approachesfrominside100yardsRgh",2012
72,72,"Chez Reavie",83,NA,239.5,10,1,"Approachesfrominside100yardsRgh",2012
74,74,"Brian Davis",91,NA,819.667,34,2,"Approachesfrominside100yardsRgh",2012
74,74,"Greg Owen",90,NA,1059.5,44,8,"Approachesfrominside100yardsRgh",2012
76,76,"Spencer Levin",81,NA,702.5,29,2,"Approachesfrominside100yardsRgh",2012
77,77,"Ben Crane",73,NA,760.25,31,1,"Approachesfrominside100yardsRgh",2012
77,77,"Matt Kuchar",86,NA,661.667,27,-1,"Approachesfrominside100yardsRgh",2012
77,77,"Carl Pettersson",92,NA,809.583,33,13,"Approachesfrominside100yardsRgh",2012
80,80,"Keegan Bradley",90,NA,916.75,37,-1,"Approachesfrominside100yardsRgh",2012
80,80,"Rickie Fowler",84,NA,545,22,4,"Approachesfrominside100yardsRgh",2012
80,80,"Nick Watney",97,NA,642.5,26,0,"Approachesfrominside100yardsRgh",2012
83,83,"Johnson Wagner",88,NA,843.167,34,7,"Approachesfrominside100yardsRgh",2012
84,84,"Scott Dunlap",57,NA,348.75,14,4,"Approachesfrominside100yardsRgh",2012
84,84,"Andres Romero",68,NA,597.917,24,0,"Approachesfrominside100yardsRgh",2012
86,86,"Daniel Chopra",55,NA,600.083,24,3,"Approachesfrominside100yardsRgh",2012
86,86,"Ben Curtis",62,NA,475.083,19,6,"Approachesfrominside100yardsRgh",2012
86,86,"Russell Knox",72,NA,374.583,15,5,"Approachesfrominside100yardsRgh",2012
86,86,"Heath Slocum",93,NA,550,22,7,"Approachesfrominside100yardsRgh",2012
86,86,"Brendon Todd",78,NA,700.833,28,9,"Approachesfrominside100yardsRgh",2012
91,91,"Graham DeLaet",79,NA,804.917,32,1,"Approachesfrominside100yardsRgh",2012
92,92,"Mark Anderson",75,NA,681.917,27,0,"Approachesfrominside100yardsRgh",2012
92,92,"Tommy Gainey",98,NA,884.5,35,10,"Approachesfrominside100yardsRgh",2012
92,92,"JB Holmes",90,NA,1690.75,67,-2,"Approachesfrominside100yardsRgh",2012
95,95,"Kevin Chappell",91,NA,862.5,34,12,"Approachesfrominside100yardsRgh",2012
95,95,"Martin Laird",77,NA,632.583,25,3,"Approachesfrominside100yardsRgh",2012
95,95,"Webb Simpson",77,NA,734.167,29,-4,"Approachesfrominside100yardsRgh",2012
95,95,"Bubba Watson",68,NA,1064.583,42,-1,"Approachesfrominside100yardsRgh",2012
99,99,"Stephen Ames",54,NA,558.417,22,4,"Approachesfrominside100yardsRgh",2012
100,100,"Jimmy Walker",101,NA,687.5,27,6,"Approachesfrominside100yardsRgh",2012
100,100,"Boo Weekley",74,NA,535.833,21,6,"Approachesfrominside100yardsRgh",2012
102,102,"Cameron Beckman",81,NA,536.833,21,6,"Approachesfrominside100yardsRgh",2012
103,103,"Jason Dufner",83,NA,411.25,16,6,"Approachesfrominside100yardsRgh",2012
103,103,"Rory McIlroy",60,NA,462,18,1,"Approachesfrominside100yardsRgh",2012
105,105,"Roberto Castro",92,NA,850.917,33,1,"Approachesfrominside100yardsRgh",2012
106,106,"Robert Garrigus",89,NA,648.5,25,4,"Approachesfrominside100yardsRgh",2012
107,107,"Stuart Appleby",75,NA,625.5,24,4,"Approachesfrominside100yardsRgh",2012
107,107,"John Daly",50,NA,677.25,26,-2,"Approachesfrominside100yardsRgh",2012
107,107,"James Driscoll",83,NA,600.333,23,4,"Approachesfrominside100yardsRgh",2012
110,110,"Zach Johnson",95,NA,653.333,25,6,"Approachesfrominside100yardsRgh",2012
111,111,"Jonathan Byrd",69,NA,840.917,32,5,"Approachesfrominside100yardsRgh",2012
111,111,"Hunter Mahan",88,NA,683.333,26,10,"Approachesfrominside100yardsRgh",2012
111,111,"John Senden",81,NA,524.833,20,-3,"Approachesfrominside100yardsRgh",2012
114,114,"Seung Yul Noh",105,NA,1054.417,40,8,"Approachesfrominside100yardsRgh",2012
115,115,"Bob Estes",78,NA,660.583,25,8,"Approachesfrominside100yardsRgh",2012
115,115,"Scott Stallings",78,NA,1002.417,38,10,"Approachesfrominside100yardsRgh",2012
115,115,"DJ Trahan",73,NA,528.583,20,0,"Approachesfrominside100yardsRgh",2012
118,118,"Ryuji Imada",78,NA,822.667,31,11,"Approachesfrominside100yardsRgh",2012
118,118,"Troy Kelly",68,NA,608.833,23,16,"Approachesfrominside100yardsRgh",2012
118,118,"Jhonattan Vegas",77,NA,1058.917,40,-2,"Approachesfrominside100yardsRgh",2012
121,121,"Michael Thompson",80,NA,559.583,21,5,"Approachesfrominside100yardsRgh",2012
122,122,"Hunter Haas",69,NA,614.75,23,7,"Approachesfrominside100yardsRgh",2012
122,122,"Mark Wilson",84,NA,507.5,19,0,"Approachesfrominside100yardsRgh",2012
124,124,"Aaron Baddeley",73,NA,913.083,34,6,"Approachesfrominside100yardsRgh",2012
124,124,"Gary Woodland",70,NA,644.833,24,7,"Approachesfrominside100yardsRgh",2012
126,126,"John Merrick",83,NA,591.333,22,4,"Approachesfrominside100yardsRgh",2012
127,127,"Gavin Coles",72,NA,756.917,28,5,"Approachesfrominside100yardsRgh",2012
128,128,"Davis Love III",64,NA,595.667,22,6,"Approachesfrominside100yardsRgh",2012
129,129,"Sergio Garcia",57,NA,299.583,11,4,"Approachesfrominside100yardsRgh",2012
129,129,"Billy Hurley III",70,NA,953.167,35,13,"Approachesfrominside100yardsRgh",2012
131,131,"Jason Kokrak",79,NA,901.917,33,5,"Approachesfrominside100yardsRgh",2012
132,132,"Trevor Immelman",76,NA,605.667,22,9,"Approachesfrominside100yardsRgh",2012
133,133,"Lee Westwood",60,NA,386.333,14,6,"Approachesfrominside100yardsRgh",2012
134,134,"Patrick Sheehan",58,NA,530.833,19,2,"Approachesfrominside100yardsRgh",2012
134,134,"Kevin Stadler",85,NA,558.25,20,6,"Approachesfrominside100yardsRgh",2012
136,136,"Rod Pampling",88,NA,868.5,31,13,"Approachesfrominside100yardsRgh",2012
137,137,"Matt Bettencourt",80,NA,927.417,33,5,"Approachesfrominside100yardsRgh",2012
137,137,"Michael Bradley",63,NA,1068.083,38,7,"Approachesfrominside100yardsRgh",2012
137,137,"Chad Campbell",84,NA,842.833,30,11,"Approachesfrominside100yardsRgh",2012
137,137,"Ken Duke",104,NA,673.667,24,0,"Approachesfrominside100yardsRgh",2012
141,141,"Jonas Blixt",72,NA,930,33,7,"Approachesfrominside100yardsRgh",2012
141,141,"Tim Clark",60,NA,535.167,19,-2,"Approachesfrominside100yardsRgh",2012
141,141,"Will Claxton",99,NA,675,24,6,"Approachesfrominside100yardsRgh",2012
144,144,"Robert Allenby",76,NA,593.75,21,16,"Approachesfrominside100yardsRgh",2012
145,145,"Chris Couch",61,NA,679.833,24,5,"Approachesfrominside100yardsRgh",2012
145,145,"Brendan Steele",77,NA,651.75,23,1,"Approachesfrominside100yardsRgh",2012
147,147,"Sean OHair",84,NA,1140.75,40,9,"Approachesfrominside100yardsRgh",2012
148,148,"Billy Mayfair",90,NA,891.583,31,7,"Approachesfrominside100yardsRgh",2012
149,149,"Bobby Gates",87,NA,1038.75,36,3,"Approachesfrominside100yardsRgh",2012
150,150,"Kyle Reifers",86,NA,1099.75,38,16,"Approachesfrominside100yardsRgh",2012
151,151,"Tommy Biershenk",74,NA,1192.667,41,24,"Approachesfrominside100yardsRgh",2012
152,152,"Billy Horschel",63,NA,409.083,14,-2,"Approachesfrominside100yardsRgh",2012
153,153,"Nick OHern",78,NA,792.5,27,11,"Approachesfrominside100yardsRgh",2012
153,153,"Kyle Stanley",86,NA,792.583,27,6,"Approachesfrominside100yardsRgh",2012
155,155,"Martin Flores",95,NA,1618.333,55,13,"Approachesfrominside100yardsRgh",2012
155,155,"Mathew Goggin",65,NA,706.333,24,-4,"Approachesfrominside100yardsRgh",2012
155,155,"Bo Van Pelt",84,NA,677.333,23,8,"Approachesfrominside100yardsRgh",2012
158,158,"Arjun Atwal",79,NA,769,26,11,"Approachesfrominside100yardsRgh",2012
158,158,"Gary Christian",91,NA,681.25,23,12,"Approachesfrominside100yardsRgh",2012
160,160,"Kevin Na",80,NA,593.333,20,7,"Approachesfrominside100yardsRgh",2012
161,161,"Marco Dawson",60,NA,743,25,8,"Approachesfrominside100yardsRgh",2012
161,161,"Ryo Ishikawa",54,NA,772.417,26,2,"Approachesfrominside100yardsRgh",2012
163,163,"Troy Matteson",100,NA,1460.5,49,15,"Approachesfrominside100yardsRgh",2012
164,164,"Steve Wheatcroft",56,NA,812.5,27,11,"Approachesfrominside100yardsRgh",2012
165,165,"Ryan Moore",89,NA,1029.667,34,12,"Approachesfrominside100yardsRgh",2012
166,166,"Harris English",98,NA,970.333,32,10,"Approachesfrominside100yardsRgh",2012
167,167,"John Huh",99,NA,700.083,23,9,"Approachesfrominside100yardsRgh",2012
167,167,"Vijay Singh",99,NA,1154.583,38,11,"Approachesfrominside100yardsRgh",2012
169,169,"Brandt Jobe",57,NA,488.083,16,0,"Approachesfrominside100yardsRgh",2012
169,169,"Colt Knost",79,NA,884.833,29,16,"Approachesfrominside100yardsRgh",2012
171,171,"George McNeill",85,NA,947.083,31,13,"Approachesfrominside100yardsRgh",2012
172,172,"Chris Stroud",86,NA,951.583,31,3,"Approachesfrominside100yardsRgh",2012
173,173,"Pat Perez",81,NA,616.667,20,3,"Approachesfrominside100yardsRgh",2012
173,173,"Scott Piercy",95,NA,1078.667,35,8,"Approachesfrominside100yardsRgh",2012
175,175,"Ricky Barnes",92,NA,896.667,29,13,"Approachesfrominside100yardsRgh",2012
176,176,"JJ Henry",93,NA,1055.417,34,14,"Approachesfrominside100yardsRgh",2012
176,176,"Edward Loar",59,NA,1025.833,33,9,"Approachesfrominside100yardsRgh",2012
178,178,"David Hearn",95,NA,1091.917,35,7,"Approachesfrominside100yardsRgh",2012
178,178,"Graeme McDowell",55,NA,561.333,18,6,"Approachesfrominside100yardsRgh",2012
178,178,"Tiger Woods",69,NA,405.083,13,4,"Approachesfrominside100yardsRgh",2012
181,181,"Sangmoon Bae",81,NA,811.917,26,7,"Approachesfrominside100yardsRgh",2012
182,182,"John Mallinger",74,NA,722.167,23,10,"Approachesfrominside100yardsRgh",2012
183,183,"Ryan Palmer",81,NA,918.583,29,9,"Approachesfrominside100yardsRgh",2012
184,184,"Miguel Angel Carballo",73,NA,908.833,28,14,"Approachesfrominside100yardsRgh",2012
185,185,"Alexandre Rocha",62,NA,522.25,16,10,"Approachesfrominside100yardsRgh",2012
186,186,"Ian Poulter",57,NA,474.833,14,1,"Approachesfrominside100yardsRgh",2012
187,187,"Kris Blanks",65,NA,988.417,27,5,"Approachesfrominside100yardsRgh",2012
188,188,"YE Yang",64,NA,478,13,6,"Approachesfrominside100yardsRgh",2012
189,189,"Adam Scott",59,NA,518.083,14,1,"Approachesfrominside100yardsRgh",2012
190,190,"Tom Gillis",75,NA,573.25,15,8,"Approachesfrominside100yardsRgh",2012
191,191,"Jason Bohn",81,NA,813.417,19,9,"Approachesfrominside100yardsRgh",2012
