"PuttsMadePerEventOver20_RANKTHISWEEK_2012","PuttsMadePerEventOver20_RANKLASTWEEK_2012","PuttsMadePerEventOver20_PLAYERNAME_2012","PuttsMadePerEventOver20_ROUNDS_2012","PuttsMadePerEventOver20_PUTTSMADE_2012","stat_name","year"
62,62,"Pat Perez",81,1.4,"PuttsMadePerEventOver20",2012
62,62,"Dicky Pride",62,1.4,"PuttsMadePerEventOver20",2012
62,62,"Vijay Singh",99,1.4,"PuttsMadePerEventOver20",2012
62,62,"Steve Stricker",73,1.4,"PuttsMadePerEventOver20",2012
62,62,"Bo Van Pelt",84,1.4,"PuttsMadePerEventOver20",2012
62,62,"Mark Wilson",84,1.4,"PuttsMadePerEventOver20",2012
84,84,"Robert Allenby",76,1.3,"PuttsMadePerEventOver20",2012
84,84,"Roberto Castro",92,1.3,"PuttsMadePerEventOver20",2012
84,84,"Bud Cauley",99,1.3,"PuttsMadePerEventOver20",2012
84,84,"Greg Chalmers",88,1.3,"PuttsMadePerEventOver20",2012
84,84,"Erik Compton",81,1.3,"PuttsMadePerEventOver20",2012
84,84,"Brian Davis",91,1.3,"PuttsMadePerEventOver20",2012
84,84,"Harris English",98,1.3,"PuttsMadePerEventOver20",2012
84,84,"Harrison Frazar",56,1.3,"PuttsMadePerEventOver20",2012
84,84,"Tom Gillis",75,1.3,"PuttsMadePerEventOver20",2012
84,84,"Ryo Ishikawa",54,1.3,"PuttsMadePerEventOver20",2012
84,84,"Brandt Jobe",57,1.3,"PuttsMadePerEventOver20",2012
84,84,"Jeff Maggert",83,1.3,"PuttsMadePerEventOver20",2012
84,84,"John Mallinger",74,1.3,"PuttsMadePerEventOver20",2012
84,84,"Billy Mayfair",90,1.3,"PuttsMadePerEventOver20",2012
84,84,"Garth Mulroy",59,1.3,"PuttsMadePerEventOver20",2012
84,84,"Kevin Na",80,1.3,"PuttsMadePerEventOver20",2012
84,84,"Rod Pampling",88,1.3,"PuttsMadePerEventOver20",2012
84,84,"John Rollins",81,1.3,"PuttsMadePerEventOver20",2012
102,102,"Tommy Biershenk",74,1.2,"PuttsMadePerEventOver20",2012
102,102,"Chad Campbell",84,1.2,"PuttsMadePerEventOver20",2012
102,102,"Miguel Angel Carballo",73,1.2,"PuttsMadePerEventOver20",2012
102,102,"Chris Couch",61,1.2,"PuttsMadePerEventOver20",2012
102,102,"Chris DiMarco",83,1.2,"PuttsMadePerEventOver20",2012
102,102,"Ernie Els",80,1.2,"PuttsMadePerEventOver20",2012
102,102,"Matt Every",80,1.2,"PuttsMadePerEventOver20",2012
102,102,"Brian Gay",91,1.2,"PuttsMadePerEventOver20",2012
102,102,"Tim Herron",88,1.2,"PuttsMadePerEventOver20",2012
102,102,"Trevor Immelman",76,1.2,"PuttsMadePerEventOver20",2012
102,102,"Jerry Kelly",84,1.2,"PuttsMadePerEventOver20",2012
102,102,"Kevin Kisner",69,1.2,"PuttsMadePerEventOver20",2012
102,102,"Bill Lunde",83,1.2,"PuttsMadePerEventOver20",2012
102,102,"Rocco Mediate",70,1.2,"PuttsMadePerEventOver20",2012
102,102,"Nick OHern",78,1.2,"PuttsMadePerEventOver20",2012
102,102,"Carl Pettersson",92,1.2,"PuttsMadePerEventOver20",2012
102,102,"Kyle Reifers",86,1.2,"PuttsMadePerEventOver20",2012
102,102,"Andres Romero",68,1.2,"PuttsMadePerEventOver20",2012
102,102,"Charl Schwartzel",56,1.2,"PuttsMadePerEventOver20",2012
102,102,"Daniel Summerhays",81,1.2,"PuttsMadePerEventOver20",2012
102,102,"Jimmy Walker",101,1.2,"PuttsMadePerEventOver20",2012
102,102,"Gary Woodland",70,1.2,"PuttsMadePerEventOver20",2012
124,124,"Blake Adams",107,1.1,"PuttsMadePerEventOver20",2012
124,124,"Scott Brown",65,1.1,"PuttsMadePerEventOver20",2012
124,124,"JJ Henry",93,1.1,"PuttsMadePerEventOver20",2012
124,124,"Matt Jones",53,1.1,"PuttsMadePerEventOver20",2012
124,124,"Marc Leishman",84,1.1,"PuttsMadePerEventOver20",2012
124,124,"Edward Loar",59,1.1,"PuttsMadePerEventOver20",2012
124,124,"Troy Matteson",100,1.1,"PuttsMadePerEventOver20",2012
124,124,"Rory McIlroy",60,1.1,"PuttsMadePerEventOver20",2012
124,124,"Geoff Ogilvy",73,1.1,"PuttsMadePerEventOver20",2012
124,124,"Ted Potter Jr",77,1.1,"PuttsMadePerEventOver20",2012
124,124,"Josh Teater",97,1.1,"PuttsMadePerEventOver20",2012
124,124,"Brendon Todd",78,1.1,"PuttsMadePerEventOver20",2012
124,124,"David Toms",60,1.1,"PuttsMadePerEventOver20",2012
124,124,"Cameron Tringale",88,1.1,"PuttsMadePerEventOver20",2012
124,124,"YE Yang",64,1.1,"PuttsMadePerEventOver20",2012
139,139,"Sangmoon Bae",81,1,"PuttsMadePerEventOver20",2012
139,139,"Kris Blanks",65,1,"PuttsMadePerEventOver20",2012
139,139,"Jason Bohn",81,1,"PuttsMadePerEventOver20",2012
139,139,"Kevin Chappell",91,1,"PuttsMadePerEventOver20",2012
139,139,"Graham DeLaet",79,1,"PuttsMadePerEventOver20",2012
139,139,"Bob Estes",78,1,"PuttsMadePerEventOver20",2012
139,139,"Ryuji Imada",78,1,"PuttsMadePerEventOver20",2012
139,139,"Colt Knost",79,1,"PuttsMadePerEventOver20",2012
139,139,"Russell Knox",72,1,"PuttsMadePerEventOver20",2012
139,139,"Jason Kokrak",79,1,"PuttsMadePerEventOver20",2012
139,139,"Martin Laird",77,1,"PuttsMadePerEventOver20",2012
139,139,"Chez Reavie",83,1,"PuttsMadePerEventOver20",2012
139,139,"Alexandre Rocha",62,1,"PuttsMadePerEventOver20",2012
139,139,"Patrick Sheehan",58,1,"PuttsMadePerEventOver20",2012
139,139,"Kevin Stadler",85,1,"PuttsMadePerEventOver20",2012
139,139,"Kyle Stanley",86,1,"PuttsMadePerEventOver20",2012
139,139,"Brendan Steele",77,1,"PuttsMadePerEventOver20",2012
139,139,"Kevin Streelman",89,1,"PuttsMadePerEventOver20",2012
139,139,"Chris Stroud",86,1,"PuttsMadePerEventOver20",2012
139,139,"DJ Trahan",73,1,"PuttsMadePerEventOver20",2012
159,159,"Stephen Ames",54,0.9,"PuttsMadePerEventOver20",2012
159,159,"Aaron Baddeley",73,0.9,"PuttsMadePerEventOver20",2012
159,159,"Charlie Beljan",61,0.9,"PuttsMadePerEventOver20",2012
159,159,"Daniel Chopra",55,0.9,"PuttsMadePerEventOver20",2012
159,159,"Jim Furyk",85,0.9,"PuttsMadePerEventOver20",2012
159,159,"Bobby Gates",87,0.9,"PuttsMadePerEventOver20",2012
159,159,"Hunter Haas",69,0.9,"PuttsMadePerEventOver20",2012
159,159,"Billy Hurley III",70,0.9,"PuttsMadePerEventOver20",2012
159,159,"Sung Kang",75,0.9,"PuttsMadePerEventOver20",2012
159,159,"Justin Leonard",79,0.9,"PuttsMadePerEventOver20",2012
159,159,"Rory Sabbatini",84,0.9,"PuttsMadePerEventOver20",2012
159,159,"Roland Thatcher",55,0.9,"PuttsMadePerEventOver20",2012
159,159,"Boo Weekley",74,0.9,"PuttsMadePerEventOver20",2012
159,159,"Steve Wheatcroft",56,0.9,"PuttsMadePerEventOver20",2012
173,173,"Stuart Appleby",75,0.8,"PuttsMadePerEventOver20",2012
173,173,"Marco Dawson",60,0.8,"PuttsMadePerEventOver20",2012
173,173,"Mathew Goggin",65,0.8,"PuttsMadePerEventOver20",2012
173,173,"Charley Hoffman",88,0.8,"PuttsMadePerEventOver20",2012
173,173,"Robert Karlsson",54,0.8,"PuttsMadePerEventOver20",2012
173,173,"Richard Lee",71,0.8,"PuttsMadePerEventOver20",2012
173,173,"Davis Love III",64,0.8,"PuttsMadePerEventOver20",2012
173,173,"David Mathis",83,0.8,"PuttsMadePerEventOver20",2012
173,173,"Tom Pernice Jr",62,0.8,"PuttsMadePerEventOver20",2012
173,173,"Heath Slocum",93,0.8,"PuttsMadePerEventOver20",2012
173,173,"Scott Stallings",78,0.8,"PuttsMadePerEventOver20",2012
173,173,"Vaughn Taylor",81,0.8,"PuttsMadePerEventOver20",2012
185,185,"Arjun Atwal",79,0.7,"PuttsMadePerEventOver20",2012
185,185,"Matt Bettencourt",80,0.7,"PuttsMadePerEventOver20",2012
185,185,"Angel Cabrera",54,0.7,"PuttsMadePerEventOver20",2012
185,185,"KJ Choi",71,0.7,"PuttsMadePerEventOver20",2012
185,185,"Stephen Gangluff",57,0.7,"PuttsMadePerEventOver20",2012
190,190,"Kyle Thompson",51,0.6,"PuttsMadePerEventOver20",2012
191,191,"Scott Dunlap",57,0.5,"PuttsMadePerEventOver20",2012
