"GIRPercentage125150yards_RANKTHISWEEK_2007","GIRPercentage125150yards_RANKLASTWEEK_2007","GIRPercentage125150yards_PLAYERNAME_2007","GIRPercentage125150yards_ROUNDS_2007","GIRPercentage125150yards_Pct_2007","GIRPercentage125150yards_GREENSHIT_2007","GIRPercentage125150yards_TOTALHOLES_2007","GIRPercentage125150yards_RELATIVETOPAR_2007","stat_name","year"
1,1,"Jim Furyk",84,80.68,167,207,-0.2,"GIRPercentage125150yards",2007
2,2,"Vaughn Taylor",91,78.87,168,213,-0.27,"GIRPercentage125150yards",2007
3,3,"Tommy Armour III",81,77.59,187,241,-0.19,"GIRPercentage125150yards",2007
4,4,"Brandt Snedeker",105,77.48,203,262,-0.22,"GIRPercentage125150yards",2007
5,5,"Cliff Kresge",107,77.05,225,292,-0.2,"GIRPercentage125150yards",2007
6,6,"Stephen Ames",81,76.36,126,165,-0.16,"GIRPercentage125150yards",2007
7,7,"Justin Leonard",95,76.35,184,241,-0.21,"GIRPercentage125150yards",2007
8,8,"Zach Johnson",76,76.3,132,173,-0.3,"GIRPercentage125150yards",2007
9,9,"Hunter Mahan",91,76.23,186,244,-0.21,"GIRPercentage125150yards",2007
10,10,"JJ Henry",86,76.17,163,214,-0.2,"GIRPercentage125150yards",2007
11,11,"Kent Jones",97,76.14,217,285,-0.22,"GIRPercentage125150yards",2007
11,11,"Stephen Leaney",82,76.14,150,197,-0.25,"GIRPercentage125150yards",2007
13,13,"Luke Donald",69,75.33,113,150,-0.29,"GIRPercentage125150yards",2007
14,14,"Chris DiMarco",79,75.28,134,178,-0.17,"GIRPercentage125150yards",2007
15,15,"Charlie Wi",90,75.2,191,254,-0.23,"GIRPercentage125150yards",2007
16,16,"Mathew Goggin",97,75.18,209,278,-0.19,"GIRPercentage125150yards",2007
17,17,"Billy Mayfair",98,74.91,215,287,-0.19,"GIRPercentage125150yards",2007
18,18,"Jeff Gove",103,74.75,225,301,-0.16,"GIRPercentage125150yards",2007
18,18,"Matt Hendrix",63,74.75,148,198,-0.22,"GIRPercentage125150yards",2007
20,20,"Michael Sim",52,74.66,109,146,-0.23,"GIRPercentage125150yards",2007
21,21,"Steve Stricker",81,74.57,129,173,-0.22,"GIRPercentage125150yards",2007
21,21,"Scott Verplank",82,74.57,129,173,-0.25,"GIRPercentage125150yards",2007
23,23,"Kevin Sutherland",85,74.5,149,200,-0.13,"GIRPercentage125150yards",2007
24,24,"Bart Bryant",87,74.31,162,218,-0.2,"GIRPercentage125150yards",2007
25,25,"Steve Allan",63,74.09,143,193,-0.23,"GIRPercentage125150yards",2007
25,25,"Camilo Villegas",82,74.09,183,247,-0.29,"GIRPercentage125150yards",2007
27,27,"Stewart Cink",91,73.99,165,223,-0.18,"GIRPercentage125150yards",2007
28,28,"Johnson Wagner",97,73.97,179,242,-0.2,"GIRPercentage125150yards",2007
29,29,"Darron Stiles",65,73.94,122,165,-0.16,"GIRPercentage125150yards",2007
30,30,"Cameron Beckman",96,73.91,204,276,-0.21,"GIRPercentage125150yards",2007
31,31,"Brian Gay",107,73.79,183,248,-0.21,"GIRPercentage125150yards",2007
32,32,"Jason Dufner",100,73.78,211,286,-0.14,"GIRPercentage125150yards",2007
33,33,"Jeff Brehaut",59,73.72,115,156,-0.17,"GIRPercentage125150yards",2007
34,34,"Robert Gamez",88,73.58,181,246,-0.18,"GIRPercentage125150yards",2007
35,35,"Mark Wilson",87,73.46,155,211,-0.18,"GIRPercentage125150yards",2007
36,36,"Brian Davis",101,73.42,174,237,-0.25,"GIRPercentage125150yards",2007
37,37,"Kirk Triplett",77,73.37,135,184,-0.08,"GIRPercentage125150yards",2007
38,38,"Jeff Quinney",95,73.28,181,247,-0.22,"GIRPercentage125150yards",2007
39,39,"Chris Riley",59,73.13,117,160,-0.35,"GIRPercentage125150yards",2007
40,40,"Jim Rutledge",59,73.1,106,145,-0.11,"GIRPercentage125150yards",2007
