"Par5ScoringAverage_RANKTHISWEEK_2011","Par5ScoringAverage_RANKLASTWEEK_2011","Par5ScoringAverage_PLAYERNAME_2011","Par5ScoringAverage_ROUNDS_2011","Par5ScoringAverage_AVG_2011","Par5ScoringAverage_TOTALSTROKES_2011","Par5ScoringAverage_TOTALHOLES_2011","stat_name","year"
111,111,"Chris DiMarco",93,4.7,1343,286,"Par5ScoringAverage",2011
111,111,"Ernie Els",71,4.7,982,209,"Par5ScoringAverage",2011
111,111,"Tommy Gainey",104,4.7,1486,316,"Par5ScoringAverage",2011
111,111,"Tim Herron",85,4.7,1190,253,"Par5ScoringAverage",2011
111,111,"Kent Jones",76,4.7,1029,219,"Par5ScoringAverage",2011
111,111,"Derek Lamely",65,4.7,997,212,"Par5ScoringAverage",2011
111,111,"Marc Leishman",87,4.7,1270,270,"Par5ScoringAverage",2011
111,111,"Bryce Molder",82,4.7,1213,258,"Par5ScoringAverage",2011
111,111,"Chez Reavie",92,4.7,1363,290,"Par5ScoringAverage",2011
111,111,"Jim Renner",65,4.7,972,207,"Par5ScoringAverage",2011
111,111,"Charl Schwartzel",58,4.7,808,172,"Par5ScoringAverage",2011
111,111,"Dean Wilson",62,4.7,936,199,"Par5ScoringAverage",2011
129,129,"Ricky Barnes",78,4.71,1073,228,"Par5ScoringAverage",2011
129,129,"Michael Bradley",74,4.71,1051,223,"Par5ScoringAverage",2011
129,129,"Tom Gillis",55,4.71,692,147,"Par5ScoringAverage",2011
129,129,"Ben Martin",74,4.71,1126,239,"Par5ScoringAverage",2011
129,129,"Ryan Moore",79,4.71,1084,230,"Par5ScoringAverage",2011
129,129,"Pat Perez",76,4.71,1177,250,"Par5ScoringAverage",2011
129,129,"Ian Poulter",52,4.71,721,153,"Par5ScoringAverage",2011
129,129,"Heath Slocum",89,4.71,1235,262,"Par5ScoringAverage",2011
129,129,"Johnson Wagner",81,4.71,1126,239,"Par5ScoringAverage",2011
138,138,"DJ Brigman",67,4.72,939,199,"Par5ScoringAverage",2011
138,138,"James Driscoll",71,4.72,1067,226,"Par5ScoringAverage",2011
138,138,"Troy Matteson",91,4.72,1408,298,"Par5ScoringAverage",2011
138,138,"William McGirt",103,4.72,1457,309,"Par5ScoringAverage",2011
138,138,"Tim Petrovic",88,4.72,1317,279,"Par5ScoringAverage",2011
138,138,"Chris Riley",76,4.72,1129,239,"Par5ScoringAverage",2011
138,138,"Nate Smith",66,4.72,973,206,"Par5ScoringAverage",2011
138,138,"Michael Thompson",79,4.72,1143,242,"Par5ScoringAverage",2011
138,138,"Camilo Villegas",69,4.72,972,206,"Par5ScoringAverage",2011
147,147,"Robert Allenby",84,4.73,1168,247,"Par5ScoringAverage",2011
147,147,"Ben Crane",76,4.73,1002,212,"Par5ScoringAverage",2011
147,147,"Ben Curtis",66,4.73,927,196,"Par5ScoringAverage",2011
147,147,"Steve Elkington",50,4.73,799,169,"Par5ScoringAverage",2011
147,147,"JP Hayes",56,4.73,885,187,"Par5ScoringAverage",2011
147,147,"David Hearn",88,4.73,1231,260,"Par5ScoringAverage",2011
147,147,"Ryuji Imada",83,4.73,1210,256,"Par5ScoringAverage",2011
147,147,"Lee Janzen",62,4.73,928,196,"Par5ScoringAverage",2011
147,147,"Kevin Kisner",70,4.73,1022,216,"Par5ScoringAverage",2011
147,147,"Zack Miller",86,4.73,1281,271,"Par5ScoringAverage",2011
147,147,"Martin Piller",63,4.73,936,198,"Par5ScoringAverage",2011
158,158,"Michael Connell",76,4.74,1075,227,"Par5ScoringAverage",2011
158,158,"Joe Durant",71,4.74,1042,220,"Par5ScoringAverage",2011
158,158,"Scott Gutschewski",67,4.74,1010,213,"Par5ScoringAverage",2011
158,158,"Billy Horschel",75,4.74,1127,238,"Par5ScoringAverage",2011
158,158,"Scott McCarron",65,4.74,933,197,"Par5ScoringAverage",2011
158,158,"Troy Merritt",63,4.74,934,197,"Par5ScoringAverage",2011
164,164,"Stephen Ames",69,4.75,1027,216,"Par5ScoringAverage",2011
164,164,"Arjun Atwal",91,4.75,1312,276,"Par5ScoringAverage",2011
164,164,"Padraig Harrington",60,4.75,836,176,"Par5ScoringAverage",2011
164,164,"David Mathis",83,4.75,1187,250,"Par5ScoringAverage",2011
164,164,"Geoff Ogilvy",69,4.75,908,191,"Par5ScoringAverage",2011
164,164,"Will Strickler",51,4.75,745,157,"Par5ScoringAverage",2011
170,170,"Andres Gonzales",60,4.76,876,184,"Par5ScoringAverage",2011
171,171,"Retief Goosen",50,4.77,730,153,"Par5ScoringAverage",2011
171,171,"Nathan Green",81,4.77,1159,243,"Par5ScoringAverage",2011
171,171,"Michael Putnam",67,4.77,978,205,"Par5ScoringAverage",2011
171,171,"Garrett Willis",71,4.77,1044,219,"Par5ScoringAverage",2011
175,175,"Briny Baird",60,4.78,846,177,"Par5ScoringAverage",2011
175,175,"David Duval",67,4.78,1038,217,"Par5ScoringAverage",2011
175,175,"Colt Knost",80,4.78,1171,245,"Par5ScoringAverage",2011
175,175,"Rocco Mediate",53,4.78,851,178,"Par5ScoringAverage",2011
179,179,"Daniel Summerhays",75,4.79,1145,239,"Par5ScoringAverage",2011
180,180,"Rich Beem",53,4.8,816,170,"Par5ScoringAverage",2011
180,180,"Matt McQuillan",59,4.8,864,180,"Par5ScoringAverage",2011
180,180,"Marc Turnesa",54,4.8,802,167,"Par5ScoringAverage",2011
183,183,"Shaun Micheel",77,4.81,1154,240,"Par5ScoringAverage",2011
184,184,"Richard Johnson",64,4.82,969,201,"Par5ScoringAverage",2011
185,185,"Paul Goydos",81,4.83,1257,260,"Par5ScoringAverage",2011
186,186,"Justin Hicks",60,4.84,881,182,"Par5ScoringAverage",2011
