"GIRPuttingAvg3035_RANKTHISWEEK_2007","GIRPuttingAvg3035_RANKLASTWEEK_2007","GIRPuttingAvg3035_PLAYERNAME_2007","GIRPuttingAvg3035_ROUNDS_2007","GIRPuttingAvg3035_PctMADE_2007","GIRPuttingAvg3035_ATTEMPTS_2007","GIRPuttingAvg3035_PUTTSMADE_2007","stat_name","year"
24,24,"John Rollins",102,0.97,72,7,"GIRPuttingAvg3035",2007
26,26,"Mark Calcavecchia",93,0.94,53,5,"GIRPuttingAvg3035",2007
26,26,"Frank Lickliter II",95,0.94,64,6,"GIRPuttingAvg3035",2007
26,26,"Joe Ogilvie",102,0.94,64,6,"GIRPuttingAvg3035",2007
29,29,"Kent Jones",97,0.92,65,6,"GIRPuttingAvg3035",2007
30,30,"Michael Boyd",61,0.91,44,4,"GIRPuttingAvg3035",2007
30,30,"Shigeki Maruyama",84,0.91,55,5,"GIRPuttingAvg3035",2007
30,30,"Arron Oberholser",69,0.91,44,4,"GIRPuttingAvg3035",2007
33,33,"Glen Day",85,0.9,67,6,"GIRPuttingAvg3035",2007
33,33,"JP Hayes",89,0.9,67,6,"GIRPuttingAvg3035",2007
33,33,"Jeff Maggert",79,0.9,67,6,"GIRPuttingAvg3035",2007
36,36,"Billy Andrade",88,0.87,69,6,"GIRPuttingAvg3035",2007
36,36,"Justin Leonard",95,0.87,69,6,"GIRPuttingAvg3035",2007
36,36,"Jeff Quinney",95,0.87,92,8,"GIRPuttingAvg3035",2007
39,39,"Charles Howell III",89,0.85,59,5,"GIRPuttingAvg3035",2007
39,39,"Steve Stricker",81,0.85,59,5,"GIRPuttingAvg3035",2007
39,39,"Bob Tway",103,0.85,59,5,"GIRPuttingAvg3035",2007
42,42,"Ryan Armour",107,0.83,96,8,"GIRPuttingAvg3035",2007
42,42,"Craig Bowden",78,0.83,48,4,"GIRPuttingAvg3035",2007
44,44,"Jerry Kelly",101,0.82,73,6,"GIRPuttingAvg3035",2007
45,45,"Nathan Green",103,0.79,76,6,"GIRPuttingAvg3035",2007
46,46,"Robert Gamez",88,0.78,51,4,"GIRPuttingAvg3035",2007
46,46,"Will Ma Kenzie",100,0.78,77,6,"GIRPuttingAvg3035",2007
46,46,"Johnson Wagner",97,0.78,90,7,"GIRPuttingAvg3035",2007
49,49,"Briny Baird",115,0.77,104,8,"GIRPuttingAvg3035",2007
49,49,"Zach Johnson",76,0.77,52,4,"GIRPuttingAvg3035",2007
49,49,"Chris Stroud",66,0.77,39,3,"GIRPuttingAvg3035",2007
52,52,"Tim Petrovic",106,0.76,79,6,"GIRPuttingAvg3035",2007
53,53,"Tom Byrum",50,0.75,40,3,"GIRPuttingAvg3035",2007
53,53,"Jeff Gove",103,0.75,93,7,"GIRPuttingAvg3035",2007
55,55,"Brendon de Jonge",76,0.74,54,4,"GIRPuttingAvg3035",2007
55,55,"Kevin Sutherland",85,0.74,68,5,"GIRPuttingAvg3035",2007
55,55,"Bubba Watson",80,0.74,54,4,"GIRPuttingAvg3035",2007
58,58,"Robert Allenby",90,0.72,69,5,"GIRPuttingAvg3035",2007
59,59,"Tom Pernice Jr",104,0.71,70,5,"GIRPuttingAvg3035",2007
59,59,"Justin Rose",63,0.71,28,2,"GIRPuttingAvg3035",2007
59,59,"Rory Sabbatini",81,0.71,42,3,"GIRPuttingAvg3035",2007
59,59,"Heath Slocum",101,0.71,70,5,"GIRPuttingAvg3035",2007
59,59,"Charles Warren",101,0.71,85,6,"GIRPuttingAvg3035",2007
64,64,"Rich Barcelo",80,0.7,57,4,"GIRPuttingAvg3035",2007
64,64,"Chad Campbell",96,0.7,71,5,"GIRPuttingAvg3035",2007
64,64,"Gavin Coles",87,0.7,71,5,"GIRPuttingAvg3035",2007
67,67,"Joe Durant",88,0.69,72,5,"GIRPuttingAvg3035",2007
67,67,"Bob Estes",88,0.69,72,5,"GIRPuttingAvg3035",2007
67,67,"Anthony Kim",93,0.69,72,5,"GIRPuttingAvg3035",2007
70,70,"Harrison Frazar",88,0.68,44,3,"GIRPuttingAvg3035",2007
70,70,"Jim Furyk",84,0.68,59,4,"GIRPuttingAvg3035",2007
70,70,"John Senden",97,0.68,73,5,"GIRPuttingAvg3035",2007
73,73,"Ken Duke",112,0.67,75,5,"GIRPuttingAvg3035",2007
73,73,"Lucas Glover",98,0.67,60,4,"GIRPuttingAvg3035",2007
73,73,"Ryan Moore",92,0.67,60,4,"GIRPuttingAvg3035",2007
73,73,"Nick OHern",72,0.67,45,3,"GIRPuttingAvg3035",2007
77,77,"David Branshaw",83,0.66,61,4,"GIRPuttingAvg3035",2007
78,78,"Rocco Mediate",72,0.65,46,3,"GIRPuttingAvg3035",2007
79,79,"Paul Gow",70,0.64,47,3,"GIRPuttingAvg3035",2007
79,79,"Pat Perez",84,0.64,47,3,"GIRPuttingAvg3035",2007
79,79,"Charlie Wi",90,0.64,78,5,"GIRPuttingAvg3035",2007
82,82,"Padraig Harrington",64,0.63,32,2,"GIRPuttingAvg3035",2007
82,82,"Matt Kuchar",85,0.63,63,4,"GIRPuttingAvg3035",2007
82,82,"Michael Putnam",96,0.63,79,5,"GIRPuttingAvg3035",2007
82,82,"Brandt Snedeker",105,0.63,64,4,"GIRPuttingAvg3035",2007
82,82,"Henrik Stenson",52,0.63,32,2,"GIRPuttingAvg3035",2007
82,82,"Darron Stiles",65,0.63,32,2,"GIRPuttingAvg3035",2007
88,88,"Shaun Micheel",91,0.62,65,4,"GIRPuttingAvg3035",2007
88,88,"Sean OHair",98,0.62,65,4,"GIRPuttingAvg3035",2007
90,90,"Cameron Beckman",96,0.61,82,5,"GIRPuttingAvg3035",2007
90,90,"KJ Choi",87,0.61,66,4,"GIRPuttingAvg3035",2007
90,90,"Ryan Palmer",91,0.61,66,4,"GIRPuttingAvg3035",2007
93,93,"Michael Allen",74,0.6,67,4,"GIRPuttingAvg3035",2007
93,93,"Hunter Mahan",91,0.6,83,5,"GIRPuttingAvg3035",2007
95,95,"Chris Couch",76,0.59,51,3,"GIRPuttingAvg3035",2007
95,95,"Mathew Goggin",97,0.59,85,5,"GIRPuttingAvg3035",2007
97,97,"Rod Pampling",92,0.58,52,3,"GIRPuttingAvg3035",2007
98,98,"Andrew Buckle",77,0.57,53,3,"GIRPuttingAvg3035",2007
98,98,"Mark Hensby",81,0.57,53,3,"GIRPuttingAvg3035",2007
100,100,"Chris DiMarco",79,0.56,36,2,"GIRPuttingAvg3035",2007
100,100,"Steve Elkington",87,0.56,54,3,"GIRPuttingAvg3035",2007
100,100,"Robert Garrigus",95,0.56,71,4,"GIRPuttingAvg3035",2007
100,100,"Mathias Gronberg",95,0.56,89,5,"GIRPuttingAvg3035",2007
100,100,"Troy Matteson",87,0.56,71,4,"GIRPuttingAvg3035",2007
100,100,"Mark Wilson",87,0.56,71,4,"GIRPuttingAvg3035",2007
106,106,"Brian Davis",101,0.55,73,4,"GIRPuttingAvg3035",2007
107,107,"Alex Cejka",80,0.54,56,3,"GIRPuttingAvg3035",2007
107,107,"Brian Gay",107,0.54,74,4,"GIRPuttingAvg3035",2007
107,107,"Stephen Leaney",82,0.54,74,4,"GIRPuttingAvg3035",2007
107,107,"John Merrick",92,0.54,74,4,"GIRPuttingAvg3035",2007
107,107,"Geoff Ogilvy",84,0.54,56,3,"GIRPuttingAvg3035",2007
112,112,"Cliff Kresge",107,0.53,76,4,"GIRPuttingAvg3035",2007
113,113,"Daisuke Maruyama",86,0.52,58,3,"GIRPuttingAvg3035",2007
114,114,"Jason Dufner",100,0.51,59,3,"GIRPuttingAvg3035",2007
114,114,"Chris Tidland",59,0.51,59,3,"GIRPuttingAvg3035",2007
116,116,"Jeff Brehaut",59,0.5,40,2,"GIRPuttingAvg3035",2007
116,116,"DJ Brigman",67,0.5,40,2,"GIRPuttingAvg3035",2007
116,116,"Steve Flesch",100,0.5,60,3,"GIRPuttingAvg3035",2007
116,116,"Ryuji Imada",104,0.5,60,3,"GIRPuttingAvg3035",2007
116,116,"Ted Purdy",102,0.5,80,4,"GIRPuttingAvg3035",2007
116,116,"Jim Rutledge",59,0.5,60,3,"GIRPuttingAvg3035",2007
122,122,"Woody Austin",95,0.48,62,3,"GIRPuttingAvg3035",2007
122,122,"Aaron Baddeley",83,0.48,42,2,"GIRPuttingAvg3035",2007
122,122,"Adam Scott",69,0.48,42,2,"GIRPuttingAvg3035",2007
125,125,"Bart Bryant",87,0.47,64,3,"GIRPuttingAvg3035",2007
125,125,"Craig Kanada",109,0.47,86,4,"GIRPuttingAvg3035",2007
125,125,"Carl Pettersson",111,0.47,64,3,"GIRPuttingAvg3035",2007
125,125,"Mike Weir",82,0.47,43,2,"GIRPuttingAvg3035",2007
125,125,"Dean Wilson",92,0.47,64,3,"GIRPuttingAvg3035",2007
130,130,"Jonathan Byrd",73,0.45,44,2,"GIRPuttingAvg3035",2007
130,130,"Marco Dawson",73,0.45,44,2,"GIRPuttingAvg3035",2007
130,130,"Scott Gutschewski",67,0.45,44,2,"GIRPuttingAvg3035",2007
130,130,"Jeff Overton",60,0.45,44,2,"GIRPuttingAvg3035",2007
134,134,"Bill Haas",93,0.44,68,3,"GIRPuttingAvg3035",2007
134,134,"Trevor Immelman",74,0.44,45,2,"GIRPuttingAvg3035",2007
134,134,"Kenny Perry",83,0.44,68,3,"GIRPuttingAvg3035",2007
137,137,"Ben Curtis",80,0.43,46,2,"GIRPuttingAvg3035",2007
137,137,"Doug LaBelle II",104,0.43,94,4,"GIRPuttingAvg3035",2007
137,137,"Joey Sindelar",75,0.43,69,3,"GIRPuttingAvg3035",2007
137,137,"DJ Trahan",99,0.43,69,3,"GIRPuttingAvg3035",2007
141,141,"Billy Mayfair",98,0.42,72,3,"GIRPuttingAvg3035",2007
142,142,"Eric Axley",107,0.41,73,3,"GIRPuttingAvg3035",2007
142,142,"Matt Hendrix",63,0.41,49,2,"GIRPuttingAvg3035",2007
142,142,"Charley Hoffman",97,0.41,74,3,"GIRPuttingAvg3035",2007
145,145,"Kevin Na",84,0.39,51,2,"GIRPuttingAvg3035",2007
145,145,"Kyle Reifers",71,0.39,51,2,"GIRPuttingAvg3035",2007
147,147,"JB Holmes",71,0.38,52,2,"GIRPuttingAvg3035",2007
147,147,"Freddie Jacobson",70,0.38,53,2,"GIRPuttingAvg3035",2007
147,147,"Brett Quigley",79,0.38,53,2,"GIRPuttingAvg3035",2007
150,150,"Stephen Ames",81,0.37,54,2,"GIRPuttingAvg3035",2007
151,151,"Mark Brooks",53,0.36,28,1,"GIRPuttingAvg3035",2007
151,151,"Stewart Cink",91,0.36,56,2,"GIRPuttingAvg3035",2007
151,151,"Retief Goosen",50,0.36,28,1,"GIRPuttingAvg3035",2007
151,151,"JJ Henry",86,0.36,56,2,"GIRPuttingAvg3035",2007
155,155,"Stuart Appleby",74,0.35,57,2,"GIRPuttingAvg3035",2007
155,155,"Daniel Chopra",106,0.35,86,3,"GIRPuttingAvg3035",2007
157,157,"Fred Funk",65,0.34,58,2,"GIRPuttingAvg3035",2007
157,157,"Bob Heintz",85,0.34,58,2,"GIRPuttingAvg3035",2007
157,157,"Lee Janzen",66,0.34,58,2,"GIRPuttingAvg3035",2007
157,157,"Brett Wetterich",88,0.34,58,2,"GIRPuttingAvg3035",2007
161,161,"Ernie Els",59,0.33,30,1,"GIRPuttingAvg3035",2007
161,161,"Jason Gore",86,0.33,60,2,"GIRPuttingAvg3035",2007
161,161,"Corey Pavin",81,0.33,60,2,"GIRPuttingAvg3035",2007
161,161,"Vijay Singh",102,0.33,61,2,"GIRPuttingAvg3035",2007
165,165,"Kevin Stadler",95,0.31,64,2,"GIRPuttingAvg3035",2007
166,166,"Tripp Isenhour",86,0.29,70,2,"GIRPuttingAvg3035",2007
166,166,"Bryce Molder",56,0.29,34,1,"GIRPuttingAvg3035",2007
166,166,"David Toms",80,0.29,34,1,"GIRPuttingAvg3035",2007
166,166,"Jay Williamson",50,0.29,35,1,"GIRPuttingAvg3035",2007
170,170,"Steve Marino",106,0.27,75,2,"GIRPuttingAvg3035",2007
170,170,"Paul Stankowski",52,0.27,37,1,"GIRPuttingAvg3035",2007
172,172,"Jeff Sluman",60,0.26,39,1,"GIRPuttingAvg3035",2007
173,173,"Brian Bateman",55,0.23,44,1,"GIRPuttingAvg3035",2007
174,174,"Chris Riley",59,0.21,47,1,"GIRPuttingAvg3035",2007
175,175,"Todd Hamilton",76,0.2,51,1,"GIRPuttingAvg3035",2007
175,175,"Tom Lehman",62,0.2,49,1,"GIRPuttingAvg3035",2007
175,175,"Steve Wheatcroft",73,0.2,50,1,"GIRPuttingAvg3035",2007
178,178,"Rich Beem",89,0.17,59,1,"GIRPuttingAvg3035",2007
178,178,"Steve Lowery",74,0.17,60,1,"GIRPuttingAvg3035",2007
180,180,"Jarrod Lyle",77,0.16,61,1,"GIRPuttingAvg3035",2007
180,180,"Vaughn Taylor",91,0.16,61,1,"GIRPuttingAvg3035",2007
182,182,"Tim Herron",98,0.14,72,1,"GIRPuttingAvg3035",2007
182,182,"Boo Weekley",101,0.14,70,1,"GIRPuttingAvg3035",2007
184,184,"Nick Watney",87,0.13,75,1,"GIRPuttingAvg3035",2007
185,185,"Richard Johnson",93,0.12,81,1,"GIRPuttingAvg3035",2007
186,186,"Craig Barlow",52,0,34,NA,"GIRPuttingAvg3035",2007
186,186,"Jose Coceres",50,0,31,NA,"GIRPuttingAvg3035",2007
186,186,"Paul Goydos",60,0,30,NA,"GIRPuttingAvg3035",2007
186,186,"Anders Hansen",55,0,30,NA,"GIRPuttingAvg3035",2007
186,186,"Tom Johnson",74,0,52,NA,"GIRPuttingAvg3035",2007
186,186,"Craig Lile",77,0,45,NA,"GIRPuttingAvg3035",2007
186,186,"Phil Mickelson",73,0,43,NA,"GIRPuttingAvg3035",2007
186,186,"Jose Maria Olazabal",52,0,32,NA,"GIRPuttingAvg3035",2007
186,186,"Ian Poulter",63,0,24,NA,"GIRPuttingAvg3035",2007
186,186,"Jason Schultz",63,0,37,NA,"GIRPuttingAvg3035",2007
186,186,"Jaco Van Zyl",51,0,34,NA,"GIRPuttingAvg3035",2007
