"Par4Performance_RANKTHISWEEK_2014","Par4Performance_RANKLASTWEEK_2014","Par4Performance_PLAYERNAME_2014","Par4Performance_ROUNDS_2014","Par4Performance_STATUS_2014","Par4Performance_PAR4AVG_2014","Par4Performance_TOTALPAR_2014","stat_name","year"
41,41,"Bud Cauley",56,24,4.04,2452,"Par4Performance",2014
41,41,"Brian Stuard",91,24,4.03,3796,"Par4Performance",2014
43,43,"Rickie Fowler",91,25,4.03,3656,"Par4Performance",2014
43,43,"Brad Fritsch",50,25,4.05,2100,"Par4Performance",2014
43,43,"Andrew Loupe",65,25,4.04,2660,"Par4Performance",2014
46,46,"William McGirt",96,26,4.02,4228,"Par4Performance",2014
46,46,"Jordan Spieth",102,26,4.02,4228,"Par4Performance",2014
48,48,"Paul Casey",56,27,4.04,2448,"Par4Performance",2014
48,48,"Danny Lee",84,27,4.03,3500,"Par4Performance",2014
48,48,"Brendan Steele",89,27,4.03,3628,"Par4Performance",2014
48,48,"Daniel Summerhays",98,27,4.03,4204,"Par4Performance",2014
52,52,"Ben Crane",81,28,4.03,3548,"Par4Performance",2014
52,52,"Lee Westwood",57,28,4.05,2392,"Par4Performance",2014
54,54,"Kevin Kisner",85,29,4.03,3692,"Par4Performance",2014
55,55,"Charl Schwartzel",64,30,4.04,2720,"Par4Performance",2014
55,55,"Camilo Villegas",95,30,4.03,4144,"Par4Performance",2014
57,57,"Hunter Mahan",88,31,4.03,3676,"Par4Performance",2014
58,58,"Stuart Appleby",92,32,4.03,3920,"Par4Performance",2014
58,58,"Zach Johnson",97,32,4.03,4240,"Par4Performance",2014
58,58,"Brendon Todd",108,32,4.03,4724,"Par4Performance",2014
58,58,"Will Wilcox",51,32,4.06,2156,"Par4Performance",2014
62,62,"Brian Gay",81,33,4.04,3432,"Par4Performance",2014
62,62,"Luke Guthrie",85,33,4.04,3712,"Par4Performance",2014
62,62,"Martin Kaymer",65,33,4.05,2800,"Par4Performance",2014
62,62,"Ian Poulter",57,33,4.06,2400,"Par4Performance",2014
66,66,"Ricky Barnes",92,34,4.04,3864,"Par4Performance",2014
66,66,"Bronson La Cassie",51,34,4.07,2020,"Par4Performance",2014
68,68,"Freddie Jacobson",91,35,4.04,3928,"Par4Performance",2014
69,69,"Patrick Reed",92,36,4.04,3956,"Par4Performance",2014
69,69,"Andres Romero",81,36,4.04,3376,"Par4Performance",2014
69,69,"Michael Thompson",74,36,4.05,3148,"Par4Performance",2014
72,72,"Erik Compton",88,37,4.04,3800,"Par4Performance",2014
72,72,"David Hearn",97,37,4.04,4176,"Par4Performance",2014
74,74,"Sangmoon Bae",76,38,4.05,3260,"Par4Performance",2014
74,74,"Jonas Blixt",64,38,4.06,2632,"Par4Performance",2014
74,74,"Jonathan Byrd",76,38,4.05,3120,"Par4Performance",2014
74,74,"Brian Harman",111,38,4.03,4876,"Par4Performance",2014
74,74,"Marc Leishman",81,38,4.04,3488,"Par4Performance",2014
74,74,"Heath Slocum",71,38,4.05,3092,"Par4Performance",2014
74,74,"Shawn Stefani",60,38,4.06,2640,"Par4Performance",2014
81,81,"Scott Langley",95,39,4.04,4044,"Par4Performance",2014
81,81,"Boo Weekley",73,39,4.05,3168,"Par4Performance",2014
83,83,"Spencer Levin",59,41,4.06,2580,"Par4Performance",2014
83,83,"Louis Oosthuizen",50,41,4.08,1992,"Par4Performance",2014
85,85,"Seung Yul Noh",92,42,4.04,4012,"Par4Performance",2014
86,86,"Jason Dufner",57,43,4.07,2328,"Par4Performance",2014
86,86,"Justin Hicks",103,43,4.04,4276,"Par4Performance",2014
86,86,"Billy Horschel",92,43,4.04,3864,"Par4Performance",2014
86,86,"Will Ma Kenzie",82,43,4.05,3516,"Par4Performance",2014
86,86,"Bryce Molder",77,43,4.05,3132,"Par4Performance",2014
91,91,"JJ Henry",91,44,4.05,3812,"Par4Performance",2014
91,91,"Martin Laird",66,44,4.07,2664,"Par4Performance",2014
91,91,"Ted Potter Jr",68,44,4.06,2956,"Par4Performance",2014
94,94,"Angel Cabrera",69,45,4.06,3044,"Par4Performance",2014
94,94,"Jim Herman",62,45,4.07,2504,"Par4Performance",2014
96,96,"Robert Garrigus",80,46,4.05,3436,"Par4Performance",2014
97,97,"Brandt Snedeker",89,47,4.05,3748,"Par4Performance",2014
98,98,"Tim Clark",75,48,4.06,3364,"Par4Performance",2014
98,98,"Billy Hurley III",86,48,4.05,3808,"Par4Performance",2014
98,98,"Kevin Streelman",79,48,4.06,3344,"Par4Performance",2014
98,98,"Charlie Wi",72,48,4.06,3060,"Par4Performance",2014
102,102,"Jason Bohn",81,49,4.06,3508,"Par4Performance",2014
102,102,"JB Holmes",86,49,4.05,3684,"Par4Performance",2014
102,102,"Bo Van Pelt",83,49,4.05,3564,"Par4Performance",2014
102,102,"Jhonattan Vegas",77,49,4.06,3280,"Par4Performance",2014
106,106,"Robert Allenby",83,50,4.06,3560,"Par4Performance",2014
106,106,"Jamie Lovemark",64,50,4.08,2628,"Par4Performance",2014
106,106,"Nick Watney",80,50,4.06,3244,"Par4Performance",2014
109,109,"Luke Donald",57,51,4.09,2376,"Par4Performance",2014
110,110,"Martin Flores",85,52,4.06,3632,"Par4Performance",2014
110,110,"Jeff Maggert",54,52,4.09,2368,"Par4Performance",2014
110,110,"Tim Wilkinson",86,52,4.06,3624,"Par4Performance",2014
113,113,"Greg Chalmers",85,53,4.06,3516,"Par4Performance",2014
114,114,"Retief Goosen",94,54,4.06,3924,"Par4Performance",2014
114,114,"Davis Love III",74,54,4.07,3108,"Par4Performance",2014
116,116,"Ernie Els",85,55,4.06,3400,"Par4Performance",2014
117,117,"Charlie Beljan",76,56,4.07,3132,"Par4Performance",2014
117,117,"John Senden",99,56,4.05,4324,"Par4Performance",2014
119,119,"Stewart Cink",91,57,4.06,3900,"Par4Performance",2014
120,120,"Scott Brown",100,58,4.05,4320,"Par4Performance",2014
121,121,"David Lingmerth",80,59,4.07,3280,"Par4Performance",2014
121,121,"Vijay Singh",83,59,4.06,3644,"Par4Performance",2014
123,123,"Chad Collins",78,60,4.08,3200,"Par4Performance",2014
123,123,"Ken Duke",80,60,4.07,3424,"Par4Performance",2014
123,123,"Kevin Stadler",90,60,4.06,3852,"Par4Performance",2014
126,126,"Hudson Swafford",75,61,4.08,3124,"Par4Performance",2014
127,127,"Aaron Baddeley",74,62,4.08,3116,"Par4Performance",2014
127,127,"Brice Garnett",92,62,4.06,3868,"Par4Performance",2014
127,127,"Pat Perez",84,62,4.07,3576,"Par4Performance",2014
127,127,"John Peterson",62,62,4.09,2612,"Par4Performance",2014
127,127,"Cameron Tringale",111,62,4.05,4776,"Par4Performance",2014
132,132,"Briny Baird",50,63,4.12,2160,"Par4Performance",2014
132,132,"Troy Merritt",62,63,4.09,2756,"Par4Performance",2014
132,132,"Wes Roach",67,63,4.09,2740,"Par4Performance",2014
135,135,"Ben Curtis",77,64,4.08,3168,"Par4Performance",2014
135,135,"Chesson Hadley",84,64,4.07,3632,"Par4Performance",2014
135,135,"Johnson Wagner",69,64,4.09,2856,"Par4Performance",2014
135,135,"Mark Wilson",69,64,4.09,2868,"Par4Performance",2014
139,139,"KJ Choi",80,66,4.08,3424,"Par4Performance",2014
140,140,"Morgan Hoffmann",103,67,4.06,4336,"Par4Performance",2014
140,140,"John Merrick",87,67,4.08,3528,"Par4Performance",2014
142,142,"Ryo Ishikawa",75,68,4.09,3184,"Par4Performance",2014
142,142,"Michael Putnam",106,68,4.06,4428,"Par4Performance",2014
144,144,"Tommy Gainey",73,69,4.09,3020,"Par4Performance",2014
144,144,"James Hahn",82,69,4.08,3516,"Par4Performance",2014
144,144,"Geoff Ogilvy",84,69,4.08,3472,"Par4Performance",2014
147,147,"Matt Jones",83,70,4.08,3552,"Par4Performance",2014
148,148,"Russell Henley",92,72,4.07,4028,"Par4Performance",2014
149,149,"Gonzalo Fdez Castano",83,73,4.08,3600,"Par4Performance",2014
150,150,"Trevor Immelman",84,74,4.08,3484,"Par4Performance",2014
151,151,"Brendon de Jonge",109,75,4.06,4756,"Par4Performance",2014
151,151,"DH Lee",54,75,4.14,2156,"Par4Performance",2014
153,153,"James Driscoll",71,76,4.1,3060,"Par4Performance",2014
154,154,"John Huh",87,77,4.09,3612,"Par4Performance",2014
154,154,"Justin Leonard",75,77,4.09,3260,"Par4Performance",2014
156,156,"Sean OHair",77,78,4.09,3348,"Par4Performance",2014
156,156,"Tyrone Van Aswegen",79,78,4.09,3420,"Par4Performance",2014
158,158,"Matt Every",85,79,4.09,3696,"Par4Performance",2014
158,158,"Rory Sabbatini",82,79,4.09,3332,"Par4Performance",2014
160,160,"Woody Austin",63,81,4.13,2572,"Par4Performance",2014
160,160,"John Rollins",84,81,4.09,3496,"Par4Performance",2014
162,162,"Brian Davis",93,82,4.08,4016,"Par4Performance",2014
162,162,"Troy Matteson",62,82,4.13,2548,"Par4Performance",2014
162,162,"Josh Teater",90,82,4.09,3812,"Par4Performance",2014
162,162,"Kevin Tway",64,82,4.12,2636,"Par4Performance",2014
166,166,"Mike Weir",69,83,4.12,2812,"Par4Performance",2014
167,167,"Lucas Glover",68,84,4.12,2796,"Par4Performance",2014
167,167,"Richard Lee",80,84,4.1,3324,"Par4Performance",2014
169,169,"Steven Bowditch",93,87,4.09,4056,"Par4Performance",2014
170,170,"Jim Renner",61,88,4.14,2584,"Par4Performance",2014
171,171,"YE Yang",79,91,4.11,3376,"Par4Performance",2014
172,172,"Roberto Castro",76,92,4.12,3164,"Par4Performance",2014
172,172,"DA Points",75,92,4.12,3148,"Par4Performance",2014
174,174,"Nicholas Thompson",85,94,4.11,3476,"Par4Performance",2014
175,175,"Scott Stallings",77,97,4.12,3256,"Par4Performance",2014
176,176,"Kyle Stanley",87,112,4.12,3612,"Par4Performance",2014
177,177,"Derek Ernst",80,114,4.14,3304,"Par4Performance",2014
