"AverageApproachDistanceBogeyorWorse_RANKTHISWEEK_2007","AverageApproachDistanceBogeyorWorse_RANKLASTWEEK_2007","AverageApproachDistanceBogeyorWorse_PLAYERNAME_2007","AverageApproachDistanceBogeyorWorse_ROUNDS_2007","AverageApproachDistanceBogeyorWorse_AVGYARDS_2007","AverageApproachDistanceBogeyorWorse_TOTALDISTANCEINCHES_2007","AverageApproachDistanceBogeyorWorse_NUMBEROFAPPROACHSHOTS_2007","stat_name","year"
69,69,"Trevor Immelman",74,158.3,871642,153,"AverageApproachDistanceBogeyorWorse",2007
69,69,"Craig Lile",77,158.3,1145354,201,"AverageApproachDistanceBogeyorWorse",2007
69,69,"Jarrod Lyle",77,158.3,1157138,203,"AverageApproachDistanceBogeyorWorse",2007
73,73,"Billy Andrade",88,158.4,1608232,282,"AverageApproachDistanceBogeyorWorse",2007
73,73,"JJ Henry",86,158.4,1186193,208,"AverageApproachDistanceBogeyorWorse",2007
73,73,"Duffy Waldorf",69,158.4,1055116,185,"AverageApproachDistanceBogeyorWorse",2007
76,76,"Arron Oberholser",69,158.5,787422,138,"AverageApproachDistanceBogeyorWorse",2007
77,77,"Lucas Glover",98,158.6,1238987,217,"AverageApproachDistanceBogeyorWorse",2007
77,77,"Ian Poulter",63,158.6,668075,117,"AverageApproachDistanceBogeyorWorse",2007
79,79,"Joe Ogilvie",102,158.7,1559479,273,"AverageApproachDistanceBogeyorWorse",2007
80,80,"Craig Barlow",52,158.8,823225,144,"AverageApproachDistanceBogeyorWorse",2007
80,80,"Kenny Perry",83,158.8,1263728,221,"AverageApproachDistanceBogeyorWorse",2007
80,80,"Darron Stiles",65,158.8,1120498,196,"AverageApproachDistanceBogeyorWorse",2007
80,80,"Jaco Van Zyl",51,158.8,857605,150,"AverageApproachDistanceBogeyorWorse",2007
84,84,"Jonathan Byrd",73,158.9,1098053,192,"AverageApproachDistanceBogeyorWorse",2007
84,84,"Sean OHair",98,158.9,1310048,229,"AverageApproachDistanceBogeyorWorse",2007
84,84,"Jeff Quinney",95,158.9,1584481,277,"AverageApproachDistanceBogeyorWorse",2007
87,87,"Brian Bateman",55,159,864128,151,"AverageApproachDistanceBogeyorWorse",2007
87,87,"Matt Kuchar",85,159,1053314,184,"AverageApproachDistanceBogeyorWorse",2007
89,89,"Stewart Cink",91,159.1,1185538,207,"AverageApproachDistanceBogeyorWorse",2007
89,89,"Mike Weir",82,159.1,1014024,177,"AverageApproachDistanceBogeyorWorse",2007
91,91,"Andrew Buckle",77,159.2,1261255,220,"AverageApproachDistanceBogeyorWorse",2007
91,91,"Joe Durant",88,159.2,1335731,233,"AverageApproachDistanceBogeyorWorse",2007
91,91,"Jason Gore",86,159.2,1426710,249,"AverageApproachDistanceBogeyorWorse",2007
91,91,"Tom Lehman",62,159.2,802223,140,"AverageApproachDistanceBogeyorWorse",2007
95,95,"Chris DiMarco",79,159.3,1140982,199,"AverageApproachDistanceBogeyorWorse",2007
95,95,"Richard Johnson",93,159.3,1514214,264,"AverageApproachDistanceBogeyorWorse",2007
97,97,"Kevin Sutherland",85,159.4,1147913,200,"AverageApproachDistanceBogeyorWorse",2007
98,98,"Tom Byrum",50,159.5,712174,124,"AverageApproachDistanceBogeyorWorse",2007
98,98,"Steve Lowery",74,159.5,1240486,216,"AverageApproachDistanceBogeyorWorse",2007
98,98,"Pat Perez",84,159.5,1193972,208,"AverageApproachDistanceBogeyorWorse",2007
101,101,"Shaun Micheel",91,159.6,1149298,200,"AverageApproachDistanceBogeyorWorse",2007
102,102,"Tommy Armour III",81,159.8,1104199,192,"AverageApproachDistanceBogeyorWorse",2007
102,102,"Kent Jones",97,159.8,1559192,271,"AverageApproachDistanceBogeyorWorse",2007
104,104,"Sergio Garcia",68,159.9,828930,144,"AverageApproachDistanceBogeyorWorse",2007
104,104,"Jose Maria Olazabal",52,159.9,800371,139,"AverageApproachDistanceBogeyorWorse",2007
104,104,"Ted Purdy",102,159.9,1571257,273,"AverageApproachDistanceBogeyorWorse",2007
107,107,"Jeff Gove",103,160,1687748,293,"AverageApproachDistanceBogeyorWorse",2007
108,108,"Steve Flesch",100,160.1,1573314,273,"AverageApproachDistanceBogeyorWorse",2007
108,108,"Robert Gamez",88,160.1,1441163,250,"AverageApproachDistanceBogeyorWorse",2007
108,108,"Kyle Reifers",71,160.1,1308468,227,"AverageApproachDistanceBogeyorWorse",2007
108,108,"Boo Weekley",101,160.1,1314390,228,"AverageApproachDistanceBogeyorWorse",2007
112,112,"Steve Allan",63,160.2,1026344,178,"AverageApproachDistanceBogeyorWorse",2007
113,113,"Michael Allen",74,160.3,1200142,208,"AverageApproachDistanceBogeyorWorse",2007
113,113,"Jose Coceres",50,160.3,738706,128,"AverageApproachDistanceBogeyorWorse",2007
113,113,"Will Ma Kenzie",100,160.3,1679361,291,"AverageApproachDistanceBogeyorWorse",2007
116,116,"Bubba Watson",80,160.4,1149174,199,"AverageApproachDistanceBogeyorWorse",2007
117,117,"Steve Elkington",87,160.5,1109241,192,"AverageApproachDistanceBogeyorWorse",2007
117,117,"Lee Janzen",66,160.5,999860,173,"AverageApproachDistanceBogeyorWorse",2007
119,119,"Tom Johnson",74,160.6,1341343,232,"AverageApproachDistanceBogeyorWorse",2007
119,119,"Jeff Overton",60,160.6,809644,140,"AverageApproachDistanceBogeyorWorse",2007
119,119,"Tom Pernice Jr",104,160.6,1427836,247,"AverageApproachDistanceBogeyorWorse",2007
119,119,"Chris Tidland",59,160.6,971240,168,"AverageApproachDistanceBogeyorWorse",2007
123,123,"Bill Haas",93,160.7,1498256,259,"AverageApproachDistanceBogeyorWorse",2007
123,123,"Troy Matteson",87,160.7,1371202,237,"AverageApproachDistanceBogeyorWorse",2007
123,123,"Phil Mickelson",73,160.7,717158,124,"AverageApproachDistanceBogeyorWorse",2007
126,126,"Marco Dawson",73,160.8,1111477,192,"AverageApproachDistanceBogeyorWorse",2007
126,126,"Jay Williamson",50,160.8,775595,134,"AverageApproachDistanceBogeyorWorse",2007
126,126,"Dean Wilson",92,160.8,1233067,213,"AverageApproachDistanceBogeyorWorse",2007
129,129,"Robert Allenby",90,160.9,1297112,224,"AverageApproachDistanceBogeyorWorse",2007
130,130,"Matt Hendrix",63,161,1130002,195,"AverageApproachDistanceBogeyorWorse",2007
130,130,"Doug LaBelle II",104,161,1553298,268,"AverageApproachDistanceBogeyorWorse",2007
130,130,"Joey Sindelar",75,161,1280614,221,"AverageApproachDistanceBogeyorWorse",2007
133,133,"Kevin Na",84,161.1,1316912,227,"AverageApproachDistanceBogeyorWorse",2007
134,134,"Chad Campbell",96,161.4,1470114,253,"AverageApproachDistanceBogeyorWorse",2007
134,134,"Frank Lickliter II",95,161.4,1563165,269,"AverageApproachDistanceBogeyorWorse",2007
136,136,"Jim Rutledge",59,161.5,901310,155,"AverageApproachDistanceBogeyorWorse",2007
136,136,"DJ Trahan",99,161.5,1534421,264,"AverageApproachDistanceBogeyorWorse",2007
138,138,"Zach Johnson",76,161.6,889914,153,"AverageApproachDistanceBogeyorWorse",2007
138,138,"Parker McLachlin",83,161.6,1431367,246,"AverageApproachDistanceBogeyorWorse",2007
140,140,"Craig Kanada",109,161.7,1665090,286,"AverageApproachDistanceBogeyorWorse",2007
140,140,"Jeff Sluman",60,161.7,873415,150,"AverageApproachDistanceBogeyorWorse",2007
142,142,"KJ Choi",87,161.8,1019094,175,"AverageApproachDistanceBogeyorWorse",2007
143,143,"Paul Goydos",60,161.9,932803,160,"AverageApproachDistanceBogeyorWorse",2007
143,143,"Paul Stankowski",52,161.9,868239,149,"AverageApproachDistanceBogeyorWorse",2007
145,145,"Mathew Goggin",97,162,1452591,249,"AverageApproachDistanceBogeyorWorse",2007
146,146,"Paul Gow",70,162.2,1068718,183,"AverageApproachDistanceBogeyorWorse",2007
146,146,"Mathias Gronberg",95,162.2,1664448,285,"AverageApproachDistanceBogeyorWorse",2007
146,146,"Tiger Woods",63,162.2,472855,81,"AverageApproachDistanceBogeyorWorse",2007
149,149,"George McNeill",95,162.3,1379263,236,"AverageApproachDistanceBogeyorWorse",2007
150,150,"Bart Bryant",87,162.4,1239669,212,"AverageApproachDistanceBogeyorWorse",2007
151,151,"Harrison Frazar",88,162.6,1522196,260,"AverageApproachDistanceBogeyorWorse",2007
152,152,"Brian Davis",101,162.7,1475710,252,"AverageApproachDistanceBogeyorWorse",2007
152,152,"Camilo Villegas",82,162.7,1089152,186,"AverageApproachDistanceBogeyorWorse",2007
154,154,"Glen Day",85,162.9,1389639,237,"AverageApproachDistanceBogeyorWorse",2007
154,154,"Daisuke Maruyama",86,162.9,1507552,257,"AverageApproachDistanceBogeyorWorse",2007
156,156,"John Senden",97,163.3,1458354,248,"AverageApproachDistanceBogeyorWorse",2007
157,157,"Tripp Isenhour",86,163.4,1417310,241,"AverageApproachDistanceBogeyorWorse",2007
158,158,"Cameron Beckman",96,163.5,1406543,239,"AverageApproachDistanceBogeyorWorse",2007
158,158,"John Merrick",92,163.5,1530362,260,"AverageApproachDistanceBogeyorWorse",2007
160,160,"Briny Baird",115,163.6,1772365,301,"AverageApproachDistanceBogeyorWorse",2007
161,161,"Ryuji Imada",104,163.7,1573374,267,"AverageApproachDistanceBogeyorWorse",2007
161,161,"Michael Putnam",96,163.7,1591037,270,"AverageApproachDistanceBogeyorWorse",2007
163,163,"Tim Petrovic",106,163.8,1710276,290,"AverageApproachDistanceBogeyorWorse",2007
164,164,"Johnson Wagner",97,164,1540844,261,"AverageApproachDistanceBogeyorWorse",2007
165,165,"Stephen Ames",81,164.1,992263,168,"AverageApproachDistanceBogeyorWorse",2007
165,165,"Michael Boyd",61,164.1,986415,167,"AverageApproachDistanceBogeyorWorse",2007
167,167,"Jason Bohn",57,164.2,969249,164,"AverageApproachDistanceBogeyorWorse",2007
167,167,"Nathan Green",103,164.2,1448163,245,"AverageApproachDistanceBogeyorWorse",2007
169,169,"David Branshaw",83,164.3,1579532,267,"AverageApproachDistanceBogeyorWorse",2007
169,169,"Jerry Kelly",101,164.3,1330582,225,"AverageApproachDistanceBogeyorWorse",2007
171,171,"Charles Warren",101,164.4,1752070,296,"AverageApproachDistanceBogeyorWorse",2007
172,172,"Justin Rose",63,164.6,687413,116,"AverageApproachDistanceBogeyorWorse",2007
173,173,"Jason Schultz",63,164.8,1049851,177,"AverageApproachDistanceBogeyorWorse",2007
174,174,"Dicky Pride",71,164.9,1110211,187,"AverageApproachDistanceBogeyorWorse",2007
175,175,"Craig Bowden",78,165,1140331,192,"AverageApproachDistanceBogeyorWorse",2007
175,175,"Jason Dufner",100,165,1651332,278,"AverageApproachDistanceBogeyorWorse",2007
175,175,"Brian Gay",107,165,1639196,276,"AverageApproachDistanceBogeyorWorse",2007
175,175,"Scott Verplank",82,165,902640,152,"AverageApproachDistanceBogeyorWorse",2007
179,179,"Ryan Armour",107,165.1,1765696,297,"AverageApproachDistanceBogeyorWorse",2007
179,179,"Tim Clark",66,165.1,772806,130,"AverageApproachDistanceBogeyorWorse",2007
181,181,"Bo Van Pelt",104,165.8,1540086,258,"AverageApproachDistanceBogeyorWorse",2007
182,182,"Fred Funk",65,165.9,1015258,170,"AverageApproachDistanceBogeyorWorse",2007
182,182,"Jeff Maggert",79,165.9,1391571,233,"AverageApproachDistanceBogeyorWorse",2007
182,182,"Ryan Moore",92,165.9,1313956,220,"AverageApproachDistanceBogeyorWorse",2007
185,185,"Shigeki Maruyama",84,166.5,1540277,257,"AverageApproachDistanceBogeyorWorse",2007
186,186,"Bob Tway",103,166.7,1692218,282,"AverageApproachDistanceBogeyorWorse",2007
187,187,"Gavin Coles",87,166.9,1340011,223,"AverageApproachDistanceBogeyorWorse",2007
187,187,"Steve Wheatcroft",73,166.9,1274074,212,"AverageApproachDistanceBogeyorWorse",2007
189,189,"Hunter Mahan",91,167,1292810,215,"AverageApproachDistanceBogeyorWorse",2007
190,190,"Ben Curtis",80,167.1,1371601,228,"AverageApproachDistanceBogeyorWorse",2007
190,190,"Rocco Mediate",72,167.1,1323679,220,"AverageApproachDistanceBogeyorWorse",2007
192,192,"Chris Riley",59,167.2,878684,146,"AverageApproachDistanceBogeyorWorse",2007
193,193,"Woody Austin",95,167.4,1530464,254,"AverageApproachDistanceBogeyorWorse",2007
194,194,"Corey Pavin",81,167.9,1348201,223,"AverageApproachDistanceBogeyorWorse",2007
195,195,"Rory Sabbatini",81,170.7,921672,150,"AverageApproachDistanceBogeyorWorse",2007
196,196,"Stephen Leaney",82,171.1,1207183,196,"AverageApproachDistanceBogeyorWorse",2007
