"Total1Putts1015_RANKTHISWEEK_2008","Total1Putts1015_RANKLASTWEEK_2008","Total1Putts1015_PLAYERNAME_2008","Total1Putts1015_ROUNDS_2008","Total1Putts1015_TOTAL_2008","Total1Putts1015_TOTALFORALLDISTANCES_2008","Total1Putts1015_PCTOFALL1PUTTS_2008","stat_name","year"
72,72,"John Rollins",94,60,561,10.7,"Total1Putts1015",2008
72,72,"Brett Rumford",72,60,431,13.9,"Total1Putts1015",2008
72,72,"YE Yang",89,60,538,11.2,"Total1Putts1015",2008
78,78,"Jason Day",81,59,536,11,"Total1Putts1015",2008
78,78,"Paul Goydos",78,59,480,12.3,"Total1Putts1015",2008
78,78,"Ryuji Imada",80,59,501,11.8,"Total1Putts1015",2008
78,78,"Brandt Snedeker",85,59,488,12.1,"Total1Putts1015",2008
78,78,"Kevin Stadler",90,59,484,12.2,"Total1Putts1015",2008
78,78,"DJ Trahan",94,59,525,11.2,"Total1Putts1015",2008
84,84,"Richard Johnson",77,58,529,11,"Total1Putts1015",2008
84,84,"Zach Johnson",85,58,471,12.3,"Total1Putts1015",2008
84,84,"Kent Jones",68,58,362,16,"Total1Putts1015",2008
84,84,"Anthony Kim",81,58,486,11.9,"Total1Putts1015",2008
84,84,"Cliff Kresge",84,58,478,12.1,"Total1Putts1015",2008
84,84,"Nick OHern",82,58,519,11.2,"Total1Putts1015",2008
84,84,"Jin Park",85,58,477,12.2,"Total1Putts1015",2008
91,91,"Robert Gamez",79,57,458,12.4,"Total1Putts1015",2008
91,91,"Mark Hensby",71,57,443,12.9,"Total1Putts1015",2008
91,91,"Bubba Watson",97,57,532,10.7,"Total1Putts1015",2008
94,94,"Billy Andrade",71,56,383,14.6,"Total1Putts1015",2008
94,94,"Jonathan Byrd",88,56,558,10,"Total1Putts1015",2008
94,94,"Chad Collins",72,56,479,11.7,"Total1Putts1015",2008
94,94,"Lee Janzen",89,56,522,10.7,"Total1Putts1015",2008
94,94,"Matt Jones",95,56,596,9.4,"Total1Putts1015",2008
94,94,"Geoff Ogilvy",65,56,344,16.3,"Total1Putts1015",2008
94,94,"Jesper Parnevik",88,56,570,9.8,"Total1Putts1015",2008
94,94,"Brett Quigley",80,56,486,11.5,"Total1Putts1015",2008
94,94,"Heath Slocum",104,56,546,10.3,"Total1Putts1015",2008
94,94,"Jimmy Walker",73,56,430,13,"Total1Putts1015",2008
104,104,"Brad Adamonis",87,55,486,11.3,"Total1Putts1015",2008
104,104,"Ryan Armour",87,55,498,11,"Total1Putts1015",2008
104,104,"Nick Flanagan",89,55,541,10.2,"Total1Putts1015",2008
104,104,"Dustin Johnson",92,55,532,10.3,"Total1Putts1015",2008
104,104,"Jon Mills",95,55,510,10.8,"Total1Putts1015",2008
104,104,"Rory Sabbatini",77,55,428,12.9,"Total1Putts1015",2008
110,110,"Stuart Appleby",87,54,499,10.8,"Total1Putts1015",2008
110,110,"KJ Choi",74,54,399,13.5,"Total1Putts1015",2008
110,110,"Davis Love III",78,54,455,11.9,"Total1Putts1015",2008
110,110,"Rocco Mediate",87,54,468,11.5,"Total1Putts1015",2008
110,110,"John Riegger",73,54,419,12.9,"Total1Putts1015",2008
115,115,"Craig Kanada",65,53,404,13.1,"Total1Putts1015",2008
116,116,"Tommy Armour III",77,52,450,11.6,"Total1Putts1015",2008
116,116,"Freddie Jacobson",78,52,473,11,"Total1Putts1015",2008
116,116,"Jerry Kelly",89,52,509,10.2,"Total1Putts1015",2008
116,116,"Matt Kuchar",88,52,499,10.4,"Total1Putts1015",2008
116,116,"Jim McGovern",75,52,399,13,"Total1Putts1015",2008
121,121,"Stephen Ames",83,51,451,11.3,"Total1Putts1015",2008
121,121,"Jeff Quinney",87,51,563,9.1,"Total1Putts1015",2008
121,121,"Camilo Villegas",79,51,452,11.3,"Total1Putts1015",2008
124,124,"Aaron Baddeley",76,50,472,10.6,"Total1Putts1015",2008
124,124,"Steve Lowery",74,50,482,10.4,"Total1Putts1015",2008
124,124,"Phil Mickelson",80,50,446,11.2,"Total1Putts1015",2008
124,124,"Ryan Moore",72,50,466,10.7,"Total1Putts1015",2008
124,124,"Scott Sterling",89,50,470,10.6,"Total1Putts1015",2008
124,124,"Scott Verplank",82,50,457,10.9,"Total1Putts1015",2008
131,131,"James Driscoll",85,49,518,9.5,"Total1Putts1015",2008
131,131,"Brenden Pappas",66,49,411,11.9,"Total1Putts1015",2008
131,131,"Jay Williamson",96,49,487,10.1,"Total1Putts1015",2008
134,134,"Alex Cejka",75,48,405,11.9,"Total1Putts1015",2008
134,134,"Joe Durant",92,48,458,10.5,"Total1Putts1015",2008
134,134,"Harrison Frazar",73,48,389,12.3,"Total1Putts1015",2008
134,134,"Mike Weir",88,48,495,9.7,"Total1Putts1015",2008
138,138,"Olin Browne",77,47,427,11,"Total1Putts1015",2008
139,139,"Kenneth Ferrie",72,46,399,11.5,"Total1Putts1015",2008
139,139,"Cody Freeman",66,46,372,12.4,"Total1Putts1015",2008
139,139,"Bob Tway",70,46,446,10.3,"Total1Putts1015",2008
142,142,"John Huston",56,45,331,13.6,"Total1Putts1015",2008
142,142,"Sean OHair",81,45,452,10,"Total1Putts1015",2008
144,144,"Marco Dawson",64,44,387,11.4,"Total1Putts1015",2008
144,144,"Carlos Franco",73,44,417,10.6,"Total1Putts1015",2008
144,144,"Sergio Garcia",72,44,384,11.5,"Total1Putts1015",2008
144,144,"John Merrick",98,44,494,8.9,"Total1Putts1015",2008
144,144,"Kyle Thompson",70,44,375,11.7,"Total1Putts1015",2008
149,149,"Todd Demsey",80,43,494,8.7,"Total1Putts1015",2008
149,149,"Greg Kraft",63,43,386,11.1,"Total1Putts1015",2008
151,151,"David Toms",70,42,388,10.8,"Total1Putts1015",2008
152,152,"Mark Calcavecchia",67,41,368,11.1,"Total1Putts1015",2008
152,152,"Glen Day",64,41,389,10.5,"Total1Putts1015",2008
152,152,"Doug LaBelle II",65,41,353,11.6,"Total1Putts1015",2008
152,152,"Rod Pampling",83,41,466,8.8,"Total1Putts1015",2008
152,152,"Bob Sowards",61,41,346,11.8,"Total1Putts1015",2008
152,152,"Steve Stricker",75,41,430,9.5,"Total1Putts1015",2008
152,152,"Omar Uresti",74,41,429,9.6,"Total1Putts1015",2008
159,159,"Vijay Singh",82,40,429,9.3,"Total1Putts1015",2008
159,159,"Charles Warren",79,40,448,8.9,"Total1Putts1015",2008
159,159,"Boo Weekley",86,40,389,10.3,"Total1Putts1015",2008
162,162,"Chris Stroud",81,39,403,9.7,"Total1Putts1015",2008
163,163,"Jason Allred",63,38,351,10.8,"Total1Putts1015",2008
163,163,"Brad Elder",67,38,371,10.2,"Total1Putts1015",2008
163,163,"Corey Pavin",69,38,449,8.5,"Total1Putts1015",2008
163,163,"Andres Romero",69,38,360,10.6,"Total1Putts1015",2008
167,167,"Fred Couples",60,37,353,10.5,"Total1Putts1015",2008
167,167,"JP Hayes",67,37,438,8.4,"Total1Putts1015",2008
167,167,"Brandt Jobe",52,37,296,12.5,"Total1Putts1015",2008
170,170,"Steve Allan",58,36,313,11.5,"Total1Putts1015",2008
170,170,"Ted Purdy",68,36,367,9.8,"Total1Putts1015",2008
170,170,"Chris Riley",51,36,305,11.8,"Total1Putts1015",2008
173,173,"Bart Bryant",81,35,470,7.4,"Total1Putts1015",2008
173,173,"Ernie Els",51,35,258,13.6,"Total1Putts1015",2008
173,173,"Adam Scott",51,35,245,14.3,"Total1Putts1015",2008
173,173,"Ron Whittaker",54,35,255,13.7,"Total1Putts1015",2008
177,177,"David Lutterus",59,34,323,10.5,"Total1Putts1015",2008
178,178,"Paul Casey",55,33,233,14.2,"Total1Putts1015",2008
178,178,"Stephen Leaney",53,33,307,10.7,"Total1Putts1015",2008
178,178,"Scott McCarron",63,33,391,8.4,"Total1Putts1015",2008
178,178,"Ian Poulter",51,33,269,12.3,"Total1Putts1015",2008
182,182,"Angel Cabrera",55,32,259,12.4,"Total1Putts1015",2008
182,182,"David Duval",51,32,287,11.1,"Total1Putts1015",2008
182,182,"Will Ma Kenzie",62,32,385,8.3,"Total1Putts1015",2008
185,185,"Gavin Coles",54,31,302,10.3,"Total1Putts1015",2008
185,185,"Tommy Gainey",60,31,288,10.8,"Total1Putts1015",2008
185,185,"Tom Lehman",51,31,262,11.8,"Total1Putts1015",2008
188,188,"Ben Curtis",80,30,452,6.6,"Total1Putts1015",2008
189,189,"Alejandro Canizares",52,29,293,9.9,"Total1Putts1015",2008
189,189,"Shigeki Maruyama",50,29,307,9.4,"Total1Putts1015",2008
191,191,"Tom Scherrer",56,28,302,9.3,"Total1Putts1015",2008
192,192,"Paul Claxton",63,27,321,8.4,"Total1Putts1015",2008
192,192,"Trevor Immelman",70,27,338,8,"Total1Putts1015",2008
194,194,"Jeff Gove",50,26,271,9.6,"Total1Putts1015",2008
195,195,"Padraig Harrington",52,25,260,9.6,"Total1Putts1015",2008
196,196,"Retief Goosen",59,23,305,7.5,"Total1Putts1015",2008
197,197,"Travis Perkins",53,22,266,8.3,"Total1Putts1015",2008
