"PuttsperRoundRound2_RANKTHISWEEK_2008","PuttsperRoundRound2_RANKLASTWEEK_2008","PuttsperRoundRound2_PLAYERNAME_2008","PuttsperRoundRound2__2008","PuttsperRoundRound2_AVG_2008","PuttsperRoundRound2_TOTALPUTTS_2008","PuttsperRoundRound2_TOTALROUNDS_2008","stat_name","year"
35,35,"Carlos Franco",NA,28.68,631,22,"PuttsperRoundRound2",2008
36,36,"Tim Clark",NA,28.69,746,26,"PuttsperRoundRound2",2008
37,37,"Bob Sowards",NA,28.7,574,20,"PuttsperRoundRound2",2008
38,38,"Dustin Johnson",NA,28.71,804,28,"PuttsperRoundRound2",2008
38,38,"Steve Stricker",NA,28.71,603,21,"PuttsperRoundRound2",2008
38,38,"Marc Turnesa",NA,28.71,804,28,"PuttsperRoundRound2",2008
41,41,"Kevin Streelman",NA,28.73,862,30,"PuttsperRoundRound2",2008
42,42,"Joe Ogilvie",NA,28.75,805,28,"PuttsperRoundRound2",2008
43,43,"Patrick Sheehan",NA,28.76,949,33,"PuttsperRoundRound2",2008
44,44,"Ian Poulter",NA,28.77,374,13,"PuttsperRoundRound2",2008
45,45,"Stephen Ames",NA,28.78,662,23,"PuttsperRoundRound2",2008
45,45,"Tim Herron",NA,28.78,777,27,"PuttsperRoundRound2",2008
47,47,"Steve Allan",NA,28.79,547,19,"PuttsperRoundRound2",2008
48,48,"Marco Dawson",NA,28.82,490,17,"PuttsperRoundRound2",2008
49,49,"Billy Andrade",NA,28.83,663,23,"PuttsperRoundRound2",2008
49,49,"Matt Jones",NA,28.83,865,30,"PuttsperRoundRound2",2008
51,51,"Brad Elder",NA,28.86,606,21,"PuttsperRoundRound2",2008
51,51,"John Rollins",NA,28.86,808,28,"PuttsperRoundRound2",2008
53,53,"Jonathan Byrd",NA,28.88,751,26,"PuttsperRoundRound2",2008
53,53,"Ken Duke",NA,28.88,953,33,"PuttsperRoundRound2",2008
55,55,"Brad Adamonis",NA,28.89,780,27,"PuttsperRoundRound2",2008
55,55,"Kevin Stadler",NA,28.89,809,28,"PuttsperRoundRound2",2008
57,57,"Vaughn Taylor",NA,28.91,925,32,"PuttsperRoundRound2",2008
58,58,"Matt Kuchar",NA,28.92,723,25,"PuttsperRoundRound2",2008
59,59,"Anthony Kim",NA,28.95,637,22,"PuttsperRoundRound2",2008
59,59,"Omar Uresti",NA,28.95,637,22,"PuttsperRoundRound2",2008
61,61,"Michael Letzig",NA,28.96,782,27,"PuttsperRoundRound2",2008
61,61,"Ryan Moore",NA,28.96,695,24,"PuttsperRoundRound2",2008
61,61,"Pat Perez",NA,28.96,753,26,"PuttsperRoundRound2",2008
61,61,"Kyle Thompson",NA,28.96,695,24,"PuttsperRoundRound2",2008
61,61,"Charlie Wi",NA,28.96,782,27,"PuttsperRoundRound2",2008
66,66,"Brian Davis",NA,29,928,32,"PuttsperRoundRound2",2008
66,66,"Jesper Parnevik",NA,29,754,26,"PuttsperRoundRound2",2008
66,66,"Travis Perkins",NA,29,551,19,"PuttsperRoundRound2",2008
69,69,"Jeff Overton",NA,29.03,900,31,"PuttsperRoundRound2",2008
69,69,"Tag Ridings",NA,29.03,842,29,"PuttsperRoundRound2",2008
71,71,"Bob Estes",NA,29.04,784,27,"PuttsperRoundRound2",2008
71,71,"Justin Leonard",NA,29.04,697,24,"PuttsperRoundRound2",2008
73,73,"Camilo Villegas",NA,29.05,610,21,"PuttsperRoundRound2",2008
74,74,"Glen Day",NA,29.06,494,17,"PuttsperRoundRound2",2008
74,74,"Tom Scherrer",NA,29.06,494,17,"PuttsperRoundRound2",2008
76,76,"Tim Petrovic",NA,29.07,843,29,"PuttsperRoundRound2",2008
77,77,"James Driscoll",NA,29.08,756,26,"PuttsperRoundRound2",2008
77,77,"Brett Quigley",NA,29.08,698,24,"PuttsperRoundRound2",2008
79,79,"Jimmy Walker",NA,29.09,640,22,"PuttsperRoundRound2",2008
80,80,"Jason Allred",NA,29.1,611,21,"PuttsperRoundRound2",2008
81,81,"Doug LaBelle II",NA,29.11,553,19,"PuttsperRoundRound2",2008
81,81,"Tim Wilkinson",NA,29.11,786,27,"PuttsperRoundRound2",2008
83,83,"Eric Axley",NA,29.12,990,34,"PuttsperRoundRound2",2008
84,84,"Alejandro Canizares",NA,29.14,408,14,"PuttsperRoundRound2",2008
84,84,"Mathias Gronberg",NA,29.14,845,29,"PuttsperRoundRound2",2008
86,86,"Michael Allen",NA,29.15,787,27,"PuttsperRoundRound2",2008
87,87,"Brandt Snedeker",NA,29.16,729,25,"PuttsperRoundRound2",2008
88,88,"Bill Haas",NA,29.17,875,30,"PuttsperRoundRound2",2008
88,88,"Mark Wilson",NA,29.17,846,29,"PuttsperRoundRound2",2008
90,90,"Scott McCarron",NA,29.18,642,22,"PuttsperRoundRound2",2008
91,91,"Greg Kraft",NA,29.21,555,19,"PuttsperRoundRound2",2008
91,91,"Shigeki Maruyama",NA,29.21,409,14,"PuttsperRoundRound2",2008
91,91,"Carl Pettersson",NA,29.21,847,29,"PuttsperRoundRound2",2008
91,91,"Heath Slocum",NA,29.21,847,29,"PuttsperRoundRound2",2008
91,91,"Nicholas Thompson",NA,29.21,964,33,"PuttsperRoundRound2",2008
96,96,"Scott Verplank",NA,29.22,672,23,"PuttsperRoundRound2",2008
97,97,"Jason Day",NA,29.25,819,28,"PuttsperRoundRound2",2008
98,98,"Robert Garrigus",NA,29.26,790,27,"PuttsperRoundRound2",2008
99,99,"Ernie Els",NA,29.27,439,15,"PuttsperRoundRound2",2008
99,99,"Tom Pernice Jr",NA,29.27,878,30,"PuttsperRoundRound2",2008
101,101,"Fred Couples",NA,29.29,498,17,"PuttsperRoundRound2",2008
101,101,"Todd Demsey",NA,29.29,703,24,"PuttsperRoundRound2",2008
101,101,"George McNeill",NA,29.29,820,28,"PuttsperRoundRound2",2008
101,101,"Mike Weir",NA,29.29,703,24,"PuttsperRoundRound2",2008
105,105,"Kenneth Ferrie",NA,29.3,674,23,"PuttsperRoundRound2",2008
106,106,"David Lutterus",NA,29.32,557,19,"PuttsperRoundRound2",2008
106,106,"Brett Rumford",NA,29.32,733,25,"PuttsperRoundRound2",2008
108,108,"Chad Campbell",NA,29.33,792,27,"PuttsperRoundRound2",2008
108,108,"Martin Laird",NA,29.33,792,27,"PuttsperRoundRound2",2008
108,108,"Jin Park",NA,29.33,792,27,"PuttsperRoundRound2",2008
111,111,"Chris DiMarco",NA,29.34,851,29,"PuttsperRoundRound2",2008
112,112,"KJ Choi",NA,29.35,587,20,"PuttsperRoundRound2",2008
112,112,"Jeff Maggert",NA,29.35,763,26,"PuttsperRoundRound2",2008
114,114,"Chez Reavie",NA,29.38,852,29,"PuttsperRoundRound2",2008
115,115,"Robert Gamez",NA,29.4,735,25,"PuttsperRoundRound2",2008
115,115,"Charles Howell III",NA,29.4,882,30,"PuttsperRoundRound2",2008
117,117,"Brenden Pappas",NA,29.41,647,22,"PuttsperRoundRound2",2008
117,117,"DJ Trahan",NA,29.41,794,27,"PuttsperRoundRound2",2008
119,119,"Cody Freeman",NA,29.42,706,24,"PuttsperRoundRound2",2008
119,119,"Geoff Ogilvy",NA,29.42,559,19,"PuttsperRoundRound2",2008
121,121,"Nick Flanagan",NA,29.43,824,28,"PuttsperRoundRound2",2008
122,122,"Tom Lehman",NA,29.44,471,16,"PuttsperRoundRound2",2008
122,122,"Sean OHair",NA,29.44,736,25,"PuttsperRoundRound2",2008
122,122,"Johnson Wagner",NA,29.44,736,25,"PuttsperRoundRound2",2008
125,125,"Steve Marino",NA,29.45,913,31,"PuttsperRoundRound2",2008
125,125,"Billy Mayfair",NA,29.45,854,29,"PuttsperRoundRound2",2008
127,127,"Zach Johnson",NA,29.46,707,24,"PuttsperRoundRound2",2008
128,128,"David Duval",NA,29.47,560,19,"PuttsperRoundRound2",2008
128,128,"Retief Goosen",NA,29.47,501,17,"PuttsperRoundRound2",2008
130,130,"Mathew Goggin",NA,29.48,796,27,"PuttsperRoundRound2",2008
130,130,"JB Holmes",NA,29.48,737,25,"PuttsperRoundRound2",2008
130,130,"Jerry Kelly",NA,29.48,855,29,"PuttsperRoundRound2",2008
130,130,"Rocco Mediate",NA,29.48,737,25,"PuttsperRoundRound2",2008
134,134,"Todd Hamilton",NA,29.5,826,28,"PuttsperRoundRound2",2008
134,134,"Nick OHern",NA,29.5,708,24,"PuttsperRoundRound2",2008
136,136,"YE Yang",NA,29.52,797,27,"PuttsperRoundRound2",2008
137,137,"Rich Beem",NA,29.54,827,28,"PuttsperRoundRound2",2008
138,138,"Stewart Cink",NA,29.55,650,22,"PuttsperRoundRound2",2008
139,139,"Jim Furyk",NA,29.56,739,25,"PuttsperRoundRound2",2008
140,140,"Charley Hoffman",NA,29.57,828,28,"PuttsperRoundRound2",2008
141,141,"Lucas Glover",NA,29.58,769,26,"PuttsperRoundRound2",2008
141,141,"Paul Goydos",NA,29.58,710,24,"PuttsperRoundRound2",2008
143,143,"Rory Sabbatini",NA,29.59,651,22,"PuttsperRoundRound2",2008
144,144,"Peter Lonard",NA,29.61,829,28,"PuttsperRoundRound2",2008
145,145,"Stephen Leaney",NA,29.63,474,16,"PuttsperRoundRound2",2008
145,145,"Troy Matteson",NA,29.63,889,30,"PuttsperRoundRound2",2008
145,145,"Rod Pampling",NA,29.63,800,27,"PuttsperRoundRound2",2008
145,145,"Dean Wilson",NA,29.63,889,30,"PuttsperRoundRound2",2008
149,149,"Alex Cejka",NA,29.65,682,23,"PuttsperRoundRound2",2008
150,150,"Ryan Armour",NA,29.66,860,29,"PuttsperRoundRound2",2008
151,151,"John Senden",NA,29.67,801,27,"PuttsperRoundRound2",2008
151,151,"Ron Whittaker",NA,29.67,534,18,"PuttsperRoundRound2",2008
153,153,"JP Hayes",NA,29.69,772,26,"PuttsperRoundRound2",2008
154,154,"Bart Bryant",NA,29.7,683,23,"PuttsperRoundRound2",2008
154,154,"Jason Gore",NA,29.7,891,30,"PuttsperRoundRound2",2008
156,156,"Tommy Armour III",NA,29.73,654,22,"PuttsperRoundRound2",2008
156,156,"John Merrick",NA,29.73,773,26,"PuttsperRoundRound2",2008
158,158,"Briny Baird",NA,29.74,803,27,"PuttsperRoundRound2",2008
159,159,"Chris Stroud",NA,29.75,714,24,"PuttsperRoundRound2",2008
160,160,"Trevor Immelman",NA,29.76,625,21,"PuttsperRoundRound2",2008
161,161,"Cliff Kresge",NA,29.78,804,27,"PuttsperRoundRound2",2008
162,162,"John Huston",NA,29.8,447,15,"PuttsperRoundRound2",2008
163,163,"Justin Bolli",NA,29.81,775,26,"PuttsperRoundRound2",2008
163,163,"Scott Sterling",NA,29.81,775,26,"PuttsperRoundRound2",2008
163,163,"Kevin Sutherland",NA,29.81,775,26,"PuttsperRoundRound2",2008
167,167,"Cameron Beckman",NA,29.84,746,25,"PuttsperRoundRound2",2008
168,168,"Paul Claxton",NA,29.86,627,21,"PuttsperRoundRound2",2008
169,169,"Bo Van Pelt",NA,29.87,896,30,"PuttsperRoundRound2",2008
170,170,"Nick Watney",NA,29.89,807,27,"PuttsperRoundRound2",2008
171,171,"Hunter Mahan",NA,29.92,748,25,"PuttsperRoundRound2",2008
172,172,"Paul Casey",NA,29.93,449,15,"PuttsperRoundRound2",2008
172,172,"Jeff Gove",NA,29.93,449,15,"PuttsperRoundRound2",2008
174,174,"Vijay Singh",NA,29.95,659,22,"PuttsperRoundRound2",2008
175,175,"Olin Browne",NA,29.96,779,26,"PuttsperRoundRound2",2008
175,175,"Bubba Watson",NA,29.96,839,28,"PuttsperRoundRound2",2008
177,177,"Woody Austin",NA,29.97,869,29,"PuttsperRoundRound2",2008
178,178,"Sergio Garcia",NA,30,540,18,"PuttsperRoundRound2",2008
178,178,"Davis Love III",NA,30,690,23,"PuttsperRoundRound2",2008
180,180,"Jay Williamson",NA,30.03,871,29,"PuttsperRoundRound2",2008
181,181,"Mark Calcavecchia",NA,30.05,631,21,"PuttsperRoundRound2",2008
181,181,"John Riegger",NA,30.05,631,21,"PuttsperRoundRound2",2008
183,183,"Will Ma Kenzie",NA,30.1,602,20,"PuttsperRoundRound2",2008
184,184,"Jon Mills",NA,30.13,904,30,"PuttsperRoundRound2",2008
185,185,"Adam Scott",NA,30.14,422,14,"PuttsperRoundRound2",2008
186,186,"JJ Henry",NA,30.15,1025,34,"PuttsperRoundRound2",2008
187,187,"Robert Allenby",NA,30.26,817,27,"PuttsperRoundRound2",2008
187,187,"Brandt Jobe",NA,30.26,575,19,"PuttsperRoundRound2",2008
189,189,"Angel Cabrera",NA,30.38,486,16,"PuttsperRoundRound2",2008
190,190,"Harrison Frazar",NA,30.43,639,21,"PuttsperRoundRound2",2008
190,190,"Jim McGovern",NA,30.43,700,23,"PuttsperRoundRound2",2008
192,192,"Boo Weekley",NA,30.48,701,23,"PuttsperRoundRound2",2008
193,193,"Ted Purdy",NA,30.55,672,22,"PuttsperRoundRound2",2008
194,194,"Kent Jones",NA,30.79,585,19,"PuttsperRoundRound2",2008
195,195,"Joe Durant",NA,30.81,801,26,"PuttsperRoundRound2",2008
196,196,"Charles Warren",NA,30.86,864,28,"PuttsperRoundRound2",2008
197,197,"Tommy Gainey",NA,31.05,652,21,"PuttsperRoundRound2",2008
