"Par3BirdieorBetterLeaders_RANKTHISWEEK_2013","Par3BirdieorBetterLeaders_RANKLASTWEEK_2013","Par3BirdieorBetterLeaders_PLAYERNAME_2013","Par3BirdieorBetterLeaders_ROUNDS_2013","Par3BirdieorBetterLeaders_Pct_2013","Par3BirdieorBetterLeaders_PAR3BIRDIESORBETTER_2013","Par3BirdieorBetterLeaders_PAR3HOLES_2013","stat_name","year"
36,36,"William McGirt",75,15.08,46,305,"Par3BirdieorBetterLeaders",2013
36,36,"Camilo Villegas",79,15.08,46,305,"Par3BirdieorBetterLeaders",2013
38,38,"Rory McIlroy",56,15,33,220,"Par3BirdieorBetterLeaders",2013
39,39,"David Hearn",88,14.93,53,355,"Par3BirdieorBetterLeaders",2013
40,40,"Bob Estes",66,14.87,40,269,"Par3BirdieorBetterLeaders",2013
41,41,"Brian Stuard",78,14.85,45,303,"Par3BirdieorBetterLeaders",2013
42,42,"Morgan Hoffmann",64,14.73,38,258,"Par3BirdieorBetterLeaders",2013
42,42,"DA Points",87,14.73,52,353,"Par3BirdieorBetterLeaders",2013
44,44,"Chez Reavie",72,14.68,43,293,"Par3BirdieorBetterLeaders",2013
45,45,"Michael Bradley",56,14.55,31,213,"Par3BirdieorBetterLeaders",2013
46,46,"Martin Kaymer",61,14.53,34,234,"Par3BirdieorBetterLeaders",2013
47,47,"Ryo Ishikawa",72,14.49,41,283,"Par3BirdieorBetterLeaders",2013
47,47,"Henrik Norlander",70,14.49,40,276,"Par3BirdieorBetterLeaders",2013
49,49,"Stewart Cink",71,14.48,42,290,"Par3BirdieorBetterLeaders",2013
50,50,"Harris English",95,14.47,56,387,"Par3BirdieorBetterLeaders",2013
51,51,"Nicholas Thompson",99,14.46,58,401,"Par3BirdieorBetterLeaders",2013
52,52,"Daniel Summerhays",83,14.45,49,339,"Par3BirdieorBetterLeaders",2013
53,53,"Ben Kohles",75,14.43,42,291,"Par3BirdieorBetterLeaders",2013
54,54,"Seung Yul Noh",71,14.34,39,272,"Par3BirdieorBetterLeaders",2013
55,55,"Charley Hoffman",84,14.33,49,342,"Par3BirdieorBetterLeaders",2013
56,56,"Justin Leonard",86,14.29,50,350,"Par3BirdieorBetterLeaders",2013
57,57,"Erik Compton",74,14.24,43,302,"Par3BirdieorBetterLeaders",2013
57,57,"Martin Flores",83,14.24,48,337,"Par3BirdieorBetterLeaders",2013
57,57,"Brandt Snedeker",79,14.24,45,316,"Par3BirdieorBetterLeaders",2013
60,60,"Jim Furyk",80,14.2,45,317,"Par3BirdieorBetterLeaders",2013
61,61,"Bubba Watson",76,14.19,41,289,"Par3BirdieorBetterLeaders",2013
62,62,"John Merrick",79,14.15,45,318,"Par3BirdieorBetterLeaders",2013
63,63,"Jeff Maggert",63,14.12,36,255,"Par3BirdieorBetterLeaders",2013
64,64,"Bryce Molder",82,14.07,46,327,"Par3BirdieorBetterLeaders",2013
65,65,"Russell Henley",80,14.01,44,314,"Par3BirdieorBetterLeaders",2013
66,66,"Steve LeBrun",66,14,35,250,"Par3BirdieorBetterLeaders",2013
67,67,"Stuart Appleby",88,13.99,48,343,"Par3BirdieorBetterLeaders",2013
68,68,"Steven Bowditch",67,13.96,37,265,"Par3BirdieorBetterLeaders",2013
68,68,"Scott Brown",65,13.96,37,265,"Par3BirdieorBetterLeaders",2013
70,70,"Matt Jones",83,13.95,47,337,"Par3BirdieorBetterLeaders",2013
71,71,"Lucas Glover",65,13.91,37,266,"Par3BirdieorBetterLeaders",2013
71,71,"Sean OHair",56,13.91,32,230,"Par3BirdieorBetterLeaders",2013
73,73,"Jim Herman",59,13.9,31,223,"Par3BirdieorBetterLeaders",2013
74,74,"Angel Cabrera",73,13.85,41,296,"Par3BirdieorBetterLeaders",2013
75,75,"Billy Horschel",96,13.81,54,391,"Par3BirdieorBetterLeaders",2013
76,76,"Gary Woodland",94,13.77,50,363,"Par3BirdieorBetterLeaders",2013
77,77,"Justin Rose",62,13.75,33,240,"Par3BirdieorBetterLeaders",2013
78,78,"Scott Langley",79,13.73,42,306,"Par3BirdieorBetterLeaders",2013
79,79,"YE Yang",56,13.72,31,226,"Par3BirdieorBetterLeaders",2013
80,80,"Scott Piercy",78,13.71,41,299,"Par3BirdieorBetterLeaders",2013
81,81,"Hunter Mahan",91,13.61,46,338,"Par3BirdieorBetterLeaders",2013
82,82,"Charl Schwartzel",69,13.6,37,272,"Par3BirdieorBetterLeaders",2013
83,83,"Brian Harman",89,13.58,47,346,"Par3BirdieorBetterLeaders",2013
84,84,"Jason Kokrak",78,13.56,43,317,"Par3BirdieorBetterLeaders",2013
85,85,"Steve Stricker",51,13.51,25,185,"Par3BirdieorBetterLeaders",2013
86,86,"Bill Haas",85,13.47,45,334,"Par3BirdieorBetterLeaders",2013
87,87,"Cameron Tringale",80,13.46,44,327,"Par3BirdieorBetterLeaders",2013
88,88,"Brendon de Jonge",110,13.42,60,447,"Par3BirdieorBetterLeaders",2013
89,89,"Tim Clark",64,13.41,33,246,"Par3BirdieorBetterLeaders",2013
90,90,"Peter Hanson",45,13.37,23,172,"Par3BirdieorBetterLeaders",2013
91,91,"Jerry Kelly",75,13.36,41,307,"Par3BirdieorBetterLeaders",2013
92,92,"David Toms",49,13.33,24,180,"Par3BirdieorBetterLeaders",2013
93,93,"James Hahn",78,13.29,40,301,"Par3BirdieorBetterLeaders",2013
94,94,"Aaron Baddeley",68,13.28,36,271,"Par3BirdieorBetterLeaders",2013
95,95,"DH Lee",65,13.26,35,264,"Par3BirdieorBetterLeaders",2013
96,96,"Jordan Spieth",82,13.21,44,333,"Par3BirdieorBetterLeaders",2013
97,97,"Colt Knost",69,13.16,35,266,"Par3BirdieorBetterLeaders",2013
98,98,"Cameron Percy",68,13.11,35,267,"Par3BirdieorBetterLeaders",2013
98,98,"Ted Potter Jr",65,13.11,32,244,"Par3BirdieorBetterLeaders",2013
98,98,"Kevin Streelman",86,13.11,46,351,"Par3BirdieorBetterLeaders",2013
101,101,"Brandt Jobe",62,12.93,30,232,"Par3BirdieorBetterLeaders",2013
102,102,"David Lingmerth",68,12.9,36,279,"Par3BirdieorBetterLeaders",2013
103,103,"Brendan Steele",86,12.87,43,334,"Par3BirdieorBetterLeaders",2013
104,104,"Charlie Beljan",62,12.85,32,249,"Par3BirdieorBetterLeaders",2013
105,105,"Graham DeLaet",94,12.83,49,382,"Par3BirdieorBetterLeaders",2013
106,106,"Brian Gay",79,12.81,41,320,"Par3BirdieorBetterLeaders",2013
107,107,"Tommy Gainey",84,12.76,43,337,"Par3BirdieorBetterLeaders",2013
108,108,"Jin Park",52,12.75,26,204,"Par3BirdieorBetterLeaders",2013
109,109,"Robert Streb",75,12.71,37,291,"Par3BirdieorBetterLeaders",2013
110,110,"Adam Scott",61,12.7,31,244,"Par3BirdieorBetterLeaders",2013
111,111,"Lee Williams",62,12.65,31,245,"Par3BirdieorBetterLeaders",2013
112,112,"Kevin Chappell",80,12.62,41,325,"Par3BirdieorBetterLeaders",2013
112,112,"Jason Day",86,12.62,41,325,"Par3BirdieorBetterLeaders",2013
114,114,"Luke Guthrie",82,12.61,42,333,"Par3BirdieorBetterLeaders",2013
115,115,"JJ Henry",83,12.58,41,326,"Par3BirdieorBetterLeaders",2013
116,116,"Charles Howell III",87,12.57,43,342,"Par3BirdieorBetterLeaders",2013
116,116,"Chris Stroud",88,12.57,45,358,"Par3BirdieorBetterLeaders",2013
118,118,"Patrick Reed",83,12.5,42,336,"Par3BirdieorBetterLeaders",2013
119,119,"Ian Poulter",59,12.44,26,209,"Par3BirdieorBetterLeaders",2013
120,120,"Shawn Stefani",63,12.36,32,259,"Par3BirdieorBetterLeaders",2013
120,120,"Aaron Watkins",46,12.36,22,178,"Par3BirdieorBetterLeaders",2013
122,122,"Scott Stallings",79,12.3,39,317,"Par3BirdieorBetterLeaders",2013
123,123,"David Lynn",70,12.27,34,277,"Par3BirdieorBetterLeaders",2013
124,124,"Greg Owen",73,12.11,35,289,"Par3BirdieorBetterLeaders",2013
124,124,"Henrik Stenson",65,12.11,31,256,"Par3BirdieorBetterLeaders",2013
126,126,"Ernie Els",63,12.1,30,248,"Par3BirdieorBetterLeaders",2013
126,126,"Trevor Immelman",73,12.1,34,281,"Par3BirdieorBetterLeaders",2013
128,128,"Scott Gardiner",61,12.08,29,240,"Par3BirdieorBetterLeaders",2013
128,128,"John Rollins",77,12.08,36,298,"Par3BirdieorBetterLeaders",2013
128,128,"Johnson Wagner",64,12.08,29,240,"Par3BirdieorBetterLeaders",2013
131,131,"Chad Campbell",78,12.05,37,307,"Par3BirdieorBetterLeaders",2013
132,132,"Tag Ridings",69,11.99,32,267,"Par3BirdieorBetterLeaders",2013
133,133,"Josh Teater",86,11.98,40,334,"Par3BirdieorBetterLeaders",2013
134,134,"Rickie Fowler",75,11.95,35,293,"Par3BirdieorBetterLeaders",2013
135,135,"Roberto Castro",97,11.9,47,395,"Par3BirdieorBetterLeaders",2013
136,136,"Vaughn Taylor",50,11.89,22,185,"Par3BirdieorBetterLeaders",2013
137,137,"Nick Watney",88,11.85,41,346,"Par3BirdieorBetterLeaders",2013
138,138,"Brad Fritsch",81,11.82,37,313,"Par3BirdieorBetterLeaders",2013
139,139,"Will Claxton",67,11.76,30,255,"Par3BirdieorBetterLeaders",2013
140,140,"Tom Gillis",69,11.7,31,265,"Par3BirdieorBetterLeaders",2013
140,140,"Eric Meierdierks",48,11.7,22,188,"Par3BirdieorBetterLeaders",2013
140,140,"Kyle Stanley",71,11.7,33,282,"Par3BirdieorBetterLeaders",2013
143,143,"Matt Kuchar",93,11.68,41,351,"Par3BirdieorBetterLeaders",2013
144,144,"Matt Every",89,11.67,42,360,"Par3BirdieorBetterLeaders",2013
145,145,"Freddie Jacobson",63,11.62,28,241,"Par3BirdieorBetterLeaders",2013
146,146,"Martin Laird",68,11.51,32,278,"Par3BirdieorBetterLeaders",2013
147,147,"Bud Cauley",67,11.37,29,255,"Par3BirdieorBetterLeaders",2013
148,148,"Lee Westwood",70,11.19,31,277,"Par3BirdieorBetterLeaders",2013
149,149,"Padraig Harrington",52,11.17,22,197,"Par3BirdieorBetterLeaders",2013
150,150,"Ken Duke",87,11.08,39,352,"Par3BirdieorBetterLeaders",2013
151,151,"Ben Crane",62,11.06,26,235,"Par3BirdieorBetterLeaders",2013
152,152,"Keegan Bradley",88,11.01,38,345,"Par3BirdieorBetterLeaders",2013
153,153,"Jason Dufner",78,11,34,309,"Par3BirdieorBetterLeaders",2013
154,154,"Michael Thompson",66,10.9,29,266,"Par3BirdieorBetterLeaders",2013
155,155,"Jimmy Walker",84,10.79,37,343,"Par3BirdieorBetterLeaders",2013
156,156,"Alistair Presnell",59,10.73,25,233,"Par3BirdieorBetterLeaders",2013
157,157,"Marc Leishman",77,10.68,33,309,"Par3BirdieorBetterLeaders",2013
158,158,"Ben Curtis",59,10.67,24,225,"Par3BirdieorBetterLeaders",2013
159,159,"Ryan Moore",72,10.6,30,283,"Par3BirdieorBetterLeaders",2013
160,160,"Sergio Garcia",65,10.55,27,256,"Par3BirdieorBetterLeaders",2013
160,160,"Darron Stiles",51,10.55,21,199,"Par3BirdieorBetterLeaders",2013
162,162,"John Senden",79,10.44,33,316,"Par3BirdieorBetterLeaders",2013
162,162,"Vijay Singh",61,10.44,26,249,"Par3BirdieorBetterLeaders",2013
164,164,"Graeme McDowell",53,10.2,20,196,"Par3BirdieorBetterLeaders",2013
165,165,"Jonas Blixt",76,10.16,31,305,"Par3BirdieorBetterLeaders",2013
166,166,"Rod Pampling",46,10.06,17,169,"Par3BirdieorBetterLeaders",2013
167,167,"KJ Choi",85,10,34,340,"Par3BirdieorBetterLeaders",2013
167,167,"Robert Karlsson",56,10,21,210,"Par3BirdieorBetterLeaders",2013
169,169,"Casey Wittenberg",72,9.86,28,284,"Par3BirdieorBetterLeaders",2013
170,170,"Boo Weekley",100,9.85,40,406,"Par3BirdieorBetterLeaders",2013
171,171,"Tim Herron",45,9.78,18,184,"Par3BirdieorBetterLeaders",2013
172,172,"Mike Weir",60,9.75,23,236,"Par3BirdieorBetterLeaders",2013
173,173,"George McNeill",68,9.52,26,273,"Par3BirdieorBetterLeaders",2013
174,174,"Luke List",65,9.24,23,249,"Par3BirdieorBetterLeaders",2013
175,175,"Dicky Pride",71,9.12,25,274,"Par3BirdieorBetterLeaders",2013
176,176,"Derek Ernst",58,8.97,21,234,"Par3BirdieorBetterLeaders",2013
177,177,"Troy Matteson",68,8.92,24,269,"Par3BirdieorBetterLeaders",2013
178,178,"Mark Wilson",56,8.65,18,208,"Par3BirdieorBetterLeaders",2013
179,179,"Bo Van Pelt",72,8.51,24,282,"Par3BirdieorBetterLeaders",2013
180,180,"Nicolas Colsaerts",50,7.98,15,188,"Par3BirdieorBetterLeaders",2013
