"TenthTeeLateRound4ScoringAverage_RANKTHISWEEK_2011","TenthTeeLateRound4ScoringAverage_RANKLASTWEEK_2011","TenthTeeLateRound4ScoringAverage_PLAYERNAME_2011","TenthTeeLateRound4ScoringAverage__2011","TenthTeeLateRound4ScoringAverage_AVG_2011","TenthTeeLateRound4ScoringAverage_TOTALSTROKES_2011","TenthTeeLateRound4ScoringAverage_TOTALROUNDS_2011","stat_name","year"
23,23,"Vaughn Taylor",NA,69,69,1,"TenthTeeLateRound4ScoringAverage",2011
29,29,"Blake Adams",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2011
29,29,"Shane Bertsch",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2011
29,29,"Bio Kim",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2011
29,29,"Martin Laird",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2011
29,29,"Billy Mayfair",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2011
29,29,"John Merrick",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2011
29,29,"DJ Trahan",NA,69.5,139,2,"TenthTeeLateRound4ScoringAverage",2011
36,36,"Briny Baird",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2011
36,36,"Jonathan Byrd",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2011
36,36,"Harrison Frazar",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2011
36,36,"Billy Horschel",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2011
36,36,"Davis Love III",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2011
36,36,"Troy Matteson",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2011
36,36,"George McNeill",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2011
36,36,"Aron Price",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2011
36,36,"Heath Slocum",NA,70,140,2,"TenthTeeLateRound4ScoringAverage",2011
36,36,"Brendan Steele",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2011
36,36,"Kevin Streelman",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2011
36,36,"Will Strickler",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2011
36,36,"Daniel Summerhays",NA,70,70,1,"TenthTeeLateRound4ScoringAverage",2011
36,36,"Jhonattan Vegas",NA,70,210,3,"TenthTeeLateRound4ScoringAverage",2011
50,50,"Tim Petrovic",NA,70.33,211,3,"TenthTeeLateRound4ScoringAverage",2011
51,51,"Arjun Atwal",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2011
51,51,"Kris Blanks",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2011
51,51,"Hunter Haas",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2011
51,51,"Martin Piller",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2011
51,51,"Kevin Stadler",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2011
51,51,"Gary Woodland",NA,70.5,141,2,"TenthTeeLateRound4ScoringAverage",2011
57,57,"Joe Durant",NA,71,142,2,"TenthTeeLateRound4ScoringAverage",2011
57,57,"Charles Howell III",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2011
57,57,"Jarrod Lyle",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2011
57,57,"Scott Piercy",NA,71,142,2,"TenthTeeLateRound4ScoringAverage",2011
57,57,"Chez Reavie",NA,71,142,2,"TenthTeeLateRound4ScoringAverage",2011
57,57,"Rory Sabbatini",NA,71,71,1,"TenthTeeLateRound4ScoringAverage",2011
57,57,"Garrett Willis",NA,71,213,3,"TenthTeeLateRound4ScoringAverage",2011
64,64,"Paul Stankowski",NA,71.33,214,3,"TenthTeeLateRound4ScoringAverage",2011
65,65,"Michael Connell",NA,71.5,143,2,"TenthTeeLateRound4ScoringAverage",2011
65,65,"Jerry Kelly",NA,71.5,143,2,"TenthTeeLateRound4ScoringAverage",2011
65,65,"William McGirt",NA,71.5,143,2,"TenthTeeLateRound4ScoringAverage",2011
65,65,"Rocco Mediate",NA,71.5,143,2,"TenthTeeLateRound4ScoringAverage",2011
65,65,"Nate Smith",NA,71.5,286,4,"TenthTeeLateRound4ScoringAverage",2011
70,70,"Ricky Barnes",NA,71.67,215,3,"TenthTeeLateRound4ScoringAverage",2011
70,70,"Jason Bohn",NA,71.67,215,3,"TenthTeeLateRound4ScoringAverage",2011
70,70,"Rod Pampling",NA,71.67,215,3,"TenthTeeLateRound4ScoringAverage",2011
70,70,"Andres Romero",NA,71.67,215,3,"TenthTeeLateRound4ScoringAverage",2011
74,74,"JJ Henry",NA,71.75,287,4,"TenthTeeLateRound4ScoringAverage",2011
74,74,"Alex Prugh",NA,71.75,287,4,"TenthTeeLateRound4ScoringAverage",2011
76,76,"DJ Brigman",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2011
76,76,"Brian Davis",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2011
76,76,"Ernie Els",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2011
76,76,"Nick OHern",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2011
76,76,"Jim Renner",NA,72,144,2,"TenthTeeLateRound4ScoringAverage",2011
76,76,"Scott Stallings",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2011
76,76,"Kyle Stanley",NA,72,144,2,"TenthTeeLateRound4ScoringAverage",2011
76,76,"Chris Stroud",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2011
76,76,"Mark Wilson",NA,72,72,1,"TenthTeeLateRound4ScoringAverage",2011
85,85,"Fabian Gomez",NA,72.25,289,4,"TenthTeeLateRound4ScoringAverage",2011
86,86,"Scott Gutschewski",NA,72.5,145,2,"TenthTeeLateRound4ScoringAverage",2011
86,86,"Jim Herman",NA,72.5,145,2,"TenthTeeLateRound4ScoringAverage",2011
88,88,"Paul Goydos",NA,72.67,436,6,"TenthTeeLateRound4ScoringAverage",2011
88,88,"Justin Leonard",NA,72.67,218,3,"TenthTeeLateRound4ScoringAverage",2011
90,90,"Josh Teater",NA,72.75,291,4,"TenthTeeLateRound4ScoringAverage",2011
91,91,"Steven Bowditch",NA,72.8,364,5,"TenthTeeLateRound4ScoringAverage",2011
92,92,"Cameron Beckman",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2011
92,92,"Joseph Bramlett",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2011
92,92,"Angel Cabrera",NA,73,146,2,"TenthTeeLateRound4ScoringAverage",2011
92,92,"Brendon de Jonge",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2011
92,92,"Steve Flesch",NA,73,219,3,"TenthTeeLateRound4ScoringAverage",2011
92,92,"Matt Jones",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2011
92,92,"Sung Kang",NA,73,146,2,"TenthTeeLateRound4ScoringAverage",2011
92,92,"Troy Merritt",NA,73,146,2,"TenthTeeLateRound4ScoringAverage",2011
92,92,"Ryan Moore",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2011
92,92,"Sean OHair",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2011
92,92,"Ryan Palmer",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2011
92,92,"Ian Poulter",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2011
92,92,"John Senden",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2011
92,92,"Michael Thompson",NA,73,73,1,"TenthTeeLateRound4ScoringAverage",2011
106,106,"Kevin Chappell",NA,73.2,366,5,"TenthTeeLateRound4ScoringAverage",2011
107,107,"Woody Austin",NA,73.5,147,2,"TenthTeeLateRound4ScoringAverage",2011
107,107,"Webb Simpson",NA,73.5,147,2,"TenthTeeLateRound4ScoringAverage",2011
109,109,"Stewart Cink",NA,74,74,1,"TenthTeeLateRound4ScoringAverage",2011
109,109,"David Duval",NA,74,222,3,"TenthTeeLateRound4ScoringAverage",2011
109,109,"Dustin Johnson",NA,74,74,1,"TenthTeeLateRound4ScoringAverage",2011
109,109,"Matt McQuillan",NA,74,74,1,"TenthTeeLateRound4ScoringAverage",2011
113,113,"Justin Hicks",NA,74.5,149,2,"TenthTeeLateRound4ScoringAverage",2011
113,113,"Cameron Tringale",NA,74.5,149,2,"TenthTeeLateRound4ScoringAverage",2011
115,115,"Robert Garrigus",NA,75,75,1,"TenthTeeLateRound4ScoringAverage",2011
115,115,"Colt Knost",NA,75,150,2,"TenthTeeLateRound4ScoringAverage",2011
115,115,"Bill Lunde",NA,75,75,1,"TenthTeeLateRound4ScoringAverage",2011
115,115,"Chris Riley",NA,75,75,1,"TenthTeeLateRound4ScoringAverage",2011
115,115,"Charlie Wi",NA,75,75,1,"TenthTeeLateRound4ScoringAverage",2011
120,120,"Nathan Green",NA,75.33,226,3,"TenthTeeLateRound4ScoringAverage",2011
121,121,"Trevor Immelman",NA,76,76,1,"TenthTeeLateRound4ScoringAverage",2011
121,121,"Carl Pettersson",NA,76,76,1,"TenthTeeLateRound4ScoringAverage",2011
121,121,"Alexandre Rocha",NA,76,76,1,"TenthTeeLateRound4ScoringAverage",2011
124,124,"Keegan Bradley",NA,77,77,1,"TenthTeeLateRound4ScoringAverage",2011
124,124,"David Mathis",NA,77,77,1,"TenthTeeLateRound4ScoringAverage",2011
126,126,"Rich Beem",NA,79,79,1,"TenthTeeLateRound4ScoringAverage",2011
126,126,"JP Hayes",NA,79,79,1,"TenthTeeLateRound4ScoringAverage",2011
