"Puttingfrom35_RANKTHISWEEK_2006","Puttingfrom35_RANKLASTWEEK_2006","Puttingfrom35_PLAYERNAME_2006","Puttingfrom35_ROUNDS_2006","Puttingfrom35_PctMADE_2006","Puttingfrom35_ATTEMPTS_2006","Puttingfrom35_PUTTSMADE_2006","stat_name","year"
1,1,"Stewart Cink",93,94.06,219,206,"Puttingfrom35",2006
2,2,"Geoff Ogilvy",76,93.75,192,180,"Puttingfrom35",2006
3,3,"Steve Stricker",64,92.64,163,151,"Puttingfrom35",2006
4,4,"Jimmy Walker",60,92.35,183,169,"Puttingfrom35",2006
5,5,"JJ Henry",96,92.24,232,214,"Puttingfrom35",2006
6,6,"Ian Poulter",53,92.17,166,153,"Puttingfrom35",2006
7,7,"Robert Allenby",79,92.04,226,208,"Puttingfrom35",2006
8,8,"Ben Crane",85,92.02,238,219,"Puttingfrom35",2006
9,9,"Richard Johnson",94,91.92,297,273,"Puttingfrom35",2006
10,10,"Ryan Moore",68,91.85,233,214,"Puttingfrom35",2006
11,11,"Ryan Palmer",101,91.84,294,270,"Puttingfrom35",2006
12,12,"Harrison Frazar",95,91.24,274,250,"Puttingfrom35",2006
13,13,"Vance Veazey",59,91.09,202,184,"Puttingfrom35",2006
14,14,"KJ Choi",93,91.04,268,244,"Puttingfrom35",2006
15,15,"Jesper Parnevik",84,90.67,268,243,"Puttingfrom35",2006
16,16,"David Howell",52,90.57,106,96,"Puttingfrom35",2006
17,17,"Scott Gutschewski",53,90.36,166,150,"Puttingfrom35",2006
18,18,"Brett Quigley",109,90.31,320,289,"Puttingfrom35",2006
19,19,"Daniel Chopra",110,90.27,298,269,"Puttingfrom35",2006
20,20,"JL Lewis",57,90.26,195,176,"Puttingfrom35",2006
21,21,"Heath Slocum",96,90.25,277,250,"Puttingfrom35",2006
22,22,"Jose Maria Olazabal",62,90.08,121,109,"Puttingfrom35",2006
23,23,"Henrik Bjornstad",97,90.06,342,308,"Puttingfrom35",2006
24,24,"Trevor Immelman",86,90.04,241,217,"Puttingfrom35",2006
24,24,"Jeff Maggert",81,90.04,251,226,"Puttingfrom35",2006
26,26,"Fred Funk",106,90.03,321,289,"Puttingfrom35",2006
27,27,"Arron Oberholser",82,90,230,207,"Puttingfrom35",2006
28,28,"John Cook",67,89.76,166,149,"Puttingfrom35",2006
29,29,"Danny Ellis",68,89.71,204,183,"Puttingfrom35",2006
29,29,"Larry Mize",53,89.71,136,122,"Puttingfrom35",2006
31,31,"Shaun Micheel",96,89.68,281,252,"Puttingfrom35",2006
32,32,"Padraig Harrington",54,89.47,133,119,"Puttingfrom35",2006
33,33,"Todd Fischer",101,89.4,283,253,"Puttingfrom35",2006
33,33,"Retief Goosen",68,89.4,151,135,"Puttingfrom35",2006
33,33,"Justin Rose",98,89.4,302,270,"Puttingfrom35",2006
36,36,"Brian Gay",107,89.39,311,278,"Puttingfrom35",2006
37,37,"Nathan Green",108,89.31,346,309,"Puttingfrom35",2006
38,38,"Brad Faxon",78,89.26,242,216,"Puttingfrom35",2006
39,39,"Dean Wilson",115,89.25,335,299,"Puttingfrom35",2006
40,40,"Bart Bryant",87,89.22,232,207,"Puttingfrom35",2006
41,41,"Jason Gore",86,89.2,250,223,"Puttingfrom35",2006
42,42,"Bo Van Pelt",102,89.17,351,313,"Puttingfrom35",2006
43,43,"Phil Mickelson",74,89.16,166,148,"Puttingfrom35",2006
44,44,"Paul Azinger",87,89.13,276,246,"Puttingfrom35",2006
45,45,"Michael Allen",84,89.11,248,221,"Puttingfrom35",2006
46,46,"Carl Pettersson",95,88.98,254,226,"Puttingfrom35",2006
47,47,"Bill Haas",99,88.96,326,290,"Puttingfrom35",2006
48,48,"Ernie Els",69,88.89,162,144,"Puttingfrom35",2006
48,48,"Stephen Leaney",84,88.89,225,200,"Puttingfrom35",2006
48,48,"Shigeki Maruyama",94,88.89,261,232,"Puttingfrom35",2006
48,48,"Tag Ridings",103,88.89,306,272,"Puttingfrom35",2006
52,52,"Jim Furyk",89,88.83,206,183,"Puttingfrom35",2006
53,53,"Jeff Brehaut",100,88.82,304,270,"Puttingfrom35",2006
53,53,"Ryan Hietala",61,88.82,170,151,"Puttingfrom35",2006
55,55,"David Toms",76,88.79,214,190,"Puttingfrom35",2006
56,56,"Brian Davis",92,88.77,276,245,"Puttingfrom35",2006
57,57,"Tom Lehman",70,88.73,142,126,"Puttingfrom35",2006
58,58,"Tiger Woods",55,88.62,123,109,"Puttingfrom35",2006
59,59,"Freddie Jacobson",56,88.61,202,179,"Puttingfrom35",2006
60,60,"Stuart Appleby",83,88.51,235,208,"Puttingfrom35",2006
61,61,"Duffy Waldorf",96,88.5,287,254,"Puttingfrom35",2006
62,62,"John Rollins",93,88.49,252,223,"Puttingfrom35",2006
63,63,"JP Hayes",55,88.42,190,168,"Puttingfrom35",2006
