"SubParRounds_RANKTHISWEEK_2009","SubParRounds_RANKLASTWEEK_2009","SubParRounds_PLAYERNAME_2009","SubParRounds_EVENTS_2009","stat_name","year"
65,65,"Charlie Wi",28,"SubParRounds",2009
66,66,"Freddie Jacobson",25,"SubParRounds",2009
66,66,"Sean OHair",23,"SubParRounds",2009
66,66,"Joe Ogilvie",29,"SubParRounds",2009
66,66,"John Rollins",27,"SubParRounds",2009
66,66,"Dean Wilson",29,"SubParRounds",2009
71,71,"Cameron Beckman",26,"SubParRounds",2009
71,71,"Luke Donald",21,"SubParRounds",2009
71,71,"Bob Estes",23,"SubParRounds",2009
71,71,"Bill Lunde",27,"SubParRounds",2009
71,71,"John Mallinger",27,"SubParRounds",2009
71,71,"George McNeill",26,"SubParRounds",2009
71,71,"James Nitties",27,"SubParRounds",2009
71,71,"Tom Pernice Jr",26,"SubParRounds",2009
71,71,"Nicholas Thompson",31,"SubParRounds",2009
80,80,"Daniel Chopra",28,"SubParRounds",2009
80,80,"Brendon de Jonge",29,"SubParRounds",2009
80,80,"Spencer Levin",25,"SubParRounds",2009
80,80,"Rory Sabbatini",25,"SubParRounds",2009
80,80,"Johnson Wagner",26,"SubParRounds",2009
85,85,"Michael Allen",22,"SubParRounds",2009
85,85,"Alex Cejka",25,"SubParRounds",2009
85,85,"John Merrick",28,"SubParRounds",2009
85,85,"Corey Pavin",23,"SubParRounds",2009
85,85,"Kevin Stadler",20,"SubParRounds",2009
85,85,"Mike Weir",24,"SubParRounds",2009
85,85,"YE Yang",23,"SubParRounds",2009
92,92,"Rich Beem",26,"SubParRounds",2009
92,92,"Steve Elkington",23,"SubParRounds",2009
92,92,"Marc Leishman",28,"SubParRounds",2009
92,92,"Rocco Mediate",22,"SubParRounds",2009
92,92,"Bryce Molder",21,"SubParRounds",2009
92,92,"Rod Pampling",23,"SubParRounds",2009
92,92,"Justin Rose",22,"SubParRounds",2009
92,92,"Boo Weekley",22,"SubParRounds",2009
100,100,"Mark Calcavecchia",23,"SubParRounds",2009
100,100,"Jason Day",18,"SubParRounds",2009
100,100,"Ken Duke",29,"SubParRounds",2009
100,100,"Martin Laird",24,"SubParRounds",2009
100,100,"Steve Lowery",27,"SubParRounds",2009
100,100,"Geoff Ogilvy",20,"SubParRounds",2009
100,100,"Jeff Quinney",26,"SubParRounds",2009
100,100,"Jimmy Walker",24,"SubParRounds",2009
100,100,"Matt Weibring",22,"SubParRounds",2009
109,109,"Richard Johnson",26,"SubParRounds",2009
109,109,"Ryan Palmer",26,"SubParRounds",2009
109,109,"Carl Pettersson",29,"SubParRounds",2009
109,109,"Aron Price",27,"SubParRounds",2009
113,113,"Mathew Goggin",26,"SubParRounds",2009
113,113,"Ryuji Imada",25,"SubParRounds",2009
113,113,"Jeff Maggert",28,"SubParRounds",2009
113,113,"David Mathis",27,"SubParRounds",2009
113,113,"Chez Reavie",27,"SubParRounds",2009
118,118,"Glen Day",26,"SubParRounds",2009
118,118,"Retief Goosen",20,"SubParRounds",2009
118,118,"Jason Gore",24,"SubParRounds",2009
118,118,"Paul Goydos",25,"SubParRounds",2009
118,118,"Lee Janzen",23,"SubParRounds",2009
118,118,"Matt Jones",17,"SubParRounds",2009
118,118,"Anthony Kim",22,"SubParRounds",2009
118,118,"Charles Warren",20,"SubParRounds",2009
126,126,"Ernie Els",19,"SubParRounds",2009
126,126,"Steve Flesch",27,"SubParRounds",2009
126,126,"Todd Hamilton",29,"SubParRounds",2009
126,126,"Kent Jones",24,"SubParRounds",2009
126,126,"Bubba Watson",24,"SubParRounds",2009
131,131,"Robert Allenby",21,"SubParRounds",2009
131,131,"Bob Heintz",20,"SubParRounds",2009
131,131,"Cliff Kresge",28,"SubParRounds",2009
131,131,"Billy Mayfair",28,"SubParRounds",2009
135,135,"Aaron Baddeley",23,"SubParRounds",2009
135,135,"Peter Lonard",30,"SubParRounds",2009
135,135,"Will Ma Kenzie",24,"SubParRounds",2009
135,135,"Phil Mickelson",18,"SubParRounds",2009
135,135,"Pat Perez",22,"SubParRounds",2009
135,135,"Patrick Sheehan",15,"SubParRounds",2009
135,135,"Camilo Villegas",21,"SubParRounds",2009
142,142,"Fred Couples",16,"SubParRounds",2009
142,142,"Padraig Harrington",20,"SubParRounds",2009
142,142,"Ian Poulter",17,"SubParRounds",2009
142,142,"Jay Williamson",22,"SubParRounds",2009
142,142,"Casey Wittenberg",25,"SubParRounds",2009
147,147,"Stuart Appleby",25,"SubParRounds",2009
147,147,"Joe Durant",20,"SubParRounds",2009
149,149,"Brad Adamonis",25,"SubParRounds",2009
149,149,"KJ Choi",22,"SubParRounds",2009
149,149,"Ben Curtis",18,"SubParRounds",2009
149,149,"Colt Knost",24,"SubParRounds",2009
149,149,"Jarrod Lyle",21,"SubParRounds",2009
149,149,"Kirk Triplett",20,"SubParRounds",2009
155,155,"Kris Blanks",20,"SubParRounds",2009
156,156,"Tommy Armour III",19,"SubParRounds",2009
156,156,"Sergio Garcia",17,"SubParRounds",2009
156,156,"JB Holmes",25,"SubParRounds",2009
156,156,"Tag Ridings",16,"SubParRounds",2009
156,156,"Vijay Singh",21,"SubParRounds",2009
156,156,"Scott Sterling",16,"SubParRounds",2009
162,162,"Angel Cabrera",17,"SubParRounds",2009
162,162,"Stewart Cink",22,"SubParRounds",2009
162,162,"Andres Romero",20,"SubParRounds",2009
165,165,"Mark Brooks",17,"SubParRounds",2009
166,166,"Ricky Barnes",23,"SubParRounds",2009
166,166,"Parker McLachlin",25,"SubParRounds",2009
168,168,"Bart Bryant",17,"SubParRounds",2009
168,168,"Tom Lehman",16,"SubParRounds",2009
168,168,"Marc Turnesa",30,"SubParRounds",2009
171,171,"Brian Bateman",25,"SubParRounds",2009
171,171,"Michael Bradley",17,"SubParRounds",2009
171,171,"Derek Fathauer",25,"SubParRounds",2009
171,171,"Jonathan Kaye",17,"SubParRounds",2009
171,171,"Jeev Milkha Singh",15,"SubParRounds",2009
171,171,"Roland Thatcher",16,"SubParRounds",2009
171,171,"Brian Vranesh",20,"SubParRounds",2009
171,171,"Gary Woodland",18,"SubParRounds",2009
179,179,"Eric Axley",30,"SubParRounds",2009
179,179,"James Driscoll",17,"SubParRounds",2009
179,179,"Tommy Gainey",15,"SubParRounds",2009
179,179,"Peter Tomasulo",25,"SubParRounds",2009
179,179,"Aaron Watkins",18,"SubParRounds",2009
184,184,"Paul Casey",12,"SubParRounds",2009
184,184,"Leif Olson",21,"SubParRounds",2009
186,186,"JP Hayes",15,"SubParRounds",2009
186,186,"Danny Lee",12,"SubParRounds",2009
186,186,"Rick Price",21,"SubParRounds",2009
186,186,"Adam Scott",19,"SubParRounds",2009
190,190,"David Berganio Jr",15,"SubParRounds",2009
190,190,"David Duval",22,"SubParRounds",2009
190,190,"Mathias Gronberg",13,"SubParRounds",2009
190,190,"John Huston",13,"SubParRounds",2009
190,190,"Martin Kaymer",11,"SubParRounds",2009
190,190,"Darron Stiles",20,"SubParRounds",2009
196,196,"Wil Collins",18,"SubParRounds",2009
196,196,"Frank Lickliter II",14,"SubParRounds",2009
196,196,"Tim Wilkinson",14,"SubParRounds",2009
199,199,"Brad Faxon",23,"SubParRounds",2009
199,199,"Carlos Franco",10,"SubParRounds",2009
199,199,"Graeme McDowell",11,"SubParRounds",2009
199,199,"Shaun Micheel",16,"SubParRounds",2009
199,199,"Jesper Parnevik",14,"SubParRounds",2009
204,204,"Scott Gutschewski",19,"SubParRounds",2009
204,204,"Brandt Jobe",8,"SubParRounds",2009
204,204,"Lee Westwood",8,"SubParRounds",2009
207,207,"Matthew Borchert",19,"SubParRounds",2009
207,207,"Dudley Hart",13,"SubParRounds",2009
207,207,"Trevor Immelman",13,"SubParRounds",2009
207,207,"Rory McIlroy",11,"SubParRounds",2009
207,207,"James Oh",21,"SubParRounds",2009
207,207,"Henrik Stenson",10,"SubParRounds",2009
207,207,"Brendon Todd",21,"SubParRounds",2009
214,214,"Rickie Fowler",6,"SubParRounds",2009
214,214,"Greg Kraft",21,"SubParRounds",2009
214,214,"Dicky Pride",10,"SubParRounds",2009
214,214,"Omar Uresti",9,"SubParRounds",2009
218,218,"Ross Fisher",10,"SubParRounds",2009
218,218,"Soren Hansen",8,"SubParRounds",2009
218,218,"Troy Kelly",17,"SubParRounds",2009
218,218,"Paul Stankowski",9,"SubParRounds",2009
218,218,"Kyle Stanley",7,"SubParRounds",2009
218,218,"Bob Tway",13,"SubParRounds",2009
224,224,"Billy Andrade",17,"SubParRounds",2009
224,224,"Arjun Atwal",12,"SubParRounds",2009
224,224,"Chris Couch",8,"SubParRounds",2009
224,224,"Soren Kjeldsen",7,"SubParRounds",2009
228,228,"Tyler Aldridge",17,"SubParRounds",2009
228,228,"Notah Begay III",15,"SubParRounds",2009
228,228,"Miguel Angel Jimenez",8,"SubParRounds",2009
228,228,"Robert Karlsson",6,"SubParRounds",2009
228,228,"Jamie Lovemark",5,"SubParRounds",2009
228,228,"Shigeki Maruyama",5,"SubParRounds",2009
228,228,"Garrett Willis",6,"SubParRounds",2009
235,235,"Ronnie Black",3,"SubParRounds",2009
235,235,"Guy Boros",7,"SubParRounds",2009
235,235,"Neal Lancaster",6,"SubParRounds",2009
235,235,"Alvaro Quiros",9,"SubParRounds",2009
239,239,"Steve Allan",17,"SubParRounds",2009
239,239,"Darren Clarke",7,"SubParRounds",2009
239,239,"Jay Delsing",7,"SubParRounds",2009
239,239,"Mark Hensby",5,"SubParRounds",2009
239,239,"Arron Oberholser",4,"SubParRounds",2009
239,239,"David Peoples",6,"SubParRounds",2009
239,239,"Oliver Wilson",9,"SubParRounds",2009
246,246,"Thomas Aiken",3,"SubParRounds",2009
246,246,"Chris Baryla",3,"SubParRounds",2009
246,246,"Olin Browne",9,"SubParRounds",2009
246,246,"Tadd Fujikawa",4,"SubParRounds",2009
246,246,"Jose Maria Olazabal",4,"SubParRounds",2009
246,246,"Loren Roberts",3,"SubParRounds",2009
246,246,"Charl Schwartzel",6,"SubParRounds",2009
246,246,"Chris Smith",3,"SubParRounds",2009
254,254,"Craig Barlow",5,"SubParRounds",2009
254,254,"Marco Dawson",6,"SubParRounds",2009
254,254,"Shingo Katayama",6,"SubParRounds",2009
254,254,"Prayad Marksaeng",6,"SubParRounds",2009
254,254,"Jeff Sluman",2,"SubParRounds",2009
259,259,"Paul Azinger",8,"SubParRounds",2009
259,259,"Tom Byrum",4,"SubParRounds",2009
259,259,"Bobby Clampett",2,"SubParRounds",2009
259,259,"Robert Damron",5,"SubParRounds",2009
259,259,"Gonzalo Fdez Castano",5,"SubParRounds",2009
259,259,"Todd Fischer",3,"SubParRounds",2009
259,259,"Robert Gamez",11,"SubParRounds",2009
259,259,"Stephen Leaney",11,"SubParRounds",2009
259,259,"Francesco Molinari",4,"SubParRounds",2009
259,259,"Greg Norman",3,"SubParRounds",2009
259,259,"Tom Scherrer",2,"SubParRounds",2009
259,259,"Richard Sterne",8,"SubParRounds",2009
271,271,"Felipe Aguilar",1,"SubParRounds",2009
271,271,"Rich Barcelo",1,"SubParRounds",2009
271,271,"Jose Coceres",6,"SubParRounds",2009
271,271,"John Daly",6,"SubParRounds",2009
271,271,"Robin Freeman",5,"SubParRounds",2009
271,271,"Ernie Gonzalez",1,"SubParRounds",2009
271,271,"Peter Hanson",5,"SubParRounds",2009
271,271,"Matt Harmon",1,"SubParRounds",2009
271,271,"Matt Hill",3,"SubParRounds",2009
271,271,"Thongchai Jaidee",4,"SubParRounds",2009
271,271,"Skip Kendall",3,"SubParRounds",2009
271,271,"James Kingston",2,"SubParRounds",2009
271,271,"Derek Lamely",2,"SubParRounds",2009
271,271,"Jose Manuel Lara",2,"SubParRounds",2009
271,271,"JL Lewis",4,"SubParRounds",2009
271,271,"Mike Miles",3,"SubParRounds",2009
271,271,"Jack Newman",2,"SubParRounds",2009
271,271,"Louis Oosthuizen",6,"SubParRounds",2009
271,271,"Steve Pate",4,"SubParRounds",2009
271,271,"Wes Short Jr",3,"SubParRounds",2009
271,271,"Michael Sim",3,"SubParRounds",2009
271,271,"Azuma Yano",4,"SubParRounds",2009
293,293,"Stuart Anderson",1,"SubParRounds",2009
293,293,"Mark Brown",2,"SubParRounds",2009
293,293,"Kevin Chappell",3,"SubParRounds",2009
293,293,"Erik Compton",5,"SubParRounds",2009
293,293,"Graham DeLaet",1,"SubParRounds",2009
293,293,"Richard Finch",2,"SubParRounds",2009
293,293,"Bobby Gates",1,"SubParRounds",2009
293,293,"Andres Gonzales",1,"SubParRounds",2009
293,293,"David Gossett",5,"SubParRounds",2009
293,293,"Tano Goya",1,"SubParRounds",2009
293,293,"Mike Grob",1,"SubParRounds",2009
293,293,"Donnie Hammond",1,"SubParRounds",2009
293,293,"Anders Hansen",4,"SubParRounds",2009
293,293,"Scott Hebert",5,"SubParRounds",2009
293,293,"Scott Hoch",1,"SubParRounds",2009
293,293,"Ryo Ishikawa",6,"SubParRounds",2009
293,293,"Brendan Jones",2,"SubParRounds",2009
293,293,"Anthony Kang",1,"SubParRounds",2009
293,293,"Pablo Larrazabal",3,"SubParRounds",2009
293,293,"Lucas Lee",1,"SubParRounds",2009
293,293,"Wen Tang Lin",3,"SubParRounds",2009
293,293,"Luke List",1,"SubParRounds",2009
293,293,"Sandy Lyle",2,"SubParRounds",2009
293,293,"Len Mattiace",1,"SubParRounds",2009
293,293,"Spike McRoy",1,"SubParRounds",2009
293,293,"Fernando Mechereffe",1,"SubParRounds",2009
293,293,"Patrick Moore",4,"SubParRounds",2009
293,293,"Garth Mulroy",1,"SubParRounds",2009
293,293,"Rod Perry",1,"SubParRounds",2009
293,293,"Martin Piller",1,"SubParRounds",2009
293,293,"Dustin Risdon",1,"SubParRounds",2009
293,293,"Joel Sjoholm",1,"SubParRounds",2009
293,293,"Hideto Tanihara",1,"SubParRounds",2009
293,293,"Vance Veazey",1,"SubParRounds",2009
293,293,"Manuel Villegas",1,"SubParRounds",2009
293,293,"Alan Wagner",1,"SubParRounds",2009
293,293,"Grant Waite",2,"SubParRounds",2009
293,293,"Steve Wheatcroft",1,"SubParRounds",2009
293,293,"Willie Wood",2,"SubParRounds",2009
332,332,"Billy Anderson",1,"SubParRounds",2009
332,332,"Alex Aragon",2,"SubParRounds",2009
332,332,"Ian Baker Finch",1,"SubParRounds",2009
332,332,"Shane Bertsch",2,"SubParRounds",2009
332,332,"Ryan Blaum",2,"SubParRounds",2009
332,332,"Rafael Campos",1,"SubParRounds",2009
332,332,"Jason Caron",1,"SubParRounds",2009
332,332,"Scott Cashell",1,"SubParRounds",2009
332,332,"Paul Claxton",1,"SubParRounds",2009
332,332,"Russ Cochran",1,"SubParRounds",2009
332,332,"Steve Conway",1,"SubParRounds",2009
332,332,"Bryan DeCorso",1,"SubParRounds",2009
332,332,"Nick Dougherty",3,"SubParRounds",2009
332,332,"David Drysdale",1,"SubParRounds",2009
332,332,"Johan Edfors",3,"SubParRounds",2009
332,332,"John Ellis",1,"SubParRounds",2009
332,332,"Benjamin Fox",1,"SubParRounds",2009
332,332,"Hiroyuki Fujita",1,"SubParRounds",2009
332,332,"Fred Funk",6,"SubParRounds",2009
332,332,"Jim Gallagher Jr",2,"SubParRounds",2009
332,332,"Daniel Gaunt",1,"SubParRounds",2009
332,332,"Brent Geiberger",6,"SubParRounds",2009
332,332,"Rafael Gomez",1,"SubParRounds",2009
332,332,"Branden Grace",1,"SubParRounds",2009
332,332,"Wes Heffernan",1,"SubParRounds",2009
332,332,"Ryan Helminen",1,"SubParRounds",2009
332,332,"David Howell",1,"SubParRounds",2009
332,332,"Clint Jensen",2,"SubParRounds",2009
332,332,"Vincent Johnson",1,"SubParRounds",2009
332,332,"Chris Kirk",2,"SubParRounds",2009
332,332,"Kenichi Kuboya",1,"SubParRounds",2009
332,332,"Bernhard Langer",1,"SubParRounds",2009
332,332,"Paul Lawrie",1,"SubParRounds",2009
332,332,"Hugo Leon",1,"SubParRounds",2009
332,332,"Matthew Loving",1,"SubParRounds",2009
332,332,"Cortland Lowe",2,"SubParRounds",2009
332,332,"Andrew Magee",2,"SubParRounds",2009
332,332,"Gregory Main",1,"SubParRounds",2009
332,332,"Matteo Manassero",1,"SubParRounds",2009
332,332,"Andy Matthews",1,"SubParRounds",2009
332,332,"Jim McGovern",2,"SubParRounds",2009
332,332,"Andrew McLardy",2,"SubParRounds",2009
332,332,"Zack Miller",1,"SubParRounds",2009
332,332,"Larry Mize",1,"SubParRounds",2009
332,332,"Alan Morin",2,"SubParRounds",2009
332,332,"Trevor Murphy",1,"SubParRounds",2009
332,332,"Mark OMeara",2,"SubParRounds",2009
332,332,"Deane Pappas",1,"SubParRounds",2009
332,332,"Cameron Peck",1,"SubParRounds",2009
332,332,"Terry Pilkadaris",1,"SubParRounds",2009
332,332,"Angelo Que",1,"SubParRounds",2009
332,332,"Jose de Jesus Rodriguez",1,"SubParRounds",2009
332,332,"Andrew Ruthkoski",2,"SubParRounds",2009
332,332,"Reinier Saxton",2,"SubParRounds",2009
332,332,"Phil Schmitt",1,"SubParRounds",2009
332,332,"Brady Schnell",2,"SubParRounds",2009
332,332,"Dave Schultz",1,"SubParRounds",2009
332,332,"Ted Schulz",2,"SubParRounds",2009
332,332,"Anthony Smith",1,"SubParRounds",2009
332,332,"Sal Spallone",1,"SubParRounds",2009
332,332,"Grant Sturgeon",1,"SubParRounds",2009
332,332,"Miguel Suarez",1,"SubParRounds",2009
332,332,"Steve Surry",1,"SubParRounds",2009
332,332,"Junpei Takayama",1,"SubParRounds",2009
332,332,"Nick Taylor",2,"SubParRounds",2009
332,332,"Justin Thomas",1,"SubParRounds",2009
332,332,"Kyle Thompson",1,"SubParRounds",2009
332,332,"Esteban Toledo",2,"SubParRounds",2009
332,332,"Nathan Tyler",1,"SubParRounds",2009
332,332,"Mike Van Sickle",2,"SubParRounds",2009
332,332,"Diego Vanegas",1,"SubParRounds",2009
332,332,"James Vargas",1,"SubParRounds",2009
332,332,"Anthony Wall",2,"SubParRounds",2009
332,332,"Tom Watson",2,"SubParRounds",2009
332,332,"Drew Weaver",1,"SubParRounds",2009
332,332,"Chris Wood",2,"SubParRounds",2009
