"AverageDistanceofBirdieputtsmade_RANKTHISWEEK_2012","AverageDistanceofBirdieputtsmade_RANKLASTWEEK_2012","AverageDistanceofBirdieputtsmade_PLAYERNAME_2012","AverageDistanceofBirdieputtsmade_ROUNDS_2012","AverageDistanceofBirdieputtsmade_AVG_2012","AverageDistanceofBirdieputtsmade_TOTDISTFT_2012","AverageDistanceofBirdieputtsmade_TOTBIRDIEPUTTSMADE_2012","AverageDistanceofBirdieputtsmade_LONGESTMADEFT_2012","AverageDistanceofBirdieputtsmade_SHORTESTMADEFT_2012","stat_name","year"
21,21,"Bryce Molder",83,NA,2458.75,232,56,NA,"AverageDistanceofBirdieputtsmade",2012
26,26,"Ryuji Imada",78,NA,2214.25,211,55,NA,"AverageDistanceofBirdieputtsmade",2012
26,26,"Colt Knost",79,NA,2038.25,194,50,NA,"AverageDistanceofBirdieputtsmade",2012
26,26,"Alexandre Rocha",62,NA,1539.75,147,54,NA,"AverageDistanceofBirdieputtsmade",2012
29,29,"Brendon de Jonge",115,NA,3809.917,367,49,NA,"AverageDistanceofBirdieputtsmade",2012
29,29,"James Driscoll",83,NA,2397.833,230,84,NA,"AverageDistanceofBirdieputtsmade",2012
29,29,"JJ Killeen",101,NA,2580.083,247,69,NA,"AverageDistanceofBirdieputtsmade",2012
29,29,"Rod Pampling",88,NA,2166.583,208,64,NA,"AverageDistanceofBirdieputtsmade",2012
29,29,"Patrick Sheehan",58,NA,1218.167,117,44,NA,"AverageDistanceofBirdieputtsmade",2012
34,34,"Robert Allenby",76,NA,2033.75,197,53,NA,"AverageDistanceofBirdieputtsmade",2012
34,34,"Erik Compton",81,NA,2130.583,207,41,NA,"AverageDistanceofBirdieputtsmade",2012
34,34,"Sergio Garcia",57,NA,1614.75,156,59,NA,"AverageDistanceofBirdieputtsmade",2012
34,34,"Nathan Green",73,NA,2051.583,198,53,NA,"AverageDistanceofBirdieputtsmade",2012
34,34,"Jeff Maggert",83,NA,2538.167,245,49,NA,"AverageDistanceofBirdieputtsmade",2012
34,34,"Louis Oosthuizen",65,NA,1883.5,182,45,NA,"AverageDistanceofBirdieputtsmade",2012
34,34,"Kyle Reifers",86,NA,2250.167,218,47,NA,"AverageDistanceofBirdieputtsmade",2012
34,34,"Daniel Summerhays",81,NA,2168.833,210,42,NA,"AverageDistanceofBirdieputtsmade",2012
34,34,"Brendon Todd",78,NA,1841.667,178,42,NA,"AverageDistanceofBirdieputtsmade",2012
34,34,"Charlie Wi",86,NA,2305.25,223,52,NA,"AverageDistanceofBirdieputtsmade",2012
44,44,"Miguel Angel Carballo",73,NA,1796.75,176,42,NA,"AverageDistanceofBirdieputtsmade",2012
44,44,"Brian Harman",101,NA,2940.417,287,52,NA,"AverageDistanceofBirdieputtsmade",2012
44,44,"JJ Henry",93,NA,2128,207,37,NA,"AverageDistanceofBirdieputtsmade",2012
44,44,"Trevor Immelman",76,NA,1847.75,180,59,NA,"AverageDistanceofBirdieputtsmade",2012
44,44,"Zach Johnson",95,NA,2781.083,272,77,NA,"AverageDistanceofBirdieputtsmade",2012
44,44,"John Mallinger",74,NA,1975.667,192,56,NA,"AverageDistanceofBirdieputtsmade",2012
44,44,"Ted Potter Jr",77,NA,1861,181,49,NA,"AverageDistanceofBirdieputtsmade",2012
44,44,"Webb Simpson",77,NA,2755.583,269,63,NA,"AverageDistanceofBirdieputtsmade",2012
44,44,"Mark Wilson",84,NA,2029.583,198,50,NA,"AverageDistanceofBirdieputtsmade",2012
44,44,"YE Yang",64,NA,1625.75,158,40,NA,"AverageDistanceofBirdieputtsmade",2012
54,54,"Stephen Ames",54,NA,1132.25,111,40,NA,"AverageDistanceofBirdieputtsmade",2012
54,54,"Cameron Beckman",81,NA,2349.833,231,70,NA,"AverageDistanceofBirdieputtsmade",2012
54,54,"Jonathan Byrd",69,NA,1974.417,194,40,NA,"AverageDistanceofBirdieputtsmade",2012
54,54,"Brian Davis",91,NA,2781.417,273,45,NA,"AverageDistanceofBirdieputtsmade",2012
54,54,"Luke Donald",63,NA,1692.667,166,37,NA,"AverageDistanceofBirdieputtsmade",2012
54,54,"Jason Dufner",83,NA,2611.667,256,51,NA,"AverageDistanceofBirdieputtsmade",2012
54,54,"David Hearn",95,NA,2840.083,280,51,NA,"AverageDistanceofBirdieputtsmade",2012
54,54,"Kevin Kisner",69,NA,1661.917,163,54,NA,"AverageDistanceofBirdieputtsmade",2012
54,54,"Scott Piercy",95,NA,3288.833,323,59,NA,"AverageDistanceofBirdieputtsmade",2012
54,54,"Andres Romero",68,NA,1805.583,177,67,NA,"AverageDistanceofBirdieputtsmade",2012
54,54,"Adam Scott",59,NA,1523.5,150,40,NA,"AverageDistanceofBirdieputtsmade",2012
65,65,"Arjun Atwal",79,NA,1920,191,54,NA,"AverageDistanceofBirdieputtsmade",2012
65,65,"Jonas Blixt",72,NA,2303.583,228,60,NA,"AverageDistanceofBirdieputtsmade",2012
65,65,"Jason Bohn",81,NA,2155.167,213,64,NA,"AverageDistanceofBirdieputtsmade",2012
65,65,"Roberto Castro",92,NA,2561.25,255,67,NA,"AverageDistanceofBirdieputtsmade",2012
65,65,"Chris DiMarco",83,NA,2136.167,211,50,NA,"AverageDistanceofBirdieputtsmade",2012
65,65,"John Huh",99,NA,3009.75,298,49,NA,"AverageDistanceofBirdieputtsmade",2012
65,65,"George McNeill",85,NA,2234.75,222,36,NA,"AverageDistanceofBirdieputtsmade",2012
65,65,"Rocco Mediate",70,NA,1761,175,51,NA,"AverageDistanceofBirdieputtsmade",2012
65,65,"Lee Westwood",60,NA,1590,158,48,NA,"AverageDistanceofBirdieputtsmade",2012
74,74,"Stewart Cink",71,NA,1667.917,167,48,NA,"AverageDistanceofBirdieputtsmade",2012
74,74,"Matt Every",80,NA,2404.167,240,55,NA,"AverageDistanceofBirdieputtsmade",2012
74,74,"Brian Gay",91,NA,2418,241,49,NA,"AverageDistanceofBirdieputtsmade",2012
74,74,"Edward Loar",59,NA,1296.167,130,38,NA,"AverageDistanceofBirdieputtsmade",2012
74,74,"Seung Yul Noh",105,NA,2788.75,280,86,NA,"AverageDistanceofBirdieputtsmade",2012
74,74,"Nick OHern",78,NA,1971.167,197,37,NA,"AverageDistanceofBirdieputtsmade",2012
74,74,"Justin Rose",69,NA,1925.583,192,52,NA,"AverageDistanceofBirdieputtsmade",2012
74,74,"Camilo Villegas",79,NA,2485.5,248,53,NA,"AverageDistanceofBirdieputtsmade",2012
74,74,"Tiger Woods",69,NA,1970.25,197,53,NA,"AverageDistanceofBirdieputtsmade",2012
83,83,"Scott Brown",65,NA,1675.167,169,79,NA,"AverageDistanceofBirdieputtsmade",2012
83,83,"Greg Chalmers",88,NA,2303.083,232,58,NA,"AverageDistanceofBirdieputtsmade",2012
83,83,"Kevin Chappell",91,NA,2192,221,54,NA,"AverageDistanceofBirdieputtsmade",2012
83,83,"Tim Herron",88,NA,2464.667,248,43,NA,"AverageDistanceofBirdieputtsmade",2012
83,83,"Billy Horschel",63,NA,1666.333,168,57,NA,"AverageDistanceofBirdieputtsmade",2012
83,83,"Russell Knox",72,NA,1750.833,176,61,NA,"AverageDistanceofBirdieputtsmade",2012
83,83,"Spencer Levin",81,NA,2047.083,207,55,NA,"AverageDistanceofBirdieputtsmade",2012
83,83,"John Merrick",83,NA,2370.417,240,57,NA,"AverageDistanceofBirdieputtsmade",2012
83,83,"Garth Mulroy",59,NA,1620.167,164,70,NA,"AverageDistanceofBirdieputtsmade",2012
83,83,"Greg Owen",90,NA,2689.833,272,44,NA,"AverageDistanceofBirdieputtsmade",2012
83,83,"DA Points",88,NA,2819.833,284,50,NA,"AverageDistanceofBirdieputtsmade",2012
83,83,"DJ Trahan",73,NA,1909.083,192,53,NA,"AverageDistanceofBirdieputtsmade",2012
95,95,"Blake Adams",107,NA,2948.417,301,60,NA,"AverageDistanceofBirdieputtsmade",2012
95,95,"Will Claxton",99,NA,2957,300,65,NA,"AverageDistanceofBirdieputtsmade",2012
95,95,"Scott Dunlap",57,NA,1401.167,142,45,NA,"AverageDistanceofBirdieputtsmade",2012
95,95,"Charles Howell III",98,NA,2411.667,245,56,NA,"AverageDistanceofBirdieputtsmade",2012
95,95,"Matt Kuchar",86,NA,2269.5,230,50,NA,"AverageDistanceofBirdieputtsmade",2012
95,95,"Justin Leonard",79,NA,1874.667,191,41,NA,"AverageDistanceofBirdieputtsmade",2012
95,95,"Dicky Pride",62,NA,1507.917,153,55,NA,"AverageDistanceofBirdieputtsmade",2012
95,95,"Chris Stroud",86,NA,2181.917,222,47,NA,"AverageDistanceofBirdieputtsmade",2012
95,95,"Vaughn Taylor",81,NA,2098.5,213,43,NA,"AverageDistanceofBirdieputtsmade",2012
95,95,"Nick Watney",97,NA,2723.5,277,65,NA,"AverageDistanceofBirdieputtsmade",2012
105,105,"David Mathis",83,NA,2035.083,209,49,NA,"AverageDistanceofBirdieputtsmade",2012
105,105,"Ian Poulter",57,NA,1307.5,134,54,NA,"AverageDistanceofBirdieputtsmade",2012
107,107,"Mark Anderson",75,NA,1993.75,206,45,NA,"AverageDistanceofBirdieputtsmade",2012
107,107,"Stuart Appleby",75,NA,1878.583,195,45,NA,"AverageDistanceofBirdieputtsmade",2012
107,107,"Sangmoon Bae",81,NA,1890.833,196,56,NA,"AverageDistanceofBirdieputtsmade",2012
107,107,"Marco Dawson",60,NA,1393.5,144,48,NA,"AverageDistanceofBirdieputtsmade",2012
107,107,"Jim Furyk",85,NA,2100.75,218,42,NA,"AverageDistanceofBirdieputtsmade",2012
107,107,"Bill Haas",79,NA,1900.417,196,41,NA,"AverageDistanceofBirdieputtsmade",2012
107,107,"Freddie Jacobson",61,NA,1362.583,141,41,NA,"AverageDistanceofBirdieputtsmade",2012
107,107,"Graeme McDowell",55,NA,1332.167,138,33,NA,"AverageDistanceofBirdieputtsmade",2012
107,107,"Ryan Moore",89,NA,2853.167,295,48,NA,"AverageDistanceofBirdieputtsmade",2012
116,116,"Tommy Biershenk",74,NA,1818.167,190,41,NA,"AverageDistanceofBirdieputtsmade",2012
116,116,"Bob Estes",78,NA,1998.417,208,45,NA,"AverageDistanceofBirdieputtsmade",2012
116,116,"Stephen Gangluff",57,NA,1113.167,116,39,NA,"AverageDistanceofBirdieputtsmade",2012
116,116,"Robert Garrigus",89,NA,2643.75,276,60,NA,"AverageDistanceofBirdieputtsmade",2012
116,116,"Roland Thatcher",55,NA,1375.917,144,49,NA,"AverageDistanceofBirdieputtsmade",2012
116,116,"David Toms",60,NA,1372.833,143,49,NA,"AverageDistanceofBirdieputtsmade",2012
122,122,"Chad Campbell",84,NA,2211,232,41,NA,"AverageDistanceofBirdieputtsmade",2012
122,122,"Hunter Haas",69,NA,1516.25,159,59,NA,"AverageDistanceofBirdieputtsmade",2012
122,122,"Padraig Harrington",67,NA,1505.917,158,75,NA,"AverageDistanceofBirdieputtsmade",2012
122,122,"Phil Mickelson",79,NA,2267.25,238,63,NA,"AverageDistanceofBirdieputtsmade",2012
122,122,"Jeff Overton",101,NA,3251.083,342,58,NA,"AverageDistanceofBirdieputtsmade",2012
122,122,"Brendan Steele",77,NA,1753.167,184,47,NA,"AverageDistanceofBirdieputtsmade",2012
128,128,"Ricky Barnes",92,NA,2533.667,269,46,NA,"AverageDistanceofBirdieputtsmade",2012
128,128,"Keegan Bradley",90,NA,2587.833,274,54,NA,"AverageDistanceofBirdieputtsmade",2012
128,128,"John Daly",50,NA,1323.917,140,39,NA,"AverageDistanceofBirdieputtsmade",2012
128,128,"Bobby Gates",87,NA,2256.75,240,45,NA,"AverageDistanceofBirdieputtsmade",2012
128,128,"JB Holmes",90,NA,2664.5,282,90,NA,"AverageDistanceofBirdieputtsmade",2012
128,128,"Ryo Ishikawa",54,NA,936.167,99,39,NA,"AverageDistanceofBirdieputtsmade",2012
128,128,"Matt Jones",53,NA,1247.917,132,47,NA,"AverageDistanceofBirdieputtsmade",2012
128,128,"Billy Mayfair",90,NA,2158.417,230,73,NA,"AverageDistanceofBirdieputtsmade",2012
128,128,"Pat Perez",81,NA,2307.667,245,55,NA,"AverageDistanceofBirdieputtsmade",2012
128,128,"Tom Pernice Jr",62,NA,1380.417,146,47,NA,"AverageDistanceofBirdieputtsmade",2012
128,128,"Chez Reavie",83,NA,1903.667,203,39,NA,"AverageDistanceofBirdieputtsmade",2012
128,128,"Charl Schwartzel",56,NA,1398.083,149,42,NA,"AverageDistanceofBirdieputtsmade",2012
128,128,"Boo Weekley",74,NA,1678.083,178,53,NA,"AverageDistanceofBirdieputtsmade",2012
141,141,"Dustin Johnson",70,NA,1843.417,198,54,NA,"AverageDistanceofBirdieputtsmade",2012
141,141,"Chris Kirk",93,NA,2711.417,290,50,NA,"AverageDistanceofBirdieputtsmade",2012
141,141,"Ryan Palmer",81,NA,2504.583,269,50,NA,"AverageDistanceofBirdieputtsmade",2012
141,141,"John Rollins",81,NA,2244.25,240,62,NA,"AverageDistanceofBirdieputtsmade",2012
141,141,"John Senden",81,NA,2157.25,232,45,NA,"AverageDistanceofBirdieputtsmade",2012
146,146,"Matt Bettencourt",80,NA,1718.75,186,59,NA,"AverageDistanceofBirdieputtsmade",2012
146,146,"Tom Gillis",75,NA,2258.75,244,68,NA,"AverageDistanceofBirdieputtsmade",2012
146,146,"Jason Kokrak",79,NA,1954.083,212,40,NA,"AverageDistanceofBirdieputtsmade",2012
146,146,"Hunter Mahan",88,NA,1961.083,212,41,NA,"AverageDistanceofBirdieputtsmade",2012
146,146,"Troy Matteson",100,NA,2410,260,40,NA,"AverageDistanceofBirdieputtsmade",2012
146,146,"Carl Pettersson",92,NA,2656.417,288,37,NA,"AverageDistanceofBirdieputtsmade",2012
146,146,"Kevin Stadler",85,NA,2113.75,229,58,NA,"AverageDistanceofBirdieputtsmade",2012
153,153,"Jason Day",57,NA,1599,174,39,NA,"AverageDistanceofBirdieputtsmade",2012
153,153,"Davis Love III",64,NA,1708.417,186,44,NA,"AverageDistanceofBirdieputtsmade",2012
153,153,"Bill Lunde",83,NA,2102.083,229,46,NA,"AverageDistanceofBirdieputtsmade",2012
153,153,"Sean OHair",84,NA,2473,271,37,NA,"AverageDistanceofBirdieputtsmade",2012
153,153,"Cameron Tringale",88,NA,2346.583,257,52,NA,"AverageDistanceofBirdieputtsmade",2012
158,158,"Charlie Beljan",61,NA,1304.583,144,59,NA,"AverageDistanceofBirdieputtsmade",2012
158,158,"Kris Blanks",65,NA,1678.583,184,48,NA,"AverageDistanceofBirdieputtsmade",2012
158,158,"Bud Cauley",99,NA,2764.583,304,41,NA,"AverageDistanceofBirdieputtsmade",2012
158,158,"Chris Couch",61,NA,1646.667,181,42,NA,"AverageDistanceofBirdieputtsmade",2012
158,158,"Ernie Els",80,NA,1873.917,206,46,NA,"AverageDistanceofBirdieputtsmade",2012
158,158,"Rory Sabbatini",84,NA,2311.167,254,46,NA,"AverageDistanceofBirdieputtsmade",2012
158,158,"Josh Teater",97,NA,2716.417,300,44,NA,"AverageDistanceofBirdieputtsmade",2012
158,158,"Bo Van Pelt",84,NA,2342.333,257,39,NA,"AverageDistanceofBirdieputtsmade",2012
166,166,"Daniel Chopra",55,NA,1280.917,142,37,NA,"AverageDistanceofBirdieputtsmade",2012
166,166,"Harris English",98,NA,2659.833,295,50,NA,"AverageDistanceofBirdieputtsmade",2012
166,166,"Martin Laird",77,NA,1879.417,208,50,NA,"AverageDistanceofBirdieputtsmade",2012
166,166,"Marc Leishman",84,NA,2167.667,240,59,NA,"AverageDistanceofBirdieputtsmade",2012
166,166,"Steve Stricker",73,NA,1938.25,216,51,NA,"AverageDistanceofBirdieputtsmade",2012
171,171,"Rickie Fowler",84,NA,2057.833,230,52,NA,"AverageDistanceofBirdieputtsmade",2012
171,171,"Richard Lee",71,NA,1787.5,200,54,NA,"AverageDistanceofBirdieputtsmade",2012
171,171,"Scott Stallings",78,NA,1974.75,221,57,NA,"AverageDistanceofBirdieputtsmade",2012
171,171,"Jimmy Walker",101,NA,2724.833,305,58,NA,"AverageDistanceofBirdieputtsmade",2012
175,175,"Mathew Goggin",65,NA,1523,173,67,NA,"AverageDistanceofBirdieputtsmade",2012
175,175,"Gary Woodland",70,NA,1533.167,174,47,NA,"AverageDistanceofBirdieputtsmade",2012
177,177,"Kevin Na",80,NA,1952.417,223,46,NA,"AverageDistanceofBirdieputtsmade",2012
177,177,"Heath Slocum",93,NA,2028.333,231,56,NA,"AverageDistanceofBirdieputtsmade",2012
179,179,"Geoff Ogilvy",73,NA,1595.083,184,36,NA,"AverageDistanceofBirdieputtsmade",2012
180,180,"KJ Choi",71,NA,1565.417,182,39,NA,"AverageDistanceofBirdieputtsmade",2012
180,180,"Graham DeLaet",79,NA,2032.833,236,46,NA,"AverageDistanceofBirdieputtsmade",2012
182,182,"Kevin Streelman",89,NA,2166.917,255,33,NA,"AverageDistanceofBirdieputtsmade",2012
182,182,"Kyle Thompson",51,NA,947.083,111,34,1,"AverageDistanceofBirdieputtsmade",2012
184,184,"Aaron Baddeley",73,NA,1584.667,188,49,NA,"AverageDistanceofBirdieputtsmade",2012
184,184,"Robert Karlsson",54,NA,1357.667,162,51,NA,"AverageDistanceofBirdieputtsmade",2012
184,184,"Vijay Singh",99,NA,2393.25,284,58,NA,"AverageDistanceofBirdieputtsmade",2012
187,187,"Charley Hoffman",88,NA,2139.417,257,48,NA,"AverageDistanceofBirdieputtsmade",2012
188,188,"Kyle Stanley",86,NA,1933.25,237,40,NA,"AverageDistanceofBirdieputtsmade",2012
189,189,"Angel Cabrera",54,NA,925.917,115,36,NA,"AverageDistanceofBirdieputtsmade",2012
190,190,"Bubba Watson",68,NA,1505.5,190,43,NA,"AverageDistanceofBirdieputtsmade",2012
191,191,"Rory McIlroy",60,NA,1328.333,169,40,NA,"AverageDistanceofBirdieputtsmade",2012
