"Round1ScoringAverage_RANKTHISWEEK_2008","Round1ScoringAverage_RANKLASTWEEK_2008","Round1ScoringAverage_PLAYERNAME_2008","Round1ScoringAverage__2008","Round1ScoringAverage_AVG_2008","Round1ScoringAverage_TOTALSTROKES_2008","Round1ScoringAverage_TOTALROUNDS_2008","stat_name","year"
1,1,"Briny Baird",NA,69.7,2091,30,"Round1ScoringAverage",2008
2,2,"Anthony Kim",NA,69.77,1535,22,"Round1ScoringAverage",2008
3,3,"Phil Mickelson",NA,69.85,1397,20,"Round1ScoringAverage",2008
4,4,"Kenny Perry",NA,69.92,1818,26,"Round1ScoringAverage",2008
5,5,"Ken Duke",NA,69.97,2309,33,"Round1ScoringAverage",2008
6,6,"Kevin Streelman",NA,70.13,2244,32,"Round1ScoringAverage",2008
7,7,"Steve Marino",NA,70.16,2245,32,"Round1ScoringAverage",2008
8,8,"Stewart Cink",NA,70.23,1545,22,"Round1ScoringAverage",2008
8,8,"Patrick Sheehan",NA,70.23,2458,35,"Round1ScoringAverage",2008
10,10,"Bo Van Pelt",NA,70.25,2248,32,"Round1ScoringAverage",2008
11,11,"Dudley Hart",NA,70.27,1546,22,"Round1ScoringAverage",2008
12,12,"Kevin Sutherland",NA,70.35,1829,26,"Round1ScoringAverage",2008
13,13,"Brian Gay",NA,70.39,2182,31,"Round1ScoringAverage",2008
13,13,"John Huston",NA,70.39,1267,18,"Round1ScoringAverage",2008
15,15,"Brian Davis",NA,70.48,2326,33,"Round1ScoringAverage",2008
16,16,"Eric Axley",NA,70.49,2467,35,"Round1ScoringAverage",2008
17,17,"Stuart Appleby",NA,70.5,1551,22,"Round1ScoringAverage",2008
17,17,"Alejandro Canizares",NA,70.5,1128,16,"Round1ScoringAverage",2008
17,17,"Dean Wilson",NA,70.5,2256,32,"Round1ScoringAverage",2008
20,20,"Robert Allenby",NA,70.52,1904,27,"Round1ScoringAverage",2008
20,20,"Carl Pettersson",NA,70.52,2045,29,"Round1ScoringAverage",2008
22,22,"Shigeki Maruyama",NA,70.53,1199,17,"Round1ScoringAverage",2008
23,23,"Nick OHern",NA,70.54,1693,24,"Round1ScoringAverage",2008
24,24,"Charlie Wi",NA,70.56,1905,27,"Round1ScoringAverage",2008
25,25,"Todd Demsey",NA,70.6,1765,25,"Round1ScoringAverage",2008
26,26,"Paul Claxton",NA,70.61,1624,23,"Round1ScoringAverage",2008
26,26,"Sergio Garcia",NA,70.61,1271,18,"Round1ScoringAverage",2008
28,28,"Mathew Goggin",NA,70.63,1907,27,"Round1ScoringAverage",2008
28,28,"Zach Johnson",NA,70.63,1695,24,"Round1ScoringAverage",2008
30,30,"Adam Scott",NA,70.64,989,14,"Round1ScoringAverage",2008
31,31,"Michael Allen",NA,70.67,1908,27,"Round1ScoringAverage",2008
32,32,"Brett Quigley",NA,70.68,1767,25,"Round1ScoringAverage",2008
33,33,"Camilo Villegas",NA,70.71,1485,21,"Round1ScoringAverage",2008
34,34,"Ben Crane",NA,70.72,1768,25,"Round1ScoringAverage",2008
34,34,"Jim Furyk",NA,70.72,1768,25,"Round1ScoringAverage",2008
34,34,"Jeff Overton",NA,70.72,2263,32,"Round1ScoringAverage",2008
37,37,"John Mallinger",NA,70.76,2052,29,"Round1ScoringAverage",2008
38,38,"Lucas Glover",NA,70.77,1840,26,"Round1ScoringAverage",2008
38,38,"Tom Pernice Jr",NA,70.77,2123,30,"Round1ScoringAverage",2008
40,40,"Frank Lickliter II",NA,70.78,2265,32,"Round1ScoringAverage",2008
41,41,"Tag Ridings",NA,70.79,2053,29,"Round1ScoringAverage",2008
42,42,"Vijay Singh",NA,70.82,1558,22,"Round1ScoringAverage",2008
43,43,"Peter Lonard",NA,70.83,2125,30,"Round1ScoringAverage",2008
43,43,"Mike Weir",NA,70.83,1700,24,"Round1ScoringAverage",2008
45,45,"Brandt Snedeker",NA,70.84,1771,25,"Round1ScoringAverage",2008
46,46,"Joe Durant",NA,70.86,1984,28,"Round1ScoringAverage",2008
46,46,"Charley Hoffman",NA,70.86,2055,29,"Round1ScoringAverage",2008
46,46,"Billy Mayfair",NA,70.86,2055,29,"Round1ScoringAverage",2008
49,49,"Justin Leonard",NA,70.88,1701,24,"Round1ScoringAverage",2008
49,49,"John Riegger",NA,70.88,1701,24,"Round1ScoringAverage",2008
51,51,"Glen Day",NA,70.89,1347,19,"Round1ScoringAverage",2008
52,52,"Chez Reavie",NA,70.9,2127,30,"Round1ScoringAverage",2008
53,53,"Jay Williamson",NA,70.91,2269,32,"Round1ScoringAverage",2008
54,54,"Johnson Wagner",NA,70.92,1844,26,"Round1ScoringAverage",2008
55,55,"Corey Pavin",NA,70.95,1419,20,"Round1ScoringAverage",2008
55,55,"Rory Sabbatini",NA,70.95,1561,22,"Round1ScoringAverage",2008
57,57,"Tommy Armour III",NA,70.96,1703,24,"Round1ScoringAverage",2008
57,57,"Cameron Beckman",NA,70.96,1987,28,"Round1ScoringAverage",2008
57,57,"Tim Herron",NA,70.96,1987,28,"Round1ScoringAverage",2008
57,57,"Lee Janzen",NA,70.96,1987,28,"Round1ScoringAverage",2008
57,57,"Kent Jones",NA,70.96,1632,23,"Round1ScoringAverage",2008
62,62,"Nick Flanagan",NA,70.97,2058,29,"Round1ScoringAverage",2008
63,63,"Brad Adamonis",NA,71,2059,29,"Round1ScoringAverage",2008
63,63,"Olin Browne",NA,71,1917,27,"Round1ScoringAverage",2008
63,63,"Jeff Gove",NA,71,1278,18,"Round1ScoringAverage",2008
63,63,"Richard Johnson",NA,71,1491,21,"Round1ScoringAverage",2008
67,67,"Craig Kanada",NA,71.04,1634,23,"Round1ScoringAverage",2008
67,67,"Parker McLachlin",NA,71.04,1918,27,"Round1ScoringAverage",2008
67,67,"Scott Sterling",NA,71.04,1989,28,"Round1ScoringAverage",2008
67,67,"DJ Trahan",NA,71.04,1918,27,"Round1ScoringAverage",2008
67,67,"Scott Verplank",NA,71.04,1634,23,"Round1ScoringAverage",2008
72,72,"Gavin Coles",NA,71.06,1137,16,"Round1ScoringAverage",2008
72,72,"Jason Gore",NA,71.06,2203,31,"Round1ScoringAverage",2008
74,74,"Rich Beem",NA,71.07,1990,28,"Round1ScoringAverage",2008
75,75,"Brad Elder",NA,71.09,1635,23,"Round1ScoringAverage",2008
75,75,"Ryan Palmer",NA,71.09,1564,22,"Round1ScoringAverage",2008
75,75,"Vaughn Taylor",NA,71.09,2275,32,"Round1ScoringAverage",2008
78,78,"Rocco Mediate",NA,71.11,1920,27,"Round1ScoringAverage",2008
79,79,"Kenneth Ferrie",NA,71.12,1778,25,"Round1ScoringAverage",2008
80,80,"Woody Austin",NA,71.14,2063,29,"Round1ScoringAverage",2008
80,80,"Jesper Parnevik",NA,71.14,2063,29,"Round1ScoringAverage",2008
80,80,"Tim Wilkinson",NA,71.14,2063,29,"Round1ScoringAverage",2008
80,80,"YE Yang",NA,71.14,2063,29,"Round1ScoringAverage",2008
84,84,"JJ Henry",NA,71.15,2419,34,"Round1ScoringAverage",2008
85,85,"Stephen Ames",NA,71.17,1637,23,"Round1ScoringAverage",2008
85,85,"Marc Turnesa",NA,71.17,2064,29,"Round1ScoringAverage",2008
85,85,"Omar Uresti",NA,71.17,1708,24,"Round1ScoringAverage",2008
85,85,"Mark Wilson",NA,71.17,2064,29,"Round1ScoringAverage",2008
89,89,"Mark Calcavecchia",NA,71.18,1566,22,"Round1ScoringAverage",2008
90,90,"Ernie Els",NA,71.2,1068,15,"Round1ScoringAverage",2008
91,91,"Heath Slocum",NA,71.21,2065,29,"Round1ScoringAverage",2008
92,92,"Bart Bryant",NA,71.22,1638,23,"Round1ScoringAverage",2008
92,92,"Nicholas Thompson",NA,71.22,2564,36,"Round1ScoringAverage",2008
94,94,"Bob Sowards",NA,71.23,1567,22,"Round1ScoringAverage",2008
95,95,"George McNeill",NA,71.24,2066,29,"Round1ScoringAverage",2008
96,96,"Jeff Maggert",NA,71.25,1995,28,"Round1ScoringAverage",2008
97,97,"Geoff Ogilvy",NA,71.26,1354,19,"Round1ScoringAverage",2008
98,98,"Martin Laird",NA,71.28,2067,29,"Round1ScoringAverage",2008
98,98,"Bubba Watson",NA,71.28,2067,29,"Round1ScoringAverage",2008
100,100,"Kevin Na",NA,71.31,2068,29,"Round1ScoringAverage",2008
101,101,"Steve Elkington",NA,71.32,1783,25,"Round1ScoringAverage",2008
102,102,"Marco Dawson",NA,71.33,1498,21,"Round1ScoringAverage",2008
102,102,"Charles Howell III",NA,71.33,2140,30,"Round1ScoringAverage",2008
102,102,"Will Ma Kenzie",NA,71.33,1498,21,"Round1ScoringAverage",2008
102,102,"Nick Watney",NA,71.33,1926,27,"Round1ScoringAverage",2008
106,106,"Troy Matteson",NA,71.37,2141,30,"Round1ScoringAverage",2008
107,107,"Bill Haas",NA,71.39,2213,31,"Round1ScoringAverage",2008
108,108,"Chris Riley",NA,71.41,1214,17,"Round1ScoringAverage",2008
109,109,"Ted Purdy",NA,71.42,1714,24,"Round1ScoringAverage",2008
110,110,"Shane Bertsch",NA,71.43,2000,28,"Round1ScoringAverage",2008
111,111,"Bob Tway",NA,71.45,1429,20,"Round1ScoringAverage",2008
112,112,"Robert Gamez",NA,71.46,1858,26,"Round1ScoringAverage",2008
112,112,"John Merrick",NA,71.46,2001,28,"Round1ScoringAverage",2008
114,114,"Stephen Leaney",NA,71.47,1215,17,"Round1ScoringAverage",2008
115,115,"Harrison Frazar",NA,71.48,1644,23,"Round1ScoringAverage",2008
115,115,"Davis Love III",NA,71.48,1644,23,"Round1ScoringAverage",2008
115,115,"Rod Pampling",NA,71.48,1930,27,"Round1ScoringAverage",2008
118,118,"Fred Couples",NA,71.5,1287,18,"Round1ScoringAverage",2008
118,118,"Doug LaBelle II",NA,71.5,1573,22,"Round1ScoringAverage",2008
118,118,"Scott McCarron",NA,71.5,1573,22,"Round1ScoringAverage",2008
118,118,"Brenden Pappas",NA,71.5,1716,24,"Round1ScoringAverage",2008
118,118,"Ian Poulter",NA,71.5,1001,14,"Round1ScoringAverage",2008
123,123,"David Toms",NA,71.53,1359,19,"Round1ScoringAverage",2008
124,124,"Chad Campbell",NA,71.54,2003,28,"Round1ScoringAverage",2008
124,124,"Tim Clark",NA,71.54,1860,26,"Round1ScoringAverage",2008
126,126,"Robert Garrigus",NA,71.55,2075,29,"Round1ScoringAverage",2008
127,127,"Steve Stricker",NA,71.57,1503,21,"Round1ScoringAverage",2008
128,128,"Andres Romero",NA,71.58,1360,19,"Round1ScoringAverage",2008
129,129,"Carlos Franco",NA,71.6,1790,25,"Round1ScoringAverage",2008
130,130,"Boo Weekley",NA,71.61,1647,23,"Round1ScoringAverage",2008
131,131,"Jonathan Byrd",NA,71.62,1862,26,"Round1ScoringAverage",2008
131,131,"Daniel Chopra",NA,71.62,1862,26,"Round1ScoringAverage",2008
131,131,"Joe Ogilvie",NA,71.62,2077,29,"Round1ScoringAverage",2008
134,134,"Ryan Moore",NA,71.63,1719,24,"Round1ScoringAverage",2008
135,135,"Sean OHair",NA,71.64,1791,25,"Round1ScoringAverage",2008
136,136,"Jim McGovern",NA,71.65,1863,26,"Round1ScoringAverage",2008
137,137,"Nathan Green",NA,71.67,2150,30,"Round1ScoringAverage",2008
138,138,"Hunter Mahan",NA,71.68,1792,25,"Round1ScoringAverage",2008
139,139,"Tim Petrovic",NA,71.69,2294,32,"Round1ScoringAverage",2008
140,140,"John Senden",NA,71.7,1936,27,"Round1ScoringAverage",2008
141,141,"Steve Allan",NA,71.71,1506,21,"Round1ScoringAverage",2008
141,141,"Matt Jones",NA,71.71,2223,31,"Round1ScoringAverage",2008
143,143,"Steve Flesch",NA,71.72,2080,29,"Round1ScoringAverage",2008
144,144,"Ben Curtis",NA,71.73,1578,22,"Round1ScoringAverage",2008
145,145,"Aaron Baddeley",NA,71.76,1507,21,"Round1ScoringAverage",2008
145,145,"Greg Kraft",NA,71.76,1507,21,"Round1ScoringAverage",2008
147,147,"Dustin Johnson",NA,71.77,2153,30,"Round1ScoringAverage",2008
147,147,"Jerry Kelly",NA,71.77,2153,30,"Round1ScoringAverage",2008
149,149,"Matt Kuchar",NA,71.78,1938,27,"Round1ScoringAverage",2008
150,150,"Bob Estes",NA,71.79,2010,28,"Round1ScoringAverage",2008
150,150,"Brandt Jobe",NA,71.79,1364,19,"Round1ScoringAverage",2008
150,150,"Michael Letzig",NA,71.79,2082,29,"Round1ScoringAverage",2008
153,153,"JB Holmes",NA,71.8,1795,25,"Round1ScoringAverage",2008
154,154,"Jon Mills",NA,71.81,2298,32,"Round1ScoringAverage",2008
155,155,"Kevin Stadler",NA,71.83,2155,30,"Round1ScoringAverage",2008
156,156,"Pat Perez",NA,71.88,1869,26,"Round1ScoringAverage",2008
157,157,"Todd Hamilton",NA,71.89,2013,28,"Round1ScoringAverage",2008
158,158,"Jeff Quinney",NA,71.93,2014,28,"Round1ScoringAverage",2008
