"Par4Performance_RANKTHISWEEK_2016","Par4Performance_RANKLASTWEEK_2016","Par4Performance_PLAYERNAME_2016","Par4Performance_ROUNDS_2016","Par4Performance_STATUS_2016","Par4Performance_PAR4AVG_2016","Par4Performance_TOTALPAR_2016","stat_name","year"
34,42,"Bernd Wiesberger",23,2,4.01,824,"Par4Performance",2016
34,32,"Will Wilcox",47,2,4,1972,"Par4Performance",2016
39,43,"Sergio Garcia",28,3,4.01,1040,"Par4Performance",2016
39,43,"Chez Reavie",56,3,4.01,2348,"Par4Performance",2016
41,39,"Paul Casey",39,4,4.01,1496,"Par4Performance",2016
41,47,"Brice Garnett",29,4,4.01,1188,"Par4Performance",2016
41,35,"JB Holmes",39,4,4.01,1484,"Par4Performance",2016
44,49,"Billy Horschel",45,5,4.01,1760,"Par4Performance",2016
44,49,"Steve Stricker",25,5,4.02,1036,"Par4Performance",2016
46,28,"Kevin Chappell",49,6,4.01,2020,"Par4Performance",2016
46,56,"Smylie Kaufman",57,6,4.01,2280,"Par4Performance",2016
48,47,"Jason Gore",51,7,4.01,2104,"Par4Performance",2016
48,60,"Matt Kuchar",46,7,4.02,1768,"Par4Performance",2016
48,60,"Cameron Percy",22,7,4.03,900,"Par4Performance",2016
48,56,"Webb Simpson",34,7,4.02,1432,"Par4Performance",2016
52,39,"Padraig Harrington",38,8,4.02,1604,"Par4Performance",2016
52,49,"Phil Mickelson",37,8,4.02,1404,"Par4Performance",2016
52,49,"Brendan Steele",48,8,4.02,2008,"Par4Performance",2016
52,49,"Henrik Stenson",30,8,4.03,1184,"Par4Performance",2016
56,60,"Ricky Barnes",57,9,4.01,2412,"Par4Performance",2016
56,65,"Tony Finau",49,9,4.02,2048,"Par4Performance",2016
58,43,"Emiliano Grillo",47,10,4.02,1864,"Par4Performance",2016
58,60,"Bill Haas",42,10,4.03,1564,"Par4Performance",2016
58,60,"Anirban Lahiri",44,10,4.02,1688,"Par4Performance",2016
58,56,"Ryan Moore",40,10,4.03,1428,"Par4Performance",2016
58,49,"Justin Rose",35,10,4.03,1292,"Par4Performance",2016
58,43,"Jhonattan Vegas",49,10,4.02,2004,"Par4Performance",2016
58,67,"Jimmy Walker",43,10,4.02,1700,"Par4Performance",2016
65,67,"David Hearn",55,11,4.02,2308,"Par4Performance",2016
65,72,"Scott Piercy",45,11,4.02,1776,"Par4Performance",2016
65,72,"Andres Romero",22,11,4.05,892,"Par4Performance",2016
65,72,"DJ Trahan",23,11,4.05,932,"Par4Performance",2016
69,75,"Zach Johnson",42,12,4.03,1632,"Par4Performance",2016
69,75,"Andy Sullivan",25,12,4.05,928,"Par4Performance",2016
71,86,"Thomas Aiken",42,13,4.03,1732,"Par4Performance",2016
71,49,"Byeong Hun An",23,13,4.07,760,"Par4Performance",2016
71,79,"Justin Leonard",28,13,4.04,1160,"Par4Performance",2016
74,82,"Freddie Jacobson",54,14,4.02,2244,"Par4Performance",2016
74,67,"Patton Kizzire",57,14,4.03,2240,"Par4Performance",2016
74,65,"Jeff Overton",51,14,4.03,2180,"Par4Performance",2016
74,56,"Patrick Reed",53,14,4.03,1972,"Par4Performance",2016
78,86,"Miguel Angel Carballo",24,15,4.06,988,"Par4Performance",2016
78,86,"KJ Choi",47,15,4.03,1964,"Par4Performance",2016
78,86,"Matthew Fitzpatrick",23,15,4.07,824,"Par4Performance",2016
78,67,"Martin Laird",46,15,4.03,1912,"Par4Performance",2016
78,86,"Andrew Landry",24,15,4.06,972,"Par4Performance",2016
83,95,"Billy Hurley III",22,16,4.07,876,"Par4Performance",2016
83,75,"Ben Martin",48,16,4.03,2036,"Par4Performance",2016
83,79,"Kevin Streelman",46,16,4.03,1876,"Par4Performance",2016
86,97,"Stuart Appleby",39,17,4.04,1664,"Par4Performance",2016
86,113,"Harris English",51,17,4.03,2132,"Par4Performance",2016
86,86,"Si Woo Kim",63,17,4.03,2668,"Par4Performance",2016
86,82,"John Senden",48,17,4.03,2024,"Par4Performance",2016
86,97,"Hudson Swafford",52,17,4.03,2184,"Par4Performance",2016
86,67,"Gary Woodland",45,17,4.04,1880,"Par4Performance",2016
92,75,"Adam Hadwin",53,18,4.03,2224,"Par4Performance",2016
92,95,"Sung Kang",51,18,4.03,2124,"Par4Performance",2016
92,86,"Danny Lee",53,18,4.03,2064,"Par4Performance",2016
92,79,"Luke List",51,18,4.03,2132,"Par4Performance",2016
92,86,"Ollie Schniederjans",23,18,4.08,952,"Par4Performance",2016
97,132,"James Hahn",45,19,4.04,1868,"Par4Performance",2016
97,110,"Charley Hoffman",49,19,4.04,1888,"Par4Performance",2016
97,82,"Mark Hubbard",73,19,4.02,3060,"Par4Performance",2016
97,110,"Graeme McDowell",33,19,4.06,1304,"Par4Performance",2016
97,104,"DA Points",32,19,4.06,1308,"Par4Performance",2016
102,113,"Brian Gay",22,20,4.09,908,"Par4Performance",2016
102,113,"Louis Oosthuizen",25,20,4.11,704,"Par4Performance",2016
102,97,"Johnson Wagner",44,20,4.04,1856,"Par4Performance",2016
105,119,"Chris Kirk",51,21,4.04,1936,"Par4Performance",2016
105,82,"Colt Knost",56,21,4.04,2344,"Par4Performance",2016
105,113,"David Lingmerth",54,21,4.04,2164,"Par4Performance",2016
105,123,"Daniel Summerhays",55,21,4.04,2300,"Par4Performance",2016
105,104,"Vaughn Taylor",30,21,4.07,1220,"Par4Performance",2016
110,104,"Brian Harman",60,22,4.03,2520,"Par4Performance",2016
110,123,"Jerry Kelly",44,22,4.05,1820,"Par4Performance",2016
110,110,"Kelly Kraft",35,22,4.06,1428,"Par4Performance",2016
110,97,"Hunter Mahan",43,22,4.05,1724,"Par4Performance",2016
110,123,"Bryce Molder",50,22,4.04,2044,"Par4Performance",2016
110,123,"Ryan Palmer",46,22,4.05,1932,"Par4Performance",2016
110,97,"Martin Piller",37,22,4.06,1516,"Par4Performance",2016
110,86,"Scott Stallings",46,22,4.05,1928,"Par4Performance",2016
118,113,"Ben Crane",48,23,4.05,2008,"Par4Performance",2016
118,104,"Scott Langley",41,23,4.05,1676,"Par4Performance",2016
118,104,"Spencer Levin",62,23,4.04,2612,"Par4Performance",2016
118,104,"Henrik Norlander",41,23,4.05,1684,"Par4Performance",2016
118,129,"Wes Roach",33,23,4.07,1364,"Par4Performance",2016
123,119,"Retief Goosen",37,24,4.06,1528,"Par4Performance",2016
123,123,"Tom Hoge",47,24,4.05,1972,"Par4Performance",2016
125,135,"Luke Guthrie",31,25,4.08,1252,"Par4Performance",2016
125,119,"Cameron Tringale",47,25,4.05,1928,"Par4Performance",2016
127,132,"Will Ma Kenzie",54,26,4.05,2252,"Par4Performance",2016
127,97,"Kyle Reifers",63,26,4.04,2620,"Par4Performance",2016
127,129,"Cameron Smith",45,26,4.06,1836,"Par4Performance",2016
127,97,"Brett Stegmaier",57,26,4.04,2396,"Par4Performance",2016
131,140,"Stewart Cink",45,27,4.06,1924,"Par4Performance",2016
131,129,"Fabian Gomez",49,27,4.05,1984,"Par4Performance",2016
131,113,"Davis Love III",40,27,4.06,1720,"Par4Performance",2016
131,140,"Troy Merritt",41,27,4.06,1692,"Par4Performance",2016
135,140,"Francesco Molinari",36,28,4.07,1528,"Par4Performance",2016
135,144,"Seung Yul Noh",54,28,4.05,2288,"Par4Performance",2016
137,150,"Lucas Lee",22,29,4.13,892,"Par4Performance",2016
137,123,"Peter Malnati",53,29,4.05,2236,"Par4Performance",2016
137,150,"Carl Pettersson",31,29,4.09,1288,"Par4Performance",2016
137,150,"Kyle Stanley",57,29,4.05,2404,"Par4Performance",2016
141,154,"Keegan Bradley",40,30,4.07,1672,"Par4Performance",2016
141,154,"Jon Curran",55,30,4.05,2308,"Par4Performance",2016
141,119,"Rob Oppenheim",37,30,4.08,1516,"Par4Performance",2016
141,138,"Greg Owen",56,30,4.05,2368,"Par4Performance",2016
145,135,"Jonas Blixt",46,31,4.07,1884,"Par4Performance",2016
146,135,"Tyler Aldridge",53,32,4.06,2212,"Par4Performance",2016
146,154,"Zac Blair",56,32,4.05,2364,"Par4Performance",2016
146,138,"Jamie Donaldson",28,32,4.12,1048,"Par4Performance",2016
146,144,"Steve Marino",40,32,4.08,1676,"Par4Performance",2016
146,159,"Pat Perez",28,32,4.11,1188,"Par4Performance",2016
146,144,"Chris Stroud",52,32,4.06,2168,"Par4Performance",2016
146,144,"Justin Thomas",53,32,4.06,2112,"Par4Performance",2016
146,132,"Dawie van der Walt",48,32,4.06,2020,"Par4Performance",2016
146,140,"Mark Wilson",42,32,4.07,1792,"Par4Performance",2016
155,144,"Jim Herman",55,33,4.06,2300,"Par4Performance",2016
156,164,"John Huh",51,34,4.06,2152,"Par4Performance",2016
157,144,"Chad Campbell",54,35,4.06,2288,"Par4Performance",2016
157,167,"Rhein Gibson",36,35,4.09,1492,"Par4Performance",2016
157,160,"Shane Lowry",35,35,4.11,1324,"Par4Performance",2016
160,170,"Abraham Ancer",26,36,4.14,1060,"Par4Performance",2016
160,160,"Scott Brown",59,36,4.06,2464,"Par4Performance",2016
160,150,"Derek Ernst",36,36,4.1,1484,"Par4Performance",2016
163,154,"Robert Garrigus",34,37,4.11,1404,"Par4Performance",2016
163,160,"Jason Kokrak",52,37,4.07,2164,"Par4Performance",2016
165,170,"Blayne Barber",44,39,4.08,1840,"Par4Performance",2016
165,167,"Morgan Hoffmann",43,39,4.08,1840,"Par4Performance",2016
165,164,"George McNeill",33,39,4.11,1376,"Par4Performance",2016
165,164,"Scott Pinckney",53,39,4.07,2224,"Par4Performance",2016
165,160,"Sam Saunders",40,39,4.09,1668,"Par4Performance",2016
170,183,"Ken Duke",26,40,4.15,1076,"Par4Performance",2016
171,180,"Brendon Todd",43,41,4.09,1804,"Par4Performance",2016
172,177,"Bronson Burgoon",53,42,4.08,2220,"Par4Performance",2016
172,175,"Justin Hicks",26,42,4.16,1080,"Par4Performance",2016
172,170,"Michael Kim",62,42,4.06,2612,"Par4Performance",2016
175,184,"Brendon de Jonge",55,43,4.07,2328,"Par4Performance",2016
175,180,"Matt Jones",45,43,4.1,1724,"Par4Performance",2016
175,170,"Geoff Ogilvy",37,43,4.11,1532,"Par4Performance",2016
175,188,"Tyrone Van Aswegen",67,43,4.06,2828,"Par4Performance",2016
179,177,"JJ Henry",44,44,4.1,1852,"Par4Performance",2016
179,188,"Rory Sabbatini",40,44,4.11,1652,"Par4Performance",2016
179,175,"Michael Thompson",46,44,4.09,1940,"Par4Performance",2016
179,180,"Camilo Villegas",50,44,4.08,2120,"Par4Performance",2016
183,197,"Andrew Loupe",50,46,4.09,2060,"Par4Performance",2016
183,194,"Dicky Pride",33,46,4.14,1356,"Par4Performance",2016
183,167,"Vijay Singh",42,46,4.1,1788,"Par4Performance",2016
186,186,"Robert Streb",51,47,4.09,2008,"Par4Performance",2016
187,187,"Angel Cabrera",42,48,4.11,1736,"Par4Performance",2016
187,170,"Derek Fathauer",58,48,4.08,2444,"Par4Performance",2016
187,184,"Boo Weekley",53,48,4.09,2224,"Par4Performance",2016
190,188,"Chad Collins",45,49,4.1,1876,"Par4Performance",2016
191,198,"Charlie Beljan",26,50,4.19,1080,"Par4Performance",2016
191,177,"Ernie Els",34,50,4.14,1416,"Par4Performance",2016
191,192,"Carlos Ortiz",47,50,4.1,1944,"Par4Performance",2016
191,198,"Darron Stiles",28,50,4.17,1164,"Par4Performance",2016
195,192,"Shawn Stefani",45,51,4.11,1888,"Par4Performance",2016
196,194,"Whee Kim",54,52,4.09,2248,"Par4Performance",2016
196,194,"Harold Varner III",58,52,4.08,2448,"Par4Performance",2016
198,188,"Steve Wheatcroft",53,54,4.1,2228,"Par4Performance",2016
199,202,"Chesson Hadley",51,55,4.1,2100,"Par4Performance",2016
200,201,"Ian Poulter",37,57,4.15,1516,"Par4Performance",2016
201,198,"Erik Compton",45,58,4.12,1884,"Par4Performance",2016
202,202,"Matt Every",34,60,4.17,1400,"Par4Performance",2016
203,205,"Robert Allenby",35,62,4.17,1472,"Par4Performance",2016
203,204,"Hiroshi Iwata",51,62,4.12,2116,"Par4Performance",2016
205,207,"Andres Gonzales",46,65,4.14,1904,"Par4Performance",2016
206,206,"DH Lee",35,67,4.18,1452,"Par4Performance",2016
207,208,"Steven Bowditch",40,99,4.24,1656,"Par4Performance",2016
