"Par5EagleLeaders_RANKTHISWEEK_2005","Par5EagleLeaders_RANKLASTWEEK_2005","Par5EagleLeaders_PLAYERNAME_2005","Par5EagleLeaders_ROUNDS_2005","Par5EagleLeaders_TOTAL_2005","Par5EagleLeaders_TOTALPAR5HOLES_2005","Par5EagleLeaders_TOTALHOLEOUTS_2005","stat_name","year"
24,24,"Jesper Parnevik",84,9,274,1,"Par5EagleLeaders",2005
24,24,"Tag Ridings",93,9,318,2,"Par5EagleLeaders",2005
24,24,"John Senden",101,9,336,1,"Par5EagleLeaders",2005
36,36,"Steve Allan",102,8,332,2,"Par5EagleLeaders",2005
36,36,"Craig Barlow",81,8,268,2,"Par5EagleLeaders",2005
36,36,"Tim Clark",92,8,269,2,"Par5EagleLeaders",2005
36,36,"Scott Hend",75,8,248,2,"Par5EagleLeaders",2005
36,36,"Mark Hensby",70,8,205,1,"Par5EagleLeaders",2005
36,36,"Brandt Jobe",96,8,296,NA,"Par5EagleLeaders",2005
36,36,"Bernhard Langer",67,8,216,1,"Par5EagleLeaders",2005
36,36,"Frank Lickliter II",100,8,331,4,"Par5EagleLeaders",2005
36,36,"Tom Pernice Jr",111,8,362,1,"Par5EagleLeaders",2005
36,36,"Tim Petrovic",97,8,310,2,"Par5EagleLeaders",2005
36,36,"David Toms",87,8,238,1,"Par5EagleLeaders",2005
36,36,"Nick Watney",91,8,306,2,"Par5EagleLeaders",2005
36,36,"Brett Wetterich",76,8,248,NA,"Par5EagleLeaders",2005
49,49,"Michael Allen",90,7,294,2,"Par5EagleLeaders",2005
49,49,"Chris Anderson",66,7,216,1,"Par5EagleLeaders",2005
49,49,"Bob Estes",92,7,285,NA,"Par5EagleLeaders",2005
49,49,"Brent Geiberger",61,7,189,NA,"Par5EagleLeaders",2005
49,49,"Dudley Hart",84,7,284,1,"Par5EagleLeaders",2005
49,49,"David Hearn",68,7,228,NA,"Par5EagleLeaders",2005
49,49,"Shigeki Maruyama",99,7,305,2,"Par5EagleLeaders",2005
49,49,"Rocco Mediate",73,7,243,1,"Par5EagleLeaders",2005
49,49,"Shaun Micheel",81,7,268,1,"Par5EagleLeaders",2005
49,49,"Kevin Na",88,7,293,NA,"Par5EagleLeaders",2005
49,49,"Geoff Ogilvy",97,7,303,NA,"Par5EagleLeaders",2005
49,49,"Ted Purdy",122,7,382,1,"Par5EagleLeaders",2005
49,49,"Rory Sabbatini",81,7,233,NA,"Par5EagleLeaders",2005
49,49,"Jeff Sluman",94,7,324,2,"Par5EagleLeaders",2005
49,49,"Chris Smith",93,7,327,NA,"Par5EagleLeaders",2005
49,49,"Vaughn Taylor",99,7,335,1,"Par5EagleLeaders",2005
49,49,"Charlie Wi",67,7,229,1,"Par5EagleLeaders",2005
49,49,"Tiger Woods",76,7,234,NA,"Par5EagleLeaders",2005
67,67,"Tommy Armour III",103,6,345,1,"Par5EagleLeaders",2005
67,67,"Arjun Atwal",65,6,213,2,"Par5EagleLeaders",2005
67,67,"Briny Baird",98,6,317,NA,"Par5EagleLeaders",2005
67,67,"Mark Calcavecchia",92,6,284,NA,"Par5EagleLeaders",2005
67,67,"Daniel Chopra",108,6,351,1,"Par5EagleLeaders",2005
67,67,"John Daly",78,6,244,2,"Par5EagleLeaders",2005
67,67,"Chris DiMarco",83,6,238,3,"Par5EagleLeaders",2005
67,67,"Steve Flesch",90,6,278,1,"Par5EagleLeaders",2005
67,67,"Bob Heintz",67,6,228,2,"Par5EagleLeaders",2005
67,67,"JJ Henry",102,6,337,NA,"Par5EagleLeaders",2005
67,67,"John Huston",90,6,288,NA,"Par5EagleLeaders",2005
67,67,"Brendan Jones",81,6,268,NA,"Par5EagleLeaders",2005
67,67,"Jerry Kelly",101,6,324,1,"Par5EagleLeaders",2005
67,67,"Peter Lonard",85,6,268,NA,"Par5EagleLeaders",2005
67,67,"Kenny Perry",82,6,231,2,"Par5EagleLeaders",2005
67,67,"Justin Rose",99,6,324,2,"Par5EagleLeaders",2005
67,67,"Charles Warren",89,6,298,1,"Par5EagleLeaders",2005
67,67,"Jay Williamson",53,6,189,2,"Par5EagleLeaders",2005
85,85,"Jason Allred",75,5,247,1,"Par5EagleLeaders",2005
85,85,"Billy Andrade",83,5,290,NA,"Par5EagleLeaders",2005
85,85,"KJ Choi",78,5,223,NA,"Par5EagleLeaders",2005
85,85,"Robert Damron",89,5,310,1,"Par5EagleLeaders",2005
85,85,"Jim Furyk",94,5,288,1,"Par5EagleLeaders",2005
85,85,"Retief Goosen",71,5,188,1,"Par5EagleLeaders",2005
85,85,"Padraig Harrington",50,5,153,1,"Par5EagleLeaders",2005
85,85,"Freddie Jacobson",72,5,226,NA,"Par5EagleLeaders",2005
85,85,"Hank Kuehne",84,5,273,NA,"Par5EagleLeaders",2005
85,85,"Neal Lancaster",95,5,326,1,"Par5EagleLeaders",2005
85,85,"Thomas Levet",54,5,165,NA,"Par5EagleLeaders",2005
85,85,"JL Lewis",98,5,328,1,"Par5EagleLeaders",2005
85,85,"Andrew Magee",82,5,266,NA,"Par5EagleLeaders",2005
85,85,"Hunter Mahan",103,5,330,NA,"Par5EagleLeaders",2005
85,85,"Greg Owen",84,5,280,NA,"Par5EagleLeaders",2005
85,85,"Dennis Paulson",63,5,222,NA,"Par5EagleLeaders",2005
85,85,"Ian Poulter",62,5,173,1,"Par5EagleLeaders",2005
85,85,"Adam Scott",72,5,210,NA,"Par5EagleLeaders",2005
85,85,"Heath Slocum",103,5,323,NA,"Par5EagleLeaders",2005
85,85,"Hideto Tanihara",50,5,159,2,"Par5EagleLeaders",2005
85,85,"Mario Tiziani",67,5,219,NA,"Par5EagleLeaders",2005
85,85,"Dean Wilson",86,5,292,2,"Par5EagleLeaders",2005
107,107,"Cameron Beckman",96,4,310,2,"Par5EagleLeaders",2005
107,107,"Jeff Brehaut",71,4,229,NA,"Par5EagleLeaders",2005
107,107,"Chad Campbell",95,4,279,2,"Par5EagleLeaders",2005
107,107,"Alex Cejka",84,4,271,1,"Par5EagleLeaders",2005
107,107,"Gavin Coles",70,4,238,3,"Par5EagleLeaders",2005
107,107,"Ben Curtis",65,4,226,NA,"Par5EagleLeaders",2005
107,107,"Marco Dawson",82,4,285,2,"Par5EagleLeaders",2005
107,107,"Joe Durant",81,4,271,NA,"Par5EagleLeaders",2005
107,107,"Brad Faxon",75,4,228,NA,"Par5EagleLeaders",2005
107,107,"Todd Fischer",99,4,333,1,"Par5EagleLeaders",2005
107,107,"Sergio Garcia",73,4,204,NA,"Par5EagleLeaders",2005
107,107,"Tom Gillis",77,4,260,NA,"Par5EagleLeaders",2005
107,107,"Matt Gogel",78,4,255,1,"Par5EagleLeaders",2005
107,107,"JP Hayes",63,4,208,1,"Par5EagleLeaders",2005
107,107,"Tim Herron",100,4,323,1,"Par5EagleLeaders",2005
107,107,"Ryuji Imada",78,4,261,1,"Par5EagleLeaders",2005
107,107,"Lee Janzen",75,4,249,NA,"Par5EagleLeaders",2005
107,107,"Jonathan Kaye",77,4,254,2,"Par5EagleLeaders",2005
107,107,"Scott McCarron",78,4,254,NA,"Par5EagleLeaders",2005
107,107,"Ryan Palmer",101,4,325,NA,"Par5EagleLeaders",2005
107,107,"Corey Pavin",77,4,235,1,"Par5EagleLeaders",2005
107,107,"Craig Perks",67,4,220,NA,"Par5EagleLeaders",2005
107,107,"Carl Pettersson",109,4,365,NA,"Par5EagleLeaders",2005
107,107,"Phillip Price",77,4,259,NA,"Par5EagleLeaders",2005
107,107,"Rob Rashell",65,4,212,NA,"Par5EagleLeaders",2005
107,107,"Roland Thatcher",75,4,258,1,"Par5EagleLeaders",2005
107,107,"Bob Tway",87,4,268,NA,"Par5EagleLeaders",2005
107,107,"Scott Verplank",87,4,263,NA,"Par5EagleLeaders",2005
107,107,"Duffy Waldorf",86,4,279,1,"Par5EagleLeaders",2005
107,107,"Lee Westwood",50,4,138,1,"Par5EagleLeaders",2005
107,107,"Mark Wilson",74,4,248,1,"Par5EagleLeaders",2005
138,138,"Stephen Ames",82,3,240,NA,"Par5EagleLeaders",2005
138,138,"Stuart Appleby",84,3,245,NA,"Par5EagleLeaders",2005
138,138,"Paul Azinger",66,3,228,1,"Par5EagleLeaders",2005
138,138,"DJ Brigman",76,3,232,1,"Par5EagleLeaders",2005
138,138,"Olin Browne",99,3,316,1,"Par5EagleLeaders",2005
138,138,"Tom Byrum",83,3,262,1,"Par5EagleLeaders",2005
138,138,"Paul Claxton",79,3,263,1,"Par5EagleLeaders",2005
138,138,"Glen Day",80,3,258,2,"Par5EagleLeaders",2005
138,138,"Luke Donald",67,3,165,NA,"Par5EagleLeaders",2005
138,138,"Dan Forsman",52,3,175,1,"Par5EagleLeaders",2005
138,138,"Fred Funk",102,3,308,1,"Par5EagleLeaders",2005
138,138,"Robert Gamez",91,3,298,1,"Par5EagleLeaders",2005
138,138,"Bill Glasson",54,3,174,3,"Par5EagleLeaders",2005
138,138,"Todd Hamilton",94,3,308,NA,"Par5EagleLeaders",2005
138,138,"Steve Jones",56,3,167,1,"Par5EagleLeaders",2005
138,138,"Stephen Leaney",89,3,297,1,"Par5EagleLeaders",2005
138,138,"Tom Lehman",69,3,210,1,"Par5EagleLeaders",2005
138,138,"Justin Leonard",78,3,219,1,"Par5EagleLeaders",2005
138,138,"Will Ma Kenzie",75,3,248,NA,"Par5EagleLeaders",2005
138,138,"Arron Oberholser",65,3,199,NA,"Par5EagleLeaders",2005
138,138,"Pat Perez",89,3,280,NA,"Par5EagleLeaders",2005
138,138,"Patrick Sheehan",114,3,379,NA,"Par5EagleLeaders",2005
138,138,"Darron Stiles",78,3,258,1,"Par5EagleLeaders",2005
138,138,"Steve Stricker",62,3,205,1,"Par5EagleLeaders",2005
138,138,"Kevin Sutherland",89,3,292,NA,"Par5EagleLeaders",2005
138,138,"Hidemichi Tanaka",106,3,355,1,"Par5EagleLeaders",2005
138,138,"Omar Uresti",84,3,274,NA,"Par5EagleLeaders",2005
165,165,"Rich Beem",66,2,202,NA,"Par5EagleLeaders",2005
165,165,"Mark Brooks",72,2,247,NA,"Par5EagleLeaders",2005
165,165,"Stewart Cink",98,2,288,NA,"Par5EagleLeaders",2005
165,165,"John Cook",72,2,226,2,"Par5EagleLeaders",2005
165,165,"Matt Davidson",53,2,177,NA,"Par5EagleLeaders",2005
165,165,"John Elliott",58,2,180,1,"Par5EagleLeaders",2005
165,165,"Paul Gow",78,2,244,NA,"Par5EagleLeaders",2005
165,165,"Jay Haas",54,2,178,NA,"Par5EagleLeaders",2005
165,165,"Jeff Hart",63,2,209,NA,"Par5EagleLeaders",2005
165,165,"Kent Jones",99,2,334,NA,"Par5EagleLeaders",2005
165,165,"Skip Kendall",80,2,271,1,"Par5EagleLeaders",2005
165,165,"Franklin Langham",91,2,291,1,"Par5EagleLeaders",2005
165,165,"Len Mattiace",86,2,282,NA,"Par5EagleLeaders",2005
165,165,"Rod Pampling",89,2,261,NA,"Par5EagleLeaders",2005
165,165,"Chris Riley",67,2,207,NA,"Par5EagleLeaders",2005
180,180,"Doug Barron",70,1,245,NA,"Par5EagleLeaders",2005
180,180,"Justin Bolli",65,1,215,1,"Par5EagleLeaders",2005
180,180,"Danny Briggs",70,1,235,1,"Par5EagleLeaders",2005
180,180,"Jim Carter",62,1,196,NA,"Par5EagleLeaders",2005
180,180,"Jose Coceres",56,1,182,NA,"Par5EagleLeaders",2005
180,180,"Steve Elkington",67,1,212,NA,"Par5EagleLeaders",2005
180,180,"Brian Gay",101,1,329,NA,"Par5EagleLeaders",2005
180,180,"Glen Hnatiuk",59,1,185,NA,"Par5EagleLeaders",2005
180,180,"Richard Johnson",50,1,165,NA,"Par5EagleLeaders",2005
180,180,"Matt Kuchar",60,1,197,1,"Par5EagleLeaders",2005
180,180,"Jeff Maggert",79,1,234,NA,"Par5EagleLeaders",2005
180,180,"Phil Mickelson",81,1,234,NA,"Par5EagleLeaders",2005
180,180,"Larry Mize",54,1,155,NA,"Par5EagleLeaders",2005
180,180,"Mark OMeara",66,1,240,1,"Par5EagleLeaders",2005
180,180,"Brett Quigley",96,1,320,NA,"Par5EagleLeaders",2005
180,180,"Joey Sindelar",104,1,370,NA,"Par5EagleLeaders",2005
180,180,"Kirk Triplett",55,1,177,NA,"Par5EagleLeaders",2005
180,180,"Mike Weir",71,1,212,NA,"Par5EagleLeaders",2005
