"FirstTeeEarlyRound1ScoringAverage_RANKTHISWEEK_2009","FirstTeeEarlyRound1ScoringAverage_RANKLASTWEEK_2009","FirstTeeEarlyRound1ScoringAverage_PLAYERNAME_2009","FirstTeeEarlyRound1ScoringAverage__2009","FirstTeeEarlyRound1ScoringAverage_AVG_2009","FirstTeeEarlyRound1ScoringAverage_TOTALSTROKES_2009","FirstTeeEarlyRound1ScoringAverage_TOTALROUNDS_2009","stat_name","year"
139,139,"Heath Slocum",NA,71.6,358,5,"FirstTeeEarlyRound1ScoringAverage",2009
140,140,"Anthony Kim",NA,71.67,215,3,"FirstTeeEarlyRound1ScoringAverage",2009
140,140,"Mark Wilson",NA,71.67,430,6,"FirstTeeEarlyRound1ScoringAverage",2009
142,142,"Jimmy Walker",NA,71.71,502,7,"FirstTeeEarlyRound1ScoringAverage",2009
143,143,"Rod Pampling",NA,71.75,574,8,"FirstTeeEarlyRound1ScoringAverage",2009
144,144,"John Mallinger",NA,71.8,718,10,"FirstTeeEarlyRound1ScoringAverage",2009
144,144,"Andres Romero",NA,71.8,359,5,"FirstTeeEarlyRound1ScoringAverage",2009
146,146,"Greg Owen",NA,71.83,431,6,"FirstTeeEarlyRound1ScoringAverage",2009
147,147,"Brian Bateman",NA,72,432,6,"FirstTeeEarlyRound1ScoringAverage",2009
147,147,"Cameron Beckman",NA,72,720,10,"FirstTeeEarlyRound1ScoringAverage",2009
147,147,"Kent Jones",NA,72,432,6,"FirstTeeEarlyRound1ScoringAverage",2009
147,147,"Greg Kraft",NA,72,288,4,"FirstTeeEarlyRound1ScoringAverage",2009
147,147,"Chris Riley",NA,72,216,3,"FirstTeeEarlyRound1ScoringAverage",2009
147,147,"Vaughn Taylor",NA,72,504,7,"FirstTeeEarlyRound1ScoringAverage",2009
153,153,"Joe Durant",NA,72.2,361,5,"FirstTeeEarlyRound1ScoringAverage",2009
153,153,"Charles Warren",NA,72.2,361,5,"FirstTeeEarlyRound1ScoringAverage",2009
155,155,"Dustin Johnson",NA,72.33,434,6,"FirstTeeEarlyRound1ScoringAverage",2009
155,155,"Jarrod Lyle",NA,72.33,217,3,"FirstTeeEarlyRound1ScoringAverage",2009
157,157,"Kris Blanks",NA,72.38,579,8,"FirstTeeEarlyRound1ScoringAverage",2009
158,158,"Darron Stiles",NA,72.4,362,5,"FirstTeeEarlyRound1ScoringAverage",2009
159,159,"Carl Pettersson",NA,72.42,869,12,"FirstTeeEarlyRound1ScoringAverage",2009
160,160,"Phil Mickelson",NA,72.5,145,2,"FirstTeeEarlyRound1ScoringAverage",2009
160,160,"Tiger Woods",NA,72.5,145,2,"FirstTeeEarlyRound1ScoringAverage",2009
162,162,"Colt Knost",NA,72.6,363,5,"FirstTeeEarlyRound1ScoringAverage",2009
163,163,"KJ Choi",NA,72.67,436,6,"FirstTeeEarlyRound1ScoringAverage",2009
164,164,"Tom Lehman",NA,73,146,2,"FirstTeeEarlyRound1ScoringAverage",2009
164,164,"David Mathis",NA,73,292,4,"FirstTeeEarlyRound1ScoringAverage",2009
166,166,"Aaron Baddeley",NA,73.1,731,10,"FirstTeeEarlyRound1ScoringAverage",2009
167,167,"Ryan Palmer",NA,73.14,512,7,"FirstTeeEarlyRound1ScoringAverage",2009
168,168,"JB Holmes",NA,73.29,513,7,"FirstTeeEarlyRound1ScoringAverage",2009
169,169,"Padraig Harrington",NA,73.33,220,3,"FirstTeeEarlyRound1ScoringAverage",2009
169,169,"Rick Price",NA,73.33,220,3,"FirstTeeEarlyRound1ScoringAverage",2009
169,169,"Chez Reavie",NA,73.33,660,9,"FirstTeeEarlyRound1ScoringAverage",2009
169,169,"Peter Tomasulo",NA,73.33,220,3,"FirstTeeEarlyRound1ScoringAverage",2009
169,169,"Bubba Watson",NA,73.33,440,6,"FirstTeeEarlyRound1ScoringAverage",2009
174,174,"Jason Gore",NA,73.43,514,7,"FirstTeeEarlyRound1ScoringAverage",2009
175,175,"Eric Axley",NA,73.45,808,11,"FirstTeeEarlyRound1ScoringAverage",2009
176,176,"Brendon Todd",NA,73.5,294,4,"FirstTeeEarlyRound1ScoringAverage",2009
177,177,"Brad Faxon",NA,73.55,809,11,"FirstTeeEarlyRound1ScoringAverage",2009
178,178,"Ernie Els",NA,73.67,221,3,"FirstTeeEarlyRound1ScoringAverage",2009
178,178,"Leif Olson",NA,73.67,442,6,"FirstTeeEarlyRound1ScoringAverage",2009
180,180,"David Duval",NA,73.83,443,6,"FirstTeeEarlyRound1ScoringAverage",2009
181,181,"Jeff Quinney",NA,74,370,5,"FirstTeeEarlyRound1ScoringAverage",2009
182,182,"Billy Mayfair",NA,74.4,744,10,"FirstTeeEarlyRound1ScoringAverage",2009
183,183,"Marc Turnesa",NA,74.54,969,13,"FirstTeeEarlyRound1ScoringAverage",2009
184,184,"Parker McLachlin",NA,75.71,530,7,"FirstTeeEarlyRound1ScoringAverage",2009
