"PuttsperRoundRound3_RANKTHISWEEK_2008","PuttsperRoundRound3_RANKLASTWEEK_2008","PuttsperRoundRound3_PLAYERNAME_2008","PuttsperRoundRound3__2008","PuttsperRoundRound3_AVG_2008","PuttsperRoundRound3_TOTALPUTTS_2008","PuttsperRoundRound3_TOTALROUNDS_2008","stat_name","year"
1,1,"Daniel Chopra",NA,26.44,423,16,"PuttsperRoundRound3",2008
2,2,"Nathan Green",NA,26.89,484,18,"PuttsperRoundRound3",2008
3,3,"Jeff Quinney",NA,27.31,437,16,"PuttsperRoundRound3",2008
4,4,"Bob Tway",NA,27.5,385,14,"PuttsperRoundRound3",2008
5,5,"Aaron Baddeley",NA,27.69,443,16,"PuttsperRoundRound3",2008
6,6,"Shane Bertsch",NA,27.8,556,20,"PuttsperRoundRound3",2008
6,6,"Tommy Gainey",NA,27.8,139,5,"PuttsperRoundRound3",2008
8,8,"Mike Weir",NA,27.84,529,19,"PuttsperRoundRound3",2008
9,9,"Greg Kraft",NA,27.89,251,9,"PuttsperRoundRound3",2008
9,9,"Brenden Pappas",NA,27.89,251,9,"PuttsperRoundRound3",2008
11,11,"Retief Goosen",NA,27.92,335,12,"PuttsperRoundRound3",2008
12,12,"Freddie Jacobson",NA,27.93,419,15,"PuttsperRoundRound3",2008
13,13,"Chad Collins",NA,28,336,12,"PuttsperRoundRound3",2008
14,14,"Tom Pernice Jr",NA,28.05,617,22,"PuttsperRoundRound3",2008
15,15,"Bob Estes",NA,28.12,478,17,"PuttsperRoundRound3",2008
16,16,"Alejandro Canizares",NA,28.13,225,8,"PuttsperRoundRound3",2008
17,17,"Tim Clark",NA,28.16,535,19,"PuttsperRoundRound3",2008
18,18,"Jim McGovern",NA,28.18,310,11,"PuttsperRoundRound3",2008
19,19,"Geoff Ogilvy",NA,28.23,367,13,"PuttsperRoundRound3",2008
20,20,"Davis Love III",NA,28.25,452,16,"PuttsperRoundRound3",2008
20,20,"Ryan Palmer",NA,28.25,339,12,"PuttsperRoundRound3",2008
22,22,"Padraig Harrington",NA,28.27,311,11,"PuttsperRoundRound3",2008
22,22,"Ryuji Imada",NA,28.27,424,15,"PuttsperRoundRound3",2008
22,22,"Tim Petrovic",NA,28.27,424,15,"PuttsperRoundRound3",2008
25,25,"Anthony Kim",NA,28.28,509,18,"PuttsperRoundRound3",2008
26,26,"Corey Pavin",NA,28.29,396,14,"PuttsperRoundRound3",2008
27,27,"Marco Dawson",NA,28.3,283,10,"PuttsperRoundRound3",2008
28,28,"Ian Poulter",NA,28.36,312,11,"PuttsperRoundRound3",2008
29,29,"Jason Day",NA,28.38,369,13,"PuttsperRoundRound3",2008
30,30,"Tim Herron",NA,28.4,568,20,"PuttsperRoundRound3",2008
31,31,"David Duval",NA,28.43,199,7,"PuttsperRoundRound3",2008
32,32,"Eric Axley",NA,28.45,626,22,"PuttsperRoundRound3",2008
33,33,"Stephen Ames",NA,28.5,513,18,"PuttsperRoundRound3",2008
33,33,"Ernie Els",NA,28.5,285,10,"PuttsperRoundRound3",2008
33,33,"Nick OHern",NA,28.5,456,16,"PuttsperRoundRound3",2008
36,36,"Jim Furyk",NA,28.55,628,22,"PuttsperRoundRound3",2008
37,37,"Matt Kuchar",NA,28.56,457,16,"PuttsperRoundRound3",2008
37,37,"Brett Rumford",NA,28.56,257,9,"PuttsperRoundRound3",2008
39,39,"Chris DiMarco",NA,28.6,429,15,"PuttsperRoundRound3",2008
39,39,"Jesper Parnevik",NA,28.6,429,15,"PuttsperRoundRound3",2008
41,41,"Justin Leonard",NA,28.65,659,23,"PuttsperRoundRound3",2008
42,42,"Brandt Snedeker",NA,28.71,488,17,"PuttsperRoundRound3",2008
42,42,"Marc Turnesa",NA,28.71,402,14,"PuttsperRoundRound3",2008
44,44,"Camilo Villegas",NA,28.72,517,18,"PuttsperRoundRound3",2008
45,45,"John Huston",NA,28.73,316,11,"PuttsperRoundRound3",2008
46,46,"Mark Wilson",NA,28.76,719,25,"PuttsperRoundRound3",2008
47,47,"Cameron Beckman",NA,28.8,432,15,"PuttsperRoundRound3",2008
47,47,"Angel Cabrera",NA,28.8,288,10,"PuttsperRoundRound3",2008
47,47,"Patrick Sheehan",NA,28.8,720,25,"PuttsperRoundRound3",2008
50,50,"Bill Haas",NA,28.82,490,17,"PuttsperRoundRound3",2008
50,50,"Jin Park",NA,28.82,317,11,"PuttsperRoundRound3",2008
52,52,"Kevin Na",NA,28.85,577,20,"PuttsperRoundRound3",2008
53,53,"Stewart Cink",NA,28.89,520,18,"PuttsperRoundRound3",2008
53,53,"Craig Kanada",NA,28.89,260,9,"PuttsperRoundRound3",2008
55,55,"Stuart Appleby",NA,28.9,578,20,"PuttsperRoundRound3",2008
55,55,"Phil Mickelson",NA,28.9,578,20,"PuttsperRoundRound3",2008
57,57,"Glen Day",NA,28.92,376,13,"PuttsperRoundRound3",2008
58,58,"Paul Goydos",NA,28.93,434,15,"PuttsperRoundRound3",2008
59,59,"Brian Gay",NA,28.94,521,18,"PuttsperRoundRound3",2008
59,59,"Vijay Singh",NA,28.94,492,17,"PuttsperRoundRound3",2008
61,61,"Bart Bryant",NA,29,493,17,"PuttsperRoundRound3",2008
61,61,"Alex Cejka",NA,29,348,12,"PuttsperRoundRound3",2008
61,61,"Ken Duke",NA,29,725,25,"PuttsperRoundRound3",2008
61,61,"Will Ma Kenzie",NA,29,319,11,"PuttsperRoundRound3",2008
61,61,"Ryan Moore",NA,29,348,12,"PuttsperRoundRound3",2008
61,61,"Jeff Overton",NA,29,551,19,"PuttsperRoundRound3",2008
61,61,"Vaughn Taylor",NA,29,580,20,"PuttsperRoundRound3",2008
61,61,"Scott Verplank",NA,29,493,17,"PuttsperRoundRound3",2008
69,69,"Charley Hoffman",NA,29.05,552,19,"PuttsperRoundRound3",2008
70,70,"Ben Curtis",NA,29.06,494,17,"PuttsperRoundRound3",2008
70,70,"Sergio Garcia",NA,29.06,494,17,"PuttsperRoundRound3",2008
70,70,"Tim Wilkinson",NA,29.06,494,17,"PuttsperRoundRound3",2008
73,73,"Tag Ridings",NA,29.07,436,15,"PuttsperRoundRound3",2008
73,73,"Omar Uresti",NA,29.07,407,14,"PuttsperRoundRound3",2008
75,75,"Gavin Coles",NA,29.1,291,10,"PuttsperRoundRound3",2008
75,75,"Charlie Wi",NA,29.1,611,21,"PuttsperRoundRound3",2008
77,77,"Cody Freeman",NA,29.13,233,8,"PuttsperRoundRound3",2008
77,77,"Kevin Sutherland",NA,29.13,670,23,"PuttsperRoundRound3",2008
79,79,"Ben Crane",NA,29.17,525,18,"PuttsperRoundRound3",2008
80,80,"Matt Jones",NA,29.19,467,16,"PuttsperRoundRound3",2008
81,81,"John Mallinger",NA,29.2,584,20,"PuttsperRoundRound3",2008
81,81,"Brett Quigley",NA,29.2,438,15,"PuttsperRoundRound3",2008
83,83,"Mathias Gronberg",NA,29.21,409,14,"PuttsperRoundRound3",2008
84,84,"Rocco Mediate",NA,29.22,526,18,"PuttsperRoundRound3",2008
84,84,"Boo Weekley",NA,29.22,526,18,"PuttsperRoundRound3",2008
86,86,"Todd Demsey",NA,29.25,468,16,"PuttsperRoundRound3",2008
86,86,"YE Yang",NA,29.25,468,16,"PuttsperRoundRound3",2008
88,88,"KJ Choi",NA,29.27,439,15,"PuttsperRoundRound3",2008
89,89,"Jonathan Byrd",NA,29.29,498,17,"PuttsperRoundRound3",2008
89,89,"Dudley Hart",NA,29.29,410,14,"PuttsperRoundRound3",2008
91,91,"Frank Lickliter II",NA,29.3,674,23,"PuttsperRoundRound3",2008
92,92,"Carl Pettersson",NA,29.31,762,26,"PuttsperRoundRound3",2008
92,92,"Scott Sterling",NA,29.31,469,16,"PuttsperRoundRound3",2008
94,94,"Brian Davis",NA,29.32,645,22,"PuttsperRoundRound3",2008
95,95,"Michael Letzig",NA,29.33,440,15,"PuttsperRoundRound3",2008
95,95,"Andres Romero",NA,29.33,440,15,"PuttsperRoundRound3",2008
95,95,"Nick Watney",NA,29.33,616,21,"PuttsperRoundRound3",2008
98,98,"George McNeill",NA,29.35,587,20,"PuttsperRoundRound3",2008
99,99,"James Driscoll",NA,29.36,411,14,"PuttsperRoundRound3",2008
99,99,"Carlos Franco",NA,29.36,323,11,"PuttsperRoundRound3",2008
99,99,"Richard Johnson",NA,29.36,323,11,"PuttsperRoundRound3",2008
102,102,"Lucas Glover",NA,29.37,558,19,"PuttsperRoundRound3",2008
102,102,"Bubba Watson",NA,29.37,558,19,"PuttsperRoundRound3",2008
104,104,"Sean OHair",NA,29.38,470,16,"PuttsperRoundRound3",2008
104,104,"Joe Ogilvie",NA,29.38,617,21,"PuttsperRoundRound3",2008
104,104,"Rory Sabbatini",NA,29.38,470,16,"PuttsperRoundRound3",2008
107,107,"Todd Hamilton",NA,29.39,529,18,"PuttsperRoundRound3",2008
108,108,"Chez Reavie",NA,29.4,588,20,"PuttsperRoundRound3",2008
108,108,"Jay Williamson",NA,29.4,441,15,"PuttsperRoundRound3",2008
110,110,"Rich Beem",NA,29.41,500,17,"PuttsperRoundRound3",2008
111,111,"John Rollins",NA,29.42,559,19,"PuttsperRoundRound3",2008
112,112,"Billy Andrade",NA,29.45,324,11,"PuttsperRoundRound3",2008
113,113,"Rod Pampling",NA,29.46,383,13,"PuttsperRoundRound3",2008
114,114,"Robert Garrigus",NA,29.47,501,17,"PuttsperRoundRound3",2008
114,114,"Johnson Wagner",NA,29.47,442,15,"PuttsperRoundRound3",2008
116,116,"Harrison Frazar",NA,29.5,354,12,"PuttsperRoundRound3",2008
116,116,"Mathew Goggin",NA,29.5,531,18,"PuttsperRoundRound3",2008
