"Approachesfrom275yardsRgh_RANKTHISWEEK_2005","Approachesfrom275yardsRgh_RANKLASTWEEK_2005","Approachesfrom275yardsRgh_PLAYERNAME_2005","Approachesfrom275yardsRgh_ROUNDS_2005","Approachesfrom275yardsRgh_AVG_2005","Approachesfrom275yardsRgh_TOTALDISTANCEFEET_2005","Approachesfrom275yardsRgh_OFATTEMPTS_2005","Approachesfrom275yardsRgh_RELATIVETOPAR_2005","stat_name","year"
1,1,"John Daly",78,NA,21.083,1,-1,"Approachesfrom275yardsRgh",2005
2,2,"David Hearn",68,NA,31.167,1,-1,"Approachesfrom275yardsRgh",2005
3,3,"Jeff Brehaut",71,NA,86.5,2,-1,"Approachesfrom275yardsRgh",2005
4,4,"Shigeki Maruyama",99,NA,46.083,1,-1,"Approachesfrom275yardsRgh",2005
5,5,"Brian Gay",101,NA,47.583,1,0,"Approachesfrom275yardsRgh",2005
6,6,"Tom Pernice Jr",111,NA,47.75,1,-1,"Approachesfrom275yardsRgh",2005
7,7,"Jonathan Byrd",103,NA,147.75,3,-3,"Approachesfrom275yardsRgh",2005
8,8,"Matt Kuchar",60,NA,49.583,1,0,"Approachesfrom275yardsRgh",2005
9,9,"Kirk Triplett",55,NA,103.833,2,-1,"Approachesfrom275yardsRgh",2005
10,10,"Bart Bryant",91,NA,57.417,1,0,"Approachesfrom275yardsRgh",2005
11,11,"Charles Howell III",95,NA,118.083,2,-3,"Approachesfrom275yardsRgh",2005
12,12,"Bo Van Pelt",112,NA,182.333,3,-2,"Approachesfrom275yardsRgh",2005
13,13,"Cameron Beckman",96,NA,126,2,-2,"Approachesfrom275yardsRgh",2005
13,13,"Kevin Sutherland",89,NA,252,4,-2,"Approachesfrom275yardsRgh",2005
15,15,"Stephen Ames",82,NA,130.75,2,-1,"Approachesfrom275yardsRgh",2005
16,16,"Arron Oberholser",65,NA,196.5,3,-4,"Approachesfrom275yardsRgh",2005
17,17,"Steve Jones",56,NA,66.75,1,1,"Approachesfrom275yardsRgh",2005
18,18,"Rocco Mediate",73,NA,206.75,3,0,"Approachesfrom275yardsRgh",2005
19,19,"Bob Heintz",67,NA,70.667,1,-1,"Approachesfrom275yardsRgh",2005
20,20,"Jim Carter",62,NA,143.25,2,-2,"Approachesfrom275yardsRgh",2005
21,21,"Justin Bolli",65,NA,74,1,0,"Approachesfrom275yardsRgh",2005
22,22,"Padraig Harrington",50,NA,148.167,2,0,"Approachesfrom275yardsRgh",2005
23,23,"Neal Lancaster",95,NA,297.583,4,0,"Approachesfrom275yardsRgh",2005
24,24,"Gavin Coles",70,NA,75.167,1,-1,"Approachesfrom275yardsRgh",2005
25,25,"Joey Sindelar",104,NA,225.667,3,-2,"Approachesfrom275yardsRgh",2005
26,26,"Olin Browne",99,NA,227.583,3,-2,"Approachesfrom275yardsRgh",2005
27,27,"Paul Azinger",66,NA,228.167,3,0,"Approachesfrom275yardsRgh",2005
28,28,"Brett Quigley",96,NA,77.333,1,-1,"Approachesfrom275yardsRgh",2005
29,29,"Ryuji Imada",78,NA,309.583,4,-1,"Approachesfrom275yardsRgh",2005
30,30,"Kevin Stadler",96,NA,391.25,5,0,"Approachesfrom275yardsRgh",2005
31,31,"Sergio Garcia",73,NA,313.333,4,-1,"Approachesfrom275yardsRgh",2005
32,32,"Todd Fischer",99,NA,156.833,2,-1,"Approachesfrom275yardsRgh",2005
33,33,"Brent Geiberger",61,NA,237,3,0,"Approachesfrom275yardsRgh",2005
34,34,"Mario Tiziani",67,NA,158.25,2,0,"Approachesfrom275yardsRgh",2005
35,35,"Rod Pampling",89,NA,555.5,7,-2,"Approachesfrom275yardsRgh",2005
36,36,"Joe Durant",81,NA,159.75,2,-2,"Approachesfrom275yardsRgh",2005
37,37,"Ted Purdy",122,NA,401,5,-3,"Approachesfrom275yardsRgh",2005
38,38,"Mike Weir",71,NA,81.75,1,0,"Approachesfrom275yardsRgh",2005
39,39,"Stuart Appleby",84,NA,165.833,2,-1,"Approachesfrom275yardsRgh",2005
40,40,"Franklin Langham",91,NA,166.667,2,-1,"Approachesfrom275yardsRgh",2005
40,40,"Nick Watney",91,NA,249.917,3,0,"Approachesfrom275yardsRgh",2005
42,42,"John Huston",90,NA,84.167,1,-1,"Approachesfrom275yardsRgh",2005
43,43,"Steve Flesch",90,NA,422.417,5,-1,"Approachesfrom275yardsRgh",2005
44,44,"Phil Mickelson",81,NA,676.417,8,-3,"Approachesfrom275yardsRgh",2005
45,45,"Tag Ridings",93,NA,762.083,9,-5,"Approachesfrom275yardsRgh",2005
46,46,"Carlos Franco",78,NA,254.583,3,0,"Approachesfrom275yardsRgh",2005
46,46,"Mark Wilson",74,NA,169.667,2,-1,"Approachesfrom275yardsRgh",2005
48,48,"Justin Leonard",78,NA,85.167,1,0,"Approachesfrom275yardsRgh",2005
49,49,"Tim Petrovic",97,NA,341.333,4,-2,"Approachesfrom275yardsRgh",2005
50,50,"Davis Love III",80,NA,341.917,4,-2,"Approachesfrom275yardsRgh",2005
51,51,"Tim Clark",92,NA,343.5,4,-1,"Approachesfrom275yardsRgh",2005
52,52,"Jeff Maggert",79,NA,172.667,2,-1,"Approachesfrom275yardsRgh",2005
53,53,"Billy Mayfair",114,NA,346.333,4,-1,"Approachesfrom275yardsRgh",2005
54,54,"Brad Faxon",75,NA,87.167,1,0,"Approachesfrom275yardsRgh",2005
55,55,"Ryan Palmer",101,NA,88.083,1,-1,"Approachesfrom275yardsRgh",2005
56,56,"Jim Furyk",94,NA,178.083,2,-1,"Approachesfrom275yardsRgh",2005
57,57,"Scott Gutschewski",86,NA,268.167,3,-2,"Approachesfrom275yardsRgh",2005
58,58,"John Rollins",97,NA,179.167,2,0,"Approachesfrom275yardsRgh",2005
59,59,"Stephen Leaney",89,NA,179.25,2,-1,"Approachesfrom275yardsRgh",2005
60,60,"Brett Wetterich",76,NA,451.917,5,-3,"Approachesfrom275yardsRgh",2005
61,61,"Harrison Frazar",105,NA,363.333,4,-2,"Approachesfrom275yardsRgh",2005
62,62,"John Elliott",58,NA,455.917,5,0,"Approachesfrom275yardsRgh",2005
63,63,"Bob Tway",87,NA,182.5,2,0,"Approachesfrom275yardsRgh",2005
64,64,"Roland Thatcher",75,NA,273.917,3,2,"Approachesfrom275yardsRgh",2005
65,65,"Tim Herron",100,NA,182.75,2,0,"Approachesfrom275yardsRgh",2005
66,66,"John Senden",101,NA,457.667,5,-1,"Approachesfrom275yardsRgh",2005
67,67,"JJ Henry",102,NA,274.667,3,0,"Approachesfrom275yardsRgh",2005
67,67,"Thomas Levet",54,NA,183.083,2,0,"Approachesfrom275yardsRgh",2005
69,69,"Craig Perks",67,NA,183.333,2,-2,"Approachesfrom275yardsRgh",2005
70,70,"Frank Lickliter II",100,NA,656.75,7,-1,"Approachesfrom275yardsRgh",2005
71,71,"Danny Briggs",70,NA,94.583,1,0,"Approachesfrom275yardsRgh",2005
72,72,"Retief Goosen",71,NA,285.333,3,-2,"Approachesfrom275yardsRgh",2005
73,73,"Mark OMeara",66,NA,191.083,2,1,"Approachesfrom275yardsRgh",2005
74,74,"Michael Allen",90,NA,193.25,2,-1,"Approachesfrom275yardsRgh",2005
75,75,"Richard Johnson",50,NA,193.5,2,0,"Approachesfrom275yardsRgh",2005
76,76,"David Toms",87,NA,97.25,1,-1,"Approachesfrom275yardsRgh",2005
77,77,"Hank Kuehne",84,NA,194.667,2,1,"Approachesfrom275yardsRgh",2005
78,78,"Len Mattiace",86,NA,292.583,3,-3,"Approachesfrom275yardsRgh",2005
79,79,"James Driscoll",73,NA,489.083,5,-5,"Approachesfrom275yardsRgh",2005
80,80,"Mark Hensby",70,NA,295.083,3,-1,"Approachesfrom275yardsRgh",2005
81,81,"Arjun Atwal",65,NA,395.083,4,-4,"Approachesfrom275yardsRgh",2005
