"LateRound4ScoringAverage_RANKTHISWEEK_2014","LateRound4ScoringAverage_RANKLASTWEEK_2014","LateRound4ScoringAverage_PLAYERNAME_2014","LateRound4ScoringAverage__2014","LateRound4ScoringAverage_AVG_2014","LateRound4ScoringAverage_TOTALSTROKES_2014","LateRound4ScoringAverage_TOTALROUNDS_2014","stat_name","year"
31,31,"Ryo Ishikawa",NA,69.38,555,8,"LateRound4ScoringAverage",2014
32,32,"Jason Bohn",NA,69.43,486,7,"LateRound4ScoringAverage",2014
33,33,"Kevin Na",NA,69.45,764,11,"LateRound4ScoringAverage",2014
34,34,"Rickie Fowler",NA,69.5,695,10,"LateRound4ScoringAverage",2014
35,35,"Chris Stroud",NA,69.56,626,9,"LateRound4ScoringAverage",2014
36,36,"Stuart Appleby",NA,69.57,487,7,"LateRound4ScoringAverage",2014
36,36,"Russell Knox",NA,69.57,487,7,"LateRound4ScoringAverage",2014
38,38,"Bubba Watson",NA,69.58,835,12,"LateRound4ScoringAverage",2014
39,39,"Henrik Stenson",NA,69.63,557,8,"LateRound4ScoringAverage",2014
40,40,"Dustin Johnson",NA,69.64,766,11,"LateRound4ScoringAverage",2014
41,41,"Jason Day",NA,69.67,627,9,"LateRound4ScoringAverage",2014
42,42,"William McGirt",NA,69.73,767,11,"LateRound4ScoringAverage",2014
42,42,"Adam Scott",NA,69.73,1046,15,"LateRound4ScoringAverage",2014
44,44,"Graham DeLaet",NA,69.75,837,12,"LateRound4ScoringAverage",2014
44,44,"Jerry Kelly",NA,69.75,558,8,"LateRound4ScoringAverage",2014
44,44,"Troy Merritt",NA,69.75,279,4,"LateRound4ScoringAverage",2014
47,47,"George McNeill",NA,69.78,628,9,"LateRound4ScoringAverage",2014
48,48,"Sangmoon Bae",NA,69.83,419,6,"LateRound4ScoringAverage",2014
48,48,"Brendan Steele",NA,69.83,419,6,"LateRound4ScoringAverage",2014
50,50,"Brendon Todd",NA,69.85,908,13,"LateRound4ScoringAverage",2014
51,51,"Matt Kuchar",NA,69.88,1188,17,"LateRound4ScoringAverage",2014
52,52,"Will Ma Kenzie",NA,69.9,699,10,"LateRound4ScoringAverage",2014
53,53,"Rory McIlroy",NA,69.93,1049,15,"LateRound4ScoringAverage",2014
54,54,"Briny Baird",NA,70,210,3,"LateRound4ScoringAverage",2014
54,54,"Scott Brown",NA,70,560,8,"LateRound4ScoringAverage",2014
54,54,"DH Lee",NA,70,140,2,"LateRound4ScoringAverage",2014
54,54,"Wes Roach",NA,70,140,2,"LateRound4ScoringAverage",2014
54,54,"Webb Simpson",NA,70,560,8,"LateRound4ScoringAverage",2014
59,59,"Brian Harman",NA,70.09,771,11,"LateRound4ScoringAverage",2014
59,59,"Charley Hoffman",NA,70.09,771,11,"LateRound4ScoringAverage",2014
61,61,"Michael Putnam",NA,70.13,561,8,"LateRound4ScoringAverage",2014
62,62,"Jason Dufner",NA,70.14,491,7,"LateRound4ScoringAverage",2014
63,63,"Brooks Koepka",NA,70.2,351,5,"LateRound4ScoringAverage",2014
64,64,"Brandt Snedeker",NA,70.22,632,9,"LateRound4ScoringAverage",2014
65,65,"Luke Donald",NA,70.33,211,3,"LateRound4ScoringAverage",2014
65,65,"Freddie Jacobson",NA,70.33,633,9,"LateRound4ScoringAverage",2014
67,67,"Bill Haas",NA,70.36,985,14,"LateRound4ScoringAverage",2014
68,68,"Billy Hurley III",NA,70.38,563,8,"LateRound4ScoringAverage",2014
69,69,"John Huh",NA,70.4,352,5,"LateRound4ScoringAverage",2014
70,70,"Keegan Bradley",NA,70.43,986,14,"LateRound4ScoringAverage",2014
71,71,"Charlie Beljan",NA,70.5,564,8,"LateRound4ScoringAverage",2014
71,71,"Brice Garnett",NA,70.5,282,4,"LateRound4ScoringAverage",2014
71,71,"Charles Howell III",NA,70.5,846,12,"LateRound4ScoringAverage",2014
71,71,"Matt Jones",NA,70.5,564,8,"LateRound4ScoringAverage",2014
71,71,"Sean OHair",NA,70.5,141,2,"LateRound4ScoringAverage",2014
71,71,"Bo Van Pelt",NA,70.5,705,10,"LateRound4ScoringAverage",2014
77,77,"Ryan Moore",NA,70.53,1058,15,"LateRound4ScoringAverage",2014
78,78,"Hideki Matsuyama",NA,70.56,635,9,"LateRound4ScoringAverage",2014
79,79,"Justin Rose",NA,70.57,988,14,"LateRound4ScoringAverage",2014
80,80,"Paul Casey",NA,70.6,353,5,"LateRound4ScoringAverage",2014
80,80,"David Lingmerth",NA,70.6,353,5,"LateRound4ScoringAverage",2014
80,80,"Tyrone Van Aswegen",NA,70.6,353,5,"LateRound4ScoringAverage",2014
83,83,"Martin Kaymer",NA,70.63,565,8,"LateRound4ScoringAverage",2014
83,83,"Robert Streb",NA,70.63,565,8,"LateRound4ScoringAverage",2014
85,85,"Ken Duke",NA,70.67,212,3,"LateRound4ScoringAverage",2014
86,86,"John Senden",NA,70.69,919,13,"LateRound4ScoringAverage",2014
87,87,"Brad Fritsch",NA,70.75,283,4,"LateRound4ScoringAverage",2014
87,87,"Geoff Ogilvy",NA,70.75,283,4,"LateRound4ScoringAverage",2014
89,89,"Billy Horschel",NA,70.78,637,9,"LateRound4ScoringAverage",2014
90,90,"Luke Guthrie",NA,70.86,496,7,"LateRound4ScoringAverage",2014
91,91,"Brian Davis",NA,70.88,567,8,"LateRound4ScoringAverage",2014
91,91,"Ben Martin",NA,70.88,567,8,"LateRound4ScoringAverage",2014
91,91,"Jhonattan Vegas",NA,70.88,567,8,"LateRound4ScoringAverage",2014
94,94,"Daniel Summerhays",NA,70.9,709,10,"LateRound4ScoringAverage",2014
95,95,"Ryan Palmer",NA,70.93,993,14,"LateRound4ScoringAverage",2014
96,96,"Robert Garrigus",NA,71,497,7,"LateRound4ScoringAverage",2014
96,96,"Chris Kirk",NA,71,1065,15,"LateRound4ScoringAverage",2014
96,96,"Bronson La Cassie",NA,71,71,1,"LateRound4ScoringAverage",2014
96,96,"Martin Laird",NA,71,142,2,"LateRound4ScoringAverage",2014
96,96,"Jordan Spieth",NA,71,1207,17,"LateRound4ScoringAverage",2014
96,96,"Kevin Stadler",NA,71,710,10,"LateRound4ScoringAverage",2014
96,96,"Andrew Svoboda",NA,71,497,7,"LateRound4ScoringAverage",2014
96,96,"Josh Teater",NA,71,355,5,"LateRound4ScoringAverage",2014
96,96,"Charlie Wi",NA,71,284,4,"LateRound4ScoringAverage",2014
105,105,"Hunter Mahan",NA,71.08,924,13,"LateRound4ScoringAverage",2014
106,106,"Jason Kokrak",NA,71.11,640,9,"LateRound4ScoringAverage",2014
107,107,"Ricky Barnes",NA,71.13,569,8,"LateRound4ScoringAverage",2014
107,107,"Steven Bowditch",NA,71.13,569,8,"LateRound4ScoringAverage",2014
109,109,"Robert Allenby",NA,71.17,427,6,"LateRound4ScoringAverage",2014
109,109,"Nicholas Thompson",NA,71.17,427,6,"LateRound4ScoringAverage",2014
111,111,"KJ Choi",NA,71.2,356,5,"LateRound4ScoringAverage",2014
112,112,"Brian Gay",NA,71.25,285,4,"LateRound4ScoringAverage",2014
112,112,"Russell Henley",NA,71.25,570,8,"LateRound4ScoringAverage",2014
112,112,"Will Wilcox",NA,71.25,285,4,"LateRound4ScoringAverage",2014
115,115,"Morgan Hoffmann",NA,71.3,713,10,"LateRound4ScoringAverage",2014
116,116,"Jonas Blixt",NA,71.33,428,6,"LateRound4ScoringAverage",2014
116,116,"Matt Every",NA,71.33,642,9,"LateRound4ScoringAverage",2014
118,118,"Gary Woodland",NA,71.43,1000,14,"LateRound4ScoringAverage",2014
119,119,"Kevin Streelman",NA,71.45,786,11,"LateRound4ScoringAverage",2014
120,120,"Lucas Glover",NA,71.5,143,2,"LateRound4ScoringAverage",2014
120,120,"JJ Henry",NA,71.5,286,4,"LateRound4ScoringAverage",2014
120,120,"Ian Poulter",NA,71.5,286,4,"LateRound4ScoringAverage",2014
120,120,"Andres Romero",NA,71.5,429,6,"LateRound4ScoringAverage",2014
120,120,"Lee Westwood",NA,71.5,286,4,"LateRound4ScoringAverage",2014
120,120,"Mark Wilson",NA,71.5,143,2,"LateRound4ScoringAverage",2014
126,126,"Kevin Chappell",NA,71.56,644,9,"LateRound4ScoringAverage",2014
126,126,"Chesson Hadley",NA,71.56,644,9,"LateRound4ScoringAverage",2014
128,128,"Tommy Gainey",NA,71.57,501,7,"LateRound4ScoringAverage",2014
128,128,"Kevin Kisner",NA,71.57,501,7,"LateRound4ScoringAverage",2014
130,130,"Andrew Loupe",NA,71.6,358,5,"LateRound4ScoringAverage",2014
130,130,"Davis Love III",NA,71.6,358,5,"LateRound4ScoringAverage",2014
132,132,"David Hearn",NA,71.67,430,6,"LateRound4ScoringAverage",2014
132,132,"Jamie Lovemark",NA,71.67,215,3,"LateRound4ScoringAverage",2014
134,134,"Richard Lee",NA,71.71,502,7,"LateRound4ScoringAverage",2014
135,135,"Mike Weir",NA,71.8,359,5,"LateRound4ScoringAverage",2014
136,136,"Bryce Molder",NA,71.86,503,7,"LateRound4ScoringAverage",2014
137,137,"Scott Langley",NA,71.89,647,9,"LateRound4ScoringAverage",2014
137,137,"Phil Mickelson",NA,71.89,647,9,"LateRound4ScoringAverage",2014
137,137,"Patrick Reed",NA,71.89,647,9,"LateRound4ScoringAverage",2014
137,137,"Cameron Tringale",NA,71.89,647,9,"LateRound4ScoringAverage",2014
141,141,"Danny Lee",NA,72,360,5,"LateRound4ScoringAverage",2014
141,141,"John Merrick",NA,72,288,4,"LateRound4ScoringAverage",2014
141,141,"DA Points",NA,72,144,2,"LateRound4ScoringAverage",2014
141,141,"Rory Sabbatini",NA,72,504,7,"LateRound4ScoringAverage",2014
141,141,"Vijay Singh",NA,72,432,6,"LateRound4ScoringAverage",2014
146,146,"Brendon de Jonge",NA,72.13,577,8,"LateRound4ScoringAverage",2014
147,147,"Nick Watney",NA,72.14,505,7,"LateRound4ScoringAverage",2014
148,148,"Retief Goosen",NA,72.2,722,10,"LateRound4ScoringAverage",2014
149,149,"Scott Stallings",NA,72.25,289,4,"LateRound4ScoringAverage",2014
150,150,"Ben Crane",NA,72.29,506,7,"LateRound4ScoringAverage",2014
151,151,"JB Holmes",NA,72.31,940,13,"LateRound4ScoringAverage",2014
152,152,"Chad Collins",NA,72.33,217,3,"LateRound4ScoringAverage",2014
152,152,"Justin Leonard",NA,72.33,434,6,"LateRound4ScoringAverage",2014
152,152,"Hudson Swafford",NA,72.33,434,6,"LateRound4ScoringAverage",2014
155,155,"Louis Oosthuizen",NA,72.4,362,5,"LateRound4ScoringAverage",2014
155,155,"Ted Potter Jr",NA,72.4,362,5,"LateRound4ScoringAverage",2014
155,155,"Tim Wilkinson",NA,72.4,724,10,"LateRound4ScoringAverage",2014
158,158,"Bud Cauley",NA,72.5,435,6,"LateRound4ScoringAverage",2014
158,158,"Gonzalo Fdez Castano",NA,72.5,435,6,"LateRound4ScoringAverage",2014
160,160,"Woody Austin",NA,72.67,218,3,"LateRound4ScoringAverage",2014
161,161,"Greg Chalmers",NA,72.71,509,7,"LateRound4ScoringAverage",2014
162,162,"Stewart Cink",NA,72.88,583,8,"LateRound4ScoringAverage",2014
163,163,"Aaron Baddeley",NA,73,511,7,"LateRound4ScoringAverage",2014
163,163,"Ben Curtis",NA,73,365,5,"LateRound4ScoringAverage",2014
163,163,"Derek Ernst",NA,73,292,4,"LateRound4ScoringAverage",2014
163,163,"Trevor Immelman",NA,73,146,2,"LateRound4ScoringAverage",2014
163,163,"Seung Yul Noh",NA,73,365,5,"LateRound4ScoringAverage",2014
163,163,"John Peterson",NA,73,292,4,"LateRound4ScoringAverage",2014
169,169,"Jonathan Byrd",NA,73.33,440,6,"LateRound4ScoringAverage",2014
170,170,"Kyle Stanley",NA,73.4,367,5,"LateRound4ScoringAverage",2014
170,170,"Michael Thompson",NA,73.4,367,5,"LateRound4ScoringAverage",2014
172,172,"Pat Perez",NA,73.5,735,10,"LateRound4ScoringAverage",2014
173,173,"Martin Flores",NA,73.6,368,5,"LateRound4ScoringAverage",2014
174,174,"Jim Herman",NA,73.67,221,3,"LateRound4ScoringAverage",2014
175,175,"James Driscoll",NA,73.75,295,4,"LateRound4ScoringAverage",2014
176,176,"YE Yang",NA,74,222,3,"LateRound4ScoringAverage",2014
177,177,"John Rollins",NA,75,225,3,"LateRound4ScoringAverage",2014
