"OfficialWorldGolfRanking_RANKTHISWEEK_2011","OfficialWorldGolfRanking_RANKLASTWEEK_2011","OfficialWorldGolfRanking_PLAYERNAME_2011","OfficialWorldGolfRanking_EVENTS_2011","OfficialWorldGolfRanking_AVGPOINTS_2011","OfficialWorldGolfRanking_TOTALPOINTS_2011","OfficialWorldGolfRanking_POINTSLOST_2011","OfficialWorldGolfRanking_POINTSGAINED_2011","OfficialWorldGolfRanking_COUNTRY_2011","stat_name","year"
24,NA,"Robert Karlsson",52,3.55,184.34,-145.03,142.54,NA,"OfficialWorldGolfRanking",2011
25,NA,"KT Kim",54,3.52,190.31,-135.3,145.62,NA,"OfficialWorldGolfRanking",2011
26,NA,"David Toms",50,3.5,175.01,-104.61,187.78,NA,"OfficialWorldGolfRanking",2011
27,NA,"Bill Haas",54,3.43,185.3,-117.2,180.32,NA,"OfficialWorldGolfRanking",2011
28,NA,"Simon Dyson",54,3.38,182.45,-107.5,171.94,NA,"OfficialWorldGolfRanking",2011
29,NA,"Bo Van Pelt",54,3.37,182.11,-132.64,157.1,NA,"OfficialWorldGolfRanking",2011
30,NA,"Sangmoon Bae",43,3.28,140.9,-42.93,138.19,NA,"OfficialWorldGolfRanking",2011
31,NA,"Keegan Bradley",54,3.26,176.1,-35.91,190.18,NA,"OfficialWorldGolfRanking",2011
32,NA,"Rickie Fowler",54,3.24,175.22,-121.55,158.78,NA,"OfficialWorldGolfRanking",2011
33,NA,"Jason Dufner",50,3.21,160.64,-95.53,172.34,NA,"OfficialWorldGolfRanking",2011
34,NA,"Anders Hansen",51,3.17,161.92,-109.65,165.34,NA,"OfficialWorldGolfRanking",2011
35,NA,"Thomas Bjorn",51,3.16,161.39,-73.92,170.89,NA,"OfficialWorldGolfRanking",2011
36,NA,"Geoff Ogilvy",49,3.13,153.14,-148.54,121.01,NA,"OfficialWorldGolfRanking",2011
37,NA,"Zach Johnson",50,3.09,154.68,-160.46,123.99,NA,"OfficialWorldGolfRanking",2011
38,NA,"Brandt Snedeker",54,3.09,166.97,-100.94,182.01,NA,"OfficialWorldGolfRanking",2011
39,NA,"Freddie Jacobson",51,3.08,157.09,-69.09,163.94,NA,"OfficialWorldGolfRanking",2011
40,NA,"Louis Oosthuizen",54,3.07,165.69,-155.04,123.14,NA,"OfficialWorldGolfRanking",2011
41,NA,"Francesco Molinari",54,3.05,164.69,-182.61,105.71,NA,"OfficialWorldGolfRanking",2011
42,NA,"Peter Hanson",52,2.97,154.66,-121.48,137.42,NA,"OfficialWorldGolfRanking",2011
43,NA,"John Senden",54,2.91,156.96,-87.1,148.03,NA,"OfficialWorldGolfRanking",2011
44,NA,"Miguel Angel Jimenez",54,2.88,155.61,-168.43,125.44,NA,"OfficialWorldGolfRanking",2011
45,NA,"YE Yang",54,2.84,153.12,-160.27,153.98,NA,"OfficialWorldGolfRanking",2011
46,NA,"Aaron Baddeley",53,2.79,147.92,-66.97,180.03,NA,"OfficialWorldGolfRanking",2011
47,NA,"Martin Laird",54,2.76,149.3,-135.95,143.12,NA,"OfficialWorldGolfRanking",2011
48,NA,"Darren Clarke",52,2.74,142.62,-80.2,144.73,NA,"OfficialWorldGolfRanking",2011
49,NA,"Gonzalo Fdez Castano",43,2.73,117.33,-60.81,94.07,NA,"OfficialWorldGolfRanking",2011
50,NA,"Jim Furyk",50,2.73,136.39,-237.46,87.82,NA,"OfficialWorldGolfRanking",2011
51,NA,"Ryo Ishikawa",54,2.71,146.47,-144.12,117.39,NA,"OfficialWorldGolfRanking",2011
52,NA,"Gary Woodland",50,2.71,135.38,-43.64,170.42,NA,"OfficialWorldGolfRanking",2011
53,NA,"Retief Goosen",54,2.53,136.58,-206.36,87.39,NA,"OfficialWorldGolfRanking",2011
54,NA,"Ben Crane",51,2.42,123.33,-128.08,91.2,NA,"OfficialWorldGolfRanking",2011
55,NA,"Jonathan Byrd",54,2.38,128.31,-85.02,146.82,NA,"OfficialWorldGolfRanking",2011
56,NA,"Ernie Els",54,2.37,127.98,-242.28,60.3,NA,"OfficialWorldGolfRanking",2011
57,NA,"Ryan Moore",49,2.36,115.69,-132.3,103.54,NA,"OfficialWorldGolfRanking",2011
58,NA,"Matteo Manassero",47,2.33,109.47,-71.92,94.09,NA,"OfficialWorldGolfRanking",2011
59,NA,"Robert Allenby",54,2.24,120.91,-187.34,99.39,NA,"OfficialWorldGolfRanking",2011
60,NA,"Greg Chalmers",54,2.22,119.68,-58.23,113.48,NA,"OfficialWorldGolfRanking",2011
61,NA,"Toru Taniguchi",48,2.21,106.04,-68.65,76.85,NA,"OfficialWorldGolfRanking",2011
62,NA,"Mark Wilson",54,2.2,118.57,-81.88,157.85,NA,"OfficialWorldGolfRanking",2011
63,NA,"Vijay Singh",51,2.14,109.33,-83.83,119.61,NA,"OfficialWorldGolfRanking",2011
64,NA,"Joost Luiten",53,2.12,112.28,-43.29,96.6,NA,"OfficialWorldGolfRanking",2011
65,NA,"Edoardo Molinari",54,2.11,113.91,-176.04,66.38,NA,"OfficialWorldGolfRanking",2011
66,NA,"Alexander Noren",54,2.08,112.58,-69.36,121.45,NA,"OfficialWorldGolfRanking",2011
67,NA,"Chez Reavie",44,2.05,90.29,-14.53,99.71,NA,"OfficialWorldGolfRanking",2011
68,NA,"Hiroyuki Fujita",54,2.04,109.96,-106.46,80.47,NA,"OfficialWorldGolfRanking",2011
69,NA,"Lucas Glover",49,2.03,99.33,-120.67,103.67,NA,"OfficialWorldGolfRanking",2011
70,NA,"Kevin Na",54,2,107.94,-104.89,104.06,NA,"OfficialWorldGolfRanking",2011
71,NA,"Rory Sabbatini",54,1.99,107.25,-102.71,126.23,NA,"OfficialWorldGolfRanking",2011
72,NA,"Nicolas Colsaerts",47,1.95,91.61,-58.84,99.37,NA,"OfficialWorldGolfRanking",2011
73,NA,"Ryan Palmer",54,1.93,104.42,-106.33,90.69,NA,"OfficialWorldGolfRanking",2011
74,NA,"Jeff Overton",54,1.91,103.16,-105.71,76.41,NA,"OfficialWorldGolfRanking",2011
75,NA,"Yuta Ikeda",54,1.88,101.63,-120.61,59.77,NA,"OfficialWorldGolfRanking",2011
76,NA,"Charles Howell III",54,1.87,101.14,-67.18,106.58,NA,"OfficialWorldGolfRanking",2011
77,NA,"Pablo Larrazabal",54,1.86,100.6,-37.86,111.97,NA,"OfficialWorldGolfRanking",2011
78,NA,"Anthony Kim",48,1.86,89.2,-140.9,75.17,NA,"OfficialWorldGolfRanking",2011
79,NA,"Sean OHair",50,1.83,91.5,-126.46,72.53,NA,"OfficialWorldGolfRanking",2011
80,NA,"Brendan Jones",41,1.82,74.63,-67.94,49.23,NA,"OfficialWorldGolfRanking",2011
81,NA,"Koumei Oda",52,1.78,92.69,-64.56,83.27,NA,"OfficialWorldGolfRanking",2011
82,NA,"George Coetzee",54,1.77,95.78,-32.75,106.64,NA,"OfficialWorldGolfRanking",2011
83,NA,"Paul Lawrie",49,1.77,86.54,-38.78,89.86,NA,"OfficialWorldGolfRanking",2011
84,NA,"Charley Hoffman",53,1.76,93.42,-96.31,64.33,NA,"OfficialWorldGolfRanking",2011
85,NA,"Padraig Harrington",54,1.74,94.03,-167.79,61.25,NA,"OfficialWorldGolfRanking",2011
86,NA,"Jamie Donaldson",50,1.73,86.73,-64.27,76.48,NA,"OfficialWorldGolfRanking",2011
87,NA,"Thomas Aiken",54,1.73,93.19,-71.72,95.7,NA,"OfficialWorldGolfRanking",2011
88,NA,"Tetsuji Hiratsuka",54,1.72,93.09,-87.19,74.94,NA,"OfficialWorldGolfRanking",2011
89,NA,"Camilo Villegas",54,1.71,92.28,-136.48,65.24,NA,"OfficialWorldGolfRanking",2011
90,NA,"Gregory Havret",54,1.7,92.02,-56.12,78.95,NA,"OfficialWorldGolfRanking",2011
91,NA,"David Lynn",50,1.7,85.19,-40.43,85.09,NA,"OfficialWorldGolfRanking",2011
92,NA,"Scott Verplank",40,1.7,68.1,-83.87,63.64,NA,"OfficialWorldGolfRanking",2011
93,NA,"Spencer Levin",54,1.7,91.86,-52.71,104.27,NA,"OfficialWorldGolfRanking",2011
94,NA,"Tim Clark",40,1.68,67.35,-148.84,28.13,NA,"OfficialWorldGolfRanking",2011
95,NA,"Steve Marino",48,1.66,79.8,-95.69,95.33,NA,"OfficialWorldGolfRanking",2011
96,NA,"Tommy Gainey",54,1.66,89.57,-48.12,97.46,NA,"OfficialWorldGolfRanking",2011
97,NA,"Marcus Fraser",52,1.66,86.14,-51.53,74.7,NA,"OfficialWorldGolfRanking",2011
98,NA,"Chris Kirk",51,1.64,83.56,-48.86,85.84,NA,"OfficialWorldGolfRanking",2011
99,NA,"Richard Green",46,1.63,75.15,-74.01,45.19,NA,"OfficialWorldGolfRanking",2011
100,NA,"Ross Fisher",53,1.63,86.54,-135.93,56.1,NA,"OfficialWorldGolfRanking",2011
101,NA,"Fredrik Andersson Hed",52,1.63,84.88,-72.35,67.76,NA,"OfficialWorldGolfRanking",2011
102,NA,"Michael Hoey",54,1.6,86.65,-26.23,86.49,NA,"OfficialWorldGolfRanking",2011
103,NA,"Richie Ramsay",54,1.6,86.57,-58.03,76.95,NA,"OfficialWorldGolfRanking",2011
104,NA,"Jaco Van Zyl",40,1.58,63.06,-23.33,64.82,NA,"OfficialWorldGolfRanking",2011
105,NA,"Robert Garrigus",49,1.55,76.17,-55.27,76.94,NA,"OfficialWorldGolfRanking",2011
106,NA,"Raphael Jacquelin",54,1.55,83.85,-79.47,78.17,NA,"OfficialWorldGolfRanking",2011
107,NA,"Seung Yul Noh",53,1.54,81.38,-69.02,58.39,NA,"OfficialWorldGolfRanking",2011
108,NA,"JB Holmes",44,1.53,67.36,-97.09,63.8,NA,"OfficialWorldGolfRanking",2011
109,NA,"Johan Edfors",51,1.49,76.07,-60.25,72.06,NA,"OfficialWorldGolfRanking",2011
110,NA,"Carl Pettersson",54,1.48,80.13,-68.27,68.89,NA,"OfficialWorldGolfRanking",2011
111,NA,"Jhonattan Vegas",53,1.47,78.01,-51.44,89.07,NA,"OfficialWorldGolfRanking",2011
112,NA,"Shingo Katayama",47,1.46,68.48,-55.82,58.19,NA,"OfficialWorldGolfRanking",2011
113,NA,"Toshinori Muto",48,1.46,69.87,-24.93,68.66,NA,"OfficialWorldGolfRanking",2011
114,NA,"Tomohiro Kondo",48,1.44,69.11,-38.88,70.31,NA,"OfficialWorldGolfRanking",2011
115,NA,"Bryce Molder",53,1.44,76.27,-74.64,66.64,NA,"OfficialWorldGolfRanking",2011
116,NA,"Hennie Otto",54,1.42,76.88,-37.95,81.53,NA,"OfficialWorldGolfRanking",2011
117,NA,"Brian Davis",54,1.41,76.3,-86.28,63.46,NA,"OfficialWorldGolfRanking",2011
118,NA,"Rafa Cabrera Bello",54,1.41,76.03,-54.15,83.39,NA,"OfficialWorldGolfRanking",2011
119,NA,"Shane Lowry",53,1.4,74.09,-50.47,71.02,NA,"OfficialWorldGolfRanking",2011
120,NA,"DA Points",54,1.38,74.64,-62.45,89.06,NA,"OfficialWorldGolfRanking",2011
121,NA,"David Horsey",54,1.37,73.89,-69.25,63.51,NA,"OfficialWorldGolfRanking",2011
122,NA,"Michio Matsumura",54,1.36,73.48,-53.71,40.36,NA,"OfficialWorldGolfRanking",2011
123,NA,"Robert Rock",54,1.36,73.47,-61.65,63.34,NA,"OfficialWorldGolfRanking",2011
124,NA,"Gregory Bourdy",54,1.36,73.4,-77.62,71.03,NA,"OfficialWorldGolfRanking",2011
125,NA,"Andres Romero",45,1.35,60.97,-42.68,59.56,NA,"OfficialWorldGolfRanking",2011
126,NA,"Brendan Steele",54,1.35,73.14,-36.02,71.18,NA,"OfficialWorldGolfRanking",2011
127,NA,"Brandt Jobe",52,1.35,70.36,-33.99,77.05,NA,"OfficialWorldGolfRanking",2011
128,NA,"Brad Kennedy",40,1.35,53.97,-8.11,53.38,NA,"OfficialWorldGolfRanking",2011
129,NA,"Davis Love III",46,1.34,61.84,-63.25,57.87,NA,"OfficialWorldGolfRanking",2011
130,NA,"Trevor Immelman",45,1.34,60.49,-27.77,61.65,NA,"OfficialWorldGolfRanking",2011
131,NA,"Michael Thompson",40,1.34,53.71,-4.89,58.6,NA,"OfficialWorldGolfRanking",2011
132,NA,"Jerry Kelly",54,1.34,72.3,-68.07,75.13,NA,"OfficialWorldGolfRanking",2011
133,NA,"Tommy Fleetwood",40,1.33,53.06,-10.47,50.61,NA,"OfficialWorldGolfRanking",2011
134,NA,"Ricky Barnes",54,1.32,71.46,-83.13,61.3,NA,"OfficialWorldGolfRanking",2011
135,NA,"Tadahiro Takayama",51,1.32,67.41,-38.35,58.79,NA,"OfficialWorldGolfRanking",2011
136,NA,"Nick OHern",44,1.32,58.08,-42.23,57.14,NA,"OfficialWorldGolfRanking",2011
137,NA,"Kevin Streelman",54,1.31,70.96,-59.73,60.56,NA,"OfficialWorldGolfRanking",2011
138,NA,"Kurt Barnes",40,1.31,52.44,-12.13,54.36,NA,"OfficialWorldGolfRanking",2011
139,NA,"Angel Cabrera",41,1.3,53.21,-96.73,47.99,NA,"OfficialWorldGolfRanking",2011
140,NA,"Stewart Cink",47,1.29,60.56,-115.57,47.25,NA,"OfficialWorldGolfRanking",2011
141,NA,"Lorenzo Gagli",49,1.28,62.83,-16.48,59.84,NA,"OfficialWorldGolfRanking",2011
142,NA,"Stephen Gallacher",54,1.27,68.34,-59.72,58.64,NA,"OfficialWorldGolfRanking",2011
143,NA,"Mark Foster",54,1.26,67.89,-32.45,71.44,NA,"OfficialWorldGolfRanking",2011
144,NA,"Brendon de Jonge",54,1.25,67.56,-69.91,56.37,NA,"OfficialWorldGolfRanking",2011
145,NA,"Scott Stallings",54,1.23,66.52,-18.36,75.63,NA,"OfficialWorldGolfRanking",2011
146,NA,"Kenichi Kuboya",54,1.22,65.75,-48.23,58.07,NA,"OfficialWorldGolfRanking",2011
147,NA,"Harrison Frazar",40,1.19,47.8,-18.31,55.63,NA,"OfficialWorldGolfRanking",2011
148,NA,"Kyle Stanley",54,1.19,64.1,-22.85,67.37,NA,"OfficialWorldGolfRanking",2011
149,NA,"Rhys Davies",54,1.16,62.75,-94.4,47.75,NA,"OfficialWorldGolfRanking",2011
150,NA,"Do Hoon Kim",50,1.15,57.64,-31.66,36.5,NA,"OfficialWorldGolfRanking",2011
151,NA,"Thongchai Jaidee",54,1.14,61.77,-94.87,44,NA,"OfficialWorldGolfRanking",2011
152,NA,"Danny Lee",54,1.14,61.51,-19.89,67.27,NA,"OfficialWorldGolfRanking",2011
153,NA,"Peter Lawrie",54,1.14,61.48,-62.19,44.89,NA,"OfficialWorldGolfRanking",2011
154,NA,"Charlie Wi",54,1.14,61.31,-59.94,52.28,NA,"OfficialWorldGolfRanking",2011
155,NA,"Jbe Kruger",54,1.14,61.3,-46.97,52.67,NA,"OfficialWorldGolfRanking",2011
156,NA,"Heath Slocum",54,1.13,61.22,-105.61,33.72,NA,"OfficialWorldGolfRanking",2011
157,NA,"Juvic Pagunsan",40,1.13,45.23,-13.73,40.22,NA,"OfficialWorldGolfRanking",2011
158,NA,"Siddikur Rahman",40,1.13,45.13,-27.14,38.22,NA,"OfficialWorldGolfRanking",2011
159,NA,"Kevin Chappell",53,1.13,59.78,-35.11,60.34,NA,"OfficialWorldGolfRanking",2011
160,NA,"Sung Kang",40,1.12,44.64,-11.81,45.77,NA,"OfficialWorldGolfRanking",2011
161,NA,"Thomas Levet",46,1.1,50.65,-37.04,53.7,NA,"OfficialWorldGolfRanking",2011
162,NA,"Bernd Wiesberger",54,1.09,59.07,-26.69,48.26,NA,"OfficialWorldGolfRanking",2011
163,NA,"Jacob DONOTUSE",54,1.09,58.62,-38.86,44.29,NA,"OfficialWorldGolfRanking",2011
164,NA,"Paul Goydos",50,1.08,54.07,-56.54,55.94,NA,"OfficialWorldGolfRanking",2011
165,NA,"Jimmy Walker",52,1.08,55.92,-44.36,64.96,NA,"OfficialWorldGolfRanking",2011
166,NA,"George McNeill",49,1.07,52.65,-43.92,55.52,NA,"OfficialWorldGolfRanking",2011
167,NA,"Kris Blanks",54,1.07,57.83,-35.71,54.38,NA,"OfficialWorldGolfRanking",2011
168,NA,"Garth Mulroy",52,1.07,55.64,-21.38,64.08,NA,"OfficialWorldGolfRanking",2011
169,NA,"Stuart Appleby",54,1.07,57.73,-81.47,32.46,NA,"OfficialWorldGolfRanking",2011
170,NA,"Cho Minjun",46,1.07,49.17,-16.72,43.73,NA,"OfficialWorldGolfRanking",2011
171,NA,"Marc Leishman",54,1.06,57.3,-81.61,55.91,NA,"OfficialWorldGolfRanking",2011
172,NA,"Tom Lewis",40,1.06,42.38,-2.07,41.15,NA,"OfficialWorldGolfRanking",2011
173,NA,"Chad Campbell",54,1.06,57.05,-60.87,58.65,NA,"OfficialWorldGolfRanking",2011
174,NA,"Ted Potter Jr",40,1.05,42.08,-5.61,46.14,NA,"OfficialWorldGolfRanking",2011
175,NA,"Scott Piercy",54,1.05,56.73,-27.1,57.49,NA,"OfficialWorldGolfRanking",2011
175,NA,"John Rollins",53,1.05,55.68,-54.72,53.74,NA,"OfficialWorldGolfRanking",2011
177,NA,"Kiradech Aphibarnrat",54,1.05,56.54,-46.75,48.29,NA,"OfficialWorldGolfRanking",2011
178,NA,"James Morrison",54,1.04,56.25,-42.12,49.44,NA,"OfficialWorldGolfRanking",2011
179,NA,"Chawalit Plaphol",46,1.04,47.62,-7.16,48.99,NA,"OfficialWorldGolfRanking",2011
180,NA,"Lee Slattery",52,1.03,53.74,-23.15,47.22,NA,"OfficialWorldGolfRanking",2011
181,NA,"Andrea Pavan",40,1.03,41.28,-3.26,43.54,NA,"OfficialWorldGolfRanking",2011
182,NA,"DH Lee",40,1.02,40.92,-2.86,43.78,NA,"OfficialWorldGolfRanking",2011
183,NA,"Gary Boyd",52,1.01,52.76,-43.22,37.26,NA,"OfficialWorldGolfRanking",2011
184,NA,"Christian Nilsson",50,1.01,50.26,-37.17,43.72,NA,"OfficialWorldGolfRanking",2011
185,NA,"Pat Perez",51,1,50.83,-46.35,53.87,NA,"OfficialWorldGolfRanking",2011
186,NA,"Thaworn Wiratchant",51,1,50.76,-38.97,35.49,NA,"OfficialWorldGolfRanking",2011
187,NA,"Jeev Milkha Singh",54,0.99,53.28,-52.64,46.02,NA,"OfficialWorldGolfRanking",2011
188,NA,"Benjamin Hebert",46,0.98,44.98,-10.95,46.51,NA,"OfficialWorldGolfRanking",2011
189,NA,"Koichiro Kawano",40,0.96,38.54,-8.14,36.99,NA,"OfficialWorldGolfRanking",2011
190,NA,"Danny Willett",52,0.96,50.09,-67.54,28.63,NA,"OfficialWorldGolfRanking",2011
191,NA,"Jason Kokrak",40,0.96,38.28,-1.58,38.85,NA,"OfficialWorldGolfRanking",2011
192,NA,"Prayad Marksaeng",54,0.96,51.67,-40.19,45.86,NA,"OfficialWorldGolfRanking",2011
193,NA,"Felipe Aguilar",54,0.96,51.62,-25.21,55.76,NA,"OfficialWorldGolfRanking",2011
194,NA,"Daisuke Maruyama",54,0.93,50.43,-52.69,41.2,NA,"OfficialWorldGolfRanking",2011
195,NA,"Soren Kjeldsen",54,0.93,50.42,-76.17,37.44,NA,"OfficialWorldGolfRanking",2011
196,NA,"James Kingston",52,0.92,48.08,-63.76,53.57,NA,"OfficialWorldGolfRanking",2011
197,NA,"Cameron Tringale",54,0.92,49.86,-14.03,54.17,NA,"OfficialWorldGolfRanking",2011
198,NA,"Jose Manuel Lara",54,0.92,49.79,-35.75,41.13,NA,"OfficialWorldGolfRanking",2011
199,NA,"Shunsuke Sonoda",50,0.92,45.91,-40.84,23.72,NA,"OfficialWorldGolfRanking",2011
200,NA,"George Murray",50,0.91,45.74,-25.13,34.05,NA,"OfficialWorldGolfRanking",2011
201,NA,"Hideki Matsuyama",40,0.91,36.54,-6.96,33.48,NA,"OfficialWorldGolfRanking",2011
202,NA,"Sam Little",52,0.91,47.18,-8.39,48.27,NA,"OfficialWorldGolfRanking",2011
203,NA,"Hiroo Kawai",48,0.9,43.19,-18.79,44.23,NA,"OfficialWorldGolfRanking",2011
204,NA,"Justin Leonard",53,0.89,47.05,-60.69,37.28,NA,"OfficialWorldGolfRanking",2011
205,NA,"Chris Stroud",54,0.88,47.34,-32.5,44.02,NA,"OfficialWorldGolfRanking",2011
206,NA,"Hunter Haas",53,0.87,46.23,-36.42,38.47,NA,"OfficialWorldGolfRanking",2011
207,NA,"Henrik Stenson",48,0.87,41.8,-98.71,27.21,NA,"OfficialWorldGolfRanking",2011
208,NA,"Robert Jan Derksen",54,0.87,46.94,-55.35,32.52,NA,"OfficialWorldGolfRanking",2011
209,NA,"Blake Adams",54,0.87,46.78,-41.81,47.47,NA,"OfficialWorldGolfRanking",2011
210,NA,"Katsumasa Miyamoto",52,0.86,44.87,-52.09,19.29,NA,"OfficialWorldGolfRanking",2011
211,NA,"Lu Weichih",45,0.86,38.57,-8.57,35.33,NA,"OfficialWorldGolfRanking",2011
212,NA,"Chris Wood",50,0.85,42.69,-66.55,37.82,NA,"OfficialWorldGolfRanking",2011
213,NA,"Brian Gay",54,0.85,45.98,-81.82,45.91,NA,"OfficialWorldGolfRanking",2011
214,NA,"Scott Jamieson",53,0.83,44.06,-19.11,47.41,NA,"OfficialWorldGolfRanking",2011
215,NA,"JJ Killeen",53,0.83,43.87,-13.65,45.32,NA,"OfficialWorldGolfRanking",2011
216,NA,"John Mallinger",54,0.82,44.08,-38.94,35.15,NA,"OfficialWorldGolfRanking",2011
217,NA,"Alejandro Canizares",54,0.81,43.55,-51.83,25.6,NA,"OfficialWorldGolfRanking",2011
218,NA,"Anthony Wall",53,0.81,42.74,-44.13,44.55,NA,"OfficialWorldGolfRanking",2011
219,NA,"Kenneth Ferrie",54,0.81,43.48,-23.64,37.2,NA,"OfficialWorldGolfRanking",2011
220,NA,"Johnson Wagner",54,0.8,43.19,-27.03,46.42,NA,"OfficialWorldGolfRanking",2011
221,NA,"Mathew Goggin",50,0.8,39.97,-39.77,46.89,NA,"OfficialWorldGolfRanking",2011
222,NA,"SK Ho",49,0.8,39.15,-17.64,33.79,NA,"OfficialWorldGolfRanking",2011
223,NA,"DJ Trahan",54,0.79,42.87,-54.56,29.26,NA,"OfficialWorldGolfRanking",2011
224,NA,"Ryuji Imada",54,0.79,42.75,-44.7,38.76,NA,"OfficialWorldGolfRanking",2011
225,NA,"Tom Gillis",47,0.79,37.19,-53.06,32.44,NA,"OfficialWorldGolfRanking",2011
226,NA,"Jonas Blixt",49,0.79,38.68,-12.15,37.18,NA,"OfficialWorldGolfRanking",2011
227,NA,"Steve Webster",54,0.79,42.61,-33.28,37.16,NA,"OfficialWorldGolfRanking",2011
228,NA,"Chris Couch",44,0.78,34.49,-37.18,37.79,NA,"OfficialWorldGolfRanking",2011
229,NA,"Brett Rumford",53,0.78,41.49,-56.24,26.26,NA,"OfficialWorldGolfRanking",2011
230,NA,"Rikard Karlberg",40,0.78,31.26,-24.17,14.59,NA,"OfficialWorldGolfRanking",2011
231,NA,"Pariya Junhasavasdikul",40,0.78,31.24,-24.71,16.08,NA,"OfficialWorldGolfRanking",2011
232,NA,"Andre Stolz",40,0.78,31.06,-13.51,24.96,NA,"OfficialWorldGolfRanking",2011
233,NA,"JJ Henry",54,0.78,41.86,-42.27,42.72,NA,"OfficialWorldGolfRanking",2011
234,NA,"Peter Whiteford",54,0.77,41.84,-36.19,43.87,NA,"OfficialWorldGolfRanking",2011
235,NA,"John Parry",54,0.77,41.73,-51.39,19.46,NA,"OfficialWorldGolfRanking",2011
236,NA,"Matt Jones",54,0.77,41.54,-47.54,28.01,NA,"OfficialWorldGolfRanking",2011
237,NA,"Junggon Hwang",40,0.76,30.5,-4.06,34.56,NA,"OfficialWorldGolfRanking",2011
238,NA,"Adam Hadwin",40,0.75,30.15,-12.51,30.04,NA,"OfficialWorldGolfRanking",2011
239,NA,"Damian McGrane",54,0.74,39.83,-54.27,19.77,NA,"OfficialWorldGolfRanking",2011
240,NA,"Ignacio Garrido",54,0.74,39.76,-51.67,25.32,NA,"OfficialWorldGolfRanking",2011
241,NA,"Fabrizio Zanotti",54,0.74,39.73,-32.68,29.89,NA,"OfficialWorldGolfRanking",2011
242,NA,"Romain Wattel",40,0.73,29.4,-13.26,22.46,NA,"OfficialWorldGolfRanking",2011
243,NA,"Brett Wetterich",42,0.73,30.86,-14.72,33.69,NA,"OfficialWorldGolfRanking",2011
244,NA,"Bradley Dredge",54,0.73,39.66,-53.66,33.41,NA,"OfficialWorldGolfRanking",2011
245,NA,"Ricardo Gonzalez",43,0.73,31.42,-32.66,37.97,NA,"OfficialWorldGolfRanking",2011
246,NA,"Arjun Atwal",53,0.73,38.56,-36.69,23.58,NA,"OfficialWorldGolfRanking",2011
247,NA,"Daniel Chopra",54,0.73,39.26,-20.1,40.72,NA,"OfficialWorldGolfRanking",2011
