"TenthTeeLateLowestRound_RANKTHISWEEK_2016","TenthTeeLateLowestRound_RANKLASTWEEK_2016","TenthTeeLateLowestRound_PLAYERNAME_2016","TenthTeeLateLowestRound_ROUNDS_2016","TenthTeeLateLowestRound_LOWRND_2016","stat_name","year"
18,18,"Tom Hoge",47,65,"TenthTeeLateLowestRound",2016
18,18,"John Huh",51,65,"TenthTeeLateLowestRound",2016
18,18,"Dustin Johnson",37,65,"TenthTeeLateLowestRound",2016
18,18,"Kevin Kisner",49,65,"TenthTeeLateLowestRound",2016
18,18,"Patton Kizzire",57,65,"TenthTeeLateLowestRound",2016
18,18,"Colt Knost",56,65,"TenthTeeLateLowestRound",2016
18,18,"Spencer Levin",62,65,"TenthTeeLateLowestRound",2016
18,18,"David Lingmerth",54,65,"TenthTeeLateLowestRound",2016
18,18,"Jamie Lovemark",57,65,"TenthTeeLateLowestRound",2016
18,18,"Hideki Matsuyama",40,65,"TenthTeeLateLowestRound",2016
18,18,"William McGirt",54,65,"TenthTeeLateLowestRound",2016
18,18,"Trey Mullinax",8,65,"TenthTeeLateLowestRound",2016
18,18,"Jeff Overton",51,65,"TenthTeeLateLowestRound",2016
18,18,"Ryan Palmer",46,65,"TenthTeeLateLowestRound",2016
18,18,"DA Points",32,65,"TenthTeeLateLowestRound",2016
18,18,"Patrick Reed",53,65,"TenthTeeLateLowestRound",2016
18,18,"Kyle Reifers",63,65,"TenthTeeLateLowestRound",2016
18,18,"Brian Stuard",24,65,"TenthTeeLateLowestRound",2016
18,18,"Daniel Summerhays",55,65,"TenthTeeLateLowestRound",2016
18,18,"Hudson Swafford",52,65,"TenthTeeLateLowestRound",2016
18,18,"Brendon Todd",43,65,"TenthTeeLateLowestRound",2016
18,18,"Cameron Tringale",47,65,"TenthTeeLateLowestRound",2016
18,18,"Jimmy Walker",43,65,"TenthTeeLateLowestRound",2016
48,48,"Thomas Aiken",42,66,"TenthTeeLateLowestRound",2016
48,48,"Aaron Baddeley",51,66,"TenthTeeLateLowestRound",2016
48,48,"Blayne Barber",44,66,"TenthTeeLateLowestRound",2016
48,48,"Jonas Blixt",46,66,"TenthTeeLateLowestRound",2016
48,48,"Kevin Chappell",49,66,"TenthTeeLateLowestRound",2016
48,48,"Stewart Cink",45,66,"TenthTeeLateLowestRound",2016
48,48,"Ben Crane",48,66,"TenthTeeLateLowestRound",2016
48,48,"Andrew Dodt",8,66,"TenthTeeLateLowestRound",2016
48,48,"Derek Ernst",36,66,"TenthTeeLateLowestRound",2016
48,48,"Derek Fathauer",58,66,"TenthTeeLateLowestRound",2016
48,48,"Marcus Fraser",7,66,"TenthTeeLateLowestRound",2016
48,48,"Bill Haas",42,66,"TenthTeeLateLowestRound",2016
48,48,"Brian Harman",60,66,"TenthTeeLateLowestRound",2016
48,48,"Morgan Hoffmann",43,66,"TenthTeeLateLowestRound",2016
48,48,"JB Holmes",39,66,"TenthTeeLateLowestRound",2016
48,48,"Mark Hubbard",73,66,"TenthTeeLateLowestRound",2016
48,48,"Hiroshi Iwata",51,66,"TenthTeeLateLowestRound",2016
48,48,"Smylie Kaufman",57,66,"TenthTeeLateLowestRound",2016
48,48,"Jerry Kelly",44,66,"TenthTeeLateLowestRound",2016
48,48,"Michael Kim",62,66,"TenthTeeLateLowestRound",2016
48,48,"Anirban Lahiri",44,66,"TenthTeeLateLowestRound",2016
48,48,"Danny Lee",53,66,"TenthTeeLateLowestRound",2016
48,48,"Ben Leong",4,66,"TenthTeeLateLowestRound",2016
48,48,"Luke List",51,66,"TenthTeeLateLowestRound",2016
48,48,"Andrew Loupe",50,66,"TenthTeeLateLowestRound",2016
48,48,"Davis Love III",40,66,"TenthTeeLateLowestRound",2016
48,48,"Ben Martin",48,66,"TenthTeeLateLowestRound",2016
48,48,"Nick Mason",4,66,"TenthTeeLateLowestRound",2016
48,48,"Phil Mickelson",37,66,"TenthTeeLateLowestRound",2016
48,48,"Kevin Na",52,66,"TenthTeeLateLowestRound",2016
48,48,"Alexander Noren",4,66,"TenthTeeLateLowestRound",2016
48,48,"Henrik Norlander",41,66,"TenthTeeLateLowestRound",2016
48,48,"Sean OHair",45,66,"TenthTeeLateLowestRound",2016
48,48,"John Peterson",8,66,"TenthTeeLateLowestRound",2016
48,48,"Rory Sabbatini",40,66,"TenthTeeLateLowestRound",2016
48,48,"John Senden",48,66,"TenthTeeLateLowestRound",2016
48,48,"Jordan Spieth",34,66,"TenthTeeLateLowestRound",2016
48,48,"Kyle Stanley",57,66,"TenthTeeLateLowestRound",2016
48,48,"Shawn Stefani",45,66,"TenthTeeLateLowestRound",2016
48,48,"Brett Stegmaier",57,66,"TenthTeeLateLowestRound",2016
48,48,"Kevin Streelman",46,66,"TenthTeeLateLowestRound",2016
48,48,"Chris Stroud",52,66,"TenthTeeLateLowestRound",2016
48,48,"Justin Thomas",53,66,"TenthTeeLateLowestRound",2016
48,48,"Tyrone Van Aswegen",67,66,"TenthTeeLateLowestRound",2016
48,48,"Jhonattan Vegas",49,66,"TenthTeeLateLowestRound",2016
48,48,"Steve Wheatcroft",53,66,"TenthTeeLateLowestRound",2016
48,48,"Gary Woodland",45,66,"TenthTeeLateLowestRound",2016
95,95,"Byeong Hun An",23,67,"TenthTeeLateLowestRound",2016
95,95,"Daniel Berger",52,67,"TenthTeeLateLowestRound",2016
95,95,"Shane Bertsch",30,67,"TenthTeeLateLowestRound",2016
95,95,"Zac Blair",56,67,"TenthTeeLateLowestRound",2016
95,95,"Scott Brown",59,67,"TenthTeeLateLowestRound",2016
95,95,"Bronson Burgoon",53,67,"TenthTeeLateLowestRound",2016
95,95,"Jonathan Byrd",20,67,"TenthTeeLateLowestRound",2016
95,95,"Paul Casey",39,67,"TenthTeeLateLowestRound",2016
95,95,"Alex Cejka",47,67,"TenthTeeLateLowestRound",2016
95,95,"KJ Choi",47,67,"TenthTeeLateLowestRound",2016
95,95,"Erik Compton",45,67,"TenthTeeLateLowestRound",2016
95,95,"Brendon de Jonge",55,67,"TenthTeeLateLowestRound",2016
95,95,"Graham DeLaet",50,67,"TenthTeeLateLowestRound",2016
95,95,"Luke Donald",49,67,"TenthTeeLateLowestRound",2016
95,95,"Ken Duke",26,67,"TenthTeeLateLowestRound",2016
95,95,"Paul Dunne",9,67,"TenthTeeLateLowestRound",2016
95,95,"Harris English",51,67,"TenthTeeLateLowestRound",2016
95,95,"Gonzalo Fdez Castano",6,67,"TenthTeeLateLowestRound",2016
95,95,"Rickie Fowler",42,67,"TenthTeeLateLowestRound",2016
95,95,"Robert Garrigus",34,67,"TenthTeeLateLowestRound",2016
95,95,"Andres Gonzales",46,67,"TenthTeeLateLowestRound",2016
95,95,"Luke Guthrie",31,67,"TenthTeeLateLowestRound",2016
95,95,"Adam Hadwin",53,67,"TenthTeeLateLowestRound",2016
95,95,"Scott Hend",12,67,"TenthTeeLateLowestRound",2016
95,95,"Russell Henley",42,67,"TenthTeeLateLowestRound",2016
95,95,"Justin Hicks",26,67,"TenthTeeLateLowestRound",2016
95,95,"Freddie Jacobson",54,67,"TenthTeeLateLowestRound",2016
95,95,"Sung Kang",51,67,"TenthTeeLateLowestRound",2016
95,95,"Whee Kim",54,67,"TenthTeeLateLowestRound",2016
95,95,"Satoshi Kodaira",7,67,"TenthTeeLateLowestRound",2016
95,95,"Jason Kokrak",52,67,"TenthTeeLateLowestRound",2016
95,95,"Kelly Kraft",35,67,"TenthTeeLateLowestRound",2016
95,95,"Scott Langley",41,67,"TenthTeeLateLowestRound",2016
95,95,"Hunter Mahan",43,67,"TenthTeeLateLowestRound",2016
95,95,"Prayad Marksaeng",4,67,"TenthTeeLateLowestRound",2016
95,95,"Bryce Molder",50,67,"TenthTeeLateLowestRound",2016
95,95,"Seung Yul Noh",54,67,"TenthTeeLateLowestRound",2016
95,95,"Rob Oppenheim",37,67,"TenthTeeLateLowestRound",2016
95,95,"Carlos Ortiz",47,67,"TenthTeeLateLowestRound",2016
95,95,"Carl Pettersson",31,67,"TenthTeeLateLowestRound",2016
95,95,"Scott Piercy",45,67,"TenthTeeLateLowestRound",2016
95,95,"Martin Piller",37,67,"TenthTeeLateLowestRound",2016
95,95,"Patrick Rodgers",49,67,"TenthTeeLateLowestRound",2016
95,95,"Xander Schauffele",5,67,"TenthTeeLateLowestRound",2016
95,95,"Webb Simpson",34,67,"TenthTeeLateLowestRound",2016
95,95,"Vijay Singh",42,67,"TenthTeeLateLowestRound",2016
95,95,"Scott Stallings",46,67,"TenthTeeLateLowestRound",2016
95,95,"Darron Stiles",28,67,"TenthTeeLateLowestRound",2016
95,95,"Adam Svensson",6,67,"TenthTeeLateLowestRound",2016
95,95,"Nick Taylor",57,67,"TenthTeeLateLowestRound",2016
95,95,"Michael Thompson",46,67,"TenthTeeLateLowestRound",2016
95,95,"David Toms",38,67,"TenthTeeLateLowestRound",2016
95,95,"DJ Trahan",23,67,"TenthTeeLateLowestRound",2016
95,95,"Marc Turnesa",14,67,"TenthTeeLateLowestRound",2016
95,95,"Johnson Wagner",44,67,"TenthTeeLateLowestRound",2016
95,95,"Nick Watney",17,67,"TenthTeeLateLowestRound",2016
95,95,"Will Wilcox",47,67,"TenthTeeLateLowestRound",2016
95,95,"Mark Wilson",42,67,"TenthTeeLateLowestRound",2016
95,95,"Bobby Wyatt",8,67,"TenthTeeLateLowestRound",2016
154,154,"Robert Allenby",35,68,"TenthTeeLateLowestRound",2016
154,154,"Rafa Cabrera Bello",19,68,"TenthTeeLateLowestRound",2016
154,154,"Chad Campbell",54,68,"TenthTeeLateLowestRound",2016
154,154,"Matt Every",34,68,"TenthTeeLateLowestRound",2016
154,154,"Oscar Fraustro",2,68,"TenthTeeLateLowestRound",2016
154,154,"Sergio Garcia",28,68,"TenthTeeLateLowestRound",2016
154,154,"Rhein Gibson",36,68,"TenthTeeLateLowestRound",2016
154,154,"Retief Goosen",37,68,"TenthTeeLateLowestRound",2016
154,154,"Emiliano Grillo",47,68,"TenthTeeLateLowestRound",2016
154,154,"Chesson Hadley",51,68,"TenthTeeLateLowestRound",2016
154,154,"Padraig Harrington",38,68,"TenthTeeLateLowestRound",2016
154,154,"Mark Hensby",6,68,"TenthTeeLateLowestRound",2016
154,154,"Jim Herman",55,68,"TenthTeeLateLowestRound",2016
154,154,"Tim Herron",21,68,"TenthTeeLateLowestRound",2016
154,154,"David Howell",4,68,"TenthTeeLateLowestRound",2016
154,154,"Billy Hurley III",22,68,"TenthTeeLateLowestRound",2016
154,154,"Marty Jertson",2,68,"TenthTeeLateLowestRound",2016
154,154,"Matt Jones",45,68,"TenthTeeLateLowestRound",2016
154,154,"KT Kim",8,68,"TenthTeeLateLowestRound",2016
154,154,"Chris Kirk",51,68,"TenthTeeLateLowestRound",2016
154,154,"Soren Kjeldsen",17,68,"TenthTeeLateLowestRound",2016
154,154,"Brooks Koepka",39,68,"TenthTeeLateLowestRound",2016
154,154,"Martin Laird",46,68,"TenthTeeLateLowestRound",2016
154,154,"DH Lee",35,68,"TenthTeeLateLowestRound",2016
154,154,"Lucas Lee",22,68,"TenthTeeLateLowestRound",2016
154,154,"Marc Leishman",41,68,"TenthTeeLateLowestRound",2016
154,154,"Justin Leonard",28,68,"TenthTeeLateLowestRound",2016
154,154,"Peter Malnati",53,68,"TenthTeeLateLowestRound",2016
154,154,"Steve Marino",40,68,"TenthTeeLateLowestRound",2016
154,154,"Rory McIlroy",37,68,"TenthTeeLateLowestRound",2016
154,154,"John Merrick",17,68,"TenthTeeLateLowestRound",2016
154,154,"Troy Merritt",41,68,"TenthTeeLateLowestRound",2016
154,154,"Francesco Molinari",36,68,"TenthTeeLateLowestRound",2016
154,154,"Ryan Moore",40,68,"TenthTeeLateLowestRound",2016
154,154,"Greg Owen",56,68,"TenthTeeLateLowestRound",2016
154,154,"Rod Pampling",20,68,"TenthTeeLateLowestRound",2016
154,154,"Cameron Percy",22,68,"TenthTeeLateLowestRound",2016
154,154,"Tim Petrovic",8,68,"TenthTeeLateLowestRound",2016
154,154,"Ted Purdy",13,68,"TenthTeeLateLowestRound",2016
154,154,"Wes Roach",33,68,"TenthTeeLateLowestRound",2016
154,154,"Ryan Ruffels",17,68,"TenthTeeLateLowestRound",2016
154,154,"Sam Saunders",40,68,"TenthTeeLateLowestRound",2016
154,154,"Ollie Schniederjans",23,68,"TenthTeeLateLowestRound",2016
154,154,"Charl Schwartzel",29,68,"TenthTeeLateLowestRound",2016
154,154,"Hunter Stewart",19,68,"TenthTeeLateLowestRound",2016
154,154,"Robert Streb",51,68,"TenthTeeLateLowestRound",2016
154,154,"Vaughn Taylor",30,68,"TenthTeeLateLowestRound",2016
154,154,"Bubba Watson",30,68,"TenthTeeLateLowestRound",2016
202,202,"Abraham Ancer",26,69,"TenthTeeLateLowestRound",2016
202,202,"Kiradech Aphibarnrat",19,69,"TenthTeeLateLowestRound",2016
202,202,"Stuart Appleby",39,69,"TenthTeeLateLowestRound",2016
202,202,"Steven Bowditch",40,69,"TenthTeeLateLowestRound",2016
202,202,"Michael Bradley",16,69,"TenthTeeLateLowestRound",2016
202,202,"Keegan Bradley",40,69,"TenthTeeLateLowestRound",2016
202,202,"Dean Burmester",4,69,"TenthTeeLateLowestRound",2016
202,202,"Angel Cabrera",42,69,"TenthTeeLateLowestRound",2016
202,202,"Bud Cauley",17,69,"TenthTeeLateLowestRound",2016
202,202,"Greg Chalmers",13,69,"TenthTeeLateLowestRound",2016
202,202,"Tim Clark",19,69,"TenthTeeLateLowestRound",2016
202,202,"Austin Cook",2,69,"TenthTeeLateLowestRound",2016
202,202,"Jon Curran",55,69,"TenthTeeLateLowestRound",2016
202,202,"Glen Day",4,69,"TenthTeeLateLowestRound",2016
202,202,"Jamie Donaldson",28,69,"TenthTeeLateLowestRound",2016
202,202,"Ernie Els",34,69,"TenthTeeLateLowestRound",2016
202,202,"Matthew Fitzpatrick",23,69,"TenthTeeLateLowestRound",2016
202,202,"Brian Gay",22,69,"TenthTeeLateLowestRound",2016
202,202,"JJ Henry",44,69,"TenthTeeLateLowestRound",2016
202,202,"Trevor Immelman",17,69,"TenthTeeLateLowestRound",2016
202,202,"Miguel Angel Jimenez",4,69,"TenthTeeLateLowestRound",2016
202,202,"Daisuke Kataoka",4,69,"TenthTeeLateLowestRound",2016
202,202,"Martin Kaymer",21,69,"TenthTeeLateLowestRound",2016
202,202,"Russell Knox",48,69,"TenthTeeLateLowestRound",2016
202,202,"Andrew Landry",24,69,"TenthTeeLateLowestRound",2016
202,202,"Will Ma Kenzie",54,69,"TenthTeeLateLowestRound",2016
202,202,"George McNeill",33,69,"TenthTeeLateLowestRound",2016
202,202,"Geoff Ogilvy",37,69,"TenthTeeLateLowestRound",2016
202,202,"Pat Perez",28,69,"TenthTeeLateLowestRound",2016
202,202,"Scott Pinckney",53,69,"TenthTeeLateLowestRound",2016
202,202,"Cameron Smith",45,69,"TenthTeeLateLowestRound",2016
202,202,"Brandt Snedeker",47,69,"TenthTeeLateLowestRound",2016
202,202,"Curtis Thompson",2,69,"TenthTeeLateLowestRound",2016
202,202,"Bernd Wiesberger",23,69,"TenthTeeLateLowestRound",2016
202,202,"Tim Wilkinson",40,69,"TenthTeeLateLowestRound",2016
202,202,"Chris Wood",19,69,"TenthTeeLateLowestRound",2016
238,238,"Ricky Barnes",57,70,"TenthTeeLateLowestRound",2016
238,238,"Cameron Beckman",17,70,"TenthTeeLateLowestRound",2016
238,238,"Miguel Angel Carballo",24,70,"TenthTeeLateLowestRound",2016
238,238,"Rodolfo Cazaubon",10,70,"TenthTeeLateLowestRound",2016
238,238,"Nick Cullen",4,70,"TenthTeeLateLowestRound",2016
238,238,"Brian Davis",17,70,"TenthTeeLateLowestRound",2016
238,238,"James Driscoll",4,70,"TenthTeeLateLowestRound",2016
238,238,"Steve Flesch",10,70,"TenthTeeLateLowestRound",2016
238,238,"Tommy Gainey",9,70,"TenthTeeLateLowestRound",2016
238,238,"Domenico Geminiani",2,70,"TenthTeeLateLowestRound",2016
238,238,"Tom Gillis",16,70,"TenthTeeLateLowestRound",2016
238,238,"Tyrrell Hatton",4,70,"TenthTeeLateLowestRound",2016
238,238,"Nathan Holman",4,70,"TenthTeeLateLowestRound",2016
238,238,"Billy Horschel",45,70,"TenthTeeLateLowestRound",2016
238,238,"Thongchai Jaidee",19,70,"TenthTeeLateLowestRound",2016
238,238,"Zach Johnson",42,70,"TenthTeeLateLowestRound",2016
238,238,"Richard Lee",8,70,"TenthTeeLateLowestRound",2016
238,238,"Billy Mayfair",10,70,"TenthTeeLateLowestRound",2016
238,238,"Yusaku Miyazato",8,70,"TenthTeeLateLowestRound",2016
238,238,"James Morrison",4,70,"TenthTeeLateLowestRound",2016
238,238,"Ian Poulter",37,70,"TenthTeeLateLowestRound",2016
238,238,"Dicky Pride",33,70,"TenthTeeLateLowestRound",2016
238,238,"Alex Prugh",17,70,"TenthTeeLateLowestRound",2016
238,238,"Michael Putnam",17,70,"TenthTeeLateLowestRound",2016
238,238,"Brett Quigley",3,70,"TenthTeeLateLowestRound",2016
238,238,"Andres Romero",22,70,"TenthTeeLateLowestRound",2016
238,238,"Adam Scott",39,70,"TenthTeeLateLowestRound",2016
238,238,"Andy Sullivan",25,70,"TenthTeeLateLowestRound",2016
238,238,"Benjamin Taylor",3,70,"TenthTeeLateLowestRound",2016
238,238,"Nicholas Thompson",11,70,"TenthTeeLateLowestRound",2016
268,268,"Blake Adams",12,71,"TenthTeeLateLowestRound",2016
268,268,"Arjun Atwal",2,71,"TenthTeeLateLowestRound",2016
268,268,"Yi Cao",4,71,"TenthTeeLateLowestRound",2016
268,268,"SSP Chawrasia",8,71,"TenthTeeLateLowestRound",2016
268,268,"Danny Chia",8,71,"TenthTeeLateLowestRound",2016
268,268,"David Duval",3,71,"TenthTeeLateLowestRound",2016
268,268,"Nacho Elvira",2,71,"TenthTeeLateLowestRound",2016
268,268,"Brandon Hagy",8,71,"TenthTeeLateLowestRound",2016
268,268,"Kramer Hickok",2,71,"TenthTeeLateLowestRound",2016
268,268,"Bo Hoag",2,71,"TenthTeeLateLowestRound",2016
268,268,"Hao Tong Li",8,71,"TenthTeeLateLowestRound",2016
268,268,"WC Liang",4,71,"TenthTeeLateLowestRound",2016
268,268,"Shane Lowry",35,71,"TenthTeeLateLowestRound",2016
268,268,"Jarrod Lyle",18,71,"TenthTeeLateLowestRound",2016
268,268,"Graeme McDowell",33,71,"TenthTeeLateLowestRound",2016
268,268,"Thomas Pieters",11,71,"TenthTeeLateLowestRound",2016
268,268,"Curtis Reed",4,71,"TenthTeeLateLowestRound",2016
268,268,"Heath Slocum",4,71,"TenthTeeLateLowestRound",2016
268,268,"Bo Van Pelt",14,71,"TenthTeeLateLowestRound",2016
268,268,"Danie van Tonder",4,71,"TenthTeeLateLowestRound",2016
288,288,"Eric Axley",7,72,"TenthTeeLateLowestRound",2016
288,288,"Mark Brooks",3,72,"TenthTeeLateLowestRound",2016
288,288,"Bryson DeChambeau",16,72,"TenthTeeLateLowestRound",2016
288,324,"Matt Dobyns",13,72,"TenthTeeLateLowestRound",2016
288,288,"Victor Dubuisson",11,72,"TenthTeeLateLowestRound",2016
288,288,"Jorge Fernandez Valdes",4,72,"TenthTeeLateLowestRound",2016
288,288,"Martin Flores",4,72,"TenthTeeLateLowestRound",2016
288,288,"Arie Ahmad Irawan",4,72,"TenthTeeLateLowestRound",2016
288,288,"Ryo Ishikawa",17,72,"TenthTeeLateLowestRound",2016
288,288,"Nick Killpack",2,72,"TenthTeeLateLowestRound",2016
288,288,"Hyung Sung Kim",2,72,"TenthTeeLateLowestRound",2016
288,288,"Frank Lickliter II",12,72,"TenthTeeLateLowestRound",2016
288,288,"Jeff Maggert",2,72,"TenthTeeLateLowestRound",2016
288,288,"Mardan Mamat",4,72,"TenthTeeLateLowestRound",2016
288,288,"Clayton Rask",2,72,"TenthTeeLateLowestRound",2016
288,288,"Brian Smock",4,72,"TenthTeeLateLowestRound",2016
288,288,"Hideto Tanihara",4,72,"TenthTeeLateLowestRound",2016
288,288,"Lee Westwood",13,72,"TenthTeeLateLowestRound",2016
288,288,"Zach Wright",2,72,"TenthTeeLateLowestRound",2016
288,288,"Xinjun Zhang",4,72,"TenthTeeLateLowestRound",2016
309,308,"Wu Ashun",4,73,"TenthTeeLateLowestRound",2016
309,308,"Charlie Beljan",26,73,"TenthTeeLateLowestRound",2016
309,308,"Matt Bettencourt",5,73,"TenthTeeLateLowestRound",2016
309,308,"David Bradshaw",2,73,"TenthTeeLateLowestRound",2016
309,308,"Kristoffer Broberg",4,73,"TenthTeeLateLowestRound",2016
309,308,"Frankie Capan",2,73,"TenthTeeLateLowestRound",2016
309,308,"Austin Connelly",8,73,"TenthTeeLateLowestRound",2016
309,308,"Brad Dalke",2,73,"TenthTeeLateLowestRound",2016
309,NA,"Mackenzie Hughes",2,73,"TenthTeeLateLowestRound",2016
309,308,"Steven Jeffress",4,73,"TenthTeeLateLowestRound",2016
309,308,"Paul McConnell",4,73,"TenthTeeLateLowestRound",2016
309,308,"Chris Riley",4,73,"TenthTeeLateLowestRound",2016
309,308,"Joel Stalter",3,73,"TenthTeeLateLowestRound",2016
309,308,"Marc Warren",4,73,"TenthTeeLateLowestRound",2016
309,308,"Mike Weir",14,73,"TenthTeeLateLowestRound",2016
309,308,"Casey Wittenberg",2,73,"TenthTeeLateLowestRound",2016
309,308,"Greg Yates",4,73,"TenthTeeLateLowestRound",2016
326,324,"Mark Anderson",2,74,"TenthTeeLateLowestRound",2016
326,324,"Craig Barlow",2,74,"TenthTeeLateLowestRound",2016
326,324,"Jack Maguire",4,74,"TenthTeeLateLowestRound",2016
326,324,"Denny McCarthy",2,74,"TenthTeeLateLowestRound",2016
326,324,"Byron Meth",2,74,"TenthTeeLateLowestRound",2016
326,324,"Jin Park",3,74,"TenthTeeLateLowestRound",2016
326,324,"Rod Perry",2,74,"TenthTeeLateLowestRound",2016
326,324,"Chris Smith",4,74,"TenthTeeLateLowestRound",2016
326,324,"David Solomon",2,74,"TenthTeeLateLowestRound",2016
326,324,"Scott Wolfes",2,74,"TenthTeeLateLowestRound",2016
336,335,"Bob Estes",2,75,"TenthTeeLateLowestRound",2016
336,335,"John Mallinger",1,75,"TenthTeeLateLowestRound",2016
336,335,"David Mathis",2,75,"TenthTeeLateLowestRound",2016
336,335,"Renato Paratore",2,75,"TenthTeeLateLowestRound",2016
336,335,"Charlie Wi",1,75,"TenthTeeLateLowestRound",2016
336,335,"Jordan Zunic",4,75,"TenthTeeLateLowestRound",2016
342,341,"Connor Arendell",2,76,"TenthTeeLateLowestRound",2016
342,341,"George Coetzee",8,76,"TenthTeeLateLowestRound",2016
342,341,"Chris DiMarco",4,76,"TenthTeeLateLowestRound",2016
342,341,"Jon McLean",2,76,"TenthTeeLateLowestRound",2016
342,341,"Alan Morin",4,76,"TenthTeeLateLowestRound",2016
347,346,"Darren Clarke",4,77,"TenthTeeLateLowestRound",2016
347,346,"Ben Geyer",2,77,"TenthTeeLateLowestRound",2016
347,346,"David Hronek",2,77,"TenthTeeLateLowestRound",2016
347,NA,"Kelly Mitchum",4,77,"TenthTeeLateLowestRound",2016
347,346,"Jason Schmuhl",3,77,"TenthTeeLateLowestRound",2016
347,346,"Omar Uresti",4,77,"TenthTeeLateLowestRound",2016
353,351,"Dennis Downs",2,78,"TenthTeeLateLowestRound",2016
353,351,"Chad Sorensen",3,78,"TenthTeeLateLowestRound",2016
355,353,"Robert Gamez",2,79,"TenthTeeLateLowestRound",2016
356,354,"Ben Curtis",4,80,"TenthTeeLateLowestRound",2016
356,354,"Tim Yelverton",2,80,"TenthTeeLateLowestRound",2016
358,356,"Joe Affrunti",6,81,"TenthTeeLateLowestRound",2016
358,356,"Mark Blakefield",2,81,"TenthTeeLateLowestRound",2016
358,NA,"Blake Olson",2,81,"TenthTeeLateLowestRound",2016
