"PGAChampionshipPoints_RANKTHISWEEK_2015","PGAChampionshipPoints_RANKLASTWEEK_2015","PGAChampionshipPoints_PLAYERNAME_2015","PGAChampionshipPoints_EVENTS_2015","PGAChampionshipPoints_POINTS_2015","stat_name","year"
56,56,"Jason Bohn",4,287608,"PGAChampionshipPoints",2015
57,57,"Ryan Moore",6,285138,"PGAChampionshipPoints",2015
58,58,"Ben Martin",6,274721,"PGAChampionshipPoints",2015
59,59,"Jimmy Walker",6,269467,"PGAChampionshipPoints",2015
60,60,"Russell Knox",5,261113,"PGAChampionshipPoints",2015
61,61,"William McGirt",4,253684,"PGAChampionshipPoints",2015
62,62,"Phil Mickelson",5,251915,"PGAChampionshipPoints",2015
63,63,"Patrick Rodgers",2,234020,"PGAChampionshipPoints",2015
64,64,"Bryce Molder",5,233786,"PGAChampionshipPoints",2015
65,65,"Keegan Bradley",5,231831,"PGAChampionshipPoints",2015
66,66,"George McNeill",5,223309,"PGAChampionshipPoints",2015
67,67,"Jim Herman",3,222950,"PGAChampionshipPoints",2015
68,68,"Carl Pettersson",4,214619,"PGAChampionshipPoints",2015
69,69,"Nick Watney",5,212564,"PGAChampionshipPoints",2015
70,70,"Spencer Levin",4,209888,"PGAChampionshipPoints",2015
71,71,"Brendon Todd",6,207219,"PGAChampionshipPoints",2015
72,72,"Camilo Villegas",5,205148,"PGAChampionshipPoints",2015
73,73,"Brian Harman",5,204453,"PGAChampionshipPoints",2015
74,74,"Billy Horschel",6,202938,"PGAChampionshipPoints",2015
75,75,"Gary Woodland",4,202418,"PGAChampionshipPoints",2015
76,76,"Jonas Blixt",3,191600,"PGAChampionshipPoints",2015
77,77,"Pat Perez",4,177375,"PGAChampionshipPoints",2015
78,78,"Victor Dubuisson",2,177000,"PGAChampionshipPoints",2015
79,79,"Luke Donald",4,170610,"PGAChampionshipPoints",2015
80,80,"Rory Sabbatini",4,169620,"PGAChampionshipPoints",2015
81,81,"Ian Poulter",5,151008,"PGAChampionshipPoints",2015
82,82,"Brendon de Jonge",5,149268,"PGAChampionshipPoints",2015
83,83,"Andres Gonzales",3,148800,"PGAChampionshipPoints",2015
84,84,"Fabian Gomez",5,139348,"PGAChampionshipPoints",2015
85,85,"Cameron Smith",2,138050,"PGAChampionshipPoints",2015
86,86,"Lee Westwood",3,136733,"PGAChampionshipPoints",2015
87,87,"Troy Merritt",5,133821,"PGAChampionshipPoints",2015
88,88,"Tiger Woods",2,129600,"PGAChampionshipPoints",2015
89,89,"Carlos Ortiz",4,128853,"PGAChampionshipPoints",2015
90,90,"Soren Kjeldsen",2,126000,"PGAChampionshipPoints",2015
91,91,"David Toms",3,124000,"PGAChampionshipPoints",2015
92,92,"James Hahn",5,121900,"PGAChampionshipPoints",2015
93,93,"Sergio Garcia",3,121800,"PGAChampionshipPoints",2015
94,94,"Will Wilcox",3,117460,"PGAChampionshipPoints",2015
95,95,"Retief Goosen",1,111600,"PGAChampionshipPoints",2015
96,96,"Danny Willett",2,111000,"PGAChampionshipPoints",2015
97,97,"Byeong Hun An",3,109200,"PGAChampionshipPoints",2015
98,98,"Morgan Hoffmann",4,106415,"PGAChampionshipPoints",2015
99,99,"Mark Wilson",4,103475,"PGAChampionshipPoints",2015
100,100,"Tom Hoge",2,100720,"PGAChampionshipPoints",2015
101,101,"Marc Warren",2,100417,"PGAChampionshipPoints",2015
102,102,"Colt Knost",4,99844,"PGAChampionshipPoints",2015
103,103,"Hiroshi Iwata",1,97667,"PGAChampionshipPoints",2015
104,104,"Derek Fathauer",2,96617,"PGAChampionshipPoints",2015
104,104,"Steve Flesch",2,96617,"PGAChampionshipPoints",2015
106,106,"Jason Dufner",4,95741,"PGAChampionshipPoints",2015
107,107,"Justin Leonard",1,94500,"PGAChampionshipPoints",2015
107,107,"Sam Saunders",2,94500,"PGAChampionshipPoints",2015
109,109,"Marcel Siem",2,88750,"PGAChampionshipPoints",2015
110,110,"Graeme McDowell",2,88500,"PGAChampionshipPoints",2015
111,111,"Vijay Singh",3,86903,"PGAChampionshipPoints",2015
112,112,"Charles Howell III",4,86221,"PGAChampionshipPoints",2015
113,113,"Ernie Els",2,85616,"PGAChampionshipPoints",2015
114,114,"Derek Ernst",2,83600,"PGAChampionshipPoints",2015
115,115,"David Hearn",4,81494,"PGAChampionshipPoints",2015
116,116,"Jonathan Byrd",2,80190,"PGAChampionshipPoints",2015
117,117,"Mikko Ilonen",2,77500,"PGAChampionshipPoints",2015
118,118,"Bernd Wiesberger",2,74667,"PGAChampionshipPoints",2015
119,119,"Tyrrell Hatton",1,74600,"PGAChampionshipPoints",2015
120,120,"Chris Kirk",3,72930,"PGAChampionshipPoints",2015
121,121,"Koumei Oda",2,72700,"PGAChampionshipPoints",2015
122,122,"Oscar Fraustro",2,72200,"PGAChampionshipPoints",2015
123,123,"Thomas Bjorn",2,68500,"PGAChampionshipPoints",2015
124,124,"Shawn Stefani",4,68393,"PGAChampionshipPoints",2015
125,125,"John Senden",3,67744,"PGAChampionshipPoints",2015
126,126,"Marc Leishman",4,67500,"PGAChampionshipPoints",2015
127,127,"Francesco Molinari",2,67125,"PGAChampionshipPoints",2015
128,128,"Adam Scott",4,66502,"PGAChampionshipPoints",2015
129,129,"Kevin Streelman",4,64146,"PGAChampionshipPoints",2015
130,130,"Hudson Swafford",4,63883,"PGAChampionshipPoints",2015
131,131,"Lucas Glover",1,63450,"PGAChampionshipPoints",2015
132,132,"Brian Davis",2,62000,"PGAChampionshipPoints",2015
133,133,"Boo Weekley",4,57763,"PGAChampionshipPoints",2015
134,134,"Ken Duke",3,56323,"PGAChampionshipPoints",2015
135,135,"Steve Stricker",1,56057,"PGAChampionshipPoints",2015
136,136,"Joost Luiten",2,55000,"PGAChampionshipPoints",2015
137,137,"Robert Garrigus",2,52700,"PGAChampionshipPoints",2015
137,137,"Tyrone Van Aswegen",2,52700,"PGAChampionshipPoints",2015
139,139,"Jamie Donaldson",2,51000,"PGAChampionshipPoints",2015
139,139,"Pablo Larrazabal",2,51000,"PGAChampionshipPoints",2015
141,141,"Austin Cook",2,50600,"PGAChampionshipPoints",2015
142,142,"Ryo Ishikawa",3,47703,"PGAChampionshipPoints",2015
143,143,"Stephen Gallacher",2,47000,"PGAChampionshipPoints",2015
144,144,"Johnson Wagner",3,46500,"PGAChampionshipPoints",2015
145,145,"Thongchai Jaidee",2,45750,"PGAChampionshipPoints",2015
146,146,"Ricky Barnes",2,44950,"PGAChampionshipPoints",2015
147,147,"Andrew Dodt",1,43875,"PGAChampionshipPoints",2015
147,147,"Gary Stal",1,43875,"PGAChampionshipPoints",2015
149,149,"Gonzalo Fdez Castano",2,43370,"PGAChampionshipPoints",2015
150,150,"Oliver Wilson",1,43125,"PGAChampionshipPoints",2015
151,151,"Padraig Harrington",3,42375,"PGAChampionshipPoints",2015
152,152,"David Lipsky",1,41750,"PGAChampionshipPoints",2015
153,153,"Matt Every",5,41500,"PGAChampionshipPoints",2015
154,154,"Nick Cullen",1,41125,"PGAChampionshipPoints",2015
154,154,"WC Liang",1,41125,"PGAChampionshipPoints",2015
156,156,"Vaughn Taylor",2,39249,"PGAChampionshipPoints",2015
157,157,"Zack Sucher",2,38750,"PGAChampionshipPoints",2015
158,158,"Scott Pinckney",3,38115,"PGAChampionshipPoints",2015
159,159,"Nick Taylor",3,37208,"PGAChampionshipPoints",2015
160,160,"Chesson Hadley",4,36040,"PGAChampionshipPoints",2015
161,161,"Alex Cejka",5,33825,"PGAChampionshipPoints",2015
162,162,"Stewart Cink",2,33000,"PGAChampionshipPoints",2015
163,163,"Brian Stuard",2,32240,"PGAChampionshipPoints",2015
164,164,"Roberto Castro",2,31328,"PGAChampionshipPoints",2015
165,165,"Chad Campbell",3,30626,"PGAChampionshipPoints",2015
166,166,"Martin Flores",2,28944,"PGAChampionshipPoints",2015
167,167,"KJ Choi",2,28242,"PGAChampionshipPoints",2015
168,168,"Alex Prugh",2,25807,"PGAChampionshipPoints",2015
169,169,"YE Yang",1,25750,"PGAChampionshipPoints",2015
170,170,"Jason Allred",1,24723,"PGAChampionshipPoints",2015
170,170,"Billy Hurley III",2,24723,"PGAChampionshipPoints",2015
170,170,"Bill Lunde",2,24723,"PGAChampionshipPoints",2015
173,173,"Cameron Percy",2,23220,"PGAChampionshipPoints",2015
174,174,"Emiliano Grillo",1,20200,"PGAChampionshipPoints",2015
175,175,"Rod Pampling",1,20150,"PGAChampionshipPoints",2015
176,176,"Greg Chalmers",2,20000,"PGAChampionshipPoints",2015
177,177,"Kyle Stanley",2,19793,"PGAChampionshipPoints",2015
178,178,"Troy Kelly",2,19693,"PGAChampionshipPoints",2015
179,179,"Tim Clark",4,18360,"PGAChampionshipPoints",2015
180,180,"Kiradech Aphibarnrat",1,18200,"PGAChampionshipPoints",2015
181,181,"Brian Gaffney",1,17900,"PGAChampionshipPoints",2015
182,182,"Byron Smith",2,17697,"PGAChampionshipPoints",2015
183,183,"James Morrison",1,17300,"PGAChampionshipPoints",2015
184,184,"Jeff Overton",3,16583,"PGAChampionshipPoints",2015
185,185,"Michael Thompson",2,14526,"PGAChampionshipPoints",2015
186,186,"Joe Affrunti",2,13020,"PGAChampionshipPoints",2015
186,186,"Jon Curran",3,13020,"PGAChampionshipPoints",2015
186,186,"Billy Mayfair",1,13020,"PGAChampionshipPoints",2015
186,186,"Roger Sloan",2,13020,"PGAChampionshipPoints",2015
186,186,"Chris Smith",1,13020,"PGAChampionshipPoints",2015
186,186,"Josh Teater",2,13020,"PGAChampionshipPoints",2015
192,192,"Adam Hadwin",3,12787,"PGAChampionshipPoints",2015
193,193,"Luke Guthrie",2,12204,"PGAChampionshipPoints",2015
194,194,"John Huh",3,11826,"PGAChampionshipPoints",2015
194,194,"Martin Laird",4,11826,"PGAChampionshipPoints",2015
194,194,"Scott Langley",2,11826,"PGAChampionshipPoints",2015
197,197,"Bo Van Pelt",2,11340,"PGAChampionshipPoints",2015
198,198,"Max Homa",2,9920,"PGAChampionshipPoints",2015
198,198,"John Rollins",1,9920,"PGAChampionshipPoints",2015
200,200,"Jhonattan Vegas",2,8515,"PGAChampionshipPoints",2015
200,200,"Steve Wheatcroft",3,8515,"PGAChampionshipPoints",2015
202,202,"Charlie Beljan",2,7626,"PGAChampionshipPoints",2015
202,202,"Kent Jones",1,7626,"PGAChampionshipPoints",2015
202,202,"John Merrick",2,7626,"PGAChampionshipPoints",2015
205,205,"Trevor Immelman",2,7213,"PGAChampionshipPoints",2015
206,206,"Chris Riley",1,7006,"PGAChampionshipPoints",2015
206,206,"Nicholas Thompson",2,7006,"PGAChampionshipPoints",2015
208,208,"Robert Allenby",2,6789,"PGAChampionshipPoints",2015
208,208,"Ben Crane",2,6789,"PGAChampionshipPoints",2015
208,208,"DJ Trahan",1,6789,"PGAChampionshipPoints",2015
211,211,"Matt Bettencourt",2,6603,"PGAChampionshipPoints",2015
211,211,"Tom Gillis",2,6603,"PGAChampionshipPoints",2015
213,213,"Len Mattiace",1,6479,"PGAChampionshipPoints",2015
213,213,"Andrew Putnam",2,6479,"PGAChampionshipPoints",2015
215,215,"Ted Purdy",1,6386,"PGAChampionshipPoints",2015
216,216,"John Chin",1,6262,"PGAChampionshipPoints",2015
216,216,"Dicky Pride",1,6262,"PGAChampionshipPoints",2015
216,216,"Heath Slocum",2,6262,"PGAChampionshipPoints",2015
219,219,"Tim Petrovic",2,6076,"PGAChampionshipPoints",2015
220,220,"Michael McCabe",1,6014,"PGAChampionshipPoints",2015
