"Total1Putts25_RANKTHISWEEK_2008","Total1Putts25_RANKLASTWEEK_2008","Total1Putts25_PLAYERNAME_2008","Total1Putts25_ROUNDS_2008","Total1Putts25_TOTAL_2008","Total1Putts25_TOTALFORALLDISTANCES_2008","Total1Putts25_PCTOFALL1PUTTS_2008","stat_name","year"
61,61,"KJ Choi",74,19,399,4.8,"Total1Putts25",2008
61,61,"Steve Flesch",95,19,571,3.3,"Total1Putts25",2008
61,61,"Tim Herron",97,19,641,3,"Total1Putts25",2008
61,61,"Charley Hoffman",94,19,593,3.2,"Total1Putts25",2008
61,61,"Nick OHern",82,19,519,3.7,"Total1Putts25",2008
61,61,"Tom Pernice Jr",104,19,719,2.6,"Total1Putts25",2008
61,61,"Kenny Perry",97,19,623,3,"Total1Putts25",2008
61,61,"Vaughn Taylor",103,19,686,2.8,"Total1Putts25",2008
61,61,"Dean Wilson",109,19,669,2.8,"Total1Putts25",2008
71,71,"Bart Bryant",81,18,470,3.8,"Total1Putts25",2008
71,71,"Jonathan Byrd",88,18,558,3.2,"Total1Putts25",2008
71,71,"Carlos Franco",73,18,417,4.3,"Total1Putts25",2008
71,71,"JJ Henry",108,18,603,3,"Total1Putts25",2008
71,71,"Charles Howell III",101,18,572,3.1,"Total1Putts25",2008
71,71,"Jon Mills",95,18,510,3.5,"Total1Putts25",2008
71,71,"Bob Tway",70,18,446,4,"Total1Putts25",2008
78,78,"Daniel Chopra",84,17,538,3.2,"Total1Putts25",2008
78,78,"Lucas Glover",91,17,557,3.1,"Total1Putts25",2008
78,78,"Jason Gore",94,17,578,2.9,"Total1Putts25",2008
78,78,"Dudley Hart",74,17,496,3.4,"Total1Putts25",2008
78,78,"Freddie Jacobson",78,17,473,3.6,"Total1Putts25",2008
78,78,"Jerry Kelly",89,17,509,3.3,"Total1Putts25",2008
78,78,"George McNeill",97,17,594,2.9,"Total1Putts25",2008
78,78,"Vijay Singh",82,17,429,4,"Total1Putts25",2008
78,78,"Scott Sterling",89,17,470,3.6,"Total1Putts25",2008
78,78,"Johnson Wagner",83,17,482,3.5,"Total1Putts25",2008
78,78,"Nick Watney",96,17,571,3,"Total1Putts25",2008
89,89,"Billy Andrade",71,16,383,4.2,"Total1Putts25",2008
89,89,"Chad Collins",72,16,479,3.3,"Total1Putts25",2008
89,89,"Glen Day",64,16,389,4.1,"Total1Putts25",2008
89,89,"Chris DiMarco",87,16,532,3,"Total1Putts25",2008
89,89,"Mathew Goggin",91,16,534,3,"Total1Putts25",2008
89,89,"Paul Goydos",78,16,480,3.3,"Total1Putts25",2008
89,89,"JB Holmes",86,16,497,3.2,"Total1Putts25",2008
89,89,"Lee Janzen",89,16,522,3.1,"Total1Putts25",2008
89,89,"Dustin Johnson",92,16,532,3,"Total1Putts25",2008
89,89,"Cliff Kresge",84,16,478,3.3,"Total1Putts25",2008
89,89,"Michael Letzig",88,16,531,3,"Total1Putts25",2008
89,89,"Ryan Moore",72,16,466,3.4,"Total1Putts25",2008
89,89,"Brett Quigley",80,16,486,3.3,"Total1Putts25",2008
89,89,"John Riegger",73,16,419,3.8,"Total1Putts25",2008
89,89,"John Senden",93,16,496,3.2,"Total1Putts25",2008
89,89,"Kevin Stadler",90,16,484,3.3,"Total1Putts25",2008
89,89,"Jimmy Walker",73,16,430,3.7,"Total1Putts25",2008
106,106,"Tommy Armour III",77,15,450,3.3,"Total1Putts25",2008
106,106,"Olin Browne",77,15,427,3.5,"Total1Putts25",2008
106,106,"Marco Dawson",64,15,387,3.9,"Total1Putts25",2008
106,106,"Jason Day",81,15,536,2.8,"Total1Putts25",2008
106,106,"Todd Demsey",80,15,494,3,"Total1Putts25",2008
106,106,"Bob Estes",90,15,569,2.6,"Total1Putts25",2008
106,106,"Robert Gamez",79,15,458,3.3,"Total1Putts25",2008
106,106,"Richard Johnson",77,15,529,2.8,"Total1Putts25",2008
106,106,"Anthony Kim",81,15,486,3.1,"Total1Putts25",2008
106,106,"Doug LaBelle II",65,15,353,4.2,"Total1Putts25",2008
106,106,"Justin Leonard",101,15,524,2.9,"Total1Putts25",2008
106,106,"Davis Love III",78,15,455,3.3,"Total1Putts25",2008
106,106,"Jim McGovern",75,15,399,3.8,"Total1Putts25",2008
106,106,"Joe Ogilvie",100,15,651,2.3,"Total1Putts25",2008
106,106,"Tag Ridings",88,15,557,2.7,"Total1Putts25",2008
106,106,"Bob Sowards",61,15,346,4.3,"Total1Putts25",2008
106,106,"Chris Stroud",81,15,403,3.7,"Total1Putts25",2008
106,106,"Kyle Thompson",70,15,375,4,"Total1Putts25",2008
124,124,"Brad Adamonis",87,14,486,2.9,"Total1Putts25",2008
124,124,"Stuart Appleby",87,14,499,2.8,"Total1Putts25",2008
124,124,"Justin Bolli",87,14,462,3,"Total1Putts25",2008
124,124,"Mark Calcavecchia",67,14,368,3.8,"Total1Putts25",2008
124,124,"Tim Clark",90,14,543,2.6,"Total1Putts25",2008
124,124,"Kenneth Ferrie",72,14,399,3.5,"Total1Putts25",2008
124,124,"Jim Furyk",95,14,515,2.7,"Total1Putts25",2008
124,124,"Sergio Garcia",72,14,384,3.6,"Total1Putts25",2008
124,124,"Brian Gay",102,14,666,2.1,"Total1Putts25",2008
124,124,"Kent Jones",68,14,362,3.9,"Total1Putts25",2008
124,124,"Craig Kanada",65,14,404,3.5,"Total1Putts25",2008
124,124,"Frank Lickliter II",107,14,705,2,"Total1Putts25",2008
124,124,"Phil Mickelson",80,14,446,3.1,"Total1Putts25",2008
124,124,"Sean OHair",81,14,452,3.1,"Total1Putts25",2008
124,124,"Heath Slocum",104,14,546,2.6,"Total1Putts25",2008
124,124,"Omar Uresti",74,14,429,3.3,"Total1Putts25",2008
124,124,"Bubba Watson",97,14,532,2.6,"Total1Putts25",2008
124,124,"Boo Weekley",86,14,389,3.6,"Total1Putts25",2008
142,142,"Cameron Beckman",87,13,507,2.6,"Total1Putts25",2008
142,142,"Brad Elder",67,13,371,3.5,"Total1Putts25",2008
142,142,"Retief Goosen",59,13,305,4.3,"Total1Putts25",2008
142,142,"Zach Johnson",85,13,471,2.8,"Total1Putts25",2008
142,142,"Rod Pampling",83,13,466,2.8,"Total1Putts25",2008
142,142,"Brenden Pappas",66,13,411,3.2,"Total1Putts25",2008
142,142,"Jin Park",85,13,477,2.7,"Total1Putts25",2008
142,142,"Andres Romero",69,13,360,3.6,"Total1Putts25",2008
142,142,"David Toms",70,13,388,3.4,"Total1Putts25",2008
142,142,"Charles Warren",79,13,448,2.9,"Total1Putts25",2008
153,153,"Ben Curtis",80,12,452,2.7,"Total1Putts25",2008
153,153,"Cody Freeman",66,12,372,3.2,"Total1Putts25",2008
153,153,"Tommy Gainey",60,12,288,4.2,"Total1Putts25",2008
153,153,"Jeff Gove",50,12,271,4.4,"Total1Putts25",2008
153,153,"Greg Kraft",63,12,386,3.1,"Total1Putts25",2008
153,153,"Rocco Mediate",87,12,468,2.6,"Total1Putts25",2008
153,153,"Ted Purdy",68,12,367,3.3,"Total1Putts25",2008
153,153,"Brandt Snedeker",85,12,488,2.5,"Total1Putts25",2008
161,161,"Stephen Ames",83,11,451,2.4,"Total1Putts25",2008
161,161,"Aaron Baddeley",76,11,472,2.3,"Total1Putts25",2008
161,161,"Alex Cejka",75,11,405,2.7,"Total1Putts25",2008
161,161,"Ryan Palmer",69,11,442,2.5,"Total1Putts25",2008
161,161,"Scott Verplank",82,11,457,2.4,"Total1Putts25",2008
166,166,"Fred Couples",60,10,353,2.8,"Total1Putts25",2008
166,166,"Harrison Frazar",73,10,389,2.6,"Total1Putts25",2008
166,166,"Trevor Immelman",70,10,338,3,"Total1Putts25",2008
166,166,"Brandt Jobe",52,10,296,3.4,"Total1Putts25",2008
166,166,"David Lutterus",59,10,323,3.1,"Total1Putts25",2008
166,166,"Geoff Ogilvy",65,10,344,2.9,"Total1Putts25",2008
166,166,"Mike Weir",88,10,495,2,"Total1Putts25",2008
166,166,"Ron Whittaker",54,10,255,3.9,"Total1Putts25",2008
174,174,"Steve Allan",58,9,313,2.9,"Total1Putts25",2008
174,174,"Jason Allred",63,9,351,2.6,"Total1Putts25",2008
174,174,"Paul Casey",55,9,233,3.9,"Total1Putts25",2008
174,174,"Stephen Leaney",53,9,307,2.9,"Total1Putts25",2008
174,174,"Will Ma Kenzie",62,9,385,2.3,"Total1Putts25",2008
174,174,"Adam Scott",51,9,245,3.7,"Total1Putts25",2008
174,174,"YE Yang",89,9,538,1.7,"Total1Putts25",2008
181,181,"Paul Claxton",63,8,321,2.5,"Total1Putts25",2008
181,181,"Gavin Coles",54,8,302,2.6,"Total1Putts25",2008
181,181,"Chris Riley",51,8,305,2.6,"Total1Putts25",2008
181,181,"John Rollins",94,8,561,1.4,"Total1Putts25",2008
181,181,"DJ Trahan",94,8,525,1.5,"Total1Putts25",2008
186,186,"Alejandro Canizares",52,7,293,2.4,"Total1Putts25",2008
186,186,"Padraig Harrington",52,7,260,2.7,"Total1Putts25",2008
186,186,"John Huston",56,7,331,2.1,"Total1Putts25",2008
186,186,"Tom Lehman",51,7,262,2.7,"Total1Putts25",2008
190,190,"Angel Cabrera",55,6,259,2.3,"Total1Putts25",2008
190,190,"Shigeki Maruyama",50,6,307,2,"Total1Putts25",2008
190,190,"Travis Perkins",53,6,266,2.3,"Total1Putts25",2008
193,193,"David Duval",51,5,287,1.7,"Total1Putts25",2008
193,193,"Ernie Els",51,5,258,1.9,"Total1Putts25",2008
195,195,"Brett Rumford",72,4,431,0.9,"Total1Putts25",2008
196,196,"Ian Poulter",51,3,269,1.1,"Total1Putts25",2008
196,196,"Tom Scherrer",56,3,302,1,"Total1Putts25",2008
