"FirstTeeEarlyRound2ScoringAverage_RANKTHISWEEK_2013","FirstTeeEarlyRound2ScoringAverage_RANKLASTWEEK_2013","FirstTeeEarlyRound2ScoringAverage_PLAYERNAME_2013","FirstTeeEarlyRound2ScoringAverage__2013","FirstTeeEarlyRound2ScoringAverage_AVG_2013","FirstTeeEarlyRound2ScoringAverage_TOTALSTROKES_2013","FirstTeeEarlyRound2ScoringAverage_TOTALROUNDS_2013","stat_name","year"
1,1,"Erik Compton",NA,66.67,200,3,"FirstTeeEarlyRound2ScoringAverage",2013
2,2,"Charlie Wi",NA,67.25,269,4,"FirstTeeEarlyRound2ScoringAverage",2013
3,3,"David Lingmerth",NA,67.67,203,3,"FirstTeeEarlyRound2ScoringAverage",2013
4,4,"Nicolas Colsaerts",NA,68,68,1,"FirstTeeEarlyRound2ScoringAverage",2013
4,4,"Jason Dufner",NA,68,272,4,"FirstTeeEarlyRound2ScoringAverage",2013
4,4,"David Mathis",NA,68,272,4,"FirstTeeEarlyRound2ScoringAverage",2013
4,4,"Daniel Summerhays",NA,68,204,3,"FirstTeeEarlyRound2ScoringAverage",2013
4,4,"Lee Westwood",NA,68,68,1,"FirstTeeEarlyRound2ScoringAverage",2013
9,9,"Chad Campbell",NA,68.5,411,6,"FirstTeeEarlyRound2ScoringAverage",2013
9,9,"Jerry Kelly",NA,68.5,274,4,"FirstTeeEarlyRound2ScoringAverage",2013
9,9,"Cameron Percy",NA,68.5,548,8,"FirstTeeEarlyRound2ScoringAverage",2013
12,12,"DH Lee",NA,68.71,481,7,"FirstTeeEarlyRound2ScoringAverage",2013
13,13,"Gary Woodland",NA,68.8,344,5,"FirstTeeEarlyRound2ScoringAverage",2013
14,14,"Keegan Bradley",NA,69,138,2,"FirstTeeEarlyRound2ScoringAverage",2013
14,14,"Ryan Palmer",NA,69,345,5,"FirstTeeEarlyRound2ScoringAverage",2013
14,14,"Steve Stricker",NA,69,138,2,"FirstTeeEarlyRound2ScoringAverage",2013
14,14,"DJ Trahan",NA,69,69,1,"FirstTeeEarlyRound2ScoringAverage",2013
18,18,"Cameron Tringale",NA,69.11,622,9,"FirstTeeEarlyRound2ScoringAverage",2013
19,19,"Henrik Norlander",NA,69.17,415,6,"FirstTeeEarlyRound2ScoringAverage",2013
20,20,"John Merrick",NA,69.2,692,10,"FirstTeeEarlyRound2ScoringAverage",2013
21,21,"Billy Horschel",NA,69.25,277,4,"FirstTeeEarlyRound2ScoringAverage",2013
22,22,"Robert Streb",NA,69.33,416,6,"FirstTeeEarlyRound2ScoringAverage",2013
22,22,"Josh Teater",NA,69.33,208,3,"FirstTeeEarlyRound2ScoringAverage",2013
24,24,"Aaron Watkins",NA,69.4,347,5,"FirstTeeEarlyRound2ScoringAverage",2013
25,25,"John Huh",NA,69.43,486,7,"FirstTeeEarlyRound2ScoringAverage",2013
25,25,"Darron Stiles",NA,69.43,486,7,"FirstTeeEarlyRound2ScoringAverage",2013
27,27,"John Senden",NA,69.44,625,9,"FirstTeeEarlyRound2ScoringAverage",2013
28,28,"Ken Duke",NA,69.5,695,10,"FirstTeeEarlyRound2ScoringAverage",2013
28,28,"Graeme McDowell",NA,69.5,139,2,"FirstTeeEarlyRound2ScoringAverage",2013
28,28,"Camilo Villegas",NA,69.5,278,4,"FirstTeeEarlyRound2ScoringAverage",2013
31,31,"Charl Schwartzel",NA,69.6,348,5,"FirstTeeEarlyRound2ScoringAverage",2013
32,32,"Chris Kirk",NA,69.64,975,14,"FirstTeeEarlyRound2ScoringAverage",2013
33,33,"Harris English",NA,69.67,418,6,"FirstTeeEarlyRound2ScoringAverage",2013
33,33,"Fabian Gomez",NA,69.67,209,3,"FirstTeeEarlyRound2ScoringAverage",2013
33,33,"Tim Herron",NA,69.67,209,3,"FirstTeeEarlyRound2ScoringAverage",2013
33,33,"Jason Kokrak",NA,69.67,418,6,"FirstTeeEarlyRound2ScoringAverage",2013
33,33,"Nick Watney",NA,69.67,418,6,"FirstTeeEarlyRound2ScoringAverage",2013
38,38,"George McNeill",NA,69.75,279,4,"FirstTeeEarlyRound2ScoringAverage",2013
38,38,"Patrick Reed",NA,69.75,279,4,"FirstTeeEarlyRound2ScoringAverage",2013
40,40,"Steven Bowditch",NA,69.8,349,5,"FirstTeeEarlyRound2ScoringAverage",2013
40,40,"Troy Matteson",NA,69.8,349,5,"FirstTeeEarlyRound2ScoringAverage",2013
40,40,"Jin Park",NA,69.8,349,5,"FirstTeeEarlyRound2ScoringAverage",2013
43,43,"James Hahn",NA,69.83,419,6,"FirstTeeEarlyRound2ScoringAverage",2013
43,43,"JJ Henry",NA,69.83,419,6,"FirstTeeEarlyRound2ScoringAverage",2013
43,43,"Robert Karlsson",NA,69.83,419,6,"FirstTeeEarlyRound2ScoringAverage",2013
43,43,"Doug LaBelle II",NA,69.83,419,6,"FirstTeeEarlyRound2ScoringAverage",2013
47,47,"Robert Allenby",NA,70,420,6,"FirstTeeEarlyRound2ScoringAverage",2013
47,47,"Stuart Appleby",NA,70,70,1,"FirstTeeEarlyRound2ScoringAverage",2013
47,47,"Tim Clark",NA,70,280,4,"FirstTeeEarlyRound2ScoringAverage",2013
47,47,"Ben Crane",NA,70,350,5,"FirstTeeEarlyRound2ScoringAverage",2013
47,47,"Jim Furyk",NA,70,490,7,"FirstTeeEarlyRound2ScoringAverage",2013
47,47,"Sergio Garcia",NA,70,420,6,"FirstTeeEarlyRound2ScoringAverage",2013
47,47,"Brian Harman",NA,70,490,7,"FirstTeeEarlyRound2ScoringAverage",2013
47,47,"Pat Perez",NA,70,280,4,"FirstTeeEarlyRound2ScoringAverage",2013
47,47,"Jimmy Walker",NA,70,840,12,"FirstTeeEarlyRound2ScoringAverage",2013
56,56,"Roberto Castro",NA,70.1,701,10,"FirstTeeEarlyRound2ScoringAverage",2013
57,57,"Brian Davis",NA,70.13,561,8,"FirstTeeEarlyRound2ScoringAverage",2013
58,58,"Jim Herman",NA,70.17,421,6,"FirstTeeEarlyRound2ScoringAverage",2013
59,59,"Charley Hoffman",NA,70.2,351,5,"FirstTeeEarlyRound2ScoringAverage",2013
60,60,"Justin Hicks",NA,70.25,281,4,"FirstTeeEarlyRound2ScoringAverage",2013
61,61,"Charles Howell III",NA,70.33,633,9,"FirstTeeEarlyRound2ScoringAverage",2013
61,61,"Kevin Stadler",NA,70.33,422,6,"FirstTeeEarlyRound2ScoringAverage",2013
63,63,"Jordan Spieth",NA,70.38,563,8,"FirstTeeEarlyRound2ScoringAverage",2013
64,64,"Matt Every",NA,70.4,352,5,"FirstTeeEarlyRound2ScoringAverage",2013
64,64,"Brandt Jobe",NA,70.4,352,5,"FirstTeeEarlyRound2ScoringAverage",2013
66,66,"Bob Estes",NA,70.5,282,4,"FirstTeeEarlyRound2ScoringAverage",2013
66,66,"Luke Guthrie",NA,70.5,423,6,"FirstTeeEarlyRound2ScoringAverage",2013
66,66,"Scott Stallings",NA,70.5,564,8,"FirstTeeEarlyRound2ScoringAverage",2013
66,66,"Andrew Svoboda",NA,70.5,141,2,"FirstTeeEarlyRound2ScoringAverage",2013
66,66,"Bubba Watson",NA,70.5,141,2,"FirstTeeEarlyRound2ScoringAverage",2013
71,71,"Stephen Ames",NA,70.67,212,3,"FirstTeeEarlyRound2ScoringAverage",2013
71,71,"Ricky Barnes",NA,70.67,424,6,"FirstTeeEarlyRound2ScoringAverage",2013
71,71,"Luke Donald",NA,70.67,212,3,"FirstTeeEarlyRound2ScoringAverage",2013
71,71,"Brad Fritsch",NA,70.67,424,6,"FirstTeeEarlyRound2ScoringAverage",2013
71,71,"Ryo Ishikawa",NA,70.67,424,6,"FirstTeeEarlyRound2ScoringAverage",2013
71,71,"Ted Potter Jr",NA,70.67,212,3,"FirstTeeEarlyRound2ScoringAverage",2013
77,77,"Carl Pettersson",NA,70.7,707,10,"FirstTeeEarlyRound2ScoringAverage",2013
78,78,"Jason Bohn",NA,70.71,495,7,"FirstTeeEarlyRound2ScoringAverage",2013
78,78,"Ryan Moore",NA,70.71,495,7,"FirstTeeEarlyRound2ScoringAverage",2013
80,80,"Stewart Cink",NA,70.75,283,4,"FirstTeeEarlyRound2ScoringAverage",2013
80,80,"Will Claxton",NA,70.75,283,4,"FirstTeeEarlyRound2ScoringAverage",2013
80,80,"Scott Gardiner",NA,70.75,566,8,"FirstTeeEarlyRound2ScoringAverage",2013
83,83,"Martin Kaymer",NA,70.8,354,5,"FirstTeeEarlyRound2ScoringAverage",2013
84,84,"Bryce Molder",NA,70.86,496,7,"FirstTeeEarlyRound2ScoringAverage",2013
85,85,"Chris Stroud",NA,70.9,709,10,"FirstTeeEarlyRound2ScoringAverage",2013
86,86,"Jason Day",NA,71,142,2,"FirstTeeEarlyRound2ScoringAverage",2013
86,86,"James Driscoll",NA,71,426,6,"FirstTeeEarlyRound2ScoringAverage",2013
86,86,"Brian Gay",NA,71,355,5,"FirstTeeEarlyRound2ScoringAverage",2013
86,86,"Bill Haas",NA,71,426,6,"FirstTeeEarlyRound2ScoringAverage",2013
86,86,"Morgan Hoffmann",NA,71,355,5,"FirstTeeEarlyRound2ScoringAverage",2013
86,86,"Steve LeBrun",NA,71,568,8,"FirstTeeEarlyRound2ScoringAverage",2013
86,86,"Justin Leonard",NA,71,497,7,"FirstTeeEarlyRound2ScoringAverage",2013
86,86,"Luke List",NA,71,497,7,"FirstTeeEarlyRound2ScoringAverage",2013
86,86,"Greg Owen",NA,71,568,8,"FirstTeeEarlyRound2ScoringAverage",2013
86,86,"Ian Poulter",NA,71,213,3,"FirstTeeEarlyRound2ScoringAverage",2013
86,86,"Webb Simpson",NA,71,142,2,"FirstTeeEarlyRound2ScoringAverage",2013
86,86,"Shawn Stefani",NA,71,426,6,"FirstTeeEarlyRound2ScoringAverage",2013
86,86,"Lee Williams",NA,71,355,5,"FirstTeeEarlyRound2ScoringAverage",2013
86,86,"Tiger Woods",NA,71,142,2,"FirstTeeEarlyRound2ScoringAverage",2013
100,100,"Richard Lee",NA,71.13,569,8,"FirstTeeEarlyRound2ScoringAverage",2013
