"Puttingfrom3_RANKTHISWEEK_2012","Puttingfrom3_RANKLASTWEEK_2012","Puttingfrom3_PLAYERNAME_2012","Puttingfrom3_ROUNDS_2012","Puttingfrom3_PctMADE_2012","Puttingfrom3_ATTEMPTS_2012","Puttingfrom3_PUTTSMADE_2012","stat_name","year"
1,1,"Jonas Blixt",72,100,632,632,"Puttingfrom3",2012
1,1,"Gavin Coles",72,100,599,599,"Puttingfrom3",2012
1,1,"John Daly",50,100,377,377,"Puttingfrom3",2012
1,1,"Luke Donald",63,100,477,477,"Puttingfrom3",2012
1,1,"Brandt Jobe",57,100,464,464,"Puttingfrom3",2012
1,1,"Rory McIlroy",60,100,437,437,"Puttingfrom3",2012
1,1,"Louis Oosthuizen",65,100,527,527,"Puttingfrom3",2012
1,1,"Ian Poulter",57,100,384,384,"Puttingfrom3",2012
1,1,"Steve Stricker",73,100,588,588,"Puttingfrom3",2012
1,1,"Bo Van Pelt",84,100,673,673,"Puttingfrom3",2012
11,11,"Scott Piercy",95,99.89,917,916,"Puttingfrom3",2012
12,12,"Johnson Wagner",88,99.88,808,807,"Puttingfrom3",2012
13,13,"Zach Johnson",95,99.87,762,761,"Puttingfrom3",2012
14,14,"Jim Furyk",85,99.86,712,711,"Puttingfrom3",2012
15,15,"Brandt Snedeker",81,99.85,650,649,"Puttingfrom3",2012
16,16,"Danny Lee",74,99.84,625,624,"Puttingfrom3",2012
17,17,"Derek Lamely",64,99.83,580,579,"Puttingfrom3",2012
17,17,"Bubba Watson",68,99.83,586,585,"Puttingfrom3",2012
19,19,"Kevin Kisner",69,99.82,561,560,"Puttingfrom3",2012
20,20,"Sergio Garcia",57,99.79,469,468,"Puttingfrom3",2012
21,21,"Martin Flores",95,99.77,863,861,"Puttingfrom3",2012
21,21,"Charley Hoffman",88,99.77,857,855,"Puttingfrom3",2012
21,21,"Adam Scott",59,99.77,443,442,"Puttingfrom3",2012
24,24,"William McGirt",96,99.76,845,843,"Puttingfrom3",2012
25,25,"Ryo Ishikawa",54,99.75,408,407,"Puttingfrom3",2012
25,25,"Graeme McDowell",55,99.75,402,401,"Puttingfrom3",2012
25,25,"Kyle Reifers",86,99.75,811,809,"Puttingfrom3",2012
28,28,"Graham DeLaet",79,99.73,748,746,"Puttingfrom3",2012
28,28,"Spencer Levin",81,99.73,731,729,"Puttingfrom3",2012
30,30,"Matt Every",80,99.7,663,661,"Puttingfrom3",2012
30,30,"Kevin Na",80,99.7,677,675,"Puttingfrom3",2012
32,32,"Jeff Overton",101,99.68,951,948,"Puttingfrom3",2012
33,33,"Richard Lee",71,99.66,596,594,"Puttingfrom3",2012
33,33,"Phil Mickelson",79,99.66,581,579,"Puttingfrom3",2012
35,35,"Aaron Baddeley",73,99.65,566,564,"Puttingfrom3",2012
36,36,"JJ Henry",93,99.64,841,838,"Puttingfrom3",2012
37,37,"Roberto Castro",92,99.63,820,817,"Puttingfrom3",2012
37,37,"Brian Gay",91,99.63,817,814,"Puttingfrom3",2012
37,37,"Alexandre Rocha",62,99.63,545,543,"Puttingfrom3",2012
40,40,"Ben Curtis",62,99.62,522,520,"Puttingfrom3",2012
40,40,"Robert Garrigus",89,99.62,792,789,"Puttingfrom3",2012
42,42,"George McNeill",85,99.61,764,761,"Puttingfrom3",2012
42,42,"Mark Wilson",84,99.61,771,768,"Puttingfrom3",2012
44,44,"Jason Day",57,99.59,487,485,"Puttingfrom3",2012
44,44,"David Mathis",83,99.59,731,728,"Puttingfrom3",2012
44,44,"Ryan Palmer",81,99.59,729,726,"Puttingfrom3",2012
47,47,"Will Claxton",99,99.58,951,947,"Puttingfrom3",2012
