"TenthTeeEarlyPar5ScoringAverage_RANKTHISWEEK_2015","TenthTeeEarlyPar5ScoringAverage_RANKLASTWEEK_2015","TenthTeeEarlyPar5ScoringAverage_PLAYERNAME_2015","TenthTeeEarlyPar5ScoringAverage_ROUNDS_2015","TenthTeeEarlyPar5ScoringAverage_AVG_2015","TenthTeeEarlyPar5ScoringAverage_TOTALSTROKES_2015","TenthTeeEarlyPar5ScoringAverage_TOTALHOLES_2015","stat_name","year"
14,14,"Scott Stallings",60,4.54,168,37,"TenthTeeEarlyPar5ScoringAverage",2015
19,19,"Stewart Cink",77,4.55,214,47,"TenthTeeEarlyPar5ScoringAverage",2015
19,19,"Robert Streb",110,4.55,264,58,"TenthTeeEarlyPar5ScoringAverage",2015
19,19,"Steve Wheatcroft",87,4.55,250,55,"TenthTeeEarlyPar5ScoringAverage",2015
19,19,"Will Wilcox",58,4.55,132,29,"TenthTeeEarlyPar5ScoringAverage",2015
23,23,"Paul Casey",87,4.56,155,34,"TenthTeeEarlyPar5ScoringAverage",2015
23,23,"Matt Jones",89,4.56,228,50,"TenthTeeEarlyPar5ScoringAverage",2015
23,23,"Brooks Koepka",84,4.56,251,55,"TenthTeeEarlyPar5ScoringAverage",2015
23,23,"Hideki Matsuyama",95,4.56,237,52,"TenthTeeEarlyPar5ScoringAverage",2015
23,23,"William McGirt",103,4.56,342,75,"TenthTeeEarlyPar5ScoringAverage",2015
28,28,"Pat Perez",96,4.57,265,58,"TenthTeeEarlyPar5ScoringAverage",2015
28,28,"Alex Prugh",84,4.57,210,46,"TenthTeeEarlyPar5ScoringAverage",2015
28,28,"Jimmy Walker",89,4.57,306,67,"TenthTeeEarlyPar5ScoringAverage",2015
31,31,"Chad Campbell",97,4.58,238,52,"TenthTeeEarlyPar5ScoringAverage",2015
31,31,"Jon Curran",83,4.58,206,45,"TenthTeeEarlyPar5ScoringAverage",2015
31,31,"Scott Piercy",90,4.58,229,50,"TenthTeeEarlyPar5ScoringAverage",2015
34,34,"Rickie Fowler",76,4.59,271,59,"TenthTeeEarlyPar5ScoringAverage",2015
34,34,"John Huh",102,4.59,317,69,"TenthTeeEarlyPar5ScoringAverage",2015
34,34,"Geoff Ogilvy",50,4.59,78,17,"TenthTeeEarlyPar5ScoringAverage",2015
37,37,"KJ Choi",66,4.6,230,50,"TenthTeeEarlyPar5ScoringAverage",2015
37,37,"Erik Compton",86,4.6,253,55,"TenthTeeEarlyPar5ScoringAverage",2015
37,37,"Andres Gonzales",90,4.6,193,42,"TenthTeeEarlyPar5ScoringAverage",2015
37,37,"Patrick Reed",103,4.6,345,75,"TenthTeeEarlyPar5ScoringAverage",2015
37,37,"Nick Taylor",91,4.6,267,58,"TenthTeeEarlyPar5ScoringAverage",2015
37,37,"Justin Thomas",106,4.6,262,57,"TenthTeeEarlyPar5ScoringAverage",2015
37,37,"Mark Wilson",89,4.6,161,35,"TenthTeeEarlyPar5ScoringAverage",2015
44,44,"Daniel Berger",97,4.61,272,59,"TenthTeeEarlyPar5ScoringAverage",2015
44,44,"Brian Davis",86,4.61,350,76,"TenthTeeEarlyPar5ScoringAverage",2015
44,44,"Oscar Fraustro",58,4.61,143,31,"TenthTeeEarlyPar5ScoringAverage",2015
44,44,"Jerry Kelly",79,4.61,175,38,"TenthTeeEarlyPar5ScoringAverage",2015
44,44,"Francesco Molinari",56,4.61,203,44,"TenthTeeEarlyPar5ScoringAverage",2015
44,44,"John Peterson",84,4.61,249,54,"TenthTeeEarlyPar5ScoringAverage",2015
44,44,"Hudson Swafford",97,4.61,295,64,"TenthTeeEarlyPar5ScoringAverage",2015
51,51,"Luke Donald",71,4.62,240,52,"TenthTeeEarlyPar5ScoringAverage",2015
51,51,"Martin Laird",77,4.62,245,53,"TenthTeeEarlyPar5ScoringAverage",2015
51,51,"Marc Leishman",74,4.62,208,45,"TenthTeeEarlyPar5ScoringAverage",2015
51,51,"Justin Rose",69,4.62,231,50,"TenthTeeEarlyPar5ScoringAverage",2015
55,55,"Greg Chalmers",58,4.63,148,32,"TenthTeeEarlyPar5ScoringAverage",2015
55,55,"Jason Dufner",76,4.63,162,35,"TenthTeeEarlyPar5ScoringAverage",2015
55,55,"Harris English",105,4.63,264,57,"TenthTeeEarlyPar5ScoringAverage",2015
55,55,"Brian Harman",90,4.63,176,38,"TenthTeeEarlyPar5ScoringAverage",2015
55,55,"George McNeill",93,4.63,148,32,"TenthTeeEarlyPar5ScoringAverage",2015
55,55,"Michael Putnam",87,4.63,278,60,"TenthTeeEarlyPar5ScoringAverage",2015
55,55,"Adam Scott",51,4.63,176,38,"TenthTeeEarlyPar5ScoringAverage",2015
62,62,"Jonathan Byrd",69,4.64,274,59,"TenthTeeEarlyPar5ScoringAverage",2015
62,62,"Robert Garrigus",70,4.64,232,50,"TenthTeeEarlyPar5ScoringAverage",2015
62,62,"Jason Gore",76,4.64,204,44,"TenthTeeEarlyPar5ScoringAverage",2015
62,62,"Dustin Johnson",75,4.64,218,47,"TenthTeeEarlyPar5ScoringAverage",2015
62,62,"Chris Kirk",76,4.64,116,25,"TenthTeeEarlyPar5ScoringAverage",2015
62,62,"Justin Leonard",61,4.64,195,42,"TenthTeeEarlyPar5ScoringAverage",2015
62,62,"Seung Yul Noh",65,4.64,130,28,"TenthTeeEarlyPar5ScoringAverage",2015
62,62,"Jeff Overton",94,4.64,390,84,"TenthTeeEarlyPar5ScoringAverage",2015
62,62,"Patrick Rodgers",57,4.64,204,44,"TenthTeeEarlyPar5ScoringAverage",2015
62,62,"Charl Schwartzel",67,4.64,153,33,"TenthTeeEarlyPar5ScoringAverage",2015
72,72,"Alex Cejka",94,4.65,223,48,"TenthTeeEarlyPar5ScoringAverage",2015
72,72,"Martin Flores",95,4.65,321,69,"TenthTeeEarlyPar5ScoringAverage",2015
72,72,"Adam Hadwin",95,4.65,251,54,"TenthTeeEarlyPar5ScoringAverage",2015
72,72,"Ryo Ishikawa",90,4.65,242,52,"TenthTeeEarlyPar5ScoringAverage",2015
72,72,"Colt Knost",90,4.65,335,72,"TenthTeeEarlyPar5ScoringAverage",2015
72,72,"Danny Lee",120,4.65,363,78,"TenthTeeEarlyPar5ScoringAverage",2015
72,72,"David Lingmerth",90,4.65,172,37,"TenthTeeEarlyPar5ScoringAverage",2015
72,72,"Hunter Mahan",88,4.65,242,52,"TenthTeeEarlyPar5ScoringAverage",2015
72,72,"Phil Mickelson",70,4.65,228,49,"TenthTeeEarlyPar5ScoringAverage",2015
72,72,"Kevin Na",98,4.65,256,55,"TenthTeeEarlyPar5ScoringAverage",2015
72,72,"Greg Owen",58,4.65,186,40,"TenthTeeEarlyPar5ScoringAverage",2015
72,72,"SJ Park",79,4.65,293,63,"TenthTeeEarlyPar5ScoringAverage",2015
72,72,"Brendan Steele",88,4.65,288,62,"TenthTeeEarlyPar5ScoringAverage",2015
72,72,"Chris Stroud",84,4.65,256,55,"TenthTeeEarlyPar5ScoringAverage",2015
72,72,"Michael Thompson",83,4.65,256,55,"TenthTeeEarlyPar5ScoringAverage",2015
87,87,"Blayne Barber",76,4.66,247,53,"TenthTeeEarlyPar5ScoringAverage",2015
87,87,"Derek Ernst",75,4.66,149,32,"TenthTeeEarlyPar5ScoringAverage",2015
87,87,"Kevin Kisner",104,4.66,261,56,"TenthTeeEarlyPar5ScoringAverage",2015
87,87,"John Merrick",78,4.66,177,38,"TenthTeeEarlyPar5ScoringAverage",2015
87,87,"Brendon Todd",96,4.66,177,38,"TenthTeeEarlyPar5ScoringAverage",2015
92,92,"Aaron Baddeley",76,4.67,182,39,"TenthTeeEarlyPar5ScoringAverage",2015
92,92,"Jason Bohn",95,4.67,313,67,"TenthTeeEarlyPar5ScoringAverage",2015
92,92,"Ben Crane",62,4.67,215,46,"TenthTeeEarlyPar5ScoringAverage",2015
92,92,"Charles Howell III",105,4.67,285,61,"TenthTeeEarlyPar5ScoringAverage",2015
92,92,"Andres Romero",69,4.67,280,60,"TenthTeeEarlyPar5ScoringAverage",2015
92,92,"Rory Sabbatini",81,4.67,126,27,"TenthTeeEarlyPar5ScoringAverage",2015
92,92,"Sam Saunders",83,4.67,257,55,"TenthTeeEarlyPar5ScoringAverage",2015
92,92,"Jordan Spieth",91,4.67,280,60,"TenthTeeEarlyPar5ScoringAverage",2015
92,92,"Jhonattan Vegas",90,4.67,355,76,"TenthTeeEarlyPar5ScoringAverage",2015
101,101,"Scott Brown",97,4.68,248,53,"TenthTeeEarlyPar5ScoringAverage",2015
101,101,"Derek Fathauer",81,4.68,290,62,"TenthTeeEarlyPar5ScoringAverage",2015
101,101,"James Hahn",94,4.68,290,62,"TenthTeeEarlyPar5ScoringAverage",2015
101,101,"Scott Langley",94,4.68,220,47,"TenthTeeEarlyPar5ScoringAverage",2015
101,101,"Bryce Molder",91,4.68,220,47,"TenthTeeEarlyPar5ScoringAverage",2015
101,101,"Byron Smith",59,4.68,145,31,"TenthTeeEarlyPar5ScoringAverage",2015
107,107,"Sangmoon Bae",98,4.69,169,36,"TenthTeeEarlyPar5ScoringAverage",2015
107,107,"Zac Blair",108,4.69,230,49,"TenthTeeEarlyPar5ScoringAverage",2015
107,107,"Ernie Els",57,4.69,211,45,"TenthTeeEarlyPar5ScoringAverage",2015
107,107,"Gonzalo Fdez Castano",81,4.69,286,61,"TenthTeeEarlyPar5ScoringAverage",2015
107,107,"Ben Martin",93,4.69,150,32,"TenthTeeEarlyPar5ScoringAverage",2015
107,107,"Scott Pinckney",88,4.69,277,59,"TenthTeeEarlyPar5ScoringAverage",2015
107,107,"Brandt Snedeker",98,4.69,286,61,"TenthTeeEarlyPar5ScoringAverage",2015
107,107,"Daniel Summerhays",101,4.69,239,51,"TenthTeeEarlyPar5ScoringAverage",2015
107,107,"Boo Weekley",79,4.69,150,32,"TenthTeeEarlyPar5ScoringAverage",2015
116,116,"Chad Collins",79,4.7,348,74,"TenthTeeEarlyPar5ScoringAverage",2015
116,116,"Jamie Donaldson",50,4.7,108,23,"TenthTeeEarlyPar5ScoringAverage",2015
116,116,"David Hearn",97,4.7,301,64,"TenthTeeEarlyPar5ScoringAverage",2015
116,116,"Billy Horschel",99,4.7,376,80,"TenthTeeEarlyPar5ScoringAverage",2015
116,116,"Zach Johnson",90,4.7,263,56,"TenthTeeEarlyPar5ScoringAverage",2015
116,116,"Cameron Percy",72,4.7,188,40,"TenthTeeEarlyPar5ScoringAverage",2015
116,116,"Bo Van Pelt",81,4.7,296,63,"TenthTeeEarlyPar5ScoringAverage",2015
116,116,"Gary Woodland",81,4.7,108,23,"TenthTeeEarlyPar5ScoringAverage",2015
124,124,"Steven Alker",62,4.71,160,34,"TenthTeeEarlyPar5ScoringAverage",2015
124,124,"Brendon de Jonge",106,4.71,259,55,"TenthTeeEarlyPar5ScoringAverage",2015
124,124,"Fabian Gomez",83,4.71,306,65,"TenthTeeEarlyPar5ScoringAverage",2015
124,124,"Padraig Harrington",60,4.71,179,38,"TenthTeeEarlyPar5ScoringAverage",2015
124,124,"Charley Hoffman",97,4.71,160,34,"TenthTeeEarlyPar5ScoringAverage",2015
124,124,"Carl Pettersson",106,4.71,320,68,"TenthTeeEarlyPar5ScoringAverage",2015
130,130,"Eric Axley",57,4.72,283,60,"TenthTeeEarlyPar5ScoringAverage",2015
130,130,"Tom Hoge",83,4.72,302,64,"TenthTeeEarlyPar5ScoringAverage",2015
130,130,"Chez Reavie",56,4.72,203,43,"TenthTeeEarlyPar5ScoringAverage",2015
130,130,"Cameron Tringale",96,4.72,387,82,"TenthTeeEarlyPar5ScoringAverage",2015
130,130,"Bubba Watson",71,4.72,170,36,"TenthTeeEarlyPar5ScoringAverage",2015
130,130,"Tim Wilkinson",73,4.72,250,53,"TenthTeeEarlyPar5ScoringAverage",2015
136,136,"Charlie Beljan",76,4.73,175,37,"TenthTeeEarlyPar5ScoringAverage",2015
136,136,"Sergio Garcia",59,4.73,213,45,"TenthTeeEarlyPar5ScoringAverage",2015
136,136,"Chesson Hadley",101,4.73,260,55,"TenthTeeEarlyPar5ScoringAverage",2015
136,136,"Ryan Moore",81,4.73,71,15,"TenthTeeEarlyPar5ScoringAverage",2015
136,136,"Andrew Svoboda",80,4.73,194,41,"TenthTeeEarlyPar5ScoringAverage",2015
141,141,"Mark Hubbard",79,4.74,218,46,"TenthTeeEarlyPar5ScoringAverage",2015
141,141,"Louis Oosthuizen",68,4.74,161,34,"TenthTeeEarlyPar5ScoringAverage",2015
143,143,"Brice Garnett",81,4.75,247,52,"TenthTeeEarlyPar5ScoringAverage",2015
143,143,"Jonathan Randolph",72,4.75,252,53,"TenthTeeEarlyPar5ScoringAverage",2015
143,143,"Johnson Wagner",68,4.75,299,63,"TenthTeeEarlyPar5ScoringAverage",2015
143,143,"Lee Westwood",56,4.75,114,24,"TenthTeeEarlyPar5ScoringAverage",2015
147,147,"Graham DeLaet",65,4.76,138,29,"TenthTeeEarlyPar5ScoringAverage",2015
147,147,"Jim Furyk",71,4.76,233,49,"TenthTeeEarlyPar5ScoringAverage",2015
147,147,"Morgan Hoffmann",85,4.76,295,62,"TenthTeeEarlyPar5ScoringAverage",2015
147,147,"John Senden",80,4.76,138,29,"TenthTeeEarlyPar5ScoringAverage",2015
147,147,"Heath Slocum",57,4.76,200,42,"TenthTeeEarlyPar5ScoringAverage",2015
147,147,"Kevin Streelman",95,4.76,214,45,"TenthTeeEarlyPar5ScoringAverage",2015
153,153,"Steven Bowditch",103,4.77,186,39,"TenthTeeEarlyPar5ScoringAverage",2015
153,153,"Billy Hurley III",83,4.77,291,61,"TenthTeeEarlyPar5ScoringAverage",2015
155,155,"Matt Every",73,4.78,244,51,"TenthTeeEarlyPar5ScoringAverage",2015
155,155,"Luke Guthrie",84,4.78,277,58,"TenthTeeEarlyPar5ScoringAverage",2015
155,155,"Spencer Levin",99,4.78,263,55,"TenthTeeEarlyPar5ScoringAverage",2015
155,155,"Tyrone Van Aswegen",58,4.78,129,27,"TenthTeeEarlyPar5ScoringAverage",2015
155,155,"Nick Watney",91,4.78,220,46,"TenthTeeEarlyPar5ScoringAverage",2015
160,160,"Ian Poulter",68,4.79,201,42,"TenthTeeEarlyPar5ScoringAverage",2015
161,161,"Whee Kim",71,4.8,259,54,"TenthTeeEarlyPar5ScoringAverage",2015
161,161,"Russell Knox",96,4.8,264,55,"TenthTeeEarlyPar5ScoringAverage",2015
161,161,"Bill Lunde",50,4.8,192,40,"TenthTeeEarlyPar5ScoringAverage",2015
161,161,"Brian Stuard",97,4.8,336,70,"TenthTeeEarlyPar5ScoringAverage",2015
165,165,"Jim Herman",88,4.82,328,68,"TenthTeeEarlyPar5ScoringAverage",2015
165,165,"Max Homa",78,4.82,342,71,"TenthTeeEarlyPar5ScoringAverage",2015
167,167,"Roberto Castro",54,4.83,145,30,"TenthTeeEarlyPar5ScoringAverage",2015
167,167,"Russell Henley",87,4.83,222,46,"TenthTeeEarlyPar5ScoringAverage",2015
167,167,"Davis Love III",51,4.83,227,47,"TenthTeeEarlyPar5ScoringAverage",2015
167,167,"Kyle Reifers",96,4.83,222,46,"TenthTeeEarlyPar5ScoringAverage",2015
167,167,"Jim Renner",68,4.83,251,52,"TenthTeeEarlyPar5ScoringAverage",2015
172,172,"Sean OHair",86,4.84,353,73,"TenthTeeEarlyPar5ScoringAverage",2015
173,173,"Ricky Barnes",82,4.85,267,55,"TenthTeeEarlyPar5ScoringAverage",2015
173,173,"Jonas Blixt",78,4.85,252,52,"TenthTeeEarlyPar5ScoringAverage",2015
173,173,"Ryan Palmer",80,4.85,126,26,"TenthTeeEarlyPar5ScoringAverage",2015
176,176,"Ken Duke",93,4.86,204,42,"TenthTeeEarlyPar5ScoringAverage",2015
176,176,"Nicholas Thompson",90,4.86,287,59,"TenthTeeEarlyPar5ScoringAverage",2015
178,178,"DA Points",72,4.88,122,25,"TenthTeeEarlyPar5ScoringAverage",2015
178,178,"David Toms",62,4.88,244,50,"TenthTeeEarlyPar5ScoringAverage",2015
178,178,"Camilo Villegas",83,4.88,200,41,"TenthTeeEarlyPar5ScoringAverage",2015
181,181,"Retief Goosen",81,4.9,196,40,"TenthTeeEarlyPar5ScoringAverage",2015
182,182,"Troy Merritt",91,4.92,295,60,"TenthTeeEarlyPar5ScoringAverage",2015
182,182,"Andrew Putnam",68,4.92,251,51,"TenthTeeEarlyPar5ScoringAverage",2015
184,184,"Robert Allenby",63,4.96,238,48,"TenthTeeEarlyPar5ScoringAverage",2015
