"DrivingPct300320Measured_RANKTHISWEEK_2008","DrivingPct300320Measured_RANKLASTWEEK_2008","DrivingPct300320Measured_PLAYERNAME_2008","DrivingPct300320Measured_ROUNDS_2008","DrivingPct300320Measured_Pct_2008","DrivingPct300320Measured_TOTALDRIVESFOR300320_2008","DrivingPct300320Measured_TOTALDRVSOVERALL_2008","DrivingPct300320Measured_RELATIVETOPAR_2008","stat_name","year"
1,1,"Paul Casey",55,43.06,31,72,3.65,"DrivingPct300320Measured",2008
2,2,"Steve Allan",58,37,37,100,3.73,"DrivingPct300320Measured",2008
3,3,"Anthony Kim",81,36.23,50,138,3.84,"DrivingPct300320Measured",2008
4,4,"Charley Hoffman",94,35.87,66,184,3.74,"DrivingPct300320Measured",2008
5,5,"Andres Romero",69,34.31,35,102,4.14,"DrivingPct300320Measured",2008
6,6,"Adam Scott",51,34.29,24,70,3.79,"DrivingPct300320Measured",2008
7,7,"Bubba Watson",97,34.12,58,170,3.64,"DrivingPct300320Measured",2008
8,8,"Padraig Harrington",52,33.82,23,68,3.91,"DrivingPct300320Measured",2008
8,8,"Davis Love III",78,33.82,46,136,3.52,"DrivingPct300320Measured",2008
10,10,"Camilo Villegas",79,33.59,43,128,3.79,"DrivingPct300320Measured",2008
11,11,"Nick Watney",96,33.52,59,176,3.63,"DrivingPct300320Measured",2008
12,12,"Bill Haas",99,33.16,63,190,3.52,"DrivingPct300320Measured",2008
13,13,"Tag Ridings",88,32.95,58,176,3.45,"DrivingPct300320Measured",2008
14,14,"Charles Warren",79,32.91,52,158,3.46,"DrivingPct300320Measured",2008
15,15,"Trevor Immelman",70,32.41,35,108,3.63,"DrivingPct300320Measured",2008
16,16,"Robert Garrigus",90,32.39,57,176,3.72,"DrivingPct300320Measured",2008
17,17,"Brandt Jobe",52,32.29,31,96,3.68,"DrivingPct300320Measured",2008
18,18,"Travis Perkins",53,31.91,30,94,3.83,"DrivingPct300320Measured",2008
19,19,"Matt Jones",95,31.87,58,182,3.69,"DrivingPct300320Measured",2008
20,20,"James Driscoll",85,31.65,50,158,3.82,"DrivingPct300320Measured",2008
21,21,"Phil Mickelson",80,31.45,39,124,3.72,"DrivingPct300320Measured",2008
22,22,"Stewart Cink",87,31.16,43,138,3.98,"DrivingPct300320Measured",2008
23,23,"John Merrick",98,31.1,51,164,3.47,"DrivingPct300320Measured",2008
24,24,"Dustin Johnson",92,30.68,54,176,4.07,"DrivingPct300320Measured",2008
25,25,"Martin Laird",98,30.43,56,184,3.41,"DrivingPct300320Measured",2008
26,26,"Fred Couples",60,30.36,34,112,3.62,"DrivingPct300320Measured",2008
27,27,"Charles Howell III",101,30.34,54,178,3.7,"DrivingPct300320Measured",2008
28,28,"Jason Day",81,30.25,49,162,3.65,"DrivingPct300320Measured",2008
29,29,"JB Holmes",86,30.14,44,146,3.43,"DrivingPct300320Measured",2008
30,30,"Mathias Gronberg",87,30.12,50,166,3.52,"DrivingPct300320Measured",2008
31,31,"Daniel Chopra",84,30,45,150,4.16,"DrivingPct300320Measured",2008
32,32,"Lucas Glover",91,29.89,52,174,3.56,"DrivingPct300320Measured",2008
33,33,"Troy Matteson",94,29.79,56,188,3.52,"DrivingPct300320Measured",2008
34,34,"Ryan Palmer",69,29.37,37,126,3.68,"DrivingPct300320Measured",2008
35,35,"Jason Gore",94,29.35,54,184,3.57,"DrivingPct300320Measured",2008
36,36,"Jon Mills",95,28.31,47,166,3.23,"DrivingPct300320Measured",2008
37,37,"Kenny Perry",97,27.08,52,192,3.38,"DrivingPct300320Measured",2008
38,38,"Jeff Overton",103,26.84,51,190,3.41,"DrivingPct300320Measured",2008
39,39,"Boo Weekley",86,26.81,37,138,3.14,"DrivingPct300320Measured",2008
40,40,"Mark Hensby",71,26.76,38,142,3.58,"DrivingPct300320Measured",2008
41,41,"Richard Johnson",77,26.67,40,150,3.65,"DrivingPct300320Measured",2008
42,42,"Kevin Streelman",114,26.44,55,208,3.49,"DrivingPct300320Measured",2008
43,43,"Sean OHair",81,26.09,36,138,3.86,"DrivingPct300320Measured",2008
44,44,"Tommy Gainey",60,25.96,27,104,3.44,"DrivingPct300320Measured",2008
45,45,"Brad Adamonis",87,25.9,43,166,3.23,"DrivingPct300320Measured",2008
46,46,"Nicholas Thompson",113,25.73,53,206,3.15,"DrivingPct300320Measured",2008
47,47,"Pat Perez",93,25.61,42,164,3.52,"DrivingPct300320Measured",2008
48,48,"Jason Allred",63,25.44,29,114,3.24,"DrivingPct300320Measured",2008
49,49,"Jimmy Walker",73,25.38,33,130,3.52,"DrivingPct300320Measured",2008
50,50,"George McNeill",97,25.26,48,190,3.23,"DrivingPct300320Measured",2008
51,51,"Steve Marino",119,25.23,55,218,3.4,"DrivingPct300320Measured",2008
52,52,"Ernie Els",51,25,18,72,3.11,"DrivingPct300320Measured",2008
52,52,"Ted Purdy",68,25,31,124,3.48,"DrivingPct300320Measured",2008
52,52,"Kevin Stadler",90,25,39,156,3.56,"DrivingPct300320Measured",2008
55,55,"John Riegger",73,24.63,33,134,3.03,"DrivingPct300320Measured",2008
56,56,"Todd Demsey",80,24.36,38,156,3.39,"DrivingPct300320Measured",2008
57,57,"Vijay Singh",82,24.24,32,132,3.47,"DrivingPct300320Measured",2008
58,58,"Rory Sabbatini",77,24.22,31,128,3.19,"DrivingPct300320Measured",2008
59,59,"Tim Herron",97,24.19,45,186,3.29,"DrivingPct300320Measured",2008
60,60,"KJ Choi",74,24.14,28,116,3.39,"DrivingPct300320Measured",2008
61,61,"Sergio Garcia",72,24.11,27,112,3.26,"DrivingPct300320Measured",2008
62,62,"John Huston",56,24.04,25,104,3.6,"DrivingPct300320Measured",2008
63,63,"Robert Allenby",108,23.63,43,182,3.81,"DrivingPct300320Measured",2008
64,64,"Stuart Appleby",87,23.53,32,136,3.5,"DrivingPct300320Measured",2008
65,65,"Kenneth Ferrie",72,23.44,30,128,3.2,"DrivingPct300320Measured",2008
66,66,"Aaron Baddeley",76,22.95,28,122,3.93,"DrivingPct300320Measured",2008
67,67,"Alejandro Canizares",52,22.73,20,88,3.75,"DrivingPct300320Measured",2008
68,68,"Hunter Mahan",87,22.67,34,150,3.41,"DrivingPct300320Measured",2008
69,69,"Cody Freeman",66,22.58,28,124,3.43,"DrivingPct300320Measured",2008
70,70,"Mathew Goggin",91,22.41,39,174,3.56,"DrivingPct300320Measured",2008
71,71,"Kevin Sutherland",98,22.34,42,188,3.45,"DrivingPct300320Measured",2008
72,72,"Harrison Frazar",73,22.31,29,130,3.31,"DrivingPct300320Measured",2008
73,73,"Bo Van Pelt",101,22.16,43,194,3.44,"DrivingPct300320Measured",2008
74,74,"Steve Lowery",74,22.14,31,140,3.23,"DrivingPct300320Measured",2008
75,75,"Brad Elder",67,22.13,27,122,3.56,"DrivingPct300320Measured",2008
76,76,"Geoff Ogilvy",65,22,22,100,3.73,"DrivingPct300320Measured",2008
77,77,"Michael Letzig",88,21.88,35,160,3.31,"DrivingPct300320Measured",2008
78,78,"Angel Cabrera",55,21.79,17,78,3.65,"DrivingPct300320Measured",2008
79,79,"Alex Cejka",75,21.64,29,134,3.38,"DrivingPct300320Measured",2008
80,80,"Chad Campbell",94,21.59,38,176,3.39,"DrivingPct300320Measured",2008
81,81,"David Duval",51,21.28,20,94,3.45,"DrivingPct300320Measured",2008
82,82,"Bob Sowards",61,20.91,23,110,3.35,"DrivingPct300320Measured",2008
83,83,"Vaughn Taylor",103,20.71,41,198,3.34,"DrivingPct300320Measured",2008
84,84,"YE Yang",89,20.69,36,174,3.22,"DrivingPct300320Measured",2008
85,85,"Jeff Gove",50,20.65,19,92,3.63,"DrivingPct300320Measured",2008
85,85,"Joe Ogilvie",100,20.65,38,184,3.42,"DrivingPct300320Measured",2008
87,87,"Nick Flanagan",89,20.59,35,170,3.03,"DrivingPct300320Measured",2008
88,88,"Marc Turnesa",87,20.48,34,166,3.56,"DrivingPct300320Measured",2008
89,89,"John Senden",93,20.35,35,172,3.17,"DrivingPct300320Measured",2008
90,90,"Ben Curtis",80,20.31,26,128,3.31,"DrivingPct300320Measured",2008
90,90,"Kyle Thompson",70,20.31,26,128,3.46,"DrivingPct300320Measured",2008
92,92,"Briny Baird",113,20.3,41,202,2.78,"DrivingPct300320Measured",2008
