"Last5EventsPutting_RANKTHISWEEK_2008","Last5EventsPutting_RANKLASTWEEK_2008","Last5EventsPutting_PLAYERNAME_2008","Last5EventsPutting_EVENTS_2008","Last5EventsPutting_RATING_2008","stat_name","year"
1,1,"Daniel Chopra",1,9.4,"Last5EventsPutting",2008
1,1,"Erik Compton",1,9.4,"Last5EventsPutting",2008
3,3,"Danny Lee",1,9.2,"Last5EventsPutting",2008
3,3,"Lee Westwood",1,9.2,"Last5EventsPutting",2008
5,5,"WC Liang",1,9.1,"Last5EventsPutting",2008
5,5,"Andrew Magee",1,9.1,"Last5EventsPutting",2008
7,7,"Spencer Levin",1,9,"Last5EventsPutting",2008
7,7,"Webb Simpson",1,9,"Last5EventsPutting",2008
9,9,"Bob Heintz",1,8.8,"Last5EventsPutting",2008
9,9,"Corey Pavin",1,8.8,"Last5EventsPutting",2008
11,11,"Aaron Baddeley",2,8.7,"Last5EventsPutting",2008
11,11,"Nick Dougherty",1,8.7,"Last5EventsPutting",2008
11,11,"Ryan Palmer",3,8.7,"Last5EventsPutting",2008
14,14,"Rich Beem",2,8.6,"Last5EventsPutting",2008
14,14,"Ernie Els",3,8.6,"Last5EventsPutting",2008
14,14,"Retief Goosen",1,8.6,"Last5EventsPutting",2008
14,14,"Gregory Havret",1,8.6,"Last5EventsPutting",2008
14,14,"Nick OHern",4,8.6,"Last5EventsPutting",2008
19,19,"Luke Donald",2,8.5,"Last5EventsPutting",2008
19,19,"Richard Finch",1,8.5,"Last5EventsPutting",2008
19,19,"Harrison Frazar",2,8.5,"Last5EventsPutting",2008
19,19,"Tommy Gainey",2,8.5,"Last5EventsPutting",2008
19,19,"Richard Johnson",1,8.5,"Last5EventsPutting",2008
19,19,"Bob May",2,8.5,"Last5EventsPutting",2008
19,19,"Joe Ogilvie",3,8.5,"Last5EventsPutting",2008
19,19,"Henrik Stenson",1,8.5,"Last5EventsPutting",2008
19,19,"Roland Thatcher",1,8.5,"Last5EventsPutting",2008
28,28,"Ken Duke",5,8.4,"Last5EventsPutting",2008
28,28,"Bill Haas",3,8.4,"Last5EventsPutting",2008
28,28,"Zach Johnson",3,8.4,"Last5EventsPutting",2008
28,28,"Greg Kraft",2,8.4,"Last5EventsPutting",2008
28,28,"Justin Leonard",4,8.4,"Last5EventsPutting",2008
28,28,"Shaun Micheel",3,8.4,"Last5EventsPutting",2008
