"Total3Putts510_RANKTHISWEEK_2015","Total3Putts510_RANKLASTWEEK_2015","Total3Putts510_PLAYERNAME_2015","Total3Putts510_ROUNDS_2015","Total3Putts510_TOTAL3PUTTS510_2015","Total3Putts510_TOTAL3PUTTS_2015","stat_name","year"
1,1,"Greg Owen",58,5,22,"Total3Putts510",2015
2,2,"Chesson Hadley",101,4,57,"Total3Putts510",2015
2,2,"Scott Piercy",90,4,50,"Total3Putts510",2015
2,2,"Scott Pinckney",88,4,40,"Total3Putts510",2015
5,5,"Sangmoon Bae",98,3,52,"Total3Putts510",2015
5,5,"Zac Blair",108,3,35,"Total3Putts510",2015
5,5,"Stewart Cink",77,3,49,"Total3Putts510",2015
5,5,"Tony Finau",106,3,45,"Total3Putts510",2015
5,5,"Andres Gonzales",90,3,36,"Total3Putts510",2015
5,5,"Retief Goosen",81,3,36,"Total3Putts510",2015
5,5,"Padraig Harrington",60,3,34,"Total3Putts510",2015
5,5,"John Huh",102,3,44,"Total3Putts510",2015
5,5,"William McGirt",103,3,47,"Total3Putts510",2015
5,5,"Jeff Overton",94,3,32,"Total3Putts510",2015
5,5,"John Peterson",84,3,34,"Total3Putts510",2015
5,5,"Nick Taylor",91,3,39,"Total3Putts510",2015
5,5,"Nicholas Thompson",90,3,49,"Total3Putts510",2015
5,5,"Cameron Tringale",96,3,45,"Total3Putts510",2015
5,5,"Nick Watney",91,3,57,"Total3Putts510",2015
20,20,"Eric Axley",57,2,18,"Total3Putts510",2015
20,20,"Blayne Barber",76,2,38,"Total3Putts510",2015
20,20,"Charlie Beljan",76,2,50,"Total3Putts510",2015
20,20,"Steven Bowditch",103,2,40,"Total3Putts510",2015
20,20,"Roberto Castro",54,2,16,"Total3Putts510",2015
20,20,"Ben Crane",62,2,27,"Total3Putts510",2015
20,20,"Jon Curran",83,2,35,"Total3Putts510",2015
20,20,"Ernie Els",57,2,24,"Total3Putts510",2015
20,20,"Robert Garrigus",70,2,41,"Total3Putts510",2015
20,20,"Lucas Glover",79,2,69,"Total3Putts510",2015
20,20,"Billy Horschel",99,2,40,"Total3Putts510",2015
20,20,"Mark Hubbard",79,2,38,"Total3Putts510",2015
20,20,"Jerry Kelly",79,2,30,"Total3Putts510",2015
20,20,"Whee Kim",71,2,23,"Total3Putts510",2015
20,20,"Chris Kirk",76,2,23,"Total3Putts510",2015
20,20,"David Lingmerth",90,2,34,"Total3Putts510",2015
20,20,"Ben Martin",93,2,39,"Total3Putts510",2015
20,20,"John Merrick",78,2,46,"Total3Putts510",2015
