"GIRPuttingAvg35_RANKTHISWEEK_2010","GIRPuttingAvg35_RANKLASTWEEK_2010","GIRPuttingAvg35_PLAYERNAME_2010","GIRPuttingAvg35_ROUNDS_2010","GIRPuttingAvg35_PctMADE_2010","GIRPuttingAvg35_ATTEMPTS_2010","GIRPuttingAvg35_PUTTSMADE_2010","stat_name","year"
34,34,"Aaron Baddeley",94,0.47,190,9,"GIRPuttingAvg35",2010
34,34,"Michael Bradley",77,0.47,170,8,"GIRPuttingAvg35",2010
34,34,"Chris DiMarco",88,0.47,150,7,"GIRPuttingAvg35",2010
34,34,"Justin Leonard",89,0.47,129,6,"GIRPuttingAvg35",2010
38,38,"James Nitties",92,0.46,153,7,"GIRPuttingAvg35",2010
38,38,"Ryan Palmer",84,0.46,131,6,"GIRPuttingAvg35",2010
40,40,"Brent Delahoussaye",57,0.45,111,5,"GIRPuttingAvg35",2010
40,40,"Martin Flores",75,0.45,133,6,"GIRPuttingAvg35",2010
40,40,"Charley Hoffman",85,0.45,155,7,"GIRPuttingAvg35",2010
40,40,"Steve Lowery",67,0.45,112,5,"GIRPuttingAvg35",2010
40,40,"David Toms",86,0.45,132,6,"GIRPuttingAvg35",2010
40,40,"Johnson Wagner",85,0.45,177,8,"GIRPuttingAvg35",2010
46,46,"Craig Bowden",56,0.44,91,4,"GIRPuttingAvg35",2010
46,46,"Alex Cejka",81,0.44,137,6,"GIRPuttingAvg35",2010
46,46,"Trevor Immelman",55,0.44,91,4,"GIRPuttingAvg35",2010
46,46,"Jeff Maggert",76,0.44,137,6,"GIRPuttingAvg35",2010
50,50,"Kevin Na",94,0.43,161,7,"GIRPuttingAvg35",2010
50,50,"Joe Ogilvie",99,0.43,186,8,"GIRPuttingAvg35",2010
50,50,"Vijay Singh",75,0.43,117,5,"GIRPuttingAvg35",2010
53,53,"Jason Bohn",84,0.42,143,6,"GIRPuttingAvg35",2010
53,53,"Michael Connell",89,0.42,142,6,"GIRPuttingAvg35",2010
53,53,"Matt Every",60,0.42,96,4,"GIRPuttingAvg35",2010
53,53,"Brian Gay",101,0.42,143,6,"GIRPuttingAvg35",2010
53,53,"Jeff Gove",57,0.42,96,4,"GIRPuttingAvg35",2010
53,53,"Freddie Jacobson",83,0.42,166,7,"GIRPuttingAvg35",2010
53,53,"DA Points",90,0.42,192,8,"GIRPuttingAvg35",2010
60,60,"Henrik Bjornstad",72,0.41,147,6,"GIRPuttingAvg35",2010
60,60,"Bob Estes",79,0.41,146,6,"GIRPuttingAvg35",2010
60,60,"Brad Faxon",58,0.41,98,4,"GIRPuttingAvg35",2010
60,60,"Scott Piercy",88,0.41,170,7,"GIRPuttingAvg35",2010
64,64,"Brian Davis",101,0.4,151,6,"GIRPuttingAvg35",2010
64,64,"Robert Garrigus",71,0.4,126,5,"GIRPuttingAvg35",2010
66,66,"Chris Couch",66,0.39,129,5,"GIRPuttingAvg35",2010
66,66,"Paul Goydos",78,0.39,127,5,"GIRPuttingAvg35",2010
66,66,"Spencer Levin",110,0.39,206,8,"GIRPuttingAvg35",2010
66,66,"Troy Merritt",86,0.39,178,7,"GIRPuttingAvg35",2010
66,66,"Ian Poulter",55,0.39,76,3,"GIRPuttingAvg35",2010
71,71,"Pat Perez",90,0.38,158,6,"GIRPuttingAvg35",2010
71,71,"Carl Pettersson",99,0.38,159,6,"GIRPuttingAvg35",2010
71,71,"Paul Stankowski",62,0.38,106,4,"GIRPuttingAvg35",2010
71,71,"Vaughn Taylor",87,0.38,160,6,"GIRPuttingAvg35",2010
71,71,"Scott Verplank",74,0.38,105,4,"GIRPuttingAvg35",2010
76,76,"Stuart Appleby",101,0.37,162,6,"GIRPuttingAvg35",2010
76,76,"Cameron Beckman",68,0.37,109,4,"GIRPuttingAvg35",2010
76,76,"Lee Janzen",77,0.37,135,5,"GIRPuttingAvg35",2010
76,76,"Phil Mickelson",76,0.37,107,4,"GIRPuttingAvg35",2010
76,76,"Jeff Quinney",91,0.37,136,5,"GIRPuttingAvg35",2010
76,76,"Kevin Streelman",90,0.37,162,6,"GIRPuttingAvg35",2010
76,76,"Kevin Sutherland",86,0.37,190,7,"GIRPuttingAvg35",2010
83,83,"John Daly",63,0.36,83,3,"GIRPuttingAvg35",2010
83,83,"Charles Howell III",103,0.36,197,7,"GIRPuttingAvg35",2010
83,83,"Rory Sabbatini",79,0.36,140,5,"GIRPuttingAvg35",2010
86,86,"Greg Chalmers",93,0.35,201,7,"GIRPuttingAvg35",2010
86,86,"Jason Dufner",87,0.35,143,5,"GIRPuttingAvg35",2010
86,86,"Retief Goosen",75,0.35,113,4,"GIRPuttingAvg35",2010
86,86,"Bill Haas",87,0.35,173,6,"GIRPuttingAvg35",2010
86,86,"Roland Thatcher",72,0.35,142,5,"GIRPuttingAvg35",2010
86,86,"Brett Wetterich",54,0.35,114,4,"GIRPuttingAvg35",2010
86,86,"Chris Wilson",65,0.35,115,4,"GIRPuttingAvg35",2010
93,93,"Tim Clark",88,0.34,145,5,"GIRPuttingAvg35",2010
93,93,"Brendon de Jonge",114,0.34,177,6,"GIRPuttingAvg35",2010
93,93,"JB Holmes",100,0.34,205,7,"GIRPuttingAvg35",2010
93,93,"Brenden Pappas",66,0.34,117,4,"GIRPuttingAvg35",2010
93,93,"John Rollins",81,0.34,174,6,"GIRPuttingAvg35",2010
98,98,"Chad Collins",87,0.33,153,5,"GIRPuttingAvg35",2010
98,98,"Jason Day",82,0.33,152,5,"GIRPuttingAvg35",2010
98,98,"Andres Romero",73,0.33,151,5,"GIRPuttingAvg35",2010
98,98,"Chris Stroud",90,0.33,153,5,"GIRPuttingAvg35",2010
98,98,"Steve Wheatcroft",74,0.33,122,4,"GIRPuttingAvg35",2010
103,103,"James Driscoll",78,0.32,185,6,"GIRPuttingAvg35",2010
103,103,"Billy Mayfair",78,0.32,154,5,"GIRPuttingAvg35",2010
103,103,"Scott McCarron",90,0.32,219,7,"GIRPuttingAvg35",2010
103,103,"Ryan Moore",80,0.32,124,4,"GIRPuttingAvg35",2010
107,107,"Rich Barcelo",70,0.31,128,4,"GIRPuttingAvg35",2010
107,107,"Lucas Glover",75,0.31,130,4,"GIRPuttingAvg35",2010
107,107,"JJ Henry",92,0.31,193,6,"GIRPuttingAvg35",2010
107,107,"Greg Owen",69,0.31,130,4,"GIRPuttingAvg35",2010
107,107,"Roger Tambellini",77,0.31,131,4,"GIRPuttingAvg35",2010
112,112,"Michael Letzig",84,0.3,167,5,"GIRPuttingAvg35",2010
112,112,"Steve Marino",81,0.3,133,4,"GIRPuttingAvg35",2010
112,112,"Michael Sim",64,0.3,132,4,"GIRPuttingAvg35",2010
112,112,"Kevin Stadler",86,0.3,135,4,"GIRPuttingAvg35",2010
112,112,"DJ Trahan",92,0.3,168,5,"GIRPuttingAvg35",2010
112,112,"Jimmy Walker",82,0.3,135,4,"GIRPuttingAvg35",2010
118,118,"Nathan Green",86,0.29,170,5,"GIRPuttingAvg35",2010
118,118,"Heath Slocum",97,0.29,136,4,"GIRPuttingAvg35",2010
118,118,"Bubba Watson",77,0.29,139,4,"GIRPuttingAvg35",2010
121,121,"Steve Flesch",78,0.28,109,3,"GIRPuttingAvg35",2010
121,121,"Mathew Goggin",85,0.28,181,5,"GIRPuttingAvg35",2010
121,121,"Tim Petrovic",105,0.28,214,6,"GIRPuttingAvg35",2010
121,121,"Camilo Villegas",78,0.28,109,3,"GIRPuttingAvg35",2010
125,125,"Matt Bettencourt",91,0.27,112,3,"GIRPuttingAvg35",2010
125,125,"Matt Jones",89,0.27,187,5,"GIRPuttingAvg35",2010
125,125,"Troy Matteson",84,0.27,188,5,"GIRPuttingAvg35",2010
125,125,"Kenny Perry",69,0.27,112,3,"GIRPuttingAvg35",2010
125,125,"Jay Williamson",76,0.27,113,3,"GIRPuttingAvg35",2010
130,130,"Greg Kraft",52,0.26,78,2,"GIRPuttingAvg35",2010
130,130,"Davis Love III",79,0.26,154,4,"GIRPuttingAvg35",2010
130,130,"Bryce Molder",84,0.26,152,4,"GIRPuttingAvg35",2010
133,133,"Ben Curtis",78,0.25,157,4,"GIRPuttingAvg35",2010
133,133,"Rickie Fowler",98,0.25,161,4,"GIRPuttingAvg35",2010
133,133,"Tim Herron",79,0.25,162,4,"GIRPuttingAvg35",2010
133,133,"Rory McIlroy",54,0.25,80,2,"GIRPuttingAvg35",2010
133,133,"Webb Simpson",98,0.25,199,5,"GIRPuttingAvg35",2010
133,133,"Garrett Willis",82,0.25,157,4,"GIRPuttingAvg35",2010
139,139,"JP Hayes",79,0.24,123,3,"GIRPuttingAvg35",2010
139,139,"Adam Scott",70,0.24,82,2,"GIRPuttingAvg35",2010
141,141,"Cliff Kresge",50,0.23,88,2,"GIRPuttingAvg35",2010
141,141,"Will Ma Kenzie",72,0.23,129,3,"GIRPuttingAvg35",2010
143,143,"Ricky Barnes",103,0.22,180,4,"GIRPuttingAvg35",2010
143,143,"Justin Bolli",55,0.22,93,2,"GIRPuttingAvg35",2010
143,143,"Marc Leishman",87,0.22,135,3,"GIRPuttingAvg35",2010
143,143,"Andrew McLardy",52,0.22,89,2,"GIRPuttingAvg35",2010
143,143,"Rocco Mediate",71,0.22,137,3,"GIRPuttingAvg35",2010
143,143,"Rod Pampling",77,0.22,136,3,"GIRPuttingAvg35",2010
143,143,"Cameron Percy",73,0.22,137,3,"GIRPuttingAvg35",2010
143,143,"Brian Stuard",81,0.22,136,3,"GIRPuttingAvg35",2010
143,143,"Vance Veazey",58,0.22,93,2,"GIRPuttingAvg35",2010
152,152,"David Duval",71,0.21,94,2,"GIRPuttingAvg35",2010
152,152,"Steve Elkington",74,0.21,142,3,"GIRPuttingAvg35",2010
152,152,"Zach Johnson",93,0.21,141,3,"GIRPuttingAvg35",2010
152,152,"John Merrick",109,0.21,238,5,"GIRPuttingAvg35",2010
156,156,"Jonathan Byrd",85,0.2,196,4,"GIRPuttingAvg35",2010
156,156,"Joe Durant",67,0.2,98,2,"GIRPuttingAvg35",2010
156,156,"Alex Prugh",88,0.2,199,4,"GIRPuttingAvg35",2010
156,156,"Bo Van Pelt",104,0.2,201,4,"GIRPuttingAvg35",2010
160,160,"Chad Campbell",95,0.19,158,3,"GIRPuttingAvg35",2010
160,160,"Daniel Chopra",74,0.19,161,3,"GIRPuttingAvg35",2010
160,160,"Hunter Mahan",85,0.19,157,3,"GIRPuttingAvg35",2010
160,160,"Justin Rose",78,0.19,156,3,"GIRPuttingAvg35",2010
160,160,"Cameron Tringale",55,0.19,103,2,"GIRPuttingAvg35",2010
160,160,"Dean Wilson",54,0.19,104,2,"GIRPuttingAvg35",2010
166,166,"Mark Wilson",87,0.18,217,4,"GIRPuttingAvg35",2010
166,166,"YE Yang",72,0.18,112,2,"GIRPuttingAvg35",2010
168,168,"Briny Baird",87,0.17,174,3,"GIRPuttingAvg35",2010
168,168,"Ryuji Imada",90,0.17,178,3,"GIRPuttingAvg35",2010
168,168,"Martin Laird",91,0.17,173,3,"GIRPuttingAvg35",2010
168,168,"Ted Purdy",86,0.17,174,3,"GIRPuttingAvg35",2010
172,172,"Woody Austin",93,0.16,182,3,"GIRPuttingAvg35",2010
172,172,"Ernie Els",72,0.16,127,2,"GIRPuttingAvg35",2010
172,172,"Omar Uresti",74,0.16,125,2,"GIRPuttingAvg35",2010
172,172,"Charles Warren",64,0.16,123,2,"GIRPuttingAvg35",2010
176,176,"Kris Blanks",91,0.15,198,3,"GIRPuttingAvg35",2010
176,176,"Sergio Garcia",58,0.15,68,1,"GIRPuttingAvg35",2010
178,178,"John Mallinger",78,0.14,141,2,"GIRPuttingAvg35",2010
179,179,"Kevin Johnson",62,0.12,84,1,"GIRPuttingAvg35",2010
179,179,"Nicholas Thompson",88,0.12,161,2,"GIRPuttingAvg35",2010
181,181,"Jarrod Lyle",54,0.1,102,1,"GIRPuttingAvg35",2010
182,182,"Tom Pernice Jr",74,0.09,112,1,"GIRPuttingAvg35",2010
182,182,"Jeev Milkha Singh",59,0.09,106,1,"GIRPuttingAvg35",2010
184,184,"Jim Furyk",76,0.08,126,1,"GIRPuttingAvg35",2010
184,184,"Mathias Gronberg",61,0.08,124,1,"GIRPuttingAvg35",2010
184,184,"Brandt Snedeker",89,0.08,124,1,"GIRPuttingAvg35",2010
187,187,"Nick Watney",91,0.07,150,1,"GIRPuttingAvg35",2010
188,188,"Matt Kuchar",97,0.06,162,1,"GIRPuttingAvg35",2010
189,189,"Graham DeLaet",88,0.05,189,1,"GIRPuttingAvg35",2010
189,189,"Josh Teater",101,0.05,201,1,"GIRPuttingAvg35",2010
191,191,"Garth Mulroy",53,0,92,NA,"GIRPuttingAvg35",2010
191,191,"Chris Riley",73,0,127,NA,"GIRPuttingAvg35",2010
