"Total3Putts1015_RANKTHISWEEK_2013","Total3Putts1015_RANKLASTWEEK_2013","Total3Putts1015_PLAYERNAME_2013","Total3Putts1015_ROUNDS_2013","Total3Putts1015_TOTAL3PUTTS1015_2013","Total3Putts1015_TOTAL3PUTTS_2013","stat_name","year"
24,24,"Nicholas Thompson",99,3,58,"Total3Putts1015",2013
24,24,"Lee Westwood",70,3,34,"Total3Putts1015",2013
47,47,"Stuart Appleby",88,2,44,"Total3Putts1015",2013
47,47,"Charlie Beljan",62,2,39,"Total3Putts1015",2013
47,47,"Keegan Bradley",88,2,30,"Total3Putts1015",2013
47,47,"Chad Campbell",78,2,44,"Total3Putts1015",2013
47,47,"Roberto Castro",97,2,46,"Total3Putts1015",2013
47,47,"Kevin Chappell",80,2,44,"Total3Putts1015",2013
47,47,"Stewart Cink",71,2,36,"Total3Putts1015",2013
47,47,"Will Claxton",67,2,42,"Total3Putts1015",2013
47,47,"Nicolas Colsaerts",50,2,29,"Total3Putts1015",2013
47,47,"Graham DeLaet",94,2,49,"Total3Putts1015",2013
47,47,"James Driscoll",76,2,33,"Total3Putts1015",2013
47,47,"Robert Garrigus",69,2,22,"Total3Putts1015",2013
47,47,"Peter Hanson",45,2,11,"Total3Putts1015",2013
47,47,"David Hearn",88,2,26,"Total3Putts1015",2013
47,47,"Charles Howell III",87,2,39,"Total3Putts1015",2013
47,47,"Ryo Ishikawa",72,2,39,"Total3Putts1015",2013
47,47,"Martin Kaymer",61,2,26,"Total3Putts1015",2013
47,47,"Chris Kirk",89,2,40,"Total3Putts1015",2013
47,47,"Jason Kokrak",78,2,49,"Total3Putts1015",2013
47,47,"Doug LaBelle II",72,2,32,"Total3Putts1015",2013
47,47,"Scott Langley",79,2,27,"Total3Putts1015",2013
47,47,"John Merrick",79,2,33,"Total3Putts1015",2013
47,47,"Bryce Molder",82,2,30,"Total3Putts1015",2013
47,47,"Jin Park",52,2,27,"Total3Putts1015",2013
47,47,"Ian Poulter",59,2,18,"Total3Putts1015",2013
47,47,"Chez Reavie",72,2,27,"Total3Putts1015",2013
47,47,"Rory Sabbatini",86,2,53,"Total3Putts1015",2013
47,47,"Adam Scott",61,2,18,"Total3Putts1015",2013
47,47,"Webb Simpson",92,2,23,"Total3Putts1015",2013
47,47,"DJ Trahan",48,2,24,"Total3Putts1015",2013
47,47,"Johnson Wagner",64,2,37,"Total3Putts1015",2013
47,47,"Jimmy Walker",84,2,34,"Total3Putts1015",2013
47,47,"Casey Wittenberg",72,2,29,"Total3Putts1015",2013
47,47,"Tiger Woods",61,2,16,"Total3Putts1015",2013
81,81,"Aaron Baddeley",68,1,27,"Total3Putts1015",2013
81,81,"Ricky Barnes",74,1,43,"Total3Putts1015",2013
81,81,"Jonas Blixt",76,1,30,"Total3Putts1015",2013
81,81,"Justin Bolli",59,1,30,"Total3Putts1015",2013
81,81,"Steven Bowditch",67,1,36,"Total3Putts1015",2013
81,81,"Michael Bradley",56,1,35,"Total3Putts1015",2013
81,81,"Angel Cabrera",73,1,44,"Total3Putts1015",2013
81,81,"Bud Cauley",67,1,34,"Total3Putts1015",2013
81,81,"KJ Choi",85,1,35,"Total3Putts1015",2013
81,81,"Tim Clark",64,1,17,"Total3Putts1015",2013
81,81,"Ben Crane",62,1,34,"Total3Putts1015",2013
81,81,"Ben Curtis",59,1,31,"Total3Putts1015",2013
81,81,"Brian Davis",91,1,39,"Total3Putts1015",2013
81,81,"Brendon de Jonge",110,1,45,"Total3Putts1015",2013
81,81,"Harris English",95,1,43,"Total3Putts1015",2013
81,81,"Bob Estes",66,1,24,"Total3Putts1015",2013
81,81,"Martin Flores",83,1,47,"Total3Putts1015",2013
81,81,"Brad Fritsch",81,1,42,"Total3Putts1015",2013
81,81,"Scott Gardiner",61,1,30,"Total3Putts1015",2013
81,81,"Bobby Gates",49,1,16,"Total3Putts1015",2013
81,81,"Fabian Gomez",65,1,26,"Total3Putts1015",2013
81,81,"Charley Hoffman",84,1,43,"Total3Putts1015",2013
81,81,"Morgan Hoffmann",64,1,27,"Total3Putts1015",2013
81,81,"Billy Horschel",96,1,41,"Total3Putts1015",2013
81,81,"Trevor Immelman",73,1,41,"Total3Putts1015",2013
81,81,"Freddie Jacobson",63,1,20,"Total3Putts1015",2013
81,81,"Zach Johnson",84,1,35,"Total3Putts1015",2013
81,81,"Robert Karlsson",56,1,27,"Total3Putts1015",2013
81,81,"Steve LeBrun",66,1,36,"Total3Putts1015",2013
81,81,"DH Lee",65,1,37,"Total3Putts1015",2013
81,81,"David Lingmerth",68,1,37,"Total3Putts1015",2013
81,81,"Luke List",65,1,42,"Total3Putts1015",2013
81,81,"David Lynn",70,1,24,"Total3Putts1015",2013
81,81,"Hunter Mahan",91,1,32,"Total3Putts1015",2013
81,81,"David Mathis",71,1,37,"Total3Putts1015",2013
81,81,"William McGirt",75,1,32,"Total3Putts1015",2013
81,81,"Rory McIlroy",56,1,22,"Total3Putts1015",2013
81,81,"George McNeill",68,1,40,"Total3Putts1015",2013
81,81,"Ryan Moore",72,1,36,"Total3Putts1015",2013
81,81,"Seung Yul Noh",71,1,43,"Total3Putts1015",2013
81,81,"Sean OHair",56,1,33,"Total3Putts1015",2013
81,81,"Jeff Overton",78,1,32,"Total3Putts1015",2013
81,81,"Greg Owen",73,1,54,"Total3Putts1015",2013
81,81,"Cameron Percy",68,1,33,"Total3Putts1015",2013
81,81,"Alistair Presnell",59,1,32,"Total3Putts1015",2013
81,81,"Patrick Reed",83,1,44,"Total3Putts1015",2013
81,81,"Tag Ridings",69,1,22,"Total3Putts1015",2013
81,81,"John Senden",79,1,36,"Total3Putts1015",2013
81,81,"Kyle Stanley",71,1,55,"Total3Putts1015",2013
81,81,"Shawn Stefani",63,1,19,"Total3Putts1015",2013
81,81,"Henrik Stenson",65,1,27,"Total3Putts1015",2013
81,81,"Darron Stiles",51,1,27,"Total3Putts1015",2013
81,81,"Kevin Streelman",86,1,27,"Total3Putts1015",2013
81,81,"Steve Stricker",51,1,17,"Total3Putts1015",2013
81,81,"Brian Stuard",78,1,31,"Total3Putts1015",2013
81,81,"Daniel Summerhays",83,1,33,"Total3Putts1015",2013
81,81,"Bo Van Pelt",72,1,30,"Total3Putts1015",2013
81,81,"Nick Watney",88,1,49,"Total3Putts1015",2013
81,81,"Mike Weir",60,1,18,"Total3Putts1015",2013
81,81,"Lee Williams",62,1,26,"Total3Putts1015",2013
