"Round2ScoringAverage_RANKTHISWEEK_2015","Round2ScoringAverage_RANKLASTWEEK_2015","Round2ScoringAverage_PLAYERNAME_2015","Round2ScoringAverage__2015","Round2ScoringAverage_AVG_2015","Round2ScoringAverage_TOTALSTROKES_2015","Round2ScoringAverage_TOTALROUNDS_2015","stat_name","year"
48,48,"Luke Donald",NA,70.1,1402,20,"Round2ScoringAverage",2015
48,48,"Kevin Kisner",NA,70.1,2033,29,"Round2ScoringAverage",2015
51,51,"Jim Furyk",NA,70.12,1192,17,"Round2ScoringAverage",2015
52,52,"Martin Laird",NA,70.13,1683,24,"Round2ScoringAverage",2015
53,53,"Jason Dufner",NA,70.15,1403,20,"Round2ScoringAverage",2015
53,53,"Kevin Streelman",NA,70.15,1824,26,"Round2ScoringAverage",2015
55,55,"Chez Reavie",NA,70.16,1333,19,"Round2ScoringAverage",2015
56,56,"Mark Hubbard",NA,70.17,1614,23,"Round2ScoringAverage",2015
56,56,"Carlos Ortiz",NA,70.17,2035,29,"Round2ScoringAverage",2015
56,56,"Vijay Singh",NA,70.17,1614,23,"Round2ScoringAverage",2015
59,59,"Webb Simpson",NA,70.19,1474,21,"Round2ScoringAverage",2015
60,60,"Bryce Molder",NA,70.2,1755,25,"Round2ScoringAverage",2015
60,60,"Robert Streb",NA,70.2,2106,30,"Round2ScoringAverage",2015
62,62,"David Toms",NA,70.21,1334,19,"Round2ScoringAverage",2015
63,63,"Johnson Wagner",NA,70.22,1615,23,"Round2ScoringAverage",2015
64,64,"James Hahn",NA,70.25,1967,28,"Round2ScoringAverage",2015
64,64,"Will Wilcox",NA,70.25,1124,16,"Round2ScoringAverage",2015
66,66,"Ryan Moore",NA,70.26,1616,23,"Round2ScoringAverage",2015
67,67,"Adam Hadwin",NA,70.28,2038,29,"Round2ScoringAverage",2015
68,68,"Steven Alker",NA,70.29,1476,21,"Round2ScoringAverage",2015
68,68,"David Lingmerth",NA,70.29,1968,28,"Round2ScoringAverage",2015
68,68,"Boo Weekley",NA,70.29,1687,24,"Round2ScoringAverage",2015
71,71,"Derek Fathauer",NA,70.31,1828,26,"Round2ScoringAverage",2015
71,71,"Jeff Overton",NA,70.31,2039,29,"Round2ScoringAverage",2015
73,73,"Marc Leishman",NA,70.32,1547,22,"Round2ScoringAverage",2015
74,74,"Daniel Summerhays",NA,70.34,2040,29,"Round2ScoringAverage",2015
75,75,"Whee Kim",NA,70.36,1548,22,"Round2ScoringAverage",2015
76,76,"Scott Langley",NA,70.37,1900,27,"Round2ScoringAverage",2015
77,77,"Daniel Berger",NA,70.39,2182,31,"Round2ScoringAverage",2015
78,78,"Sangmoon Bae",NA,70.41,2042,29,"Round2ScoringAverage",2015
78,78,"Bo Van Pelt",NA,70.41,1901,27,"Round2ScoringAverage",2015
80,80,"Bill Haas",NA,70.42,1690,24,"Round2ScoringAverage",2015
81,81,"Ryan Palmer",NA,70.43,1479,21,"Round2ScoringAverage",2015
82,82,"Alex Cejka",NA,70.44,1902,27,"Round2ScoringAverage",2015
83,83,"Troy Merritt",NA,70.45,2043,29,"Round2ScoringAverage",2015
84,84,"Brendon Todd",NA,70.46,1832,26,"Round2ScoringAverage",2015
85,85,"Greg Chalmers",NA,70.5,1128,16,"Round2ScoringAverage",2015
86,86,"Keegan Bradley",NA,70.52,1622,23,"Round2ScoringAverage",2015
87,87,"Kevin Chappell",NA,70.54,1834,26,"Round2ScoringAverage",2015
87,87,"John Peterson",NA,70.54,1693,24,"Round2ScoringAverage",2015
89,89,"JJ Henry",NA,70.55,2046,29,"Round2ScoringAverage",2015
89,89,"Andrew Putnam",NA,70.55,1552,22,"Round2ScoringAverage",2015
91,91,"Blayne Barber",NA,70.56,1764,25,"Round2ScoringAverage",2015
91,91,"Billy Hurley III",NA,70.56,1905,27,"Round2ScoringAverage",2015
93,93,"Fabian Gomez",NA,70.58,1835,26,"Round2ScoringAverage",2015
93,93,"Jason Gore",NA,70.58,1694,24,"Round2ScoringAverage",2015
95,95,"Martin Flores",NA,70.59,2047,29,"Round2ScoringAverage",2015
96,96,"Brandt Snedeker",NA,70.62,1836,26,"Round2ScoringAverage",2015
97,97,"JB Holmes",NA,70.63,1695,24,"Round2ScoringAverage",2015
97,97,"Spencer Levin",NA,70.63,2119,30,"Round2ScoringAverage",2015
99,99,"Sean OHair",NA,70.65,1837,26,"Round2ScoringAverage",2015
100,100,"Billy Horschel",NA,70.67,1908,27,"Round2ScoringAverage",2015
100,100,"Chris Stroud",NA,70.67,1908,27,"Round2ScoringAverage",2015
102,102,"Byron Smith",NA,70.68,1343,19,"Round2ScoringAverage",2015
103,103,"Ben Martin",NA,70.69,1838,26,"Round2ScoringAverage",2015
104,104,"Rickie Fowler",NA,70.7,1414,20,"Round2ScoringAverage",2015
104,104,"William McGirt",NA,70.7,2121,30,"Round2ScoringAverage",2015
104,104,"Scott Pinckney",NA,70.7,1909,27,"Round2ScoringAverage",2015
107,107,"Adam Scott",NA,70.71,990,14,"Round2ScoringAverage",2015
108,108,"Brian Harman",NA,70.72,2051,29,"Round2ScoringAverage",2015
109,109,"John Merrick",NA,70.73,1839,26,"Round2ScoringAverage",2015
110,110,"Phil Mickelson",NA,70.74,1344,19,"Round2ScoringAverage",2015
111,111,"Bill Lunde",NA,70.75,1132,16,"Round2ScoringAverage",2015
112,112,"Ken Duke",NA,70.76,2052,29,"Round2ScoringAverage",2015
113,113,"Ian Poulter",NA,70.78,1274,18,"Round2ScoringAverage",2015
114,114,"Jonathan Randolph",NA,70.79,1699,24,"Round2ScoringAverage",2015
114,114,"Cameron Tringale",NA,70.79,1982,28,"Round2ScoringAverage",2015
116,116,"Justin Leonard",NA,70.82,1558,22,"Round2ScoringAverage",2015
117,117,"Charl Schwartzel",NA,70.83,1275,18,"Round2ScoringAverage",2015
118,118,"Morgan Hoffmann",NA,70.84,1771,25,"Round2ScoringAverage",2015
119,119,"Jon Curran",NA,70.85,1913,27,"Round2ScoringAverage",2015
119,119,"Ryo Ishikawa",NA,70.85,1913,27,"Round2ScoringAverage",2015
121,121,"Jonathan Byrd",NA,70.86,1488,21,"Round2ScoringAverage",2015
121,121,"Brice Garnett",NA,70.86,1984,28,"Round2ScoringAverage",2015
123,123,"Mark Wilson",NA,70.89,1914,27,"Round2ScoringAverage",2015
124,124,"Andres Gonzales",NA,70.93,1915,27,"Round2ScoringAverage",2015
124,124,"Lee Westwood",NA,70.93,993,14,"Round2ScoringAverage",2015
126,126,"Luke Guthrie",NA,70.96,1845,26,"Round2ScoringAverage",2015
126,126,"Colt Knost",NA,70.96,1916,27,"Round2ScoringAverage",2015
126,126,"Alex Prugh",NA,70.96,1845,26,"Round2ScoringAverage",2015
126,126,"John Senden",NA,70.96,1632,23,"Round2ScoringAverage",2015
130,130,"David Hearn",NA,70.97,2129,30,"Round2ScoringAverage",2015
130,130,"Kyle Reifers",NA,70.97,2129,30,"Round2ScoringAverage",2015
132,132,"Angel Cabrera",NA,71,1207,17,"Round2ScoringAverage",2015
132,132,"Chris Kirk",NA,71,1420,20,"Round2ScoringAverage",2015
132,132,"Jhonattan Vegas",NA,71,1846,26,"Round2ScoringAverage",2015
135,135,"Rory Sabbatini",NA,71.04,1776,25,"Round2ScoringAverage",2015
136,136,"Jim Herman",NA,71.07,1919,27,"Round2ScoringAverage",2015
136,136,"Francesco Molinari",NA,71.07,995,14,"Round2ScoringAverage",2015
138,138,"Aaron Baddeley",NA,71.08,1706,24,"Round2ScoringAverage",2015
138,138,"Lucas Glover",NA,71.08,1848,26,"Round2ScoringAverage",2015
138,138,"Sam Saunders",NA,71.08,1848,26,"Round2ScoringAverage",2015
141,141,"KJ Choi",NA,71.11,1280,18,"Round2ScoringAverage",2015
142,142,"Hunter Mahan",NA,71.13,1636,23,"Round2ScoringAverage",2015
143,143,"Scott Piercy",NA,71.15,1921,27,"Round2ScoringAverage",2015
144,144,"Camilo Villegas",NA,71.19,1851,26,"Round2ScoringAverage",2015
145,145,"Tyrone Van Aswegen",NA,71.21,1353,19,"Round2ScoringAverage",2015
146,146,"Derek Ernst",NA,71.28,1782,25,"Round2ScoringAverage",2015
147,147,"Erik Compton",NA,71.3,1925,27,"Round2ScoringAverage",2015
148,148,"Roberto Castro",NA,71.33,1070,15,"Round2ScoringAverage",2015
149,149,"Ricky Barnes",NA,71.35,1855,26,"Round2ScoringAverage",2015
149,149,"Stewart Cink",NA,71.35,1641,23,"Round2ScoringAverage",2015
149,149,"Max Homa",NA,71.35,1855,26,"Round2ScoringAverage",2015
149,149,"Andres Romero",NA,71.35,1641,23,"Round2ScoringAverage",2015
153,153,"Nicholas Thompson",NA,71.37,2141,30,"Round2ScoringAverage",2015
154,154,"Brian Davis",NA,71.41,1928,27,"Round2ScoringAverage",2015
155,155,"Charlie Beljan",NA,71.44,1786,25,"Round2ScoringAverage",2015
156,156,"Michael Thompson",NA,71.46,1858,26,"Round2ScoringAverage",2015
156,156,"Tim Wilkinson",NA,71.46,1858,26,"Round2ScoringAverage",2015
158,158,"Gonzalo Fdez Castano",NA,71.48,1930,27,"Round2ScoringAverage",2015
158,158,"Retief Goosen",NA,71.48,1644,23,"Round2ScoringAverage",2015
158,158,"Jason Kokrak",NA,71.48,1930,27,"Round2ScoringAverage",2015
161,161,"SJ Park",NA,71.5,1716,24,"Round2ScoringAverage",2015
162,162,"Ben Crane",NA,71.55,1431,20,"Round2ScoringAverage",2015
163,163,"Brian Stuard",NA,71.57,2147,30,"Round2ScoringAverage",2015
163,163,"Gary Woodland",NA,71.57,1646,23,"Round2ScoringAverage",2015
165,165,"DA Points",NA,71.6,1790,25,"Round2ScoringAverage",2015
166,166,"Oscar Fraustro",NA,71.75,1435,20,"Round2ScoringAverage",2015
167,167,"Davis Love III",NA,71.83,1293,18,"Round2ScoringAverage",2015
168,168,"Greg Owen",NA,71.84,1365,19,"Round2ScoringAverage",2015
169,169,"Jim Renner",NA,71.85,1868,26,"Round2ScoringAverage",2015
170,170,"Ernie Els",NA,71.89,1294,18,"Round2ScoringAverage",2015
170,170,"Scott Stallings",NA,71.89,1366,19,"Round2ScoringAverage",2015
172,172,"Chesson Hadley",NA,71.9,2157,30,"Round2ScoringAverage",2015
172,172,"Andrew Svoboda",NA,71.9,2085,29,"Round2ScoringAverage",2015
174,174,"Jonas Blixt",NA,71.92,1798,25,"Round2ScoringAverage",2015
175,175,"Robert Allenby",NA,72.14,1515,21,"Round2ScoringAverage",2015
175,175,"Robert Garrigus",NA,72.14,1587,22,"Round2ScoringAverage",2015
175,175,"Geoff Ogilvy",NA,72.14,1010,14,"Round2ScoringAverage",2015
178,178,"Eric Axley",NA,72.2,1444,20,"Round2ScoringAverage",2015
179,179,"Heath Slocum",NA,72.24,1517,21,"Round2ScoringAverage",2015
180,180,"Seung Yul Noh",NA,72.3,1446,20,"Round2ScoringAverage",2015
181,181,"Padraig Harrington",NA,72.38,1520,21,"Round2ScoringAverage",2015
182,182,"Roger Sloan",NA,72.42,1376,19,"Round2ScoringAverage",2015
183,183,"Jamie Donaldson",NA,72.57,1016,14,"Round2ScoringAverage",2015
184,184,"Matt Every",NA,73.09,1608,22,"Round2ScoringAverage",2015
