"GIRPutting25_RANKTHISWEEK_2015","GIRPutting25_RANKLASTWEEK_2015","GIRPutting25_PLAYERNAME_2015","GIRPutting25_ROUNDS_2015","GIRPutting25_Pct_2015","GIRPutting25_ATTEMPTS_2015","GIRPutting25_PUTTSMADE_2015","stat_name","year"
43,43,"Kevin Na",98,6.23,257,16,"GIRPutting25",2015
44,44,"Andrew Putnam",68,6.19,210,13,"GIRPutting25",2015
45,45,"Patrick Reed",103,6.13,261,16,"GIRPutting25",2015
46,46,"Ken Duke",93,6.12,294,18,"GIRPutting25",2015
47,47,"Padraig Harrington",60,6.09,197,12,"GIRPutting25",2015
48,48,"Angel Cabrera",53,6.06,165,10,"GIRPutting25",2015
48,48,"Kevin Streelman",95,6.06,297,18,"GIRPutting25",2015
50,50,"Chad Campbell",97,6.02,399,24,"GIRPutting25",2015
51,51,"John Merrick",78,5.99,217,13,"GIRPutting25",2015
51,51,"Nicholas Thompson",90,5.99,284,17,"GIRPutting25",2015
53,53,"Mark Wilson",89,5.92,338,20,"GIRPutting25",2015
54,54,"Ryo Ishikawa",90,5.9,271,16,"GIRPutting25",2015
55,55,"Michael Thompson",83,5.87,341,20,"GIRPutting25",2015
56,56,"Mark Hubbard",79,5.86,273,16,"GIRPutting25",2015
57,57,"Jason Kokrak",88,5.85,325,19,"GIRPutting25",2015
57,57,"Danny Lee",120,5.85,342,20,"GIRPutting25",2015
59,59,"Bryce Molder",91,5.83,309,18,"GIRPutting25",2015
59,59,"Robert Streb",110,5.83,412,24,"GIRPutting25",2015
61,61,"Brendon Todd",96,5.82,275,16,"GIRPutting25",2015
62,62,"Chris Stroud",84,5.81,258,15,"GIRPutting25",2015
63,63,"Jim Herman",88,5.78,346,20,"GIRPutting25",2015
63,63,"JB Holmes",89,5.78,225,13,"GIRPutting25",2015
63,63,"Dustin Johnson",75,5.78,173,10,"GIRPutting25",2015
66,66,"Andres Romero",69,5.77,208,12,"GIRPutting25",2015
66,66,"Hudson Swafford",97,5.77,381,22,"GIRPutting25",2015
68,68,"Andres Gonzales",90,5.76,295,17,"GIRPutting25",2015
69,69,"David Lingmerth",90,5.75,261,15,"GIRPutting25",2015
70,70,"Brian Harman",90,5.73,314,18,"GIRPutting25",2015
71,71,"Retief Goosen",81,5.7,228,13,"GIRPutting25",2015
71,71,"Daniel Summerhays",101,5.7,351,20,"GIRPutting25",2015
73,73,"Louis Oosthuizen",68,5.68,176,10,"GIRPutting25",2015
74,74,"Russell Henley",87,5.63,302,17,"GIRPutting25",2015
74,74,"Troy Merritt",91,5.63,320,18,"GIRPutting25",2015
76,76,"Chesson Hadley",101,5.57,323,18,"GIRPutting25",2015
76,76,"Justin Thomas",106,5.57,359,20,"GIRPutting25",2015
78,78,"Steven Alker",62,5.56,180,10,"GIRPutting25",2015
78,78,"Erik Compton",86,5.56,270,15,"GIRPutting25",2015
78,78,"Zach Johnson",90,5.56,252,14,"GIRPutting25",2015
78,78,"Spencer Levin",99,5.56,342,19,"GIRPutting25",2015
78,78,"Tim Wilkinson",73,5.56,216,12,"GIRPutting25",2015
83,83,"Charles Howell III",105,5.53,434,24,"GIRPutting25",2015
83,83,"Johnson Wagner",68,5.53,253,14,"GIRPutting25",2015
85,85,"Kevin Chappell",86,5.5,291,16,"GIRPutting25",2015
86,86,"Ben Crane",62,5.48,219,12,"GIRPutting25",2015
87,87,"Jason Bohn",95,5.45,330,18,"GIRPutting25",2015
87,87,"Jonathan Byrd",69,5.45,220,12,"GIRPutting25",2015
89,89,"Scott Pinckney",88,5.44,331,18,"GIRPutting25",2015
90,90,"Jim Furyk",71,5.43,221,12,"GIRPutting25",2015
91,91,"Rickie Fowler",76,5.42,203,11,"GIRPutting25",2015
92,92,"Roger Sloan",56,5.37,149,8,"GIRPutting25",2015
93,93,"DA Points",72,5.33,225,12,"GIRPutting25",2015
94,94,"JJ Henry",94,5.26,342,18,"GIRPutting25",2015
94,94,"Phil Mickelson",70,5.26,190,10,"GIRPutting25",2015
96,96,"Ryan Moore",81,5.21,211,11,"GIRPutting25",2015
97,97,"Alex Cejka",94,5.19,289,15,"GIRPutting25",2015
98,98,"Tom Hoge",83,5.16,213,11,"GIRPutting25",2015
99,99,"Brandt Snedeker",98,5.15,291,15,"GIRPutting25",2015
100,100,"David Hearn",97,5.14,331,17,"GIRPutting25",2015
101,101,"Kevin Kisner",104,5.12,371,19,"GIRPutting25",2015
102,102,"Paul Casey",87,5.09,275,14,"GIRPutting25",2015
103,103,"Brice Garnett",81,5.07,296,15,"GIRPutting25",2015
104,104,"John Senden",80,5.05,218,11,"GIRPutting25",2015
105,105,"Seung Yul Noh",65,5.03,199,10,"GIRPutting25",2015
105,105,"Carl Pettersson",106,5.03,338,17,"GIRPutting25",2015
107,107,"Sangmoon Bae",98,5,320,16,"GIRPutting25",2015
108,108,"Gonzalo Fdez Castano",81,4.96,242,12,"GIRPutting25",2015
109,109,"Harris English",105,4.93,345,17,"GIRPutting25",2015
109,109,"Justin Leonard",61,4.93,203,10,"GIRPutting25",2015
109,109,"Henrik Stenson",63,4.93,203,10,"GIRPutting25",2015
112,112,"Derek Fathauer",81,4.85,227,11,"GIRPutting25",2015
113,113,"Ernie Els",57,4.83,145,7,"GIRPutting25",2015
113,113,"Jhonattan Vegas",90,4.83,331,16,"GIRPutting25",2015
115,115,"Colt Knost",90,4.81,291,14,"GIRPutting25",2015
116,116,"Brendon de Jonge",106,4.8,375,18,"GIRPutting25",2015
117,117,"Martin Laird",77,4.79,313,15,"GIRPutting25",2015
118,118,"Boo Weekley",79,4.78,272,13,"GIRPutting25",2015
119,119,"Russell Knox",96,4.75,358,17,"GIRPutting25",2015
119,119,"Nick Watney",91,4.75,316,15,"GIRPutting25",2015
121,121,"Cameron Percy",72,4.74,232,11,"GIRPutting25",2015
122,122,"Hunter Mahan",88,4.73,296,14,"GIRPutting25",2015
123,123,"Jerry Kelly",79,4.72,254,12,"GIRPutting25",2015
124,124,"Chad Collins",79,4.7,234,11,"GIRPutting25",2015
125,125,"Jonathan Randolph",72,4.68,235,11,"GIRPutting25",2015
126,126,"Bo Van Pelt",81,4.67,257,12,"GIRPutting25",2015
127,127,"Nick Taylor",91,4.66,322,15,"GIRPutting25",2015
128,128,"Scott Brown",97,4.65,301,14,"GIRPutting25",2015
128,128,"KJ Choi",66,4.65,215,10,"GIRPutting25",2015
130,130,"Daniel Berger",97,4.59,327,15,"GIRPutting25",2015
131,131,"Aaron Baddeley",76,4.56,263,12,"GIRPutting25",2015
132,132,"John Huh",102,4.55,352,16,"GIRPutting25",2015
133,133,"Derek Ernst",75,4.53,265,12,"GIRPutting25",2015
133,133,"Brendan Steele",88,4.53,309,14,"GIRPutting25",2015
135,135,"Justin Rose",69,4.48,201,9,"GIRPutting25",2015
136,136,"Jon Curran",83,4.47,291,13,"GIRPutting25",2015
137,137,"George McNeill",93,4.46,359,16,"GIRPutting25",2015
138,138,"Jimmy Walker",89,4.42,249,11,"GIRPutting25",2015
139,139,"Billy Hurley III",83,4.4,250,11,"GIRPutting25",2015
140,140,"Jason Gore",76,4.37,206,9,"GIRPutting25",2015
141,141,"Whee Kim",71,4.26,235,10,"GIRPutting25",2015
142,142,"Charlie Beljan",76,4.2,238,10,"GIRPutting25",2015
143,143,"Kyle Reifers",96,4.19,310,13,"GIRPutting25",2015
144,144,"Sam Saunders",83,4.17,240,10,"GIRPutting25",2015
144,144,"Adam Scott",51,4.17,144,6,"GIRPutting25",2015
146,146,"Jeff Overton",94,4.12,291,12,"GIRPutting25",2015
147,147,"Graham DeLaet",65,4.11,219,9,"GIRPutting25",2015
148,148,"Webb Simpson",81,4.1,244,10,"GIRPutting25",2015
149,149,"Bill Lunde",50,4.08,147,6,"GIRPutting25",2015
150,150,"Eric Axley",57,4.07,172,7,"GIRPutting25",2015
151,151,"Bubba Watson",71,4.04,223,9,"GIRPutting25",2015
152,152,"Brooks Koepka",84,4.02,249,10,"GIRPutting25",2015
153,153,"Bill Haas",89,4,325,13,"GIRPutting25",2015
154,154,"Max Homa",78,3.95,228,9,"GIRPutting25",2015
155,155,"Shawn Stefani",94,3.89,360,14,"GIRPutting25",2015
156,156,"Byron Smith",59,3.87,181,7,"GIRPutting25",2015
157,157,"Scott Langley",94,3.85,312,12,"GIRPutting25",2015
158,158,"Keegan Bradley",87,3.8,263,10,"GIRPutting25",2015
159,159,"Robert Allenby",63,3.79,211,8,"GIRPutting25",2015
160,160,"Lucas Glover",79,3.64,275,10,"GIRPutting25",2015
161,161,"Morgan Hoffmann",85,3.63,248,9,"GIRPutting25",2015
162,162,"Oscar Fraustro",58,3.27,153,5,"GIRPutting25",2015
163,163,"William McGirt",103,3.17,378,12,"GIRPutting25",2015
164,164,"Vijay Singh",78,3.15,254,8,"GIRPutting25",2015
165,165,"Ryan Palmer",80,3.11,225,7,"GIRPutting25",2015
166,166,"Heath Slocum",57,3.1,129,4,"GIRPutting25",2015
167,167,"SJ Park",79,3.07,261,8,"GIRPutting25",2015
168,168,"Charl Schwartzel",67,2.99,167,5,"GIRPutting25",2015
169,169,"Tyrone Van Aswegen",58,2.98,168,5,"GIRPutting25",2015
170,170,"Michael Putnam",87,2.92,274,8,"GIRPutting25",2015
171,171,"Chris Kirk",76,2.84,211,6,"GIRPutting25",2015
172,172,"Jamie Donaldson",50,2.8,143,4,"GIRPutting25",2015
173,173,"Davis Love III",51,2.76,181,5,"GIRPutting25",2015
174,174,"Matt Every",73,2.63,190,5,"GIRPutting25",2015
175,175,"Chez Reavie",56,2.6,192,5,"GIRPutting25",2015
176,176,"Blayne Barber",76,2.5,240,6,"GIRPutting25",2015
177,177,"Alex Prugh",84,2.42,331,8,"GIRPutting25",2015
178,178,"Francesco Molinari",56,2.4,167,4,"GIRPutting25",2015
179,179,"Marc Leishman",74,2.39,209,5,"GIRPutting25",2015
180,180,"Patrick Rodgers",57,2.31,173,4,"GIRPutting25",2015
181,181,"Robert Garrigus",70,2.21,181,4,"GIRPutting25",2015
182,182,"Scott Stallings",60,1.54,195,3,"GIRPutting25",2015
183,183,"Jim Renner",68,1.38,218,3,"GIRPutting25",2015
184,184,"Roberto Castro",54,0.79,127,1,"GIRPutting25",2015
