"Last5EventsPutting_RANKTHISWEEK_2015","Last5EventsPutting_RANKLASTWEEK_2015","Last5EventsPutting_PLAYERNAME_2015","Last5EventsPutting_EVENTS_2015","Last5EventsPutting_RATING_2015","stat_name","year"
1,1,"Joe Affrunti",1,9.5,"Last5EventsPutting",2015
2,2,"Andy Sullivan",1,9.4,"Last5EventsPutting",2015
3,3,"Ollie Schniederjans",2,9.2,"Last5EventsPutting",2015
4,4,"George Coetzee",2,9.1,"Last5EventsPutting",2015
4,4,"Andrew Loupe",1,9.1,"Last5EventsPutting",2015
4,4,"Steve Marino",1,9.1,"Last5EventsPutting",2015
4,4,"Scott Verplank",1,9.1,"Last5EventsPutting",2015
8,8,"Matt Bettencourt",1,9,"Last5EventsPutting",2015
9,9,"Steven Alker",1,8.9,"Last5EventsPutting",2015
9,9,"Charlie Beljan",1,8.9,"Last5EventsPutting",2015
9,9,"Erik Compton",3,8.9,"Last5EventsPutting",2015
9,9,"Whee Kim",2,8.9,"Last5EventsPutting",2015
9,9,"Steve Lowery",1,8.9,"Last5EventsPutting",2015
9,9,"Martin Piller",1,8.9,"Last5EventsPutting",2015
9,9,"Michael Smith",1,8.9,"Last5EventsPutting",2015
16,16,"Jason Allred",1,8.8,"Last5EventsPutting",2015
16,16,"Kiradech Aphibarnrat",2,8.8,"Last5EventsPutting",2015
16,16,"Blayne Barber",1,8.8,"Last5EventsPutting",2015
16,16,"Ben Crane",1,8.8,"Last5EventsPutting",2015
16,16,"Bryson DeChambeau",1,8.8,"Last5EventsPutting",2015
16,16,"Trevor Immelman",1,8.8,"Last5EventsPutting",2015
16,16,"Rod Pampling",2,8.8,"Last5EventsPutting",2015
23,23,"Mark Anderson",2,8.7,"Last5EventsPutting",2015
23,23,"Tyrrell Hatton",1,8.7,"Last5EventsPutting",2015
23,23,"Tom Johnson",1,8.7,"Last5EventsPutting",2015
23,23,"Cameron Smith",3,8.7,"Last5EventsPutting",2015
23,23,"David Toms",1,8.7,"Last5EventsPutting",2015
28,28,"DH Lee",1,8.6,"Last5EventsPutting",2015
28,28,"Marc Leishman",1,8.6,"Last5EventsPutting",2015
28,28,"Shane Lowry",1,8.6,"Last5EventsPutting",2015
28,28,"Carl Pettersson",4,8.6,"Last5EventsPutting",2015
28,28,"Andrew Putnam",1,8.6,"Last5EventsPutting",2015
28,28,"Robby Shelton",1,8.6,"Last5EventsPutting",2015
28,28,"Brian Stuard",1,8.6,"Last5EventsPutting",2015
28,28,"Brendon Todd",3,8.6,"Last5EventsPutting",2015
28,28,"Gunn Yang",1,8.6,"Last5EventsPutting",2015
37,37,"Stuart Appleby",2,8.5,"Last5EventsPutting",2015
37,37,"Nick Cullen",1,8.5,"Last5EventsPutting",2015
37,37,"Colt Knost",2,8.5,"Last5EventsPutting",2015
37,37,"Jim Renner",1,8.5,"Last5EventsPutting",2015
37,37,"Marc Warren",2,8.5,"Last5EventsPutting",2015
42,42,"Eric Axley",1,8.4,"Last5EventsPutting",2015
42,42,"Michael Block",1,8.4,"Last5EventsPutting",2015
42,42,"Austin Cook",4,8.4,"Last5EventsPutting",2015
42,42,"Rickie Fowler",4,8.4,"Last5EventsPutting",2015
42,42,"Branden Grace",3,8.4,"Last5EventsPutting",2015
42,42,"David Hearn",3,8.4,"Last5EventsPutting",2015
42,42,"JB Holmes",5,8.4,"Last5EventsPutting",2015
42,42,"Freddie Jacobson",3,8.4,"Last5EventsPutting",2015
42,42,"Soren Kjeldsen",1,8.4,"Last5EventsPutting",2015
42,42,"Jordan Spieth",3,8.4,"Last5EventsPutting",2015
42,42,"Steve Stricker",3,8.4,"Last5EventsPutting",2015
42,42,"Andrew Svoboda",2,8.4,"Last5EventsPutting",2015
42,42,"Peter Uihlein",1,8.4,"Last5EventsPutting",2015
42,42,"Cory Whitsett",2,8.4,"Last5EventsPutting",2015
56,56,"Steve Flesch",1,8.3,"Last5EventsPutting",2015
56,56,"Harrison Frazar",1,8.3,"Last5EventsPutting",2015
56,56,"Tom Gillis",2,8.3,"Last5EventsPutting",2015
56,56,"Martin Kaymer",3,8.3,"Last5EventsPutting",2015
56,56,"Kevin Na",4,8.3,"Last5EventsPutting",2015
56,56,"Jordan Niebrugge",1,8.3,"Last5EventsPutting",2015
56,56,"Andres Romero",4,8.3,"Last5EventsPutting",2015
56,56,"Heath Slocum",1,8.3,"Last5EventsPutting",2015
56,56,"Zack Sucher",2,8.3,"Last5EventsPutting",2015
56,56,"Daniel Summerhays",4,8.3,"Last5EventsPutting",2015
56,56,"Lee Westwood",3,8.3,"Last5EventsPutting",2015
56,56,"Steve Wheatcroft",2,8.3,"Last5EventsPutting",2015
68,68,"Thomas Aiken",2,8.2,"Last5EventsPutting",2015
68,68,"Scott Brown",2,8.2,"Last5EventsPutting",2015
68,68,"Chad Collins",1,8.2,"Last5EventsPutting",2015
68,68,"Derek Fathauer",2,8.2,"Last5EventsPutting",2015
68,68,"Oscar Fraustro",1,8.2,"Last5EventsPutting",2015
68,68,"Todd Hamilton",1,8.2,"Last5EventsPutting",2015
