"Approachesfrom175200yards_RANKTHISWEEK_2005","Approachesfrom175200yards_RANKLASTWEEK_2005","Approachesfrom175200yards_PLAYERNAME_2005","Approachesfrom175200yards_ROUNDS_2005","Approachesfrom175200yards_AVG_2005","Approachesfrom175200yards_TOTALDISTANCEFEET_2005","Approachesfrom175200yards_OFATTEMPTS_2005","Approachesfrom175200yards_RELATIVETOPAR_2005","stat_name","year"
1,1,"Tiger Woods",76,NA,2920.75,107,-24,"Approachesfrom175200yards",2005
2,2,"Alex Cejka",84,NA,6028.583,206,-1,"Approachesfrom175200yards",2005
2,2,"Sergio Garcia",73,NA,3247.333,111,-9,"Approachesfrom175200yards",2005
4,4,"Vijay Singh",111,NA,6212.833,208,-14,"Approachesfrom175200yards",2005
5,5,"Joey Sindelar",104,NA,7749.333,259,9,"Approachesfrom175200yards",2005
6,6,"Carlos Franco",78,NA,5126.167,169,-6,"Approachesfrom175200yards",2005
7,7,"Fred Funk",102,NA,8700.667,286,12,"Approachesfrom175200yards",2005
8,8,"Stephen Ames",82,NA,5187.167,170,-6,"Approachesfrom175200yards",2005
8,8,"Robert Gamez",91,NA,7130,234,2,"Approachesfrom175200yards",2005
8,8,"Kenny Perry",82,NA,3960.5,130,-5,"Approachesfrom175200yards",2005
11,11,"Robert Allenby",95,NA,5668.333,185,-5,"Approachesfrom175200yards",2005
12,12,"Chad Campbell",95,NA,6281.25,204,0,"Approachesfrom175200yards",2005
12,12,"Shigeki Maruyama",99,NA,7039.75,229,-10,"Approachesfrom175200yards",2005
14,14,"Adam Scott",72,NA,3611.5,117,-10,"Approachesfrom175200yards",2005
15,15,"Heath Slocum",103,NA,8364.75,270,0,"Approachesfrom175200yards",2005
16,16,"Craig Barlow",81,NA,4814,155,10,"Approachesfrom175200yards",2005
16,16,"Bradley Hughes",52,NA,4538.5,146,2,"Approachesfrom175200yards",2005
18,18,"Rocco Mediate",73,NA,5234.75,168,3,"Approachesfrom175200yards",2005
19,19,"Olin Browne",99,NA,8249.833,264,-2,"Approachesfrom175200yards",2005
19,19,"Jim Furyk",94,NA,6944.083,222,-12,"Approachesfrom175200yards",2005
21,21,"Jerry Kelly",101,NA,6929.083,221,9,"Approachesfrom175200yards",2005
22,22,"John Daly",78,NA,4047.583,129,-2,"Approachesfrom175200yards",2005
22,22,"Tom Lehman",69,NA,4277.417,136,-6,"Approachesfrom175200yards",2005
