"Approachesfrom150175yardsRgh_RANKTHISWEEK_2016","Approachesfrom150175yardsRgh_RANKLASTWEEK_2016","Approachesfrom150175yardsRgh_PLAYERNAME_2016","Approachesfrom150175yardsRgh_ROUNDS_2016","Approachesfrom150175yardsRgh_AVG_2016","Approachesfrom150175yardsRgh_TOTALDISTANCEFEET_2016","Approachesfrom150175yardsRgh_OFATTEMPTS_2016","Approachesfrom150175yardsRgh_RELATIVETOPAR_2016","stat_name","year"
1,1,"Ben Crane",48,NA,395,16,-5,"Approachesfrom150175yardsRgh",2016
2,3,"Brice Garnett",29,NA,242.917,9,-2,"Approachesfrom150175yardsRgh",2016
3,2,"Sam Saunders",40,NA,501.333,18,-1,"Approachesfrom150175yardsRgh",2016
4,4,"Brooks Koepka",39,NA,536.833,18,1,"Approachesfrom150175yardsRgh",2016
5,5,"Jason Day",36,NA,572.083,19,-4,"Approachesfrom150175yardsRgh",2016
6,9,"Dawie van der Walt",48,NA,836.833,27,6,"Approachesfrom150175yardsRgh",2016
7,8,"Dicky Pride",33,NA,561,18,1,"Approachesfrom150175yardsRgh",2016
8,6,"Luke Donald",49,NA,972.667,31,1,"Approachesfrom150175yardsRgh",2016
9,11,"Henrik Stenson",30,NA,220.917,7,0,"Approachesfrom150175yardsRgh",2016
10,12,"Matt Kuchar",46,NA,634,20,-3,"Approachesfrom150175yardsRgh",2016
11,13,"Cameron Percy",22,NA,95.583,3,-2,"Approachesfrom150175yardsRgh",2016
12,16,"Padraig Harrington",38,NA,974.833,30,-3,"Approachesfrom150175yardsRgh",2016
13,14,"Dustin Johnson",37,NA,521.5,16,-3,"Approachesfrom150175yardsRgh",2016
13,7,"Phil Mickelson",37,NA,848.167,26,-3,"Approachesfrom150175yardsRgh",2016
15,9,"Matt Jones",45,NA,753.667,23,4,"Approachesfrom150175yardsRgh",2016
16,15,"Kyle Stanley",57,NA,1317.5,40,-3,"Approachesfrom150175yardsRgh",2016
17,18,"Abraham Ancer",26,NA,469.083,14,2,"Approachesfrom150175yardsRgh",2016
17,18,"Russell Henley",42,NA,1005.583,30,1,"Approachesfrom150175yardsRgh",2016
19,22,"Daniel Summerhays",55,NA,1409.167,42,5,"Approachesfrom150175yardsRgh",2016
20,28,"Chad Campbell",54,NA,1110.333,33,-1,"Approachesfrom150175yardsRgh",2016
20,21,"Charl Schwartzel",29,NA,605.75,18,0,"Approachesfrom150175yardsRgh",2016
22,22,"KJ Choi",47,NA,708,21,-1,"Approachesfrom150175yardsRgh",2016
